	PAM31	PAM32	PAM33	PAM35	PAM36	PAM37	PAM39	PAM40	PAM41	PAM42	PAM43	PAM44	PAM45	PBW46	PBW47	PBW49	PBW50	PBW51	PBW52	PBW53	PBW54	PBW55	PBW56	PBW58	PBW59	PBW60	PEP16	PEP18	PEP21	PEP23	PEP24	PEP26	PEP27	PEP28	PEP29	PEP30	PIS1	PIS2	PIS4	PIS5	PIS7	PIS9	PIS10	PIS11	PIS14	PIS15	PLL76	PLL77	PLL79	PLL80	PLL83	PLL88	PLL89	PLL90	PPO64	PPO66	PPO67	PPO69	PPO72	PPO75
PAM31	0.0	1.22334480903	1.54387008081	1.05428919083	0.58556361348	0.677260594647	0.717690408714	0.634799555613	0.761162758862	0.413538333505	0.727674235872	0.642942151877	1.62601031609	2.14065252897	1.41646491575	1.56056432402	0.854207556672	1.07737209324	0.998198134207	1.19907868581	1.32115316278	0.889252901934	0.782350502186	0.656234323435	1.31647066828	1.41335762356	0.919948167574	0.952760153432	1.65099299354	1.04915170757	1.62914417223	0.910270380403	1.28385400488	0.970911942542	0.976425603061	0.792825363674	0.629972424625	1.1393915107	0.939119284732	1.62060426776	1.35991065916	0.879577014814	0.895895053562	0.997506210604	1.0919270602	0.898637678475	0.93702148576	0.976701084616	0.956291084206	1.69448324545	1.7894225658	1.10142802899	1.06165451852	1.10685903822	1.44171453322	1.24225432528	0.989934205792	1.0212857786	0.941407409911	0.993380092112
PAM32	1.22334480903	0.0	1.11647547106	0.933212743765	1.18194626415	0.901795121424	0.827245902218	1.01178804002	0.911381188025	1.30449437003	1.15419274129	1.34964213262	1.2188599185	1.91032274888	1.49547281367	2.23672037744	1.37767528911	1.74679560651	1.70144661425	1.57316183613	1.43944744392	1.54267043307	1.46934195278	1.29007123136	1.08368094436	1.12379867641	1.31530603443	1.72655989864	1.50312518874	1.1210351724	1.49735919803	1.29986660036	1.20121086323	1.17025363982	1.20354269832	1.3569455122	1.42816477714	1.8498914332	1.71148188436	1.29612444861	1.39989371896	1.48138529914	1.537045373	0.83003058848	0.970523234193	1.36127624791	1.44722024235	1.6999495688	1.61952681173	1.45775305171	1.5368291169	1.25640338414	1.44143160411	1.12548124785	1.06987537465	1.67758755314	1.23641675344	1.12859692337	1.31598369924	1.10265632985
PAM33	1.54387008081	1.11647547106	0.0	0.922712411337	1.45481784121	1.17901701714	1.1582641034	1.26903951015	1.39532860366	1.61373550137	1.39504929433	1.67648334642	0.764506489554	1.23545797147	1.71409106027	2.49482196168	1.57073436294	1.98482446801	1.97963093115	1.80112280129	1.67005750766	1.74853191737	1.7043582256	1.60155663829	1.21426764546	1.19689879827	1.52641407872	2.09390794768	0.861299343017	1.30927051853	0.821190863893	1.73230924496	1.16751929834	1.38488432272	1.40045549689	1.57940428822	1.65644092928	2.09621929812	2.02703760066	0.981035830031	1.48098430023	1.72784040666	1.8816626727	1.00439490331	1.14615378021	1.5424931025	1.670607684	1.95072027655	1.83278976789	1.05203219464	1.06451684121	1.49205746837	1.75066120346	1.36393313621	0.592765381978	2.18879374408	1.46750774375	1.46134480387	1.55368804431	1.31748970947
PAM35	1.05428919083	0.933212743765	0.922712411337	0.0	0.839190081464	0.896789445922	0.789320970188	0.65968448449	1.10503465817	1.02718036759	0.910887073971	1.11299482113	1.07455792349	1.47267528714	1.13147554108	1.9220471762	1.00579292643	1.41712635195	1.38763557686	1.20660299089	1.06101392108	1.14366484695	1.14507689143	1.02718741619	0.889564739719	0.824388461842	0.981434865854	1.5589541963	1.18192970594	0.748028373706	1.00946438192	1.1359549544	0.695464184573	0.798853764224	0.817913975955	1.00589148063	1.14354088106	1.48220793071	1.43482424461	0.910195929275	1.35794083931	1.15827030383	1.38864152045	0.531129705135	0.728708527902	0.928634066383	1.0886597926	1.40727869717	1.26128863763	1.03425537426	1.14066714038	0.896467399033	1.15794841911	0.783331842018	0.860774572913	1.82462459851	0.899151743226	0.994654004433	0.93137567578	0.730801596124
PAM36	0.58556361348	1.18194626415	1.45481784121	0.839190081464	0.0	0.615607842632	0.718828221584	0.580288057217	0.748055832017	0.529556446769	0.752086695795	0.647068981962	1.57095319485	1.99423590266	1.18755229613	1.53728689227	0.723117751303	1.02410247716	0.993278822882	1.01137441586	1.10698999293	0.736636861746	0.642262061903	0.599286304751	1.27197243053	1.26655545503	0.788686178647	1.01966083567	1.60257751102	0.914440033611	1.54190947834	0.783592848837	1.13961044329	0.843052018628	0.852576793829	0.65376619293	0.70662946197	1.13703198276	0.944429022287	1.49017099893	1.30027710062	0.753759680571	0.952761647047	0.886726978886	1.01697524309	0.695364018487	0.755243279918	0.972190618167	0.869016756763	1.47753508811	1.56447075484	0.89826044912	0.836896304323	0.963280650272	1.37446175932	1.36462597501	0.822858035552	0.987152113114	0.745202830099	0.842688063938
PAM37	0.677260594647	0.901795121424	1.17901701714	0.896789445922	0.615607842632	0.0	0.388790841732	0.603390146248	0.453168939186	0.713371443688	0.718951332223	0.882091809646	1.53405275416	2.02467310599	1.26069991172	1.75193754674	0.848075976719	1.2581017954	1.22818079399	1.11666347701	1.1848982808	1.01269774677	0.893710103294	0.824029900532	1.20113025962	1.28984466545	0.882171814968	1.28070665404	1.58213912849	1.00855595912	1.55587166143	1.0403749486	1.20622492108	0.947816867903	0.952433400905	0.822283846133	0.880845210094	1.37832388153	1.21432282816	1.45610709513	1.26042310184	0.99483735223	1.04231734223	0.827137787954	0.957181623797	0.827337108068	0.965281715755	1.18720941506	1.12692845432	1.57676347498	1.66901472301	0.985125286201	1.04058744765	1.06961492277	1.24669218733	1.38555113077	0.938097676285	0.961465295254	0.84801324626	0.912788946887
PAM39	0.717690408714	0.827245902218	1.1582641034	0.789320970188	0.718828221584	0.388790841732	0.0	0.467752899193	0.564357798757	0.792935469105	0.572591744241	0.993997308144	1.35983604956	1.97132897936	1.23646597607	1.9023180653	0.922169872476	1.4041293734	1.36538773676	1.22494130928	1.14540739714	1.10872553015	0.969313924935	0.939049393627	1.0958416309	1.25736459619	0.795993612835	1.33868280749	1.45888040967	0.915917412163	1.45554301555	1.141187592	1.10822222816	0.847045537937	0.821087774883	0.890363069027	1.00086703897	1.49753617204	1.32343305984	1.41031160983	1.29288958241	1.13113925993	1.17565072177	0.784573697069	0.877482206929	0.971122087155	1.10272486924	1.32982310275	1.26339703657	1.53350633173	1.62443030651	0.931084533616	1.15642501434	0.941881795633	1.17467739992	1.46406831043	0.864019101457	0.810073888698	0.957522465373	0.848216299009
PAM40	0.634799555613	1.01178804002	1.26903951015	0.65968448449	0.580288057217	0.603390146248	0.467752899193	0.0	0.798588105517	0.631667486285	0.485498364637	0.864811041251	1.28895710033	1.85421178075	1.08837886066	1.74496639388	0.768808732103	1.2392753925	1.21207444276	1.05697709143	1.00253497036	0.949258639417	0.83084998205	0.812202579432	1.03999190971	1.11730745303	0.69648750439	1.24964159296	1.38356763187	0.767087744897	1.34219857352	0.962888681293	0.964778970367	0.704994246677	0.682388590015	0.709661468691	0.824517295003	1.32764398201	1.14076733209	1.27783625884	1.22111281174	0.978412950742	1.07066962669	0.715503661473	0.771204994682	0.80061512739	0.941873999343	1.16962951096	1.10632413643	1.38676747065	1.46723632715	0.756434350047	0.995214263436	0.780472631787	1.1933801431	1.50133302118	0.734399028618	0.794053254651	0.78253619428	0.721617889378
PAM41	0.761162758862	0.911381188025	1.39532860366	1.10503465817	0.748055832017	0.453168939186	0.564357798757	0.798588105517	0.0	0.764711876491	0.812715277211	0.933838754137	1.62648897993	2.28100320131	1.49369793221	1.7936227282	1.09007004562	1.32410383495	1.28313502783	1.30978851866	1.39210617146	1.12997039389	1.05719171751	0.880915583595	1.40878553825	1.49702407438	1.15356439811	1.22721741901	1.8506996689	1.27896475628	1.82498777207	0.982502596899	1.45140544912	1.21151901477	1.22833687155	1.03874996212	0.939633550172	1.4003569579	1.25026565377	1.65161433261	1.37486820622	1.08802032011	1.04316066373	1.05023048236	1.17565159861	1.02753765818	1.03802114913	1.24707476897	1.19235443724	1.83751378497	1.92334039754	1.16873414223	1.16460056717	1.29147725024	1.43390667838	1.23173287669	1.1514112128	1.07304818367	1.06579656708	1.10940240295
PAM42	0.413538333505	1.30449437003	1.61373550137	1.02718036759	0.529556446769	0.713371443688	0.792935469105	0.631667486285	0.764711876491	0.0	0.807376019465	0.613436193834	1.71512816893	2.18346138793	1.36565407372	1.38965456121	0.92876022866	1.07221928864	0.938929128697	1.19755673174	1.2805052937	0.882491890418	0.792172119363	0.638452234419	1.41664327235	1.44661423939	0.953996464517	0.858838075717	1.76842592703	1.09144836666	1.72361972313	0.878146825108	1.32284880929	1.00341163025	1.00758032534	0.811082258481	0.559503017852	0.966394049778	0.786981549423	1.63634279399	1.4524456178	0.80051529694	0.783990987021	1.04692722373	1.11956628561	0.853777054561	0.889369185903	0.804232809146	0.926658609766	1.68291788743	1.76243674421	1.0319246034	1.01271229767	1.15197747484	1.53946363217	1.25400148315	0.995077642098	1.14179884922	0.915567181061	1.00057448789
