pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
DA5	-0.441571094275	0.132496097819	-0.335829482506	0.252142039111	-0.147582783145	0.0959402686237	-0.0852957227873	-0.0385142667426	0.0825101394679	-0.0168428004366	0.0990715154646	0.0793464679415	-0.00356161099465	-0.0558832122237	0.0671403182213	0.0173472367661	-0.023366466438	0.0756967585144	-0.030891056792	-0.0525808673984	0.0258577194478	0.00566464428586	-0.0522852043075	-0.0139363306358	0.0181214541716	0.0378445536009	0.0364794674864	-0.00942597710548	-0.00387860704385	-0.0476186520155	-0.00290349553754	0.0716730504595	-0.0156876684376	0.0652666808527	-0.00517628320993	-0.000367338921325	0.0180900870246	0.0718360063566	0.0701769742748	-0.0255901806189	0.03886251971	-0.0959127292876	0.0174787782497	-0.0414292186384	-0.0205335012729	-0.0388364920732	-0.0178272676212	-0.00411091955449	0.0275810153003	0.0286503463557	-0.00646638976091	0.0154259931665	0.019922779192	-0.00824710397524	-0.0142470268484	-0.0223804734399	0.0107163702851	0.0103896159759	0.00821376325907	0.00179754649926	0.00814389910474	0.000462986745454	1.37749777172e-08
DB5	-0.468729235975	0.386719700151	-0.24063569703	0.220000447887	-0.179863874678	0.19860610062	-0.0843109065805	0.0194258168878	-0.0212066913822	-0.0172254115507	0.0926827847264	-0.0523870835429	-0.0744174057771	-0.116833569213	0.137268540578	-0.173366115814	0.0362422854366	0.0124989599641	0.0376536198342	-0.0827463048159	0.0226528315672	-0.0382719609094	-0.00163075559559	0.0806069625168	-0.126951085471	0.0644660837408	-0.00531089897871	0.0514304730559	-0.0231103917695	0.0497668716346	-0.0649629644396	0.0144337792868	-0.0569046193118	-0.00562315995689	0.0177106918113	-0.0204969393084	0.0344730468902	-0.060186945139	0.0130220017686	-0.014512749209	-0.0173672475667	0.00216718341273	0.00654092993293	0.048630459886	-0.00531405937071	0.0401137211813	-0.0166023677232	0.00365968598775	0.0128017282208	0.0165725986478	0.0155643763674	-0.0100181799409	0.0155711687543	-0.0129106213435	-0.0135487545497	0.0217750182792	0.00239793172836	-0.0152530817014	-0.00311037567565	0.000263200499571	0.00996967909341	0.00675093174569	1.37749777171e-08
DC5	-0.259914719817	0.123874719598	-0.40838093252	0.0827167532458	-0.270093523222	0.122875845606	-0.046372496592	0.132457102004	0.172413332684	-0.0372214863994	0.0384724931997	0.0279435211817	0.0913113989038	-0.128077905726	0.0539817934835	0.0364071074846	-0.0710452614689	-0.0816290442461	0.053179590252	-0.0120757203193	-0.0177662423601	-0.12749859585	-0.047066355569	-0.0414143755089	-0.0697236566286	-0.0473065481822	-0.00423567667153	-0.0256210290127	0.034935331615	0.00643348306233	0.0542099854065	0.0217707859808	0.058929702395	-0.0413854948561	0.0361801006295	-0.0167183005265	0.0492090448265	-0.0082776396421	0.0247626707315	0.0121148779821	0.037841831369	0.0485277633774	0.0277069241146	0.0148445026137	0.00303480575604	-0.0192675417143	0.0236655284217	-0.0126129897742	0.0055577927062	-0.00824457167302	-0.00100792516653	-0.0249138048665	-0.038520034231	-0.00544567068338	0.000816792060047	-0.0046557611426	0.00313540881258	0.0131928685288	-0.00793365959148	0.0154321987622	0.0102229925635	-0.00716455945683	1.37749777172e-08
DD5	-0.366588191593	0.194953051641	-0.33180497868	0.176488681782	-0.148306731966	0.186278342935	-0.210051873229	-0.0164559607283	0.101729627597	-0.0357050158923	0.0704962207342	0.0885074891182	-0.0187151687767	-0.0308464351039	0.0511333973771	-0.0788674200291	0.0215619472883	-0.00914785728689	-0.0107555470665	-0.024110314783	0.0211803114237	-0.00892128740138	-0.0299388172891	-0.0505911730302	0.0410006503052	0.055416519947	0.017845705043	0.0419489447545	-0.00732237375077	0.0190620412899	0.035123685971	-0.0397588645323	0.0304404504922	-0.0136441005848	-0.0236295961508	0.00999404763903	-0.073906217815	-0.0251926676329	-0.000684297796494	0.0323644649327	0.0124760258938	0.00494177486518	0.00267963841114	-0.0528096821876	-0.000475452734964	0.0169632214893	0.0245135466564	0.0281973477829	0.0310273230796	-0.0498082874057	0.0333513627466	0.00442356780998	-0.0358423446065	0.0088928650721	-0.0253338274886	0.0103079996885	-0.00479732063352	0.00122682747481	0.0204311733632	-0.017569266732	-0.000149403974562	-0.000282677580081	1.37749777172e-08
DE5	-0.389265714758	0.145288778052	-0.309285535659	0.213695448452	-0.0967330343519	0.223981122271	-0.281116809713	-0.0212966378205	0.141233902438	-0.0395643817444	0.0452263448838	0.095495254637	-0.0128446039288	0.0126642250286	0.0350376873208	-0.000984738383839	0.0537808752038	-0.0261044361838	-0.0325559308035	0.0308626842469	0.0482429316209	-0.00668747861001	0.0232372030546	-0.0630775361365	0.113971924901	0.0134111319877	0.0338936010656	-0.00632232707733	0.0105219850101	0.00422010658966	0.0525247880254	-0.0704559680719	0.0324879968104	0.0076171597598	-0.0282043580001	0.0262707805006	0.031053605382	0.0199171683877	-0.0402062538927	0.0201455742734	-0.00581229919426	-0.00690070649352	-0.0207866199184	0.00404257916348	-0.0314404013143	0.0614255344526	0.00200200684313	0.023475532926	-0.0148748996529	0.026661896925	0.00652449076124	0.000448906716255	0.0230319719328	-0.0400690503098	-0.00577381780263	-0.00162791062995	-0.00349075855022	0.0140488051105	-0.0251371539169	0.00466239042094	-0.00756414084951	0.0028437985566	1.37749777171e-08
DF5	-0.28934866585	0.176368256458	-0.41234691749	0.11108551349	-0.257326577298	0.0670846290999	-0.0175070502258	0.0991081176946	0.108822237182	-0.0590233698809	0.0997680790868	0.00603623750378	0.078271258316	-0.125481413915	0.088439314788	0.0561465844502	-0.0762012088167	-0.0878442286269	0.0142597274867	0.0631639934936	-0.0109801045144	0.0201858981755	-0.023062059564	-0.0238933911272	-0.0056313082108	-0.0294358401216	0.0225257972838	-0.00379851885551	0.0102986018517	0.0666220969926	0.0601652639832	-0.0601846652427	0.0285907231721	0.026304857427	-0.0338632754278	0.000493863294665	-0.0223704680861	-0.0159088673055	0.0218267854202	-0.0850777250286	-0.0121497502285	-0.0162864211241	-0.0609306672094	0.0180145250888	0.0367503630932	-0.0152279423817	-0.0164917901187	-0.0298301884231	-0.0210998907479	0.00169514128704	-0.0109405667408	0.000808654462347	0.0185009283205	0.0520710365875	0.0080865510466	-0.00275845756529	0.0171537345983	-0.0151576207581	0.00108974446731	-0.00287887153254	-0.0107396232923	0.00431343835281	1.37749777171e-08
DG5	-0.480832578023	0.213475232083	-0.362707543598	0.24799676234	-0.212515224213	0.0838490261062	0.00126783182908	0.00723426879755	0.035628306883	-0.0206763847231	0.0593535338386	-0.00503646888588	-0.035905746661	-0.0787310713695	0.0954044990973	0.0102790509254	0.00484112024243	0.0474054332362	-0.0495559932378	-0.0537079617182	0.024208794489	0.155558166721	-0.013816889698	0.058013705533	0.0501530427359	0.000545537591552	0.0146657929225	-0.0015997147858	0.0113953097237	0.0223879104844	-0.00422738845998	0.0201561694901	0.000974269908858	-0.0708808874739	-0.0174269293583	0.0408346596725	0.0331475675252	0.0309919926094	-0.0427792444319	0.0175795471147	-0.0320057957938	0.00524525092633	-0.0327431555441	0.0491963051682	0.0139680368857	-0.0373161630273	-0.0315307565224	0.0158233026327	-0.0354676093033	-0.0308983810804	-0.0165641471453	0.0153848305584	0.00447080585733	-0.0244232831695	0.0349903271509	0.00895488747013	-0.0121396261869	0.00190792763965	0.0113747321398	-0.000594802761523	0.0079646702597	-0.00864355588315	1.37749777172e-08
DH5	-0.432458713246	0.14007830432	-0.244244758245	0.097785931745	-0.0753063492578	0.19081997686	-0.15800171357	-0.0379811693445	0.114557637756	0.127612946013	-0.0344250939509	0.0737497995137	-0.0379672074516	0.00633200852243	-0.0118025621473	0.0621586036614	-0.0123707925948	0.0541175889284	-0.00914361142961	-0.133561724429	0.0641631985586	-0.0343910627009	-0.00634140492435	-0.0804729302762	0.0349213726597	0.0257042506897	-0.0403532087913	-0.0280787581193	0.0428575496328	-0.0131028341202	-0.00471550329425	0.0389196764869	-0.0588342986198	-0.0444222138157	0.0431352275479	-0.00420379368773	-0.026039242674	0.0182941493141	-0.0202357933826	0.0189115534472	0.00349229096148	0.0697352390657	0.0534422367006	-0.00522040476583	-0.0338621551519	-0.00669712426208	-0.00367579392563	-0.0357322008485	-0.0129790699244	0.0397401071821	-0.0184484397662	-0.000638806803687	-0.000659752580842	0.0209086412729	0.0254608612872	-0.00904329472651	-0.00880261875082	-0.0243376569898	0.00248009116534	-0.0104823025145	-0.0123208434679	0.00144392098728	1.37749777171e-08
DA2	-0.209790722239	0.306873224214	-0.0644360426946	-0.119435285649	-0.0902166964048	0.172793825681	-0.236371492079	-0.0897707011918	-0.00106231898138	0.0589323307617	-0.0142164925711	-0.138802896708	0.0126203613491	0.187331127604	-0.0261348936074	0.0102063597277	0.00336844495181	0.100552630308	0.0371840168284	0.0198554490462	0.0724161348009	-0.013395278112	0.0455145583643	-0.0539936920797	0.0845921234126	-0.0234335581741	-0.0654307122751	0.00433158380304	-0.107029787924	-0.0276715434772	-0.0274496748216	0.0212102428492	-0.0575402325373	-0.0829253292371	-0.0430559775243	0.0360328484798	-0.00938125317501	-0.0212232103584	0.0329256731466	-0.0646978168084	0.00883540241805	-0.0386525216439	-0.00395664421641	-0.00202539292478	0.0494842016529	-0.0107518364144	0.0264960697852	-0.00103208203529	-0.011939278766	-0.0123888749008	-0.0103719403388	-0.0345721296048	-0.0165729565494	-0.00146946693879	-0.0191695811895	0.0061217041991	0.00665170362484	-0.0100969181514	-0.00954256690783	0.00558531011113	0.00274314432068	-0.0031295203755	1.37749777172e-08
DB2	-0.428772962778	-0.17162399054	-0.0969883452535	-0.283727087273	0.126588707166	0.16090950479	-0.346259654929	-0.0780573666558	0.14323131703	0.135362847948	-0.155715991275	0.119395478167	-0.0102163867435	-0.0264909158876	-0.0960579863414	-0.0218395928761	0.0201252321625	-0.10498855452	0.0273115600397	0.0559351011808	-0.0613290121867	0.117534533353	0.0326218105286	0.0766833696525	-0.0380229786899	-0.0151415165096	-0.0687233673213	-0.0191780789125	0.0277473224336	0.0802114001525	-0.0352143495807	-0.0684456428653	-0.0630276055698	-0.037698105999	0.039748704908	-0.0404543312346	-0.00657588882332	0.0182627130581	0.0243614417164	0.0329107886931	-0.0438526570163	-0.00222509171801	-0.00244168396222	-0.02658801689	0.0107041615352	-0.0335741594838	0.0135092174373	-0.0115468653735	0.0180583663122	0.00420852059804	0.00665297698025	-0.0118009440979	0.0154460918708	-0.0133913903276	-0.0158835049387	-0.0250622152056	0.02437122621	0.00792861493413	-0.000288716992815	-0.000798092048452	0.000460967241566	-0.00214586459478	1.37749777172e-08
