	DA5	DB5	DC5	DD5	DE5	DF5	DG5	DH5	DA2	DB2	DC2	DD2	DE2	DF2	DG2	DH2	DA1	DB1	DC1	DD1	DE1	DF1	DG1	DH1	DA4	DB4	DC4	DD4	DE4	DF4	DG4	DH4	DA6	DB6	DC6	DD6	DE6	DF6	DG6	DH6	DA7	DB7	DC7	DD7	DE7	DF7	DG7	DH7	DA8	DB8	DC8	DD8	DF8	DG8	DH8	DA3	DB3	DC3	DD3	DE3	DF3	DG3	DH3
DA5	0.0	0.583853126472	0.550122966677	0.521737871119	0.536209660695	0.560275136483	0.528187867992	0.537777084431	0.556232938138	0.632150150917	0.645065331279	0.61501031741	0.664969614951	0.687593900423	0.682947201731	0.62967340391	0.667247598242	0.584169498359	0.620812315896	0.581028747422	0.572885624542	0.59877244759	0.625863116213	0.644358293117	0.628428688509	0.657620441974	0.60242625157	0.634800903786	0.648224789493	0.660445715383	0.627797281603	0.694031359165	0.68187356954	0.664509485249	0.650808638805	0.677624517382	0.659489804744	0.668408703789	0.642554536677	0.666086016123	0.776321438986	0.70267233724	0.69579000037	0.712698840508	0.731080472894	0.690541574177	0.727483794598	0.717165941963	0.730711880697	0.711126154574	0.714753822108	0.705116658622	0.732633869112	0.757848692536	0.774681873295	0.631288334654	0.609554305233	0.671088264495	0.632172853341	0.688750534791	0.612191035124	0.621082350763	0.626739191274
DB5	0.583853126472	0.0	0.559138722697	0.548195911683	0.546632421455	0.565278267684	0.522844676981	0.546564844773	0.587036320171	0.654500342834	0.6425665554	0.643684825603	0.669162546969	0.702070504102	0.680279262349	0.58796960162	0.644832877862	0.634104645832	0.59496029704	0.612746910638	0.576266268605	0.579811553197	0.613991468898	0.624365048957	0.631825024561	0.658042925405	0.624988935779	0.631386754561	0.640011778815	0.660605378953	0.611177027542	0.691006897831	0.694683230797	0.674173731971	0.689276777451	0.6611407803	0.689901425841	0.667964147382	0.666751022038	0.702028327187	0.780680498522	0.710234904332	0.711866686305	0.708187365291	0.735516421774	0.70411019176	0.713567357056	0.743802624355	0.740375145231	0.737898932979	0.735707621623	0.719490747543	0.745215767259	0.763121587168	0.779644005142	0.641206669356	0.637503847511	0.689466757264	0.6585884845	0.687476851547	0.640470739034	0.615445670756	0.638868616859
DC5	0.550122966677	0.559138722697	0.0	0.560506991745	0.540750133492	0.465943691982	0.535333431354	0.524530442375	0.582099432098	0.663278346419	0.637630626552	0.640911018722	0.65934154519	0.68667235254	0.645896282037	0.613093900447	0.617866451932	0.649857090853	0.598739361034	0.614448941689	0.569333908999	0.591202434179	0.622936402612	0.615956667502	0.629308373805	0.64879459306	0.613943466112	0.612195476226	0.615602926865	0.659107916448	0.593976365326	0.677088509917	0.681697643014	0.651910045242	0.654371686544	0.667819226251	0.666247748184	0.645532795089	0.630561276976	0.672263558809	0.747247876983	0.677456418144	0.690702718767	0.647678443967	0.692745504142	0.6373989778	0.66555859197	0.703726513516	0.715540194709	0.693643433982	0.719751493576	0.671208798838	0.730378675765	0.746448537323	0.772140472744	0.599557855474	0.635921369149	0.653139302787	0.643479533775	0.676306815839	0.628219735574	0.622286623227	0.579172014437
DD5	0.521737871119	0.548195911683	0.560506991745	0.0	0.54322690043	0.541186176909	0.566808874174	0.554576648477	0.60050960378	0.658085532214	0.671708652962	0.633009083962	0.671909053268	0.707980691046	0.71005471794	0.61517837635	0.652957803866	0.59065535221	0.632237922385	0.587456494795	0.571964395064	0.595331030238	0.642001845516	0.641339101457	0.642670714235	0.681089448237	0.625720285457	0.621403728544	0.644078125938	0.671678020732	0.635639000504	0.704932522912	0.660032618179	0.661637285552	0.687754135132	0.684813144604	0.666965394333	0.664988950805	0.655861028877	0.686195241511	0.766242524231	0.680702208511	0.707790120542	0.708339923219	0.739661154577	0.690956401392	0.703751255632	0.694620383978	0.754292086899	0.726908271035	0.713684212053	0.713465639848	0.702615876948	0.764416576528	0.793201949107	0.644590017377	0.602125353194	0.712483775322	0.649313727154	0.712377735516	0.659538637357	0.61378281543	0.655027056554
DE5	0.536209660695	0.546632421455	0.540750133492	0.54322690043	0.0	0.523937149803	0.567371586067	0.559047093214	0.614145739539	0.673953685358	0.655831240913	0.642442419244	0.669695890965	0.685342785824	0.677383265405	0.574542787789	0.626035380849	0.627275068737	0.609344227389	0.609437656938	0.574701682379	0.596879937068	0.63543162503	0.622540215987	0.641055514141	0.680803997152	0.657462077203	0.622560647552	0.641476787317	0.685351620139	0.644047965839	0.711774160444	0.671950842184	0.680338274595	0.687975715839	0.68171143662	0.702578480296	0.686359636349	0.647409921953	0.696481363727	0.760099436796	0.710030550086	0.724575321012	0.707477026279	0.704588761068	0.698776329948	0.69536915705	0.720435365453	0.721807056164	0.740475826485	0.716710729908	0.685215006882	0.76603518405	0.761315135083	0.780421397313	0.654990894885	0.600806910095	0.678365890992	0.628408504726	0.679587535292	0.630059221058	0.636853061	0.621295122963
DF5	0.560275136483	0.565278267684	0.465943691982	0.541186176909	0.523937149803	0.0	0.556217788596	0.523003498043	0.567510682011	0.652632263473	0.651030077384	0.611058506999	0.6467696154	0.659786942645	0.667600336288	0.608642383941	0.576230262111	0.628687024985	0.594141249916	0.57713681813	0.540816385356	0.576968616824	0.612153143161	0.599424583129	0.603778368982	0.632998609666	0.607439387351	0.605163378706	0.631450768958	0.664024074347	0.566583272457	0.674732307993	0.675555845341	0.622386472252	0.658400844428	0.646547020596	0.639305512744	0.619992690739	0.642126896754	0.676574209272	0.769327118443	0.681884257026	0.685166296129	0.682236666284	0.715786607439	0.635710719455	0.663173737365	0.701185812861	0.702872105248	0.689996230997	0.688815853728	0.688681781537	0.670980380767	0.710807851296	0.756339643201	0.571329771923	0.637870732594	0.630156897745	0.615602304642	0.659158098449	0.615091550018	0.629906711672	0.582015083
DG5	0.528187867992	0.522844676981	0.535333431354	0.566808874174	0.567371586067	0.556217788596	0.0	0.528580876324	0.596085851337	0.67383705789	0.66342090072	0.654840079348	0.659144987054	0.695885040458	0.651119809333	0.626795075048	0.650295828136	0.620175217503	0.596276581351	0.610196758038	0.580943020425	0.596615874654	0.612458047128	0.62617795114	0.64184175397	0.658880079684	0.604121767168	0.62747460073	0.651631488217	0.655052418198	0.641613109786	0.670551854346	0.694644061039	0.638929569256	0.661143049891	0.661551645492	0.67475519444	0.65586985569	0.665328771209	0.694714434308	0.770854340664	0.69591392279	0.713647638399	0.681865680536	0.708314305027	0.67271343572	0.704467187065	0.730725965656	0.743647331194	0.753647609233	0.742578003052	0.700280752456	0.742289569051	0.754094447287	0.786138271147	0.622308659132	0.634615912792	0.673829992295	0.65594104831	0.692672722054	0.615263530936	0.603403843668	0.622920037316
DH5	0.537777084431	0.546564844773	0.524530442375	0.554576648477	0.559047093214	0.523003498043	0.528580876324	0.0	0.592685197683	0.629278409543	0.597689454085	0.597627297973	0.633050459659	0.645427775961	0.631413494338	0.610849735812	0.623876476533	0.644850019982	0.607586287424	0.60015661243	0.578743127102	0.581305423549	0.61948676818	0.585377025963	0.622884518065	0.638711108158	0.62212052072	0.620888994732	0.63126497778	0.66983209865	0.606539121009	0.685023883571	0.709195638901	0.678245297843	0.669481578208	0.679970445137	0.685093330553	0.643476525434	0.67120882911	0.67907742202	0.794569774027	0.708093146713	0.707390548514	0.728155964473	0.750627669293	0.688075900207	0.701477434272	0.746480978477	0.735671744624	0.710561182343	0.736901765701	0.691942751345	0.735067926775	0.732401073452	0.754130219059	0.615619525187	0.625649473893	0.629793399007	0.639126637945	0.649254434653	0.641943038668	0.612746488193	0.577191032243
DA2	0.556232938138	0.587036320171	0.582099432098	0.60050960378	0.614145739539	0.567510682011	0.596085851337	0.592685197683	0.0	0.623871809437	0.601009198749	0.579369965364	0.615021364842	0.639265082945	0.641524196394	0.505482538746	0.582750626217	0.614521873752	0.587478004189	0.601543516608	0.581516674312	0.572297955295	0.595558416948	0.617009778044	0.601208660871	0.613746014113	0.542537712579	0.588801226688	0.611461534621	0.629180580007	0.570795692307	0.664438923584	0.667311908486	0.651326699619	0.652257992768	0.670128074654	0.648171556981	0.663582377391	0.688623109926	0.668760197103	0.787893233474	0.665922506314	0.685330512998	0.68181547373	0.743029847054	0.681106283403	0.713766111422	0.720122465559	0.692907446791	0.642689560926	0.667462568046	0.681964578858	0.664927408933	0.663022435216	0.721660860164	0.56997566026	0.573461174943	0.617584737574	0.565826833528	0.612918480075	0.610935880325	0.570017856755	0.592914892235
DB2	0.632150150917	0.654500342834	0.663278346419	0.658085532214	0.673953685358	0.652632263473	0.67383705789	0.629278409543	0.623871809437	0.0	0.58609860645	0.539014051812	0.54352228169	0.594603888432	0.538297998847	0.654281839121	0.643279854682	0.656520574379	0.608765211078	0.638143905665	0.640478442118	0.647589043638	0.665704977279	0.64527727462	0.664064599579	0.651357764986	0.671741554707	0.610075025787	0.625427382734	0.715488936591	0.625671939061	0.727967613601	0.727016935407	0.709976669508	0.664149527401	0.731992439311	0.683641515661	0.679668685322	0.677176939894	0.719063222462	0.823941442467	0.745190422238	0.699541344033	0.755842456312	0.822936603692	0.738282990731	0.728690339387	0.769226017	0.701030041415	0.684466986127	0.705027475841	0.702671350636	0.707265161249	0.689528749243	0.696244962255	0.674821400849	0.656821764377	0.614080132418	0.58506026863	0.624195101198	0.63931093597	0.674848999396	0.616453616235
