	DA5	DB5	DC5	DD5	DE5	DF5	DG5	DH5	DA2	DB2	DC2	DD2	DE2	DF2	DG2	DH2	DA1	DB1	DC1	DD1	DE1	DF1	DG1	DH1	DA4	DB4	DC4	DD4	DE4	DF4	DG4	DH4	DA6	DB6	DC6	DD6	DE6	DF6	DG6	DH6	DA7	DB7	DC7	DD7	DE7	DF7	DG7	DH7	DA8	DB8	DC8	DD8	DF8	DG8	DH8	DA3	DB3	DC3	DD3	DE3	DF3	DG3	DH3
DA5	0.0	0.601327911052	0.583300327306	0.522670319026	0.56303815668	0.576996750135	0.562936137758	0.514948946909	0.625812761859	0.654646841209	0.648484789274	0.645138366754	0.6439479712	0.678768325766	0.661429273063	0.611429888071	0.677440239995	0.670622683698	0.667227644784	0.581303285978	0.597233397421	0.604296071997	0.63101685215	0.631535833619	0.672942550519	0.649671861908	0.619999619654	0.613288204203	0.646185379461	0.665524549389	0.64200329767	0.681313788782	0.713802759884	0.701675562594	0.693288547181	0.658343062411	0.664361447875	0.664686778852	0.696186013241	0.668052870196	0.767497136615	0.764000833425	0.699093905041	0.731783886251	0.761944687702	0.699114183384	0.723274128992	0.76291843627	0.735685849136	0.71432968599	0.710327628797	0.727102850571	0.711862771498	0.746713054705	0.771930910426	0.618765174484	0.610263657055	0.672813549394	0.680662540945	0.656823793755	0.659712302654	0.647896583381	0.629017080527
DB5	0.601327911052	0.0	0.573077719097	0.58059443724	0.604571343583	0.571193849831	0.561124421643	0.574774379213	0.630567594681	0.660582468142	0.674894667051	0.689594883329	0.690201603086	0.695496436343	0.662416364971	0.645154231751	0.656200166428	0.659994397728	0.650604139755	0.636411783286	0.611905459087	0.620174655509	0.647687386514	0.630636165116	0.683793243732	0.655972398729	0.665233255336	0.64762291562	0.630909812659	0.643463022913	0.61041959662	0.662852406095	0.641999578559	0.670002114077	0.66754905083	0.708690236114	0.668205352533	0.684036726895	0.721293605393	0.679271975415	0.732837996648	0.717040711035	0.681820146616	0.635768564175	0.733568924829	0.706276551266	0.703981886601	0.697282131656	0.738431861566	0.751603397083	0.68536179814	0.713521876948	0.71728080219	0.733116497188	0.764186420088	0.619859940509	0.614286784897	0.713236108495	0.679273282686	0.688156197071	0.670671654668	0.599861862534	0.664227273388
DC5	0.583300327306	0.573077719097	0.0	0.57870443265	0.550685873018	0.483715722171	0.529285871232	0.564240107074	0.564286642498	0.651448217133	0.670128336774	0.668544882685	0.670031376822	0.696533118021	0.664274467802	0.59409007241	0.613347939188	0.658016524394	0.656145849438	0.582561579104	0.586707943176	0.641282758283	0.625780537647	0.608138644987	0.65683401741	0.647910099809	0.632662105349	0.630116672875	0.633034008358	0.685578751425	0.609256937743	0.667212920226	0.683631065381	0.67648292288	0.679905577015	0.664494069588	0.662909192405	0.639603539337	0.691296326442	0.688505744583	0.725700636262	0.704756510866	0.71193794014	0.678937865531	0.713333616318	0.664407660339	0.660354279172	0.715162634666	0.742388390883	0.720525567941	0.719908633687	0.683733815413	0.714327797901	0.745042453183	0.763641726278	0.617825064949	0.63896204612	0.681401510449	0.68802295409	0.675501258925	0.667087380843	0.634103708873	0.651570439097
DD5	0.522670319026	0.58059443724	0.57870443265	0.0	0.536149699535	0.552451296388	0.52803076883	0.529631052979	0.603053585646	0.638712219316	0.669602115284	0.647617320479	0.670976771279	0.658695745697	0.684974589537	0.569869274439	0.651865605701	0.640300126623	0.629601491748	0.530092784302	0.55204375937	0.607550424692	0.621292395693	0.600806037911	0.695604888551	0.680736455276	0.67427981556	0.639167618376	0.659105436685	0.643555934713	0.628374903225	0.692039093289	0.700155224815	0.666090257819	0.688846087298	0.683521789596	0.652142256794	0.664482981452	0.676207768754	0.662383442872	0.742069801287	0.744379838158	0.689090037863	0.680595987757	0.74944187538	0.680084380804	0.708530238091	0.72031917172	0.759500270408	0.736537344989	0.671413637222	0.709549009813	0.697569290674	0.748462848965	0.783603373365	0.591684433556	0.587410985067	0.66430015711	0.661648149435	0.633966878587	0.623072969906	0.583888257515	0.632380512933
DE5	0.56303815668	0.604571343583	0.550685873018	0.536149699535	0.0	0.53470223708	0.565356808963	0.536446654559	0.613596865037	0.632732824677	0.676496544849	0.664358238687	0.677032034346	0.679485200097	0.681469735765	0.562863440125	0.631894759055	0.632812098011	0.636457030982	0.558312363174	0.561044701806	0.619791042145	0.589669849586	0.612992883386	0.647255438239	0.662202556559	0.684681391942	0.668055407708	0.66297331409	0.698897401825	0.641222783258	0.696776102325	0.706638026144	0.673963916718	0.688418638043	0.664288130726	0.663114564677	0.652423417719	0.658767898993	0.659289014297	0.717069275534	0.710331262384	0.719379171921	0.720068342112	0.713069211701	0.673042996509	0.692095532391	0.731053119702	0.759894662924	0.703085885485	0.702012520926	0.726311808549	0.723507109953	0.765933426533	0.770070721723	0.640402238404	0.602846280631	0.691236990312	0.70214658084	0.66645028722	0.626880980224	0.650325085323	0.613730355527
DF5	0.576996750135	0.571193849831	0.483715722171	0.552451296388	0.53470223708	0.0	0.566037308163	0.541965837367	0.564132396829	0.633376500119	0.641758471868	0.642390574446	0.661827822774	0.628514554074	0.67628873131	0.597913045723	0.605885618717	0.66540819699	0.610609142266	0.572309829942	0.561753513243	0.614259780389	0.602289679744	0.591781560421	0.643598198083	0.610292009056	0.648967078314	0.650900461947	0.624205818621	0.662395479945	0.599367468954	0.668448025548	0.69852982103	0.673362415398	0.676492443333	0.663202276053	0.655453742151	0.654931435085	0.688485002924	0.68543461767	0.734243610869	0.702267558891	0.70286801991	0.699754227563	0.733183261869	0.675572468665	0.684266365865	0.734024934594	0.725450582209	0.695522565085	0.704703759184	0.712295746699	0.707612877595	0.723555514653	0.735174618494	0.618887633457	0.64182852572	0.660974190763	0.664700415983	0.666698482732	0.635499971763	0.640223285767	0.63327266679
DG5	0.562936137758	0.561124421643	0.529285871232	0.52803076883	0.565356808963	0.566037308163	0.0	0.540865158902	0.608037383299	0.633369641563	0.657943661132	0.668218391936	0.692908808625	0.696193179078	0.65848798287	0.581459576823	0.655460064774	0.67936388181	0.645220144092	0.575118680695	0.586425915225	0.627067108741	0.624265697943	0.607241035086	0.670698449068	0.665187839854	0.648597411077	0.656703832583	0.665205597521	0.659819146929	0.628212504401	0.694169059817	0.72396163139	0.686975565005	0.709426997209	0.696574820578	0.696406249083	0.662259012462	0.680885120285	0.687258795661	0.755978155417	0.747636614013	0.714820310559	0.724191268756	0.75479347909	0.692533465105	0.717086277708	0.752397798174	0.761485414796	0.726932004531	0.726329163496	0.703868384466	0.735839666102	0.750480325231	0.779739028566	0.632393703886	0.657604732968	0.66583658461	0.704167489454	0.668860353292	0.6819918208	0.6405253975	0.633078809646
DH5	0.514948946909	0.574774379213	0.564240107074	0.529631052979	0.536446654559	0.541965837367	0.540865158902	0.0	0.588722127307	0.593180089766	0.600620456557	0.591481525984	0.619102263583	0.600858724993	0.614103657108	0.571788679927	0.608637752312	0.646189215905	0.631238283973	0.567905615172	0.577225217667	0.585223020969	0.61352476019	0.583979225371	0.624374206082	0.616609843454	0.638812032639	0.586038426182	0.591985669104	0.6454143822	0.573820185811	0.684587741959	0.702339033349	0.692200435983	0.66076201448	0.675939944023	0.67386569213	0.613718476728	0.671563215959	0.658885849999	0.733640052039	0.748474862662	0.672459955076	0.717011242536	0.742853966526	0.661739338492	0.693183668582	0.741076680415	0.699837634555	0.679503365665	0.711162178681	0.692099091164	0.672857364902	0.693079041438	0.733950342036	0.599619865423	0.618557452379	0.620532747927	0.639370869071	0.612017568405	0.614063549779	0.631828860152	0.576066179177
DA2	0.625812761859	0.630567594681	0.564286642498	0.603053585646	0.613596865037	0.564132396829	0.608037383299	0.588722127307	0.0	0.605463037258	0.597691219746	0.617160571975	0.591353148135	0.570258707286	0.601248264651	0.531493134179	0.61711128295	0.633261453561	0.614936905743	0.56514198931	0.575263661207	0.618440144456	0.595763595743	0.582803165116	0.633101061356	0.604768825511	0.617832007494	0.630205709764	0.626281185552	0.656812618157	0.609163190541	0.614879871072	0.677192164905	0.643298566142	0.700672506092	0.693024184779	0.660053847787	0.640505970344	0.683670799291	0.69327995589	0.753804149645	0.730989382355	0.716726399655	0.705422907733	0.742934336534	0.66207171998	0.685424297447	0.75163469066	0.709373010972	0.680633243065	0.697984874136	0.703588785697	0.687519229958	0.662617144196	0.721935453642	0.563589943171	0.60573506036	0.590551475046	0.627979349103	0.60222939492	0.595756231657	0.623559339476	0.595926764403
DB2	0.654646841209	0.660582468142	0.651448217133	0.638712219316	0.632732824677	0.633376500119	0.633369641563	0.593180089766	0.605463037258	0.0	0.53988501264	0.544077138697	0.590989620131	0.580548395209	0.498458419261	0.604292201829	0.617997135704	0.669270228449	0.581863043707	0.610937813432	0.646834007784	0.594793344628	0.591435367575	0.5730190703	0.606583969989	0.602614029542	0.681692857238	0.62644971466	0.618357113511	0.687835931936	0.603666535704	0.740768864215	0.750006633098	0.716725447488	0.677250649424	0.742774535249	0.689654378112	0.642887080888	0.697267777422	0.69738092989	0.80281517565	0.806068770208	0.737795913313	0.742078710166	0.797747333967	0.726058555499	0.712071494324	0.791024267085	0.66906666162	0.674308979695	0.700716933434	0.641018652228	0.7056911036	0.667997630449	0.69395744121	0.620189388479	0.667050374489	0.596333630821	0.595110575807	0.598792654816	0.640520810548	0.690376409368	0.597045126045
