pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
CR89	0.631138951889	0.552681036341	-0.00414872081759	0.147017124734	-0.179470630478	0.0973242424538	-0.0787046333146	0.0535797361375	0.116655726264	-0.0270427722107	-0.236651762488	-0.0239400655359	0.175473716116	0.074126664028	0.0529381887764	0.13605776121	0.185680193274	-0.115556841445	-0.0995401286441	-0.00780377855295	-0.00895083422675	-0.0142208157442	0.0412083678333	0.00705071008576	0.00199703861389	1.71107029806e-08
CR95	0.292722876536	0.259941114073	-0.0326358115187	-0.0268998447158	0.0155689032633	-0.122915961922	-0.0529325229949	-0.0131609030013	0.0212092460388	-0.0724116930072	-0.194516925314	0.120109561081	-0.026364802448	-0.00905366766723	-0.089171037577	-0.0860107893341	-0.0194863971657	-0.0824465945758	0.116785388827	0.0866096130467	-0.109949220409	-0.00430768714738	-0.0596688728569	0.0625941206017	0.00663459033053	1.71107029806e-08
CR334	0.309665614246	-0.131262299395	0.0399331074047	0.0974003161837	0.0335844532291	-0.179190968032	0.177483685843	0.00569868875508	-0.0586606662568	0.0397560370195	-0.246210191299	0.0360990333113	0.0955826021742	-0.127665187767	0.169188489847	0.0878151984442	0.0493048158194	0.172346147723	0.124187936658	-0.00993211146263	0.0312816463561	0.00230972530313	-0.0377795963388	-0.0228846150835	0.00070436507885	1.71107029806e-08
CR348	0.602663890468	-0.382544702422	-0.142569152285	0.22070237679	-0.0645922655051	-0.308369005007	0.293426905057	0.446955909408	-0.0436106965044	-0.0687627153223	0.113066866755	0.200257541921	0.109592864239	-0.02839097089	-0.0743919865217	-0.0522309437255	-0.0270129053831	-0.0270001022866	-0.0371851487544	0.00734164043748	0.0426383512543	-0.0129313717469	0.0417321215714	0.0066986092062	0.00172527838025	1.71107029806e-08
CR457	0.403455755464	0.324969529111	0.104570081225	-0.0914068097402	0.492109915804	-0.185180941916	-0.106555584897	-0.130103544048	-0.167329471943	-0.0356899584009	0.0497719034468	-0.060651207005	0.10322724955	-0.0643838229965	-0.0219699708226	-0.0364432543605	0.0101808647393	-0.0506376779178	0.0844832402236	0.00920778497382	-0.0605876760528	-0.0605480860765	0.0955948209661	-0.0341939960624	-0.0109244994657	1.71107029806e-08
CR458	0.380798151437	0.272895666077	0.0670105635368	-0.136248654403	0.400215519034	-0.231563885569	-0.084780414786	-0.10152890696	-0.166675132415	-0.0886197333768	0.0253974402216	-0.0947863935503	0.010139883914	0.00700331638461	-0.0450742204626	0.0804504553995	-0.00237824938727	0.0289380021414	-0.059874353864	0.00363742671237	0.109331072986	0.103848109483	0.00280444618332	0.0631230648211	0.00516247725141	1.71107029806e-08
CR464	0.446363951152	-0.17457904403	0.0627602849457	-0.430736986578	0.0488556322168	-0.131056665087	0.00411654418126	0.0215644247593	-0.0772866789685	-0.00271104813145	0.0712066903588	0.0151230885413	-0.188305024085	0.123098022416	0.115672076708	0.0359497121394	0.0288234501084	-0.0610656469865	0.0272948731296	-0.0392314570129	0.0180693750925	-0.0688923680702	-0.00120252872747	-0.0244658826153	0.027427069211	1.71107029806e-08
CR469	0.444539706115	-0.546201730646	-0.0753128757591	0.0608383411017	0.0967520950271	-0.0791286251847	0.0437091970289	0.136475145118	0.0498581475855	0.0395343132974	-0.0353453646545	-0.364602053257	0.115841289973	0.119843584116	0.0934012019432	-0.177848804583	-0.0416649200104	0.0456434124903	-0.0688710768609	0.0195926954751	-0.0383047287883	-0.0292994111126	-0.032318152331	0.0121907291909	0.000345006487016	1.71107029806e-08
CR470	0.420049133302	-0.261361723909	-0.178997372946	0.361837600237	-0.168366196165	-0.321726165357	-0.113465712141	-0.0837693964877	0.25499207625	-0.0703783600027	-0.0716039486267	-0.0893350821694	-0.203788863333	0.0622098620648	-0.118568764705	-0.0805045685005	0.0665800434968	-0.0177278529262	0.0898201460031	-0.0569529134173	0.0731506124874	0.0343274779474	0.0197612518514	-0.0274861340481	-0.00550339398637	1.71107029806e-08
CR2528	0.679643641631	0.852419474648	0.0919712842642	0.0176833835669	0.0981542329204	-0.00297472685875	-0.0204599164455	-0.067279419365	-0.0450227089405	-0.0431075532318	0.00409110989325	0.0582202931564	0.0584197285121	0.0246239865551	-0.149401698323	-0.000347535544525	-0.0392754581757	0.0127619980739	-0.0741266639604	-0.092095241795	0.0502200293533	-0.0987881964024	-0.10952420732	-0.0223214264238	-0.00735710350881	1.71107029806e-08
