pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
CR89	0.680384101334	-0.543820643414	0.074208267616	-0.109135094284	0.0754717629719	-0.0455023442928	0.11848307381	-0.0488189161942	-0.221108262638	0.170343331114	0.00984380812195	0.188512249072	0.197804873792	-0.1287281743	-0.119716537863	-0.132903266859	-0.0649216221287	0.0546647672553	0.0810091398764	0.020819239299	0.0532251936332	0.007153747964	0.0412097708297	-0.0156326879787	-0.00769735710807	-3.59623624493e-09
CR95	0.270582852054	-0.252676481778	0.0981408052627	0.0107921271182	0.043547990401	0.0871892859498	0.0397935567375	-0.00196431011684	0.0418544809292	0.212451896975	0.0490231586842	-0.0866427790914	0.0742496078852	0.135455059842	0.0447731594771	-0.0619854216301	0.148478711672	0.0869349218702	-0.10691590029	-0.00552989433744	0.0948543606299	-0.00643161323274	-0.0618572490882	-0.0384398983611	0.0138188201397	-3.59623624493e-09
CR334	0.3119689154	0.114338292159	-0.0636384424694	-0.077594171429	-0.030258131627	0.173342337241	-0.159328935295	-0.083394617025	0.0254431259647	0.195275514763	-0.0455771017478	0.070129394465	0.135452776386	-0.130321980217	0.0777421128837	0.0437963305007	-0.132626283842	-0.162379804268	-0.152011128489	-0.0697605121483	-0.03512305543	0.0179654834223	-0.024727006752	0.00394460819013	0.0061561774174	-3.59623624493e-09
CR348	0.577110507605	0.404865092451	0.073078370889	-0.246029404463	0.0926748460254	0.24339703357	-0.429989395303	0.366280861868	0.0361294578261	-0.127162005563	0.0707260278026	-0.0781178162232	0.230634135652	0.0491787595895	0.0257376558287	-0.0139662957899	0.0419125103778	0.0140176843726	0.0710496581837	-0.0098080289186	-0.0183448994286	0.00288797160568	0.0312415004085	-0.00302940909844	0.000697729533133	-3.59623624493e-09
CR457	0.39982240122	-0.329726407673	-0.0581846205079	0.109105026783	-0.465985545735	0.235949334253	0.114696636409	-0.0649386700398	0.205491078076	-0.0749240002864	0.0446062123593	0.098410050627	0.00564039456275	0.0417803217328	0.0925492285014	-0.0295414471147	0.0807556256271	0.0321689121843	-0.104678720359	-0.0125423861182	0.0179534831539	0.0333892909375	0.0807058401201	0.0181869381606	-0.0189819862071	-3.59623624493e-09
CR458	0.362865276362	-0.278765355865	-0.0222763440524	0.139640153121	-0.347199526195	0.266280277805	0.0768305445693	-0.0212994340284	0.160172622034	-0.0297336996911	0.102702810925	0.04427338788	-0.0753706440328	0.0281312905061	0.00208890050627	0.00737405048101	-0.108933521355	-0.0167091230421	0.127180195984	-0.0509913383426	-0.0198523726597	-0.116253760741	-0.0130106248084	-0.0435453447411	0.0100866128568	-3.59623624493e-09
CR464	0.442823986457	0.162603647603	-0.0853534397106	0.435211691655	-0.0256680598273	0.134439062717	-0.0117348500328	0.0298897697779	0.0660193423875	-0.0245194835366	0.00670285629119	-0.100123703278	-0.0953703787028	-0.150560047051	-0.18511441445	-0.038634498474	-0.0177237403653	0.0514039678671	-0.0321206869524	0.0383082885037	-0.0196707813892	0.0667533997291	0.0400917699262	0.00830905195246	0.0340277423636	-3.59623624493e-09
CR469	0.433573002493	0.541014779695	-0.00542600597308	-0.0509720460701	-0.0738096601186	0.0882341282267	-0.101236366578	0.120292085248	-0.0871708670477	0.0714815327468	-0.034093048893	0.348025097406	-0.160912367555	0.0636359945653	-0.116506219211	0.138735260697	0.128729643264	-0.0457991426555	0.0380597544772	0.0152763682418	0.0181972575546	0.0283693875602	-0.0226822431461	5.62343060662e-05	0.00271040316597	-3.59623624493e-09
CR470	0.419278431766	0.280932057403	0.126536315153	-0.36353521259	0.183972135146	0.339252564789	0.114632082397	-0.0619272080252	-0.246789177532	0.122903882358	0.0720642416644	-0.119775904693	-0.206858978841	0.0742738557868	-0.00481948718259	-0.127359954136	0.0473759431028	-0.0323603776292	-0.0133414542148	-0.0319825339779	-0.106723194807	-0.0216821811279	0.0226843244216	0.0122545347614	-0.00562351940769	-3.59623624493e-09
CR2528	0.683089113474	-0.856141948254	0.0360388761767	-0.0115986434115	-0.098961163385	-0.00724864369811	0.0446950182667	-0.0407494344582	0.0846791794257	-0.0219931926554	0.0178462870779	-0.0329650246962	0.0265730891258	0.138323870746	0.0144475922415	-0.0288902326159	-0.0518255582432	-0.0420851389839	0.0873307379134	0.094345322095	-0.088801343878	0.128020873541	-0.0644607714091	-0.00586422333499	-0.00614338545314	-3.59623624493e-09
CR2530	0.837028914047	-1.03349824807	0.119900163761	-0.042009294469	0.176960623795	-0.294069992236	-0.0593046852943	-0.0973202635633	0.0696090905329	-0.0486218187392	-0.0736459012518	-0.0208608322615	0.066953939665	0.204285607276	-0.189551919429	0.0390717568403	0.0309445817066	-0.0925258369889	-0.0471640534607	-0.00838175700501	-0.0123014116804	-0.0742554725584	0.0343031084086	0.0295040680431	0.00763828671992	-3.59623624493e-09
