	DA5	DB5	DC5	DD5	DE5	DF5	DG5	DH5	DA2	DB2	DC2	DD2	DE2	DF2	DG2	DH2	DA1	DB1	DC1	DD1	DE1	DF1	DG1	DH1	DA4	DB4	DC4	DD4	DE4	DF4	DG4	DH4	DA6	DB6	DC6	DD6	DE6	DF6	DG6	DH6	DA7	DB7	DC7	DD7	DE7	DF7	DG7	DH7	DA8	DB8	DC8	DD8	DF8	DG8	DH8	DA3	DB3	DC3	DD3	DE3	DF3	DG3	DH3
DA5	0.0	0.296062611088	0.422028009415	0.22992552501	0.274491516096	0.342131299253	0.279033477502	0.203677847375	0.66856769358	0.778018647694	0.832358843737	1.12120385844	1.24387945896	1.39186376768	0.950095074446	0.755961169375	1.05098015013	1.15847061143	0.967978630762	0.706260360188	0.714398694452	0.762685450096	0.943178688296	1.07964964193	1.67783572127	1.69215091217	1.28307645965	0.983511361693	0.948741548958	1.3577534256	0.837773142208	1.33346096304	0.856856862491	0.814070061548	0.891804661913	0.946674146883	0.856127543209	1.00104322308	0.924430070389	0.904703957967	1.84608759069	2.03518345059	1.9914623918	1.95323131566	2.11716025136	1.86398144451	1.7886970215	1.95959257971	1.49011085732	1.47517279358	1.5798363492	1.48260173907	1.5178731211	1.44913858149	1.53938424886	0.824333746512	0.583401648222	0.959070271337	0.983712344215	0.712142421737	0.775000940868	0.832549577945	0.686308314959
DB5	0.296062611088	0.0	0.45383644985	0.355427354091	0.413565593807	0.392424880879	0.286455149691	0.330152641996	0.662841881408	0.864520405769	0.943834648081	1.11858097682	1.28747738711	1.43686780542	1.0027949625	0.664655758558	1.11542757936	1.0965124017	1.01501611954	0.790890283919	0.753046910398	0.843356488899	0.882472381898	1.12747790568	1.60280450785	1.61596364757	1.14093366865	1.00889980027	0.978117362033	1.18843019825	0.803839700071	1.16274162409	0.980160679317	0.958189837903	1.05047705814	1.07207012658	1.00536570866	1.15589277935	1.06122906336	1.06227550123	1.86126270732	2.05806661163	2.06041989074	1.97106387366	2.16430131051	1.92507628566	1.83439281065	1.96053623022	1.58624167742	1.57338345315	1.64554333083	1.57211902932	1.6055110952	1.55299786159	1.63851963317	0.910739425985	0.605268137109	0.99898177981	1.0069005506	0.854087927034	0.807440593153	0.888059301882	0.740503275857
DC5	0.422028009415	0.45383644985	0.0	0.414551471242	0.529610286842	0.249662763073	0.437630665262	0.448022031089	0.761222801365	0.859691617474	0.908623840682	1.23016413638	1.28767655119	1.3492113266	0.992975707002	0.893950107953	0.953355411738	1.17008148996	0.86093382661	0.694361397974	0.729515044324	0.61262140656	1.00086762681	0.914132417546	1.79143627135	1.79660294875	1.36526715661	0.944764597857	0.945945513796	1.45293024265	0.846421921111	1.41952952674	0.990443668782	0.96447482741	1.00432618669	1.04224852893	0.952217248708	1.07768188158	1.04247466902	0.953676188469	1.776275058	1.8635006698	1.8368962489	1.74032054012	1.91670915444	1.68074436453	1.61066459971	1.84952490196	1.48513419762	1.47448042629	1.60308369809	1.48020565605	1.51735529653	1.44492590339	1.48010381769	0.7800159164	0.554651826431	0.93521797674	0.95706380443	0.762906706697	0.74227448499	0.694490554998	0.71578013411
DD5	0.22992552501	0.355427354091	0.414551471242	0.0	0.172624063586	0.329024695366	0.362810399661	0.245869262886	0.634636212981	0.667055826128	0.777014171252	1.14920307836	1.23501367653	1.34859735308	0.887825110449	0.727204313393	1.04131959494	1.23359336826	0.938579216283	0.768718592676	0.784885941356	0.770590365373	1.03134125877	1.06996919651	1.72030735418	1.72693179193	1.32553490589	0.969995476247	0.954100819331	1.38813724396	0.865730545139	1.36462900606	0.860242902406	0.838887862539	0.914511859379	0.965469731941	0.868590108989	1.01469474357	0.929034693852	0.935302216609	1.83493838526	1.97228321952	1.96469514163	1.89322901683	2.07321549955	1.81714131917	1.74922449381	1.92208588045	1.48277537953	1.47441442223	1.55937793879	1.47400342653	1.50164866666	1.46176415713	1.54675696233	0.849089037144	0.629205658962	0.989559107662	1.0071114361	0.738381484531	0.770997611978	0.846524750539	0.717414161202
DE5	0.274491516096	0.413565593807	0.529610286842	0.172624063586	0.0	0.441090918519	0.420163232017	0.288991391828	0.629997225524	0.648418726955	0.773998972194	1.10955637337	1.21970054197	1.34707977236	0.883560553999	0.672975145737	1.08832745668	1.23367610538	0.98226122515	0.798938878774	0.796028547868	0.837069361162	1.03056618908	1.12353838898	1.67914400991	1.68503913403	1.31958966385	1.00479361993	0.995874210911	1.37752407554	0.912180772807	1.35441192798	0.858362983768	0.851562825608	0.909323682573	0.998167362916	0.88762300928	1.01151924699	0.931732584702	0.957349581128	1.84044790501	2.00357891699	2.00106871892	1.93554098386	2.11250387861	1.86352217327	1.78481053714	1.94772216434	1.49758453818	1.48390277785	1.55777467126	1.47930144207	1.50840679727	1.48528650425	1.57542496484	0.940375837493	0.716819285102	1.08414154973	1.09558877724	0.833506287048	0.800787955826	0.956468921327	0.801255905686
DF5	0.342131299253	0.392424880879	0.249662763073	0.329024695366	0.441090918519	0.0	0.316382987017	0.371563459975	0.704686159056	0.787685729526	0.846621778466	1.19315945437	1.24686314829	1.3310343948	0.947390415132	0.843401610025	0.959019545115	1.23823537379	0.883686324654	0.743848460612	0.781646470575	0.660988252297	1.00904027687	0.976687173668	1.76279685543	1.76780518126	1.30974916217	0.956322615636	0.912114902553	1.39246848937	0.773097196061	1.36127941511	0.925035319704	0.90030968608	0.938654587564	0.984914991162	0.895950216862	1.02173133744	0.978397552561	0.910357748173	1.84459040784	1.93830658758	1.91965464643	1.83853228062	2.01658604909	1.76564946075	1.69214041228	1.92059600592	1.48363971822	1.47292193053	1.60368180032	1.47884127704	1.5109450363	1.43232634173	1.49822137444	0.659511441688	0.497461309611	0.852486795247	0.889474677503	0.697678912151	0.764442043449	0.646865722426	0.582944438388
DG5	0.279033477502	0.286455149691	0.437630665262	0.362810399661	0.420163232017	0.316382987017	0.0	0.320624712719	0.721712751255	0.886646967731	0.952475187292	1.1468286208	1.28056989186	1.41641062867	1.0380487592	0.801833363959	1.09824758623	1.20761322952	0.993478090657	0.795352260068	0.792735211004	0.812796489376	0.992125388226	1.12597499143	1.69068910828	1.70641812275	1.22955352983	1.00666202849	0.971903514754	1.29838318266	0.718106843418	1.25998627132	0.921892006534	0.890867975957	0.964685189967	1.02314964847	0.925214601688	1.07162740308	0.997664343548	0.984634944023	1.90780813929	2.09108600404	2.05850278373	2.0036997646	2.17548753694	1.92452947671	1.84875789623	2.01475084202	1.55787112641	1.54689061918	1.64181239919	1.5453480451	1.5752227341	1.52847426497	1.60974691498	0.740530100786	0.564436854328	0.943571336506	0.971346364016	0.76741419637	0.867640994905	0.746503312147	0.649285169599
DH5	0.203677847375	0.330152641996	0.448022031089	0.245869262886	0.288991391828	0.371563459975	0.320624712719	0.0	0.574877640601	0.670962404292	0.732759470085	1.01577835767	1.14222314968	1.29037934309	0.835122828012	0.672278556132	0.987872852358	1.18584867671	0.890608425645	0.74229984048	0.757511060574	0.720470736174	0.919425559989	1.00399661645	1.57845869737	1.5897416137	1.25987794665	0.875253931885	0.872989506241	1.35045866578	0.764541481429	1.32500048993	0.898745971982	0.861176145805	0.883078614982	1.01186373466	0.897570280383	0.969982754949	0.964487576152	0.95129960318	1.86165295453	2.03892689696	1.99381678799	1.94273364079	2.14098631142	1.84209934843	1.75103305253	1.96800792543	1.43148626779	1.43136469173	1.60016883204	1.43459645684	1.51154531164	1.40648524855	1.49129414366	0.831157793293	0.660548002446	0.929450342542	0.946837667845	0.695989208634	0.740773424324	0.895564116523	0.65892212849
DA2	0.66856769358	0.662841881408	0.761222801365	0.634636212981	0.629997225524	0.704686159056	0.721712751255	0.574877640601	0.0	0.703131692558	0.738930523567	0.83354494157	0.96504979956	1.1203917309	0.791534938111	0.41502130614	0.881741033991	1.05710787891	0.714287411419	0.67911616492	0.713186176232	0.75042743085	0.760003086477	0.917157358241	1.3308279839	1.34765174801	1.15624749371	0.764014854294	0.764457348076	1.2810014957	0.762931458149	1.2611953599	1.09509054671	1.06665213358	1.085811919	1.18247063452	1.07440921536	1.12584484911	1.17396727832	1.1390218169	1.64823830608	1.79595534086	1.7790272523	1.6837411099	1.97485044618	1.5833765627	1.50536388875	1.68152633937	1.34670603859	1.37567529987	1.55871614085	1.37813339243	1.45627615614	1.31160368234	1.38509852471	0.944828832291	0.818105996376	1.02178329575	1.01944882489	0.86213767217	0.584658074654	0.996173418861	0.763845242362
DB2	0.778018647694	0.864520405769	0.859691617474	0.667055826128	0.648418726955	0.787685729526	0.886646967731	0.670962404292	0.703131692558	0.0	0.395889731882	0.704107150707	0.745920434883	0.796763522598	0.321044108987	0.798388980975	0.829016977194	1.38398949096	0.646601803589	0.967201924657	1.10788445576	0.898549415762	1.05865807653	0.803006169164	1.54256340939	1.57370657882	1.541298111	0.842143746374	0.888240927261	1.65667296581	0.891457372369	1.63866135803	0.995918388872	0.999465876978	0.93206231269	1.11723628248	0.992790700129	0.91923180074	1.04499543477	1.01947706103	1.96233983672	2.02911170788	2.00682105199	1.87577715784	2.14687229626	1.82857090678	1.71687635651	2.00252660872	1.27287291407	1.37820200408	1.5498566318	1.35398572448	1.46015151154	1.14014038299	1.13408678773	1.11644814084	1.07230555854	0.845438460668	0.839875410065	0.6865007043	0.973633218911	1.17655348976	0.742973256216
