pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
CR89	-0.213533625793	0.0806549832046	-0.061807670748	0.0153469947894	-0.172635195847	0.00549528707085	0.0464120836729	-0.0363949674628	-0.144762758578	0.263386964405	0.116670916754	-0.311737080598	-0.0866018595371	-0.029017316938	-0.242942362082	0.0798561578652	0.0462330348054	-0.00361633187583	-0.0135946842373	-0.000190572193099	-0.00681001770146	0.00226972194708	0.000727068886723	0.00190059224112	0.00270032264862	-7.03831619473e-09
CR95	-0.11671394721	-0.0829106647728	-0.106309883056	0.106883333232	-0.141399682067	0.233236527085	0.0387091334124	-0.0410599102541	-0.0300170866669	0.0475846525604	0.0808735929361	-0.0170473186482	0.432070478736	0.0455967056445	0.0581536323722	-0.047026576878	-0.00607931935285	0.00762337502856	-0.00155907513847	-0.0260958712426	-0.0277674986117	0.0733197278666	-0.018572018593	-0.0720294444142	0.0144736049999	-7.03831619473e-09
CR334	0.0739074550851	-0.14423626431	-0.0863574927858	-0.160507980228	-0.160756884899	-0.00642919228311	-0.063984215319	0.016857234254	0.165377318696	-0.0706186696667	0.474912567994	0.0725608644951	-0.0896098203829	-0.0946577654635	0.0730286642156	-0.00950842739505	-0.00599088610447	0.0128793814357	0.00699106588284	0.0100621790126	0.00436021606826	-0.0103019720432	0.000504019784745	0.0117727318581	-0.0129085207621	-7.03831619473e-09
CR348	0.0724104541277	3.12533413112e-05	0.0662992993046	-0.298281034183	-0.253367446438	0.0517718823661	-0.173449306435	0.108590635363	0.409386515791	-0.0243293604603	-0.216235219802	-0.158740797724	0.0350971554711	-0.00562477921874	-0.0281616848109	0.0273386844024	-0.00455226499009	-0.0130974766284	-0.00320411571899	0.0070839208894	0.00134448997427	0.00389613615822	-0.00651905514638	-0.00486960490074	0.00413839207666	-7.03831619473e-09
CR457	-0.252670915356	-0.172760982096	-0.217306030841	0.10548231975	-0.00554415969267	0.380510449908	-0.047720045272	-0.0243271033408	-0.011702907644	-0.0677639809847	-0.0666073629504	0.10287381019	0.00161197517071	-0.00652526543051	-0.0974623219317	0.0079877842726	-0.0135478529632	-0.0223723565297	0.00634992584861	0.0175550894604	-0.0155828473687	-0.113441156931	0.0672735267961	0.155753733563	-0.0291203987092	-7.03831619473e-09
CR458	-0.234627483969	-0.204799340318	-0.270819598738	0.0742752420015	0.0986112143567	0.17532931647	-0.115225067161	-0.000684251629616	-0.0117576589949	-0.0819098512878	-0.0648921780651	0.0967269087724	-0.198036646424	-0.00842461735679	-0.0894528536209	0.032964536535	-0.0475960164627	-0.00687157766772	-0.00524547310621	-0.0103419486419	0.041888360586	0.024956699941	-0.110845101414	-0.171325661348	0.0219269804169	-7.03831619473e-09
CR464	0.0442613545469	-0.383794298605	-0.245086119944	-0.0278487195212	0.204422316018	-0.246798070344	-0.144209186939	-0.000939229166178	-0.0348023454663	0.013637160295	-0.0188540958936	-0.0716346564894	0.0525738620675	-0.00918061198892	0.028678452148	-0.0289781701229	0.00583053473257	0.0105613409047	-0.00552854707887	-0.0116064823923	-0.0250961086643	-0.0231206094878	0.0443253725427	0.0457567175871	0.162308199181	-7.03831619473e-09
CR469	0.178565660646	-0.0490317691624	-0.0427608683076	-0.0913807389265	-0.306098589797	-0.0806223749499	0.0921273232178	-0.00417559946765	-0.16377447287	-0.20802599305	-0.045691190387	-0.0188860640241	-0.0775587834023	0.16309480356	-0.0750219201617	-0.314159289051	0.0708785688705	0.00194908373225	0.000944456862543	0.00982130400386	-0.00430115939915	0.00287238903165	0.00744661234636	-0.00802786164303	-0.00530187177404	-7.03831619473e-09
CR470	0.182734826633	0.00788196128633	0.028825640192	-0.0811310444594	-0.308378988441	-0.0502335677302	-0.0256689155769	-0.0533643849277	-0.280790951855	-0.22383319748	-0.0793516749823	-0.0108157584605	0.0136866986242	-0.0922706467194	0.122948987637	0.286048087559	0.0016433811158	-0.0177374087527	0.0118625752698	-0.0127153765641	0.0119861059536	-0.0041889511113	3.23350424886e-05	0.00430896976972	0.00692225873558	-7.03831619473e-09
CR2528	-0.496775427472	0.157883710585	-0.0394520809603	0.0598309454696	0.002123356877	0.0764532690086	0.0070944639129	6.96821862412e-05	-0.0040880790033	0.0264503885514	-0.0518829759041	-0.0500119725989	-0.168023647942	-0.0209607237786	0.212581598628	-0.0577539117331	-0.0220595796234	0.00144442066767	0.00421262447245	0.00664434575801	0.0206274908478	0.197709046192	0.0784040809356	0.0597518044608	0.00851280530186	-7.03831619473e-09
