pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
CR89	-0.214651783466	0.0774172546752	-0.057157711614	0.0187967397913	-0.168065158216	0.000534572623553	0.0357918333797	-0.0507673925097	-0.152277499366	0.262695620355	0.102363712498	-0.332790254575	-0.0307653920424	-0.0349116335368	-0.241819773748	0.061737223396	0.0386798856841	-0.00609428817322	-0.0119075156106	-0.00450663290293	-0.00238049357515	-0.00330592498918	-0.00264421357965	0.00317990550732	0.00434529228564	-7.4576590092e-09
CR95	-0.117881218176	-0.0828407946601	-0.109799779243	0.106859804427	-0.133497686447	0.230191662709	0.0377641376608	-0.0383605057612	-0.0266329381398	0.0753777234319	0.0100267528636	0.063681114072	0.439792743299	0.0342722512073	0.0536749791061	-0.0207677500716	-0.000602521717475	-0.00304590369581	-0.00132145361292	0.00775859448592	0.0161048171212	-0.100820275293	-0.0095931192874	-0.0317306472895	0.0194070138915	-7.4576590092e-09
CR334	0.0716549767804	-0.150620157674	-0.0892769238682	-0.158608018223	-0.160558996474	-0.00685179960338	-0.072057003919	0.0272370871735	0.154674825746	-0.0577876035616	0.482696257617	0.043125698703	-0.0210747766686	-0.115959940137	0.0733036503594	-0.00992043783736	-0.00228936045429	-0.00733745232796	0.00716637382113	-0.00906247865597	-0.00478798287738	0.0169524593037	0.00261072007475	0.00938036362158	-0.0142753269264	-7.4576590092e-09
CR348	0.068734480892	-0.00395535513359	0.0691968231077	-0.29688607264	-0.250517683476	0.0589023453713	-0.163011594551	0.153165497628	0.412364602112	0.00277102224539	-0.219920087447	-0.134374573271	0.0219633485215	0.00326665786642	-0.030321393166	0.0255539997004	-0.00929252237889	0.00848483000828	-0.0050763264773	-0.00485688910921	-0.00605960051768	-0.00455953038707	0.00319668362559	-0.00212653057708	0.00437583865222	-7.4576590092e-09
CR457	-0.249867289503	-0.165655632862	-0.213211250783	0.104305833521	-0.00134701083541	0.382875368308	-0.0479029989402	-0.0251963221177	-0.0152884220592	-0.0724467984922	-0.0610861519538	0.103564277732	-0.0344060539086	-0.00598354490597	-0.108216805502	0.00485828895577	-0.01535279319	0.0250746813664	0.00852138294462	-0.0210153049625	0.0560659359466	0.182283979	-0.0144165671399	0.0878016890531	-0.0345119864568	-7.4576590092e-09
CR458	-0.237329781551	-0.202473813577	-0.271419601965	0.075595905572	0.0955970255128	0.176457146121	-0.110312106442	-0.00182538474412	-0.00539198278573	-0.0922491736513	-0.0213940695875	0.0556743835612	-0.206012145067	-9.93217364304e-05	-0.078492240419	0.0125943554018	-0.0521482409579	-0.00182861993529	-0.00734135833818	0.0270334166491	-0.071843560271	-0.123821102131	0.0834677313753	-0.141812930908	0.0296292269825	-7.4576590092e-09
CR464	0.0454658752874	-0.382378958794	-0.246423848226	-0.0316921325819	0.205009585526	-0.251035445307	-0.144874030787	-0.0101959188247	-0.0290492219876	0.0116779702167	-0.0389323953968	-0.0544970195533	0.0511533653507	-0.00574677274051	0.0302916426895	-0.0225093057888	0.0114585384836	-0.0074579701363	-0.00138390010467	0.000325008579053	0.0388232061662	0.054664767612	-0.0315024690854	0.0413160959069	0.155985136123	-7.4576590092e-09
CR469	0.178197790263	-0.0484369006501	-0.0436515019841	-0.0927649923572	-0.309742969051	-0.0733606848367	0.0913559946461	-0.0206990688476	-0.149236238538	-0.220429106165	-0.0236868663799	-0.0467275055373	-0.039373604686	0.177746803166	-0.0512411017115	-0.315323952923	0.0656873778401	0.00609414426466	-0.00297115136894	-0.00369388029194	-0.00191148549853	-0.00277280444335	-0.00754854886646	-0.0067752237161	-0.00554658236269	-7.4576590092e-09
CR470	0.181091017208	0.00436846912651	0.0282075553527	-0.0879009985409	-0.315900837324	-0.0429444347312	-0.0281571540812	-0.0803593905992	-0.256742134538	-0.23234307544	-0.0936483217711	-0.0146233192231	-0.00550209852325	-0.102519271812	0.104468640853	0.288759756657	0.00287940381024	0.0107828050088	0.0241895804738	0.0100950323577	-0.00275717546582	0.000286119188036	-0.000342368310566	0.000402887612657	0.00619913741107	-7.4576590092e-09
CR2528	-0.498591111194	0.155713712113	-0.0409814613597	0.0626255051734	0.000886931882049	0.0826274591951	0.0057115176557	-0.00175204126871	-0.00256342131499	0.0226955207328	-0.0319403080829	-0.0647119414337	-0.153007229303	-0.0151696942768	0.21524752622	-0.0566232089676	-0.0190842485693	-0.00510228260388	-0.00221950685512	0.0036343424827	-0.0475753390947	-0.112911366373	-0.129300849664	0.129468472669	0.00406299590874	-7.4576590092e-09
