pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
CR89	-0.215430484205	0.0767414323616	-0.056347859979	0.000424351609312	-0.170824265659	-0.00976618677726	0.0513497096983	-0.0408625264424	-0.137433046539	0.260170514277	0.235572049166	-0.269678746842	-0.0856866691942	-0.0329548055655	-0.204307442039	0.111102028207	0.0508592962811	-0.0027265374857	-0.0129779656488	-0.000284528466838	-0.00202534912522	-0.00468556595946	0.00407799038383	0.00116862417726	0.00291510805182	-1.06244193566e-08
CR95	-0.123974889325	-0.081931448274	-0.106928051215	0.097201333352	-0.144322219759	0.228754029524	0.0352484790878	-0.0340347926769	-0.0310276176447	0.0702789015556	0.0097055970916	-0.00547493796726	0.443172862117	0.052024693134	0.0248683108755	-0.046101973188	-0.00307139064266	-0.00248232697725	-0.001813229911	0.0235240953233	-0.039773415145	-0.077245247884	0.00331176738134	-0.0534952923337	0.0172280072463	-1.06244193566e-08
CR334	0.074674328455	-0.145974893437	-0.0910612963331	-0.171074901549	-0.144451546796	-0.000788445331466	-0.0757772399871	0.0147173864249	0.182102208028	-0.0687507430728	0.428900693291	0.207774509697	-0.00596933317968	-0.102305278706	0.0846548372987	-0.021671820449	-0.00731780989268	-0.00712532235841	0.010955453046	-0.0123490824188	0.00119785859068	0.0140862789284	-0.00188866037513	0.00742745789655	-0.013911309571	-1.06244193566e-08
CR348	0.0784896541811	-0.00268775647027	0.0660146491624	-0.31696276743	-0.234189455031	0.0530594528555	-0.160850458216	0.106215285532	0.402962199696	-0.0285576436162	-0.173838499896	-0.218205776496	0.00504488754706	-0.00876245027146	-0.0323464799584	0.0339773558324	-0.00685352029131	0.0132774214736	-0.00822509361448	-0.00702536842283	0.0034055539772	-0.00610217619945	-0.00357170277423	-0.00335764720234	0.00403588107259	-1.06244193566e-08
CR457	-0.252399051313	-0.169748303553	-0.214343707103	0.104634684508	-0.0141123778046	0.378517635921	-0.06633695472	-0.026976458878	-0.0270921378006	-0.0602960787416	-0.0875461440713	0.0740526288028	-0.0292939223098	-0.000579864268529	-0.109031687999	0.0234572266946	-0.0158479048143	0.0182952401783	0.00982776733282	-0.0218405007916	-0.00515630761327	0.154130982471	0.033866133746	0.131952629049	-0.0352293158945	-1.06244193566e-08
CR458	-0.243983225221	-0.19752213019	-0.268967069684	0.0819977799702	0.0865726012192	0.175660046949	-0.127094442646	-0.00656556110442	-0.0155928227953	-0.0810529088295	-0.0520494197793	0.0761147104123	-0.197172746184	-0.00383774055618	-0.071055557309	0.0437337650933	-0.0462966351873	0.00666178393553	-0.01149881114	0.0203910235758	0.0425847720687	-0.0948006044295	-0.0993512912306	-0.160394575837	0.0310715377915	-1.06244193566e-08
CR464	0.0463321733486	-0.383425091936	-0.249502172369	-0.0131657413736	0.204964968246	-0.254891458473	-0.128804114516	0.00092763735797	-0.0290847647618	0.0062393659951	-0.00999538090708	-0.0749742921714	0.0453918201535	-0.00621808071712	0.0209030381333	-0.0329586426977	0.0120469235292	-0.00683942913969	-0.00258039019198	0.0070145326988	-0.0262268373564	0.0506844316051	0.0416491734395	0.0457100026987	0.158815812213	-1.06244193566e-08
CR469	0.17427688424	-0.0473733218747	-0.0394087832403	-0.122269573071	-0.305224455429	-0.0666952646309	0.0883051712786	-0.00320586319256	-0.16947780842	-0.214099544749	-0.00414578510956	-0.0318358183922	-0.0825032949389	0.181981250127	-0.0989916632651	-0.291333908002	0.0773048803257	0.00884447175808	0.00792603985437	-0.00611497130688	-0.000790781040993	-0.00582229548473	0.00628050659974	-0.00985009315568	-0.00618964764371	-1.06244193566e-08
CR470	0.176564254961	0.00383936123482	0.0380783026892	-0.11260127403	-0.30687785283	-0.0553221347607	-0.0266537476883	-0.0524184406316	-0.287501902756	-0.20913421697	-0.0831220595724	-0.014403881678	0.0214374050423	-0.114212864459	0.155042544755	0.264055187498	-0.0117650647453	0.00405101821821	0.00978339617	0.0111286178391	0.00882290310506	0.00527701763868	-0.0010653462337	0.00376238535152	0.00692690439007	-1.06244193566e-08
CR2528	-0.496193766827	0.159490627057	-0.0359603895796	0.0565606830048	-0.00365432486787	0.0764331837828	-0.00204673374153	-0.00310179747122	-0.00300439720519	0.0243429057355	-0.0217708452455	-0.0510462257134	-0.146507222691	-0.0340283790866	0.217779018274	-0.0909269222568	-0.0206492343246	-0.00745158230909	0.0037317878724	-0.00672407918727	0.00830543051942	-0.153044831644	0.133719048593	0.0852868498724	0.00579988843848	-1.06244193566e-08
