pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
CR89	-0.217139804616	0.0751307474696	-0.0528256705353	0.00287248980703	-0.173231100037	0.0138892848424	-0.0378491378016	-0.0470609029315	-0.142926421721	0.238733320677	0.135390370366	-0.354972244271	-0.0153886857259	-0.0413563346782	-0.21276108477	0.0867742435067	0.0559634888508	-0.00217268691016	-0.0123830739414	-0.000264086323809	-0.00523210570086	0.00118444214852	0.00339817658524	0.000778754113054	0.00326846879857	-5.62849324024e-09
CR95	-0.122087033223	-0.0804139321407	-0.108375898306	0.09666390503	-0.144714571773	-0.233914490542	-0.0253534922998	-0.0398672791367	-0.0386789964874	0.0869679374187	0.0117628467832	0.144969849392	-0.41843180265	0.0148683651489	0.034298892385	-0.0146354020203	0.00316789108867	0.00105294489831	-0.000664887166656	0.0258035207359	-0.0403059345896	0.0844885674614	0.0264131280576	-0.0442984186225	0.0169026696492	-5.62849324024e-09
CR334	0.0725809597681	-0.148391564034	-0.0914607401889	-0.159942529486	-0.151001329649	0.00245368409718	0.0650799029979	0.000502060679619	0.142439667793	-0.0610235021961	0.481032286812	0.0926282542325	0.0529205062723	-0.11447419067	0.0783895884417	-0.0157781947637	-0.00328871483034	-0.0128141012143	0.00772972272108	-0.0104323713495	0.00548043992235	-0.0118806637825	-0.00661271107963	0.0100576796559	-0.0139811776197	-5.62849324024e-09
CR348	0.0720360165109	-0.00415534676073	0.074374334878	-0.29983360114	-0.237412791828	-0.0500108140033	0.161118065564	0.142510016686	0.428732644379	-0.0198548984052	-0.191010579562	-0.143003532436	-0.0591232041539	-0.00378306444384	-0.0224661712795	0.0237675499284	-0.00603867417111	0.00909551869578	-0.00643848356222	-0.00291930015516	0.00322807061149	0.0047422611775	-0.000893355048819	-0.00149162151509	0.00362823408945	-5.62849324024e-09
CR457	-0.253132424588	-0.165002094034	-0.215519429326	0.104797033144	-0.0111229960263	-0.378173801643	0.0624114722141	-0.0257464453158	-0.020945138514	-0.0596552703177	-0.072553216444	0.079830093976	0.0527178709987	-0.0040132104395	-0.108984422789	0.0184438341059	-0.0203946863249	0.0279248788563	0.00584503763417	-0.0490916793431	-0.0125720717196	-0.165613373282	-0.0200135937566	0.116439633529	-0.0323130918673	-5.62849324024e-09
CR458	-0.236453669657	-0.198325778721	-0.272263269337	0.0779313508342	0.0834034003819	-0.175975518343	0.118281026845	-0.00153781803174	-0.00402450316372	-0.0929285879872	-0.0359146714088	0.0082562756731	0.214610741131	0.00900320739135	-0.0784929670792	0.0270757130143	-0.0468527773152	-0.00363956315618	-0.00712633420313	0.0427913465832	0.0504452224305	0.116705030472	-0.0484328982706	-0.164389557844	0.0276442955015	-5.62849324024e-09
CR464	0.0481032594892	-0.380230633708	-0.253076669315	-0.0243117891644	0.206482111967	0.253461228318	0.133633728299	-0.00434355980948	-0.0260722801779	0.00704743177287	-0.0314034897655	-0.043417753438	-0.064798166424	-0.0117770957955	0.0267384272044	-0.0330516733619	0.0111634034248	-0.00481135173522	-0.00458778535451	0.00120387797662	-0.0299692794728	-0.0572858812062	0.0202369476835	0.0448537612464	0.158380838015	-5.62849324024e-09
CR469	0.172630360206	-0.0532793249151	-0.0340653782272	-0.106128505381	-0.31475635655	0.071644241379	-0.0976652734847	-0.0135976037165	-0.153707953783	-0.21510026553	-0.0274561440822	-0.0328639277183	0.0230044659252	0.160584424228	-0.0933283994045	-0.317211287609	0.0543768542644	0.00539313509803	0.00167698367453	-0.0027266966593	0.00232664305274	0.00216649587905	0.00944856383991	-0.00634843706468	-0.00680670163978	-5.62849324024e-09
CR470	0.178417935507	0.00638143713307	0.0379202026104	-0.108692459052	-0.31658492044	0.0571613759495	0.0256178508155	-0.0616637177701	-0.256616764162	-0.228570955955	-0.10086043161	-0.00219463878413	0.0108255410577	-0.0740938191976	0.142795885725	0.280782436049	0.00187889248182	0.00802124470942	0.0164961792983	0.00475470377966	0.00413895404158	-0.00471101459704	-0.00154979135039	0.00307356679813	0.00943493658381	-5.62849324024e-09
CR2528	-0.496491324733	0.154751849483	-0.0377288850783	0.0598235957837	0.000115473646772	-0.0787214144402	-0.00351624476822	0.000900433757973	-0.0044449772882	0.0185586697123	-0.0293619863789	-0.0966720447897	0.130300745924	-0.00455595503915	0.221012687141	-0.0822814379383	-0.0316909765366	-0.00605096228434	0.00400293670423	0.0207269572049	0.00659867966085	0.116202575369	0.133751194639	0.123447447815	0.00496557087094	-5.62849324024e-09
CR2530	-0.49898898609	0.218722042964	0.0321056714515	0.0340950928628	-0.00296548182743	0.0734819989936	-0.027916208557	0.00186984695988	-0.0134695822148	0.0523211112874	-0.0123368680166	-0.0862049226012	-0.0545756972499	0.0168095528398	0.242894313027	-0.0907748385572	-0.0196207430988	0.0296312788851	0.000971291725765	-0.0272986259022	0.0452132634403	-0.127021882159	-0.134198260433	-0.0948978776893	-0.00431638686849	-5.62849324024e-09
GM173	0.168385847433	0.00252304963112	-0.0121268179284	-0.123414167561	-0.226722807084	0.0898628171691	0.070810040756	-0.0472246552263	-0.0570909741682	0.405107390626	-0.107520181917	0.265220270091	0.175453824514	0.012507310473	0.0167106374198	-0.026185211002	0.0209359871324	0.036315018907	0.00273779401302	-0.000831603463729	0.00555182914202	0.00161256860157	-0.0107329165661	0.000754959920498	0.0023160495329	-5.62849324024e-09
KSG242	0.0772681775592	-0.218199044402	0.488372761195	0.255741607915	0.0109225493935	-0.0243746176879	0.105316101139	-0.0132997553258	-0.00400643575921	-0.00644871365245	0.0219325356985	-0.0160123799933	0.00733397614674	0.0383996633667	-0.00553963609124	-0.0123923539717	0.0232394912982	-0.0462659205098	-0.0117370553172	-0.0319139775453	-0.00311385180008	0.101520903888	-0.172856585627	0.100031144485	0.0174258852551	-5.62849324024e-09
KSG246	0.0633153285818	-0.177057171319	0.519159689313	0.224169320694	0.0299021360859	-0.0332164139094	0.203654846249	-0.0403794558169	-0.017199956773	0.00838994377446	0.0334761182417	-0.0156821184384	0.0205690574396	0.0356790713382	-0.000617192155238	-0.0137894375548	-0.0119947201265	-0.00371476768875	-0.00460890158978	0.0320679548844	0.00588450801294	-0.0973133401138	0.161570923898	-0.0966808122573	-0.0117392667095	-5.62849324024e-09
KSG477	-0.0334555815207	-0.056638147259	0.189591104021	-0.427585900376	0.274164820576	-0.090632146901	-0.168784651667	-0.449341281889	0.046203354339	-0.0105828503422	-0.0255014856656	-0.00631484828407	-0.00393644997375	0.019803402622	-0.013706871835	0.00592287486586	-0.00366442855423	-0.0134558422718	-0.00206484057273	-0.001019557301	-0.00153323834589	0.00931232639434	-0.00324008647099	-0.00413608133879	-0.00223753259164	-5.62849324024e-09
KSG0645	0.352577939028	0.293604770214	-0.0856369627808	0.0689651799773	0.0507779517148	-0.0272294555311	-0.00737982829804	-0.00754903588217	-0.00532222640293	-0.00691527320845	-0.0123203728074	-0.00170761065353	-0.000479241062214	-0.0707221672717	0.00190299077102	-0.032012573202	-0.0767307121787	-0.108574239875	-0.255907486776	0.136960338255	-0.00642574177348	-0.0329813917741	-0.0217566475045	0.0205351327316	-0.00550605181251	-5.62849324024e-09
