Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
27625	6.0000	1.1940	1.1721
27626	6.0000	1.1940	1.1721
27627	6.0000	1.1940	1.1721
27628	6.0000	1.1940	1.1721
27629	6.0000	1.1940	1.1721
27630	6.0000	1.1940	1.1721
27631	5.0000	0.9950	0.9768
27632	4.0000	0.7960	0.7814
27633	6.0000	1.1940	1.1721
27634	6.0000	1.1940	1.1721
27635	6.0000	1.1940	1.1721
27636	6.0000	1.1940	1.1721
27637	5.0000	0.9950	0.9768
27638	3.0000	0.5970	0.5861
27639	2.0000	0.3980	0.3907
27640	7.0000	1.3930	1.3675
27641	4.0000	0.7960	0.7814
27642	6.0000	1.1940	1.1721
27643	6.0000	1.1940	1.1721
27644	3.0000	0.5970	0.5861
27645	6.0000	1.1940	1.1721
27646	5.0000	0.9950	0.9768
27647	4.0000	0.7960	0.7814
27648	4.0000	0.7960	0.7814
27649	4.0000	0.7960	0.7814
27650	3.0000	0.5970	0.5861
27651	6.0000	1.1940	1.1721
27652	6.0000	1.1940	1.1721
27653	4.0000	0.7960	0.7814
27654	6.0000	1.1940	1.1721
27655	4.0000	0.7960	0.7814
27656	4.0000	0.7960	0.7814
27657	5.0000	0.9950	0.9768
27658	6.0000	1.1940	1.1721
27659	4.0000	0.7960	0.7814
27660	6.0000	1.1940	1.1721
27661	4.0000	0.7960	0.7814
27662	2.0000	0.3980	0.3907
27663	2.0000	0.3980	0.3907
27664	4.0000	0.7960	0.7814
27665	3.0000	0.5970	0.5861
27666	6.0000	1.1940	1.1721
27667	6.0000	1.1940	1.1721
27668	6.0000	1.1940	1.1721
27669	6.0000	1.1940	1.1721
27670	6.0000	1.1940	1.1721
27671	6.0000	1.1940	1.1721
27672	4.0000	0.7960	0.7814
27673	6.0000	1.1940	1.1721
27674	5.0000	0.9950	0.9768
27675	7.0000	1.3930	1.3675
27676	6.0000	1.1940	1.1721
27677	4.0000	0.7960	0.7814
27678	3.0000	0.5970	0.5861
27679	4.0000	0.7960	0.7814
27680	6.0000	1.1940	1.1721
27681	6.0000	1.1940	1.1721
27682	4.0000	0.7960	0.7814
27683	5.0000	0.9950	0.9768
27684	6.0000	1.1940	1.1721
27685	4.0000	0.7960	0.7814
27686	6.0000	1.1940	1.1721
27687	6.0000	1.1940	1.1721
27688	7.0000	1.3930	1.3675
27689	4.0000	0.7960	0.7814
27690	5.0000	0.9950	0.9768
27691	4.0000	0.7960	0.7814
27692	2.0000	0.3980	0.3907
27693	4.0000	0.7960	0.7814
27694	6.0000	1.1940	1.1721
27695	3.0000	0.5970	0.5861
27696	6.0000	1.1940	1.1721
27697	4.0000	0.7960	0.7814
27698	2.0000	0.3980	0.3907
27699	6.0000	1.1940	1.1721
27700	6.0000	1.1940	1.1721
27701	2.0000	0.3980	0.3907
27702	6.0000	1.1940	1.1721
27703	3.0000	0.5970	0.5861
27704	4.0000	0.7960	0.7814
27705	2.0000	0.3980	0.3907
27706	6.0000	1.1940	1.1721
27707	6.0000	1.1940	1.1721
27708	6.0000	1.1940	1.1721
27709	2.0000	0.3980	0.3907
27710	2.0000	0.3980	0.3907
27711	6.0000	1.1940	1.1721
27712	3.0000	0.5970	0.5861
27713	7.0000	1.3930	1.3675
27714	4.0000	0.7960	0.7814
27715	4.0000	0.7960	0.7814
27716	4.0000	0.7960	0.7814
27717	6.0000	1.1940	1.1721
27718	6.0000	1.1940	1.1721
27719	6.0000	1.1940	1.1721
27720	3.0000	0.5970	0.5861
27721	6.0000	1.1940	1.1721
27722	6.0000	1.1940	1.1721
27723	6.0000	1.1940	1.1721
27724	6.0000	1.1940	1.1721
27725	6.0000	1.1940	1.1721
27726	6.0000	1.1940	1.1721
27727	4.0000	0.7960	0.7814
27728	5.0000	0.9950	0.9768
27729	3.0000	0.5970	0.5861
27730	6.0000	1.1940	1.1721
27731	6.0000	1.1940	1.1721
27732	6.0000	1.1940	1.1721
27733	4.0000	0.7960	0.7814
27734	3.0000	0.5970	0.5861
27735	7.0000	1.3930	1.3675
27736	3.0000	0.5970	0.5861
27737	3.0000	0.5970	0.5861
27738	2.0000	0.3980	0.3907
27739	4.0000	0.7960	0.7814
27740	6.0000	1.1940	1.1721
27741	6.0000	1.1940	1.1721
27742	4.0000	0.7960	0.7814
27743	7.0000	1.3930	1.3675
27744	6.0000	1.1940	1.1721
27745	6.0000	1.1940	1.1721
27746	3.0000	0.5970	0.5861
27747	4.0000	0.7960	0.7814
27748	6.0000	1.1940	1.1721
27749	7.0000	1.3930	1.3675
27750	4.0000	0.7960	0.7814
27751	4.0000	0.7960	0.7814
27752	4.0000	0.7960	0.7814
27753	6.0000	1.1940	1.1721
27754	4.0000	0.7960	0.7814
27755	4.0000	0.7960	0.7814
27756	6.0000	1.1940	1.1721
27757	6.0000	1.1940	1.1721
27758	7.0000	1.3930	1.3675
27759	6.0000	1.1940	1.1721
27760	4.0000	0.7960	0.7814
27761	6.0000	1.1940	1.1721
27762	6.0000	1.1940	1.1721
27763	4.0000	0.7960	0.7814
27764	6.0000	1.1940	1.1721
27765	6.0000	1.1940	1.1721
27766	4.0000	0.7960	0.7814
27767	4.0000	0.7960	0.7814
27768	6.0000	1.1940	1.1721
27769	6.0000	1.1940	1.1721
27770	6.0000	1.1940	1.1721
27771	6.0000	1.1940	1.1721
27772	6.0000	1.1940	1.1721
27773	2.0000	0.3980	0.3907
27774	7.0000	1.3930	1.3675
27775	4.0000	0.7960	0.7814
27776	4.0000	0.7960	0.7814
27777	5.0000	0.9950	0.9768
27778	6.0000	1.1940	1.1721
27779	3.0000	0.5970	0.5861
27780	7.0000	1.3930	1.3675
27781	4.0000	0.7960	0.7814
27782	4.0000	0.7960	0.7814
27783	4.0000	0.7960	0.7814
27784	4.0000	0.7960	0.7814
27785	4.0000	0.7960	0.7814
27786	4.0000	0.7960	0.7814
27787	6.0000	1.1940	1.1721
27788	7.0000	1.3930	1.3675
27789	7.0000	1.3930	1.3675
27790	7.0000	1.3930	1.3675
27791	4.0000	0.7960	0.7814
27792	3.0000	0.5970	0.5861
27793	7.0000	1.3930	1.3675
27794	4.0000	0.7960	0.7814
27795	6.0000	1.1940	1.1721
27796	0.0000	0.0000	0.0000
27797	4.0000	0.7960	0.7814
27798	0.0000	0.0000	0.0000
27799	6.0000	1.1940	1.1721
27800	6.0000	1.1940	1.1721
27801	4.0000	0.7960	0.7814
27802	7.0000	1.3930	1.3675
27803	7.0000	1.3930	1.3675
27804	5.0000	0.9950	0.9768
27805	4.0000	0.7960	0.7814
27806	4.0000	0.7960	0.7814
27807	6.0000	1.1940	1.1721
27808	4.0000	0.7960	0.7814
27809	4.0000	0.7960	0.7814
27810	4.0000	0.7960	0.7814
27811	5.0000	0.9950	0.9768
27812	6.0000	1.1940	1.1721
27813	4.0000	0.7960	0.7814
27814	6.0000	1.1940	1.1721
27815	6.0000	1.1940	1.1721
27816	6.0000	1.1940	1.1721
27817	6.0000	1.1940	1.1721
27818	5.0000	0.9950	0.9768
27819	2.0000	0.3980	0.3907
27820	4.0000	0.7960	0.7814
27821	7.0000	1.3930	1.3675
27822	3.0000	0.5970	0.5861
27823	6.0000	1.1940	1.1721
27824	3.0000	0.5970	0.5861
27825	6.0000	1.1940	1.1721
27826	3.0000	0.5970	0.5861
27827	7.0000	1.3930	1.3675
27828	6.0000	1.1940	1.1721
27829	6.0000	1.1940	1.1721
27830	4.0000	0.7960	0.7814
27831	5.0000	0.9950	0.9768
27832	6.0000	1.1940	1.1721
27833	4.0000	0.7960	0.7814
27834	6.0000	1.1940	1.1721
27835	6.0000	1.1940	1.1721
27836	5.0000	0.9950	0.9768
27837	6.0000	1.1940	1.1721
27838	4.0000	0.7960	0.7814
27839	4.0000	0.7960	0.7814
27840	6.0000	1.1940	1.1721
27841	6.0000	1.1940	1.1721
27842	6.0000	1.1940	1.1721
27843	7.0000	1.3930	1.3675
27844	6.0000	1.1940	1.1721
27845	4.0000	0.7960	0.7814
27846	6.0000	1.1940	1.1721
27847	7.0000	1.3930	1.3675
27848	6.0000	1.1940	1.1721
27849	4.0000	0.7960	0.7814
27850	3.0000	0.5970	0.5861
27851	7.0000	1.3930	1.3675
27852	5.0000	0.9950	0.9768
27853	7.0000	1.3930	1.3675
27854	7.0000	1.3930	1.3675
27855	6.0000	1.1940	1.1721
27856	4.0000	0.7960	0.7814
27857	7.0000	1.3930	1.3675
27858	3.0000	0.5970	0.5861
27859	7.0000	1.3930	1.3675
27860	6.0000	1.1940	1.1721
27861	6.0000	1.1940	1.1721
27862	5.0000	0.9950	0.9768
27863	7.0000	1.3930	1.3675
27864	2.0000	0.3980	0.3907
27865	6.0000	1.1940	1.1721
27866	6.0000	1.1940	1.1721
27867	6.0000	1.1940	1.1721
27868	6.0000	1.1940	1.1721
27869	5.0000	0.9950	0.9768
27870	6.0000	1.1940	1.1721
27871	4.0000	0.7960	0.7814
27872	4.0000	0.7960	0.7814
27873	6.0000	1.1940	1.1721
27874	6.0000	1.1940	1.1721
27875	3.0000	0.5970	0.5861
27876	4.0000	0.7960	0.7814
27877	6.0000	1.1940	1.1721
27878	6.0000	1.1940	1.1721
27879	6.0000	1.1940	1.1721
27880	6.0000	1.1940	1.1721
27881	6.0000	1.1940	1.1721
27882	3.0000	0.5970	0.5861
27883	6.0000	1.1940	1.1721
27884	6.0000	1.1940	1.1721
27885	3.0000	0.5970	0.5861
27886	4.0000	0.7960	0.7814
27887	4.0000	0.7960	0.7814
27888	4.0000	0.7960	0.7814
27889	4.0000	0.7960	0.7814
27890	4.0000	0.7960	0.7814
27891	6.0000	1.1940	1.1721
27892	5.0000	0.9950	0.9768
27893	4.0000	0.7960	0.7814
27894	3.0000	0.5970	0.5861
27895	6.0000	1.1940	1.1721
27896	4.0000	0.7960	0.7814
27897	6.0000	1.1940	1.1721
27898	6.0000	1.1940	1.1721
27899	6.0000	1.1940	1.1721
27900	6.0000	1.1940	1.1721
27901	6.0000	1.1940	1.1721
27902	4.0000	0.7960	0.7814
27903	2.0000	0.3980	0.3907
27904	7.0000	1.3930	1.3675
27905	5.0000	0.9950	0.9768
27906	6.0000	1.1940	1.1721
27907	6.0000	1.1940	1.1721
27908	6.0000	1.1940	1.1721
27909	6.0000	1.1940	1.1721
27910	6.0000	1.1940	1.1721
27911	3.0000	0.5970	0.5861
27912	6.0000	1.1940	1.1721
27913	6.0000	1.1940	1.1721
27914	0.0000	0.0000	0.0000
27915	6.0000	1.1940	1.1721
27916	3.0000	0.5970	0.5861
27917	4.0000	0.7960	0.7814
27918	6.0000	1.1940	1.1721
27919	6.0000	1.1940	1.1721
27920	6.0000	1.1940	1.1721
27921	4.0000	0.7960	0.7814
27922	3.0000	0.5970	0.5861
27923	2.0000	0.3980	0.3907
27924	7.0000	1.3930	1.3675
27925	7.0000	1.3930	1.3675
27926	2.0000	0.3980	0.3907
27927	4.0000	0.7960	0.7814
27928	6.0000	1.1940	1.1721
27929	3.0000	0.5970	0.5861
27930	4.0000	0.7960	0.7814
27931	7.0000	1.3930	1.3675
27932	6.0000	1.1940	1.1721
27933	3.0000	0.5970	0.5861
27934	4.0000	0.7960	0.7814
27935	6.0000	1.1940	1.1721
27936	5.0000	0.9950	0.9768
27937	6.0000	1.1940	1.1721
27938	6.0000	1.1940	1.1721
27939	6.0000	1.1940	1.1721
27940	6.0000	1.1940	1.1721
27941	5.0000	0.9950	0.9768
27942	4.0000	0.7960	0.7814
27943	4.0000	0.7960	0.7814
27944	4.0000	0.7960	0.7814
27945	4.0000	0.7960	0.7814
27946	7.0000	1.3930	1.3675
27947	4.0000	0.7960	0.7814
27948	6.0000	1.1940	1.1721
27949	6.0000	1.1940	1.1721
27950	7.0000	1.3930	1.3675
27951	3.0000	0.5970	0.5861
27952	3.0000	0.5970	0.5861
27953	6.0000	1.1940	1.1721
27954	7.0000	1.3930	1.3675
27955	6.0000	1.1940	1.1721
27956	4.0000	0.7960	0.7814
27957	4.0000	0.7960	0.7814
27958	4.0000	0.7960	0.7814
27959	4.0000	0.7960	0.7814
27960	6.0000	1.1940	1.1721
27961	4.0000	0.7960	0.7814
27962	4.0000	0.7960	0.7814
27963	6.0000	1.1940	1.1721
27964	6.0000	1.1940	1.1721
27965	6.0000	1.1940	1.1721
27966	4.0000	0.7960	0.7814
27967	7.0000	1.3930	1.3675
27968	6.0000	1.1940	1.1721
27969	3.0000	0.5970	0.5861
27970	6.0000	1.1940	1.1721
27971	5.0000	0.9950	0.9768
27972	6.0000	1.1940	1.1721
27973	2.0000	0.3980	0.3907
27974	4.0000	0.7960	0.7814
27975	6.0000	1.1940	1.1721
27976	6.0000	1.1940	1.1721
27977	5.0000	0.9950	0.9768
27978	5.0000	0.9950	0.9768
27979	6.0000	1.1940	1.1721
27980	6.0000	1.1940	1.1721
27981	3.0000	0.5970	0.5861
27982	6.0000	1.1940	1.1721
27983	7.0000	1.3930	1.3675
27984	4.0000	0.7960	0.7814
27985	6.0000	1.1940	1.1721
27986	6.0000	1.1940	1.1721
27987	7.0000	1.3930	1.3675
27988	4.0000	0.7960	0.7814
27989	4.0000	0.7960	0.7814
27990	6.0000	1.1940	1.1721
27991	6.0000	1.1940	1.1721
27992	6.0000	1.1940	1.1721
27993	4.0000	0.7960	0.7814
27994	7.0000	1.3930	1.3675
27995	7.0000	1.3930	1.3675
27996	6.0000	1.1940	1.1721
27997	6.0000	1.1940	1.1721
27998	7.0000	1.3930	1.3675
27999	2.0000	0.3980	0.3907
28000	6.0000	1.1940	1.1721
28001	5.0000	0.9950	0.9768
28002	4.0000	0.7960	0.7814
28003	4.0000	0.7960	0.7814
28004	6.0000	1.1940	1.1721
28005	4.0000	0.7960	0.7814
28006	3.0000	0.5970	0.5861
28007	4.0000	0.7960	0.7814
28008	6.0000	1.1940	1.1721
28009	6.0000	1.1940	1.1721
28010	6.0000	1.1940	1.1721
28011	4.0000	0.7960	0.7814
28012	4.0000	0.7960	0.7814
28013	6.0000	1.1940	1.1721
28014	7.0000	1.3930	1.3675
28015	6.0000	1.1940	1.1721
28016	6.0000	1.1940	1.1721
28017	4.0000	0.7960	0.7814
28018	7.0000	1.3930	1.3675
28019	6.0000	1.1940	1.1721
28020	6.0000	1.1940	1.1721
28021	6.0000	1.1940	1.1721
28022	6.0000	1.1940	1.1721
28023	4.0000	0.7960	0.7814
28024	4.0000	0.7960	0.7814
28025	7.0000	1.3930	1.3675
28026	6.0000	1.1940	1.1721
28027	6.0000	1.1940	1.1721
28028	6.0000	1.1940	1.1721
28029	6.0000	1.1940	1.1721
28030	4.0000	0.7960	0.7814
28031	6.0000	1.1940	1.1721
28032	6.0000	1.1940	1.1721
28033	6.0000	1.1940	1.1721
28034	4.0000	0.7960	0.7814
28035	6.0000	1.1940	1.1721
28036	6.0000	1.1940	1.1721
28037	4.0000	0.7960	0.7814
28038	2.0000	0.3980	0.3907
28039	6.0000	1.1940	1.1721
28040	4.0000	0.7960	0.7814
28041	6.0000	1.1940	1.1721
28042	7.0000	1.3930	1.3675
28043	4.0000	0.7960	0.7814
28044	6.0000	1.1940	1.1721
28045	5.0000	0.9950	0.9768
28046	0.0000	0.0000	0.0000
28047	6.0000	1.1940	1.1721
28048	4.0000	0.7960	0.7814
28049	6.0000	1.1940	1.1721
28050	6.0000	1.1940	1.1721
28051	6.0000	1.1940	1.1721
28052	7.0000	1.3930	1.3675
28053	4.0000	0.7960	0.7814
28054	6.0000	1.1940	1.1721
28055	6.0000	1.1940	1.1721
28056	6.0000	1.1940	1.1721
28057	5.0000	0.9950	0.9768
28058	6.0000	1.1940	1.1721
28059	0.0000	0.0000	0.0000
28060	6.0000	1.1940	1.1721
28061	7.0000	1.3930	1.3675
28062	5.0000	0.9950	0.9768
28063	4.0000	0.7960	0.7814
28064	6.0000	1.1940	1.1721
28065	6.0000	1.1940	1.1721
28066	7.0000	1.3930	1.3675
28067	6.0000	1.1940	1.1721
28068	7.0000	1.3930	1.3675
28069	6.0000	1.1940	1.1721
28070	5.0000	0.9950	0.9768
28071	5.0000	0.9950	0.9768
28072	6.0000	1.1940	1.1721
28073	6.0000	1.1940	1.1721
28074	7.0000	1.3930	1.3675
28075	6.0000	1.1940	1.1721
28076	7.0000	1.3930	1.3675
28077	6.0000	1.1940	1.1721
28078	3.0000	0.5970	0.5861
28079	4.0000	0.7960	0.7814
28080	6.0000	1.1940	1.1721
28081	6.0000	1.1940	1.1721
28082	2.0000	0.3980	0.3907
28083	4.0000	0.7960	0.7814
28084	6.0000	1.1940	1.1721
28085	6.0000	1.1940	1.1721
28086	6.0000	1.1940	1.1721
28087	6.0000	1.1940	1.1721
28088	6.0000	1.1940	1.1721
28089	3.0000	0.5970	0.5861
28090	5.0000	0.9950	0.9768
28091	4.0000	0.7960	0.7814
28092	6.0000	1.1940	1.1721
28093	6.0000	1.1940	1.1721
28094	7.0000	1.3930	1.3675
28095	2.0000	0.3980	0.3907
28096	4.0000	0.7960	0.7814
28097	6.0000	1.1940	1.1721
28098	3.0000	0.5970	0.5861
28099	4.0000	0.7960	0.7814
28100	4.0000	0.7960	0.7814
28101	6.0000	1.1940	1.1721
28102	7.0000	1.3930	1.3675
28103	6.0000	1.1940	1.1721
28104	4.0000	0.7960	0.7814
28105	2.0000	0.3980	0.3907
28106	4.0000	0.7960	0.7814
28107	4.0000	0.7960	0.7814
28108	7.0000	1.3930	1.3675
28109	5.0000	0.9950	0.9768
28110	4.0000	0.7960	0.7814
28111	6.0000	1.1940	1.1721
28112	6.0000	1.1940	1.1721
28113	6.0000	1.1940	1.1721
28114	0.0000	0.0000	0.0000
28115	6.0000	1.1940	1.1721
28116	4.0000	0.7960	0.7814
28117	6.0000	1.1940	1.1721
28118	6.0000	1.1940	1.1721
28119	4.0000	0.7960	0.7814
28120	6.0000	1.1940	1.1721
28121	6.0000	1.1940	1.1721
28122	5.0000	0.9950	0.9768
28123	6.0000	1.1940	1.1721
28124	3.0000	0.5970	0.5861
28125	4.0000	0.7960	0.7814
28126	3.0000	0.5970	0.5861
28127	6.0000	1.1940	1.1721
28128	6.0000	1.1940	1.1721
28129	7.0000	1.3930	1.3675
28130	3.0000	0.5970	0.5861
28131	6.0000	1.1940	1.1721
28132	4.0000	0.7960	0.7814
28133	4.0000	0.7960	0.7814
28134	4.0000	0.7960	0.7814
28135	6.0000	1.1940	1.1721
28136	6.0000	1.1940	1.1721
28137	5.0000	0.9950	0.9768
28138	4.0000	0.7960	0.7814
28139	6.0000	1.1940	1.1721
28140	6.0000	1.1940	1.1721
28141	6.0000	1.1940	1.1721
28142	3.0000	0.5970	0.5861
28143	6.0000	1.1940	1.1721
28144	4.0000	0.7960	0.7814
28145	3.0000	0.5970	0.5861
28146	6.0000	1.1940	1.1721
28147	6.0000	1.1940	1.1721
28148	3.0000	0.5970	0.5861
28149	6.0000	1.1940	1.1721
28150	3.0000	0.5970	0.5861
28151	3.0000	0.5970	0.5861
28152	4.0000	0.7960	0.7814
28153	0.0000	0.0000	0.0000
28154	6.0000	1.1940	1.1721
28155	6.0000	1.1940	1.1721
28156	5.0000	0.9950	0.9768
28157	6.0000	1.1940	1.1721
28158	7.0000	1.3930	1.3675
28159	6.0000	1.1940	1.1721
28160	6.0000	1.1940	1.1721
28161	6.0000	1.1940	1.1721
28162	3.0000	0.5970	0.5861
28163	4.0000	0.7960	0.7814
28164	6.0000	1.1940	1.1721
28165	4.0000	0.7960	0.7814
28166	6.0000	1.1940	1.1721
28167	5.0000	0.9950	0.9768
28168	5.0000	0.9950	0.9768
28169	7.0000	1.3930	1.3675
28170	6.0000	1.1940	1.1721
28171	6.0000	1.1940	1.1721
28172	4.0000	0.7960	0.7814
28173	7.0000	1.3930	1.3675
28174	4.0000	0.7960	0.7814
28175	6.0000	1.1940	1.1721
28176	5.0000	0.9950	0.9768
28177	6.0000	1.1940	1.1721
28178	6.0000	1.1940	1.1721
28179	6.0000	1.1940	1.1721
28180	5.0000	0.9950	0.9768
28181	4.0000	0.7960	0.7814
28182	6.0000	1.1940	1.1721
28183	4.0000	0.7960	0.7814
28184	3.0000	0.5970	0.5861
28185	6.0000	1.1940	1.1721
28186	6.0000	1.1940	1.1721
28187	6.0000	1.1940	1.1721
28188	6.0000	1.1940	1.1721
28189	4.0000	0.7960	0.7814
28190	4.0000	0.7960	0.7814
28191	6.0000	1.1940	1.1721
28192	4.0000	0.7960	0.7814
28193	6.0000	1.1940	1.1721
28194	3.0000	0.5970	0.5861
28195	0.0000	0.0000	0.0000
28196	6.0000	1.1940	1.1721
28197	4.0000	0.7960	0.7814
28198	6.0000	1.1940	1.1721
28199	3.0000	0.5970	0.5861
28200	6.0000	1.1940	1.1721
28201	6.0000	1.1940	1.1721
28202	6.0000	1.1940	1.1721
28203	6.0000	1.1940	1.1721
28204	4.0000	0.7960	0.7814
28205	4.0000	0.7960	0.7814
28206	7.0000	1.3930	1.3675
28207	6.0000	1.1940	1.1721
28208	6.0000	1.1940	1.1721
28209	6.0000	1.1940	1.1721
28210	6.0000	1.1940	1.1721
28211	6.0000	1.1940	1.1721
28212	3.0000	0.5970	0.5861
28213	4.0000	0.7960	0.7814
28214	3.0000	0.5970	0.5861
28215	6.0000	1.1940	1.1721
28216	4.0000	0.7960	0.7814
28217	7.0000	1.3930	1.3675
28218	3.0000	0.5970	0.5861
28219	4.0000	0.7960	0.7814
28220	6.0000	1.1940	1.1721
28221	5.0000	0.9950	0.9768
28222	2.0000	0.3980	0.3907
28223	6.0000	1.1940	1.1721
28224	6.0000	1.1940	1.1721
28225	6.0000	1.1940	1.1721
28226	6.0000	1.1940	1.1721
28227	4.0000	0.7960	0.7814
28228	6.0000	1.1940	1.1721
28229	6.0000	1.1940	1.1721
28230	4.0000	0.7960	0.7814
28231	3.0000	0.5970	0.5861
28232	6.0000	1.1940	1.1721
28233	4.0000	0.7960	0.7814
28234	6.0000	1.1940	1.1721
28235	6.0000	1.1940	1.1721
28236	6.0000	1.1940	1.1721
28237	4.0000	0.7960	0.7814
28238	6.0000	1.1940	1.1721
28239	6.0000	1.1940	1.1721
28240	6.0000	1.1940	1.1721
28241	6.0000	1.1940	1.1721
28242	5.0000	0.9950	0.9768
28243	4.0000	0.7960	0.7814
28244	6.0000	1.1940	1.1721
28245	3.0000	0.5970	0.5861
28246	7.0000	1.3930	1.3675
28247	2.0000	0.3980	0.3907
28248	3.0000	0.5970	0.5861
28249	6.0000	1.1940	1.1721
28250	4.0000	0.7960	0.7814
28251	4.0000	0.7960	0.7814
28252	4.0000	0.7960	0.7814
28253	3.0000	0.5970	0.5861
28254	6.0000	1.1940	1.1721
28255	6.0000	1.1940	1.1721
28256	6.0000	1.1940	1.1721
28257	6.0000	1.1940	1.1721
28258	6.0000	1.1940	1.1721
28259	7.0000	1.3930	1.3675
28260	6.0000	1.1940	1.1721
28261	3.0000	0.5970	0.5861
28262	6.0000	1.1940	1.1721
28263	6.0000	1.1940	1.1721
28264	6.0000	1.1940	1.1721
28265	6.0000	1.1940	1.1721
28266	6.0000	1.1940	1.1721
28267	4.0000	0.7960	0.7814
28268	7.0000	1.3930	1.3675
28269	6.0000	1.1940	1.1721
28270	6.0000	1.1940	1.1721
28271	7.0000	1.3930	1.3675
28272	6.0000	1.1940	1.1721
28273	6.0000	1.1940	1.1721
28274	4.0000	0.7960	0.7814
28275	6.0000	1.1940	1.1721
28276	3.0000	0.5970	0.5861
28277	0.0000	0.0000	0.0000
28278	4.0000	0.7960	0.7814
28279	6.0000	1.1940	1.1721
28280	6.0000	1.1940	1.1721
28281	6.0000	1.1940	1.1721
28282	6.0000	1.1940	1.1721
28283	7.0000	1.3930	1.3675
28284	7.0000	1.3930	1.3675
28285	6.0000	1.1940	1.1721
28286	3.0000	0.5970	0.5861
28287	7.0000	1.3930	1.3675
28288	6.0000	1.1940	1.1721
28289	4.0000	0.7960	0.7814
28290	4.0000	0.7960	0.7814
28291	6.0000	1.1940	1.1721
28292	7.0000	1.3930	1.3675
28293	4.0000	0.7960	0.7814
28294	5.0000	0.9950	0.9768
28295	6.0000	1.1940	1.1721
28296	5.0000	0.9950	0.9768
28297	6.0000	1.1940	1.1721
28298	6.0000	1.1940	1.1721
28299	3.0000	0.5970	0.5861
28300	4.0000	0.7960	0.7814
28301	7.0000	1.3930	1.3675
28302	7.0000	1.3930	1.3675
28303	5.0000	0.9950	0.9768
28304	7.0000	1.3930	1.3675
28305	4.0000	0.7960	0.7814
28306	4.0000	0.7960	0.7814
28307	6.0000	1.1940	1.1721
28308	4.0000	0.7960	0.7814
28309	6.0000	1.1940	1.1721
28310	6.0000	1.1940	1.1721
28311	7.0000	1.3930	1.3675
28312	6.0000	1.1940	1.1721
28313	3.0000	0.5970	0.5861
28314	6.0000	1.1940	1.1721
28315	4.0000	0.7960	0.7814
28316	4.0000	0.7960	0.7814
28317	4.0000	0.7960	0.7814
28318	6.0000	1.1940	1.1721
28319	6.0000	1.1940	1.1721
28320	6.0000	1.1940	1.1721
28321	4.0000	0.7960	0.7814
28322	6.0000	1.1940	1.1721
28323	6.0000	1.1940	1.1721
28324	4.0000	0.7960	0.7814
28325	6.0000	1.1940	1.1721
28326	3.0000	0.5970	0.5861
28327	6.0000	1.1940	1.1721
28328	3.0000	0.5970	0.5861
28329	6.0000	1.1940	1.1721
28330	6.0000	1.1940	1.1721
28331	4.0000	0.7960	0.7814
28332	4.0000	0.7960	0.7814
28333	7.0000	1.3930	1.3675
28334	0.0000	0.0000	0.0000
28335	6.0000	1.1940	1.1721
28336	4.0000	0.7960	0.7814
28337	6.0000	1.1940	1.1721
28338	3.0000	0.5970	0.5861
28339	4.0000	0.7960	0.7814
28340	7.0000	1.3930	1.3675
28341	7.0000	1.3930	1.3675
28342	6.0000	1.1940	1.1721
28343	2.0000	0.3980	0.3907
28344	6.0000	1.1940	1.1721
28345	4.0000	0.7960	0.7814
28346	6.0000	1.1940	1.1721
28347	6.0000	1.1940	1.1721
28348	4.0000	0.7960	0.7814
28349	4.0000	0.7960	0.7814
28350	6.0000	1.1940	1.1721
28351	7.0000	1.3930	1.3675
28352	6.0000	1.1940	1.1721
28353	4.0000	0.7960	0.7814
28354	7.0000	1.3930	1.3675
28355	4.0000	0.7960	0.7814
28356	4.0000	0.7960	0.7814
28357	4.0000	0.7960	0.7814
28358	5.0000	0.9950	0.9768
28359	6.0000	1.1940	1.1721
28360	6.0000	1.1940	1.1721
28361	6.0000	1.1940	1.1721
28362	6.0000	1.1940	1.1721
28363	7.0000	1.3930	1.3675
28364	6.0000	1.1940	1.1721
28365	4.0000	0.7960	0.7814
28366	4.0000	0.7960	0.7814
28367	7.0000	1.3930	1.3675
28368	4.0000	0.7960	0.7814
28369	6.0000	1.1940	1.1721
28370	4.0000	0.7960	0.7814
28371	0.0000	0.0000	0.0000
28372	6.0000	1.1940	1.1721
28373	4.0000	0.7960	0.7814
28374	4.0000	0.7960	0.7814
28375	3.0000	0.5970	0.5861
28376	6.0000	1.1940	1.1721
28377	6.0000	1.1940	1.1721
28378	4.0000	0.7960	0.7814
28379	6.0000	1.1940	1.1721
28380	6.0000	1.1940	1.1721
28381	6.0000	1.1940	1.1721
28382	6.0000	1.1940	1.1721
28383	6.0000	1.1940	1.1721
28384	6.0000	1.1940	1.1721
28385	4.0000	0.7960	0.7814
28386	6.0000	1.1940	1.1721
28387	6.0000	1.1940	1.1721
28388	4.0000	0.7960	0.7814
28389	7.0000	1.3930	1.3675
28390	6.0000	1.1940	1.1721
28391	2.0000	0.3980	0.3907
28392	6.0000	1.1940	1.1721
28393	6.0000	1.1940	1.1721
28394	4.0000	0.7960	0.7814
28395	4.0000	0.7960	0.7814
28396	4.0000	0.7960	0.7814
28397	3.0000	0.5970	0.5861
28398	6.0000	1.1940	1.1721
28399	6.0000	1.1940	1.1721
