Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
244	9.0000	0.8418	0.8215
245	10.0000	0.9353	0.9127
246	12.0000	1.1223	1.0953
247	11.0000	1.0288	1.0040
248	9.0000	0.8418	0.8215
249	13.0000	1.2159	1.1866
250	11.0000	1.0288	1.0040
251	11.0000	1.0288	1.0040
252	7.0000	0.6547	0.6389
253	14.0000	1.3094	1.2778
254	12.0000	1.1223	1.0953
255	12.0000	1.1223	1.0953
256	12.0000	1.1223	1.0953
257	15.0000	1.4029	1.3691
258	12.0000	1.1223	1.0953
259	11.0000	1.0288	1.0040
260	12.0000	1.1223	1.0953
261	8.0000	0.7482	0.7302
262	10.0000	0.9353	0.9127
263	10.0000	0.9353	0.9127
264	10.0000	0.9353	0.9127
265	12.0000	1.1223	1.0953
266	12.0000	1.1223	1.0953
267	6.0000	0.5612	0.5476
268	12.0000	1.1223	1.0953
269	14.0000	1.3094	1.2778
270	12.0000	1.1223	1.0953
271	12.0000	1.1223	1.0953
272	12.0000	1.1223	1.0953
273	11.0000	1.0288	1.0040
274	12.0000	1.1223	1.0953
275	10.0000	0.9353	0.9127
276	6.0000	0.5612	0.5476
277	14.0000	1.3094	1.2778
278	12.0000	1.1223	1.0953
279	14.0000	1.3094	1.2778
280	13.0000	1.2159	1.1866
281	11.0000	1.0288	1.0040
282	10.0000	0.9353	0.9127
283	13.0000	1.2159	1.1866
284	9.0000	0.8418	0.8215
285	13.0000	1.2159	1.1866
286	13.0000	1.2159	1.1866
287	10.0000	0.9353	0.9127
288	8.0000	0.7482	0.7302
289	8.0000	0.7482	0.7302
290	14.0000	1.3094	1.2778
291	10.0000	0.9353	0.9127
292	13.0000	1.2159	1.1866
293	12.0000	1.1223	1.0953
294	12.0000	1.1223	1.0953
295	10.0000	0.9353	0.9127
296	14.0000	1.3094	1.2778
297	12.0000	1.1223	1.0953
298	10.0000	0.9353	0.9127
299	7.0000	0.6547	0.6389
