Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
20044	6.0000	1.0499	1.0411
20045	5.0000	0.8749	0.8676
20046	6.0000	1.0499	1.0411
20047	6.0000	1.0499	1.0411
20048	6.0000	1.0499	1.0411
20049	6.0000	1.0499	1.0411
20050	6.0000	1.0499	1.0411
20051	6.0000	1.0499	1.0411
20052	6.0000	1.0499	1.0411
20053	6.0000	1.0499	1.0411
20054	6.0000	1.0499	1.0411
20055	6.0000	1.0499	1.0411
20056	6.0000	1.0499	1.0411
20057	6.0000	1.0499	1.0411
20058	6.0000	1.0499	1.0411
20059	6.0000	1.0499	1.0411
20060	6.0000	1.0499	1.0411
20061	6.0000	1.0499	1.0411
20062	6.0000	1.0499	1.0411
20063	6.0000	1.0499	1.0411
20064	6.0000	1.0499	1.0411
20065	6.0000	1.0499	1.0411
20066	6.0000	1.0499	1.0411
20067	6.0000	1.0499	1.0411
20068	6.0000	1.0499	1.0411
20069	6.0000	1.0499	1.0411
20070	6.0000	1.0499	1.0411
20071	6.0000	1.0499	1.0411
20072	5.0000	0.8749	0.8676
20073	5.0000	0.8749	0.8676
20074	6.0000	1.0499	1.0411
20075	6.0000	1.0499	1.0411
20076	6.0000	1.0499	1.0411
20077	6.0000	1.0499	1.0411
20078	6.0000	1.0499	1.0411
20079	6.0000	1.0499	1.0411
20080	6.0000	1.0499	1.0411
20081	6.0000	1.0499	1.0411
20082	6.0000	1.0499	1.0411
20083	6.0000	1.0499	1.0411
20084	6.0000	1.0499	1.0411
20085	6.0000	1.0499	1.0411
20086	6.0000	1.0499	1.0411
20087	6.0000	1.0499	1.0411
20088	6.0000	1.0499	1.0411
20089	5.0000	0.8749	0.8676
20090	6.0000	1.0499	1.0411
20091	6.0000	1.0499	1.0411
20092	5.0000	0.8749	0.8676
20093	5.0000	0.8749	0.8676
20094	6.0000	1.0499	1.0411
20095	6.0000	1.0499	1.0411
20096	6.0000	1.0499	1.0411
20097	6.0000	1.0499	1.0411
20098	6.0000	1.0499	1.0411
20099	5.0000	0.8749	0.8676
20100	5.0000	0.8749	0.8676
20101	6.0000	1.0499	1.0411
20102	5.0000	0.8749	0.8676
20103	6.0000	1.0499	1.0411
20104	6.0000	1.0499	1.0411
20105	6.0000	1.0499	1.0411
20106	6.0000	1.0499	1.0411
20107	6.0000	1.0499	1.0411
20108	4.0000	0.6999	0.6941
20109	5.0000	0.8749	0.8676
20110	6.0000	1.0499	1.0411
20111	6.0000	1.0499	1.0411
20112	6.0000	1.0499	1.0411
20113	4.0000	0.6999	0.6941
20114	6.0000	1.0499	1.0411
20115	6.0000	1.0499	1.0411
20116	5.0000	0.8749	0.8676
20117	6.0000	1.0499	1.0411
20118	6.0000	1.0499	1.0411
20119	6.0000	1.0499	1.0411
20120	6.0000	1.0499	1.0411
20121	6.0000	1.0499	1.0411
20122	6.0000	1.0499	1.0411
20123	5.0000	0.8749	0.8676
20124	4.0000	0.6999	0.6941
20125	6.0000	1.0499	1.0411
20126	5.0000	0.8749	0.8676
20127	6.0000	1.0499	1.0411
20128	4.0000	0.6999	0.6941
20129	6.0000	1.0499	1.0411
20130	6.0000	1.0499	1.0411
20131	5.0000	0.8749	0.8676
20132	5.0000	0.8749	0.8676
20133	6.0000	1.0499	1.0411
20134	6.0000	1.0499	1.0411
20135	6.0000	1.0499	1.0411
20136	6.0000	1.0499	1.0411
20137	6.0000	1.0499	1.0411
20138	6.0000	1.0499	1.0411
20139	6.0000	1.0499	1.0411
20140	6.0000	1.0499	1.0411
20141	6.0000	1.0499	1.0411
20142	6.0000	1.0499	1.0411
20143	5.0000	0.8749	0.8676
20144	6.0000	1.0499	1.0411
20145	5.0000	0.8749	0.8676
20146	6.0000	1.0499	1.0411
20147	6.0000	1.0499	1.0411
20148	5.0000	0.8749	0.8676
20149	6.0000	1.0499	1.0411
20150	6.0000	1.0499	1.0411
20151	6.0000	1.0499	1.0411
20152	6.0000	1.0499	1.0411
20153	6.0000	1.0499	1.0411
20154	6.0000	1.0499	1.0411
20155	6.0000	1.0499	1.0411
20156	6.0000	1.0499	1.0411
20157	6.0000	1.0499	1.0411
20158	5.0000	0.8749	0.8676
20159	5.0000	0.8749	0.8676
20160	6.0000	1.0499	1.0411
20161	6.0000	1.0499	1.0411
20162	5.0000	0.8749	0.8676
20163	6.0000	1.0499	1.0411
20164	4.0000	0.6999	0.6941
20165	6.0000	1.0499	1.0411
20166	6.0000	1.0499	1.0411
20167	6.0000	1.0499	1.0411
20168	6.0000	1.0499	1.0411
20169	6.0000	1.0499	1.0411
20170	5.0000	0.8749	0.8676
20171	4.0000	0.6999	0.6941
20172	6.0000	1.0499	1.0411
20173	6.0000	1.0499	1.0411
20174	6.0000	1.0499	1.0411
20175	5.0000	0.8749	0.8676
20176	5.0000	0.8749	0.8676
20177	6.0000	1.0499	1.0411
20178	6.0000	1.0499	1.0411
20179	6.0000	1.0499	1.0411
20180	6.0000	1.0499	1.0411
20181	6.0000	1.0499	1.0411
20182	6.0000	1.0499	1.0411
20183	6.0000	1.0499	1.0411
20184	6.0000	1.0499	1.0411
20185	6.0000	1.0499	1.0411
20186	4.0000	0.6999	0.6941
20187	6.0000	1.0499	1.0411
20188	6.0000	1.0499	1.0411
20189	6.0000	1.0499	1.0411
20190	6.0000	1.0499	1.0411
20191	6.0000	1.0499	1.0411
20192	6.0000	1.0499	1.0411
20193	5.0000	0.8749	0.8676
20194	6.0000	1.0499	1.0411
20195	5.0000	0.8749	0.8676
20196	6.0000	1.0499	1.0411
20197	6.0000	1.0499	1.0411
20198	6.0000	1.0499	1.0411
20199	6.0000	1.0499	1.0411
20200	5.0000	0.8749	0.8676
20201	6.0000	1.0499	1.0411
20202	5.0000	0.8749	0.8676
20203	6.0000	1.0499	1.0411
20204	5.0000	0.8749	0.8676
20205	5.0000	0.8749	0.8676
20206	6.0000	1.0499	1.0411
20207	6.0000	1.0499	1.0411
20208	6.0000	1.0499	1.0411
20209	5.0000	0.8749	0.8676
20210	6.0000	1.0499	1.0411
20211	6.0000	1.0499	1.0411
20212	6.0000	1.0499	1.0411
20213	6.0000	1.0499	1.0411
20214	6.0000	1.0499	1.0411
20215	6.0000	1.0499	1.0411
20216	5.0000	0.8749	0.8676
20217	6.0000	1.0499	1.0411
20218	6.0000	1.0499	1.0411
20219	4.0000	0.6999	0.6941
20220	6.0000	1.0499	1.0411
20221	6.0000	1.0499	1.0411
20222	6.0000	1.0499	1.0411
20223	6.0000	1.0499	1.0411
20224	6.0000	1.0499	1.0411
20225	6.0000	1.0499	1.0411
20226	6.0000	1.0499	1.0411
20227	6.0000	1.0499	1.0411
20228	5.0000	0.8749	0.8676
20229	6.0000	1.0499	1.0411
20230	4.0000	0.6999	0.6941
20231	6.0000	1.0499	1.0411
20232	6.0000	1.0499	1.0411
20233	6.0000	1.0499	1.0411
20234	6.0000	1.0499	1.0411
20235	5.0000	0.8749	0.8676
20236	6.0000	1.0499	1.0411
20237	6.0000	1.0499	1.0411
20238	6.0000	1.0499	1.0411
20239	4.0000	0.6999	0.6941
20240	6.0000	1.0499	1.0411
20241	6.0000	1.0499	1.0411
20242	5.0000	0.8749	0.8676
20243	6.0000	1.0499	1.0411
20244	6.0000	1.0499	1.0411
20245	6.0000	1.0499	1.0411
20246	6.0000	1.0499	1.0411
20247	6.0000	1.0499	1.0411
20248	3.0000	0.5249	0.5206
20249	5.0000	0.8749	0.8676
20250	6.0000	1.0499	1.0411
20251	6.0000	1.0499	1.0411
20252	6.0000	1.0499	1.0411
20253	6.0000	1.0499	1.0411
20254	6.0000	1.0499	1.0411
20255	6.0000	1.0499	1.0411
20256	6.0000	1.0499	1.0411
20257	6.0000	1.0499	1.0411
20258	6.0000	1.0499	1.0411
20259	6.0000	1.0499	1.0411
20260	5.0000	0.8749	0.8676
20261	6.0000	1.0499	1.0411
20262	5.0000	0.8749	0.8676
20263	6.0000	1.0499	1.0411
20264	6.0000	1.0499	1.0411
20265	6.0000	1.0499	1.0411
20266	5.0000	0.8749	0.8676
20267	6.0000	1.0499	1.0411
20268	6.0000	1.0499	1.0411
20269	6.0000	1.0499	1.0411
20270	6.0000	1.0499	1.0411
20271	6.0000	1.0499	1.0411
20272	5.0000	0.8749	0.8676
20273	6.0000	1.0499	1.0411
20274	6.0000	1.0499	1.0411
20275	6.0000	1.0499	1.0411
20276	6.0000	1.0499	1.0411
20277	6.0000	1.0499	1.0411
20278	6.0000	1.0499	1.0411
20279	6.0000	1.0499	1.0411
20280	6.0000	1.0499	1.0411
20281	6.0000	1.0499	1.0411
20282	6.0000	1.0499	1.0411
20283	6.0000	1.0499	1.0411
20284	6.0000	1.0499	1.0411
20285	6.0000	1.0499	1.0411
20286	6.0000	1.0499	1.0411
20287	5.0000	0.8749	0.8676
20288	5.0000	0.8749	0.8676
20289	6.0000	1.0499	1.0411
20290	6.0000	1.0499	1.0411
20291	6.0000	1.0499	1.0411
20292	6.0000	1.0499	1.0411
20293	6.0000	1.0499	1.0411
20294	6.0000	1.0499	1.0411
20295	6.0000	1.0499	1.0411
20296	6.0000	1.0499	1.0411
20297	6.0000	1.0499	1.0411
20298	6.0000	1.0499	1.0411
20299	6.0000	1.0499	1.0411
20300	6.0000	1.0499	1.0411
20301	5.0000	0.8749	0.8676
20302	6.0000	1.0499	1.0411
20303	6.0000	1.0499	1.0411
20304	6.0000	1.0499	1.0411
20305	6.0000	1.0499	1.0411
20306	6.0000	1.0499	1.0411
20307	5.0000	0.8749	0.8676
20308	6.0000	1.0499	1.0411
20309	6.0000	1.0499	1.0411
20310	6.0000	1.0499	1.0411
20311	5.0000	0.8749	0.8676
20312	6.0000	1.0499	1.0411
20313	6.0000	1.0499	1.0411
20314	6.0000	1.0499	1.0411
20315	5.0000	0.8749	0.8676
20316	6.0000	1.0499	1.0411
20317	6.0000	1.0499	1.0411
20318	6.0000	1.0499	1.0411
20319	5.0000	0.8749	0.8676
20320	5.0000	0.8749	0.8676
20321	5.0000	0.8749	0.8676
20322	5.0000	0.8749	0.8676
20323	5.0000	0.8749	0.8676
20324	6.0000	1.0499	1.0411
20325	6.0000	1.0499	1.0411
20326	6.0000	1.0499	1.0411
20327	6.0000	1.0499	1.0411
20328	6.0000	1.0499	1.0411
20329	6.0000	1.0499	1.0411
20330	5.0000	0.8749	0.8676
20331	6.0000	1.0499	1.0411
20332	6.0000	1.0499	1.0411
20333	6.0000	1.0499	1.0411
20334	6.0000	1.0499	1.0411
20335	6.0000	1.0499	1.0411
20336	6.0000	1.0499	1.0411
20337	6.0000	1.0499	1.0411
20338	5.0000	0.8749	0.8676
20339	6.0000	1.0499	1.0411
20340	5.0000	0.8749	0.8676
20341	6.0000	1.0499	1.0411
20342	6.0000	1.0499	1.0411
20343	6.0000	1.0499	1.0411
20344	6.0000	1.0499	1.0411
20345	6.0000	1.0499	1.0411
20346	6.0000	1.0499	1.0411
20347	6.0000	1.0499	1.0411
20348	6.0000	1.0499	1.0411
20349	6.0000	1.0499	1.0411
20350	6.0000	1.0499	1.0411
20351	5.0000	0.8749	0.8676
20352	5.0000	0.8749	0.8676
20353	6.0000	1.0499	1.0411
20354	6.0000	1.0499	1.0411
20355	5.0000	0.8749	0.8676
20356	5.0000	0.8749	0.8676
20357	6.0000	1.0499	1.0411
20358	6.0000	1.0499	1.0411
20359	6.0000	1.0499	1.0411
20360	6.0000	1.0499	1.0411
20361	6.0000	1.0499	1.0411
20362	6.0000	1.0499	1.0411
20363	6.0000	1.0499	1.0411
20364	6.0000	1.0499	1.0411
20365	6.0000	1.0499	1.0411
20366	6.0000	1.0499	1.0411
20367	6.0000	1.0499	1.0411
20368	4.0000	0.6999	0.6941
20369	6.0000	1.0499	1.0411
20370	6.0000	1.0499	1.0411
20371	6.0000	1.0499	1.0411
20372	6.0000	1.0499	1.0411
20373	5.0000	0.8749	0.8676
20374	6.0000	1.0499	1.0411
20375	5.0000	0.8749	0.8676
20376	6.0000	1.0499	1.0411
20377	6.0000	1.0499	1.0411
20378	6.0000	1.0499	1.0411
20379	6.0000	1.0499	1.0411
20380	6.0000	1.0499	1.0411
20381	6.0000	1.0499	1.0411
20382	5.0000	0.8749	0.8676
20383	6.0000	1.0499	1.0411
20384	6.0000	1.0499	1.0411
20385	6.0000	1.0499	1.0411
20386	6.0000	1.0499	1.0411
20387	6.0000	1.0499	1.0411
20388	6.0000	1.0499	1.0411
20389	6.0000	1.0499	1.0411
20390	6.0000	1.0499	1.0411
20391	6.0000	1.0499	1.0411
20392	6.0000	1.0499	1.0411
20393	6.0000	1.0499	1.0411
20394	6.0000	1.0499	1.0411
20395	6.0000	1.0499	1.0411
20396	6.0000	1.0499	1.0411
20397	6.0000	1.0499	1.0411
20398	6.0000	1.0499	1.0411
20399	6.0000	1.0499	1.0411
20400	6.0000	1.0499	1.0411
20401	6.0000	1.0499	1.0411
20402	6.0000	1.0499	1.0411
20403	4.0000	0.6999	0.6941
20404	6.0000	1.0499	1.0411
20405	5.0000	0.8749	0.8676
20406	6.0000	1.0499	1.0411
20407	6.0000	1.0499	1.0411
20408	6.0000	1.0499	1.0411
20409	6.0000	1.0499	1.0411
20410	6.0000	1.0499	1.0411
20411	6.0000	1.0499	1.0411
20412	5.0000	0.8749	0.8676
20413	6.0000	1.0499	1.0411
20414	6.0000	1.0499	1.0411
20415	6.0000	1.0499	1.0411
20416	6.0000	1.0499	1.0411
20417	6.0000	1.0499	1.0411
20418	6.0000	1.0499	1.0411
20419	5.0000	0.8749	0.8676
20420	6.0000	1.0499	1.0411
20421	6.0000	1.0499	1.0411
20422	5.0000	0.8749	0.8676
20423	6.0000	1.0499	1.0411
20424	6.0000	1.0499	1.0411
20425	6.0000	1.0499	1.0411
20426	6.0000	1.0499	1.0411
20427	6.0000	1.0499	1.0411
20428	6.0000	1.0499	1.0411
20429	6.0000	1.0499	1.0411
20430	6.0000	1.0499	1.0411
20431	6.0000	1.0499	1.0411
20432	6.0000	1.0499	1.0411
20433	6.0000	1.0499	1.0411
20434	6.0000	1.0499	1.0411
20435	4.0000	0.6999	0.6941
20436	6.0000	1.0499	1.0411
20437	6.0000	1.0499	1.0411
20438	5.0000	0.8749	0.8676
20439	6.0000	1.0499	1.0411
20440	6.0000	1.0499	1.0411
20441	6.0000	1.0499	1.0411
20442	6.0000	1.0499	1.0411
20443	6.0000	1.0499	1.0411
20444	6.0000	1.0499	1.0411
20445	6.0000	1.0499	1.0411
20446	6.0000	1.0499	1.0411
20447	6.0000	1.0499	1.0411
20448	6.0000	1.0499	1.0411
20449	4.0000	0.6999	0.6941
20450	6.0000	1.0499	1.0411
20451	5.0000	0.8749	0.8676
20452	6.0000	1.0499	1.0411
20453	6.0000	1.0499	1.0411
20454	6.0000	1.0499	1.0411
20455	4.0000	0.6999	0.6941
20456	6.0000	1.0499	1.0411
20457	6.0000	1.0499	1.0411
20458	5.0000	0.8749	0.8676
20459	6.0000	1.0499	1.0411
20460	6.0000	1.0499	1.0411
20461	5.0000	0.8749	0.8676
20462	6.0000	1.0499	1.0411
20463	6.0000	1.0499	1.0411
20464	6.0000	1.0499	1.0411
20465	6.0000	1.0499	1.0411
20466	6.0000	1.0499	1.0411
20467	6.0000	1.0499	1.0411
20468	6.0000	1.0499	1.0411
20469	5.0000	0.8749	0.8676
20470	6.0000	1.0499	1.0411
20471	6.0000	1.0499	1.0411
20472	6.0000	1.0499	1.0411
20473	6.0000	1.0499	1.0411
20474	6.0000	1.0499	1.0411
20475	5.0000	0.8749	0.8676
20476	6.0000	1.0499	1.0411
20477	6.0000	1.0499	1.0411
20478	6.0000	1.0499	1.0411
20479	6.0000	1.0499	1.0411
20480	6.0000	1.0499	1.0411
20481	6.0000	1.0499	1.0411
20482	6.0000	1.0499	1.0411
20483	6.0000	1.0499	1.0411
20484	6.0000	1.0499	1.0411
20485	6.0000	1.0499	1.0411
20486	6.0000	1.0499	1.0411
20487	6.0000	1.0499	1.0411
20488	5.0000	0.8749	0.8676
20489	6.0000	1.0499	1.0411
20490	6.0000	1.0499	1.0411
20491	6.0000	1.0499	1.0411
20492	6.0000	1.0499	1.0411
20493	5.0000	0.8749	0.8676
20494	5.0000	0.8749	0.8676
20495	5.0000	0.8749	0.8676
20496	5.0000	0.8749	0.8676
20497	4.0000	0.6999	0.6941
20498	6.0000	1.0499	1.0411
20499	6.0000	1.0499	1.0411
20500	6.0000	1.0499	1.0411
20501	5.0000	0.8749	0.8676
20502	6.0000	1.0499	1.0411
20503	5.0000	0.8749	0.8676
20504	6.0000	1.0499	1.0411
20505	6.0000	1.0499	1.0411
20506	5.0000	0.8749	0.8676
20507	6.0000	1.0499	1.0411
20508	5.0000	0.8749	0.8676
20509	6.0000	1.0499	1.0411
20510	6.0000	1.0499	1.0411
20511	6.0000	1.0499	1.0411
20512	6.0000	1.0499	1.0411
20513	6.0000	1.0499	1.0411
20514	6.0000	1.0499	1.0411
20515	6.0000	1.0499	1.0411
20516	6.0000	1.0499	1.0411
20517	6.0000	1.0499	1.0411
20518	6.0000	1.0499	1.0411
20519	6.0000	1.0499	1.0411
20520	6.0000	1.0499	1.0411
20521	6.0000	1.0499	1.0411
20522	6.0000	1.0499	1.0411
20523	6.0000	1.0499	1.0411
20524	6.0000	1.0499	1.0411
20525	6.0000	1.0499	1.0411
20526	6.0000	1.0499	1.0411
20527	6.0000	1.0499	1.0411
20528	6.0000	1.0499	1.0411
20529	6.0000	1.0499	1.0411
20530	6.0000	1.0499	1.0411
20531	6.0000	1.0499	1.0411
20532	6.0000	1.0499	1.0411
20533	6.0000	1.0499	1.0411
20534	5.0000	0.8749	0.8676
20535	6.0000	1.0499	1.0411
20536	6.0000	1.0499	1.0411
20537	5.0000	0.8749	0.8676
20538	6.0000	1.0499	1.0411
20539	6.0000	1.0499	1.0411
20540	6.0000	1.0499	1.0411
20541	6.0000	1.0499	1.0411
20542	6.0000	1.0499	1.0411
20543	6.0000	1.0499	1.0411
20544	6.0000	1.0499	1.0411
20545	5.0000	0.8749	0.8676
20546	6.0000	1.0499	1.0411
20547	6.0000	1.0499	1.0411
20548	6.0000	1.0499	1.0411
20549	6.0000	1.0499	1.0411
20550	6.0000	1.0499	1.0411
20551	5.0000	0.8749	0.8676
20552	5.0000	0.8749	0.8676
20553	6.0000	1.0499	1.0411
20554	6.0000	1.0499	1.0411
20555	5.0000	0.8749	0.8676
20556	6.0000	1.0499	1.0411
20557	4.0000	0.6999	0.6941
20558	6.0000	1.0499	1.0411
20559	5.0000	0.8749	0.8676
20560	6.0000	1.0499	1.0411
20561	4.0000	0.6999	0.6941
20562	6.0000	1.0499	1.0411
20563	6.0000	1.0499	1.0411
20564	6.0000	1.0499	1.0411
20565	6.0000	1.0499	1.0411
20566	6.0000	1.0499	1.0411
20567	5.0000	0.8749	0.8676
20568	6.0000	1.0499	1.0411
20569	6.0000	1.0499	1.0411
20570	5.0000	0.8749	0.8676
20571	6.0000	1.0499	1.0411
20572	5.0000	0.8749	0.8676
20573	6.0000	1.0499	1.0411
20574	6.0000	1.0499	1.0411
20575	6.0000	1.0499	1.0411
20576	5.0000	0.8749	0.8676
20577	6.0000	1.0499	1.0411
20578	6.0000	1.0499	1.0411
20579	6.0000	1.0499	1.0411
20580	6.0000	1.0499	1.0411
20581	6.0000	1.0499	1.0411
20582	6.0000	1.0499	1.0411
20583	6.0000	1.0499	1.0411
20584	6.0000	1.0499	1.0411
20585	5.0000	0.8749	0.8676
20586	6.0000	1.0499	1.0411
20587	6.0000	1.0499	1.0411
20588	6.0000	1.0499	1.0411
20589	6.0000	1.0499	1.0411
20590	6.0000	1.0499	1.0411
20591	6.0000	1.0499	1.0411
20592	6.0000	1.0499	1.0411
20593	6.0000	1.0499	1.0411
20594	6.0000	1.0499	1.0411
20595	6.0000	1.0499	1.0411
20596	6.0000	1.0499	1.0411
20597	4.0000	0.6999	0.6941
20598	4.0000	0.6999	0.6941
20599	6.0000	1.0499	1.0411
20600	5.0000	0.8749	0.8676
20601	6.0000	1.0499	1.0411
20602	6.0000	1.0499	1.0411
20603	6.0000	1.0499	1.0411
20604	6.0000	1.0499	1.0411
20605	6.0000	1.0499	1.0411
20606	6.0000	1.0499	1.0411
20607	6.0000	1.0499	1.0411
20608	5.0000	0.8749	0.8676
20609	6.0000	1.0499	1.0411
20610	6.0000	1.0499	1.0411
20611	6.0000	1.0499	1.0411
20612	5.0000	0.8749	0.8676
20613	5.0000	0.8749	0.8676
20614	6.0000	1.0499	1.0411
20615	6.0000	1.0499	1.0411
20616	6.0000	1.0499	1.0411
20617	6.0000	1.0499	1.0411
20618	6.0000	1.0499	1.0411
20619	6.0000	1.0499	1.0411
20620	6.0000	1.0499	1.0411
20621	6.0000	1.0499	1.0411
20622	6.0000	1.0499	1.0411
20623	6.0000	1.0499	1.0411
20624	6.0000	1.0499	1.0411
20625	6.0000	1.0499	1.0411
20626	6.0000	1.0499	1.0411
20627	6.0000	1.0499	1.0411
20628	6.0000	1.0499	1.0411
20629	4.0000	0.6999	0.6941
20630	5.0000	0.8749	0.8676
20631	6.0000	1.0499	1.0411
20632	6.0000	1.0499	1.0411
20633	5.0000	0.8749	0.8676
20634	6.0000	1.0499	1.0411
20635	6.0000	1.0499	1.0411
20636	6.0000	1.0499	1.0411
20637	6.0000	1.0499	1.0411
20638	6.0000	1.0499	1.0411
20639	5.0000	0.8749	0.8676
20640	4.0000	0.6999	0.6941
20641	6.0000	1.0499	1.0411
20642	6.0000	1.0499	1.0411
20643	6.0000	1.0499	1.0411
20644	6.0000	1.0499	1.0411
20645	6.0000	1.0499	1.0411
20646	5.0000	0.8749	0.8676
20647	6.0000	1.0499	1.0411
20648	6.0000	1.0499	1.0411
20649	6.0000	1.0499	1.0411
20650	6.0000	1.0499	1.0411
20651	6.0000	1.0499	1.0411
20652	5.0000	0.8749	0.8676
20653	6.0000	1.0499	1.0411
20654	6.0000	1.0499	1.0411
20655	6.0000	1.0499	1.0411
20656	6.0000	1.0499	1.0411
20657	6.0000	1.0499	1.0411
20658	6.0000	1.0499	1.0411
20659	6.0000	1.0499	1.0411
20660	6.0000	1.0499	1.0411
20661	6.0000	1.0499	1.0411
20662	5.0000	0.8749	0.8676
20663	6.0000	1.0499	1.0411
20664	6.0000	1.0499	1.0411
20665	6.0000	1.0499	1.0411
20666	6.0000	1.0499	1.0411
20667	5.0000	0.8749	0.8676
20668	6.0000	1.0499	1.0411
20669	6.0000	1.0499	1.0411
20670	6.0000	1.0499	1.0411
20671	6.0000	1.0499	1.0411
20672	6.0000	1.0499	1.0411
20673	6.0000	1.0499	1.0411
20674	5.0000	0.8749	0.8676
20675	6.0000	1.0499	1.0411
20676	5.0000	0.8749	0.8676
20677	6.0000	1.0499	1.0411
20678	5.0000	0.8749	0.8676
20679	6.0000	1.0499	1.0411
20680	6.0000	1.0499	1.0411
20681	5.0000	0.8749	0.8676
20682	6.0000	1.0499	1.0411
20683	6.0000	1.0499	1.0411
20684	6.0000	1.0499	1.0411
20685	6.0000	1.0499	1.0411
20686	6.0000	1.0499	1.0411
20687	6.0000	1.0499	1.0411
20688	6.0000	1.0499	1.0411
20689	5.0000	0.8749	0.8676
20690	6.0000	1.0499	1.0411
20691	6.0000	1.0499	1.0411
20692	6.0000	1.0499	1.0411
20693	5.0000	0.8749	0.8676
20694	5.0000	0.8749	0.8676
20695	6.0000	1.0499	1.0411
20696	6.0000	1.0499	1.0411
20697	6.0000	1.0499	1.0411
20698	6.0000	1.0499	1.0411
20699	6.0000	1.0499	1.0411
20700	6.0000	1.0499	1.0411
20701	6.0000	1.0499	1.0411
20702	6.0000	1.0499	1.0411
20703	4.0000	0.6999	0.6941
20704	6.0000	1.0499	1.0411
20705	6.0000	1.0499	1.0411
20706	6.0000	1.0499	1.0411
20707	5.0000	0.8749	0.8676
20708	6.0000	1.0499	1.0411
20709	5.0000	0.8749	0.8676
20710	6.0000	1.0499	1.0411
20711	6.0000	1.0499	1.0411
20712	6.0000	1.0499	1.0411
20713	5.0000	0.8749	0.8676
20714	6.0000	1.0499	1.0411
20715	6.0000	1.0499	1.0411
20716	6.0000	1.0499	1.0411
20717	6.0000	1.0499	1.0411
20718	5.0000	0.8749	0.8676
20719	6.0000	1.0499	1.0411
20720	5.0000	0.8749	0.8676
20721	6.0000	1.0499	1.0411
20722	6.0000	1.0499	1.0411
20723	6.0000	1.0499	1.0411
20724	6.0000	1.0499	1.0411
20725	5.0000	0.8749	0.8676
20726	6.0000	1.0499	1.0411
20727	6.0000	1.0499	1.0411
20728	6.0000	1.0499	1.0411
20729	6.0000	1.0499	1.0411
20730	6.0000	1.0499	1.0411
20731	6.0000	1.0499	1.0411
20732	6.0000	1.0499	1.0411
20733	5.0000	0.8749	0.8676
20734	5.0000	0.8749	0.8676
20735	6.0000	1.0499	1.0411
20736	6.0000	1.0499	1.0411
20737	6.0000	1.0499	1.0411
20738	6.0000	1.0499	1.0411
20739	6.0000	1.0499	1.0411
20740	6.0000	1.0499	1.0411
20741	1.0000	0.1750	0.1735
20742	5.0000	0.8749	0.8676
20743	6.0000	1.0499	1.0411
20744	6.0000	1.0499	1.0411
20745	5.0000	0.8749	0.8676
20746	6.0000	1.0499	1.0411
20747	6.0000	1.0499	1.0411
20748	6.0000	1.0499	1.0411
20749	6.0000	1.0499	1.0411
20750	4.0000	0.6999	0.6941
20751	6.0000	1.0499	1.0411
20752	6.0000	1.0499	1.0411
20753	6.0000	1.0499	1.0411
20754	6.0000	1.0499	1.0411
20755	6.0000	1.0499	1.0411
20756	6.0000	1.0499	1.0411
20757	6.0000	1.0499	1.0411
20758	6.0000	1.0499	1.0411
20759	5.0000	0.8749	0.8676
20760	6.0000	1.0499	1.0411
20761	4.0000	0.6999	0.6941
20762	5.0000	0.8749	0.8676
20763	6.0000	1.0499	1.0411
20764	6.0000	1.0499	1.0411
20765	6.0000	1.0499	1.0411
20766	6.0000	1.0499	1.0411
20767	6.0000	1.0499	1.0411
20768	6.0000	1.0499	1.0411
20769	6.0000	1.0499	1.0411
20770	6.0000	1.0499	1.0411
20771	6.0000	1.0499	1.0411
20772	6.0000	1.0499	1.0411
20773	6.0000	1.0499	1.0411
20774	6.0000	1.0499	1.0411
20775	5.0000	0.8749	0.8676
20776	6.0000	1.0499	1.0411
20777	6.0000	1.0499	1.0411
20778	6.0000	1.0499	1.0411
20779	5.0000	0.8749	0.8676
20780	6.0000	1.0499	1.0411
20781	6.0000	1.0499	1.0411
20782	6.0000	1.0499	1.0411
20783	6.0000	1.0499	1.0411
20784	6.0000	1.0499	1.0411
20785	5.0000	0.8749	0.8676
20786	6.0000	1.0499	1.0411
20787	6.0000	1.0499	1.0411
20788	6.0000	1.0499	1.0411
20789	6.0000	1.0499	1.0411
20790	6.0000	1.0499	1.0411
20791	6.0000	1.0499	1.0411
20792	6.0000	1.0499	1.0411
20793	6.0000	1.0499	1.0411
20794	6.0000	1.0499	1.0411
20795	6.0000	1.0499	1.0411
20796	6.0000	1.0499	1.0411
20797	6.0000	1.0499	1.0411
20798	6.0000	1.0499	1.0411
20799	6.0000	1.0499	1.0411
20800	6.0000	1.0499	1.0411
20801	6.0000	1.0499	1.0411
20802	6.0000	1.0499	1.0411
20803	6.0000	1.0499	1.0411
20804	5.0000	0.8749	0.8676
20805	6.0000	1.0499	1.0411
20806	6.0000	1.0499	1.0411
20807	6.0000	1.0499	1.0411
20808	5.0000	0.8749	0.8676
20809	6.0000	1.0499	1.0411
20810	6.0000	1.0499	1.0411
20811	6.0000	1.0499	1.0411
20812	5.0000	0.8749	0.8676
20813	6.0000	1.0499	1.0411
20814	5.0000	0.8749	0.8676
20815	6.0000	1.0499	1.0411
20816	6.0000	1.0499	1.0411
20817	6.0000	1.0499	1.0411
20818	6.0000	1.0499	1.0411
