No	Tree1	Tree2	MatchingSplit	PathDiffernce
872	10	27	7.0000	8.9443
873	10	28	3.0000	6.0000
874	10	29	7.0000	8.9443
875	10	30	3.0000	6.0000
876	10	31	3.0000	6.0000
877	10	32	3.0000	6.0000
878	10	33	3.0000	6.0000
879	10	34	3.0000	6.0000
880	10	35	3.0000	6.0000
881	10	36	3.0000	6.0000
882	10	37	3.0000	6.0000
883	10	38	3.0000	6.0000
884	10	39	7.0000	9.7980
885	10	40	0.0000	0.0000
886	10	41	9.0000	10.2956
887	10	42	0.0000	0.0000
888	10	43	0.0000	0.0000
889	10	44	0.0000	0.0000
890	10	45	7.0000	7.4833
891	10	46	7.0000	7.4833
892	10	47	7.0000	7.4833
893	10	48	3.0000	6.0000
894	10	49	3.0000	6.0000
895	10	50	7.0000	7.4833
896	10	51	3.0000	6.0000
897	10	52	3.0000	6.0000
898	10	53	0.0000	0.0000
899	10	54	3.0000	6.0000
900	10	55	7.0000	8.9443
901	10	56	7.0000	8.9443
902	10	57	3.0000	6.0000
903	10	58	3.0000	6.0000
904	10	59	3.0000	6.0000
905	10	60	3.0000	6.0000
906	10	61	3.0000	6.0000
907	10	62	3.0000	6.0000
908	10	63	3.0000	6.0000
909	10	64	7.0000	7.4833
910	10	65	3.0000	6.0000
911	10	66	0.0000	0.0000
912	10	67	3.0000	6.0000
913	10	68	3.0000	6.0000
914	10	69	3.0000	6.0000
915	10	70	3.0000	6.0000
916	10	71	3.0000	6.0000
917	10	72	0.0000	0.0000
918	10	73	3.0000	6.0000
919	10	74	0.0000	0.0000
920	10	75	0.0000	0.0000
921	10	76	3.0000	6.0000
922	10	77	3.0000	6.0000
923	10	78	3.0000	6.0000
924	10	79	3.0000	6.0000
925	10	80	3.0000	6.0000
926	10	81	7.0000	7.4833
927	10	82	3.0000	6.0000
928	10	83	0.0000	0.0000
929	10	84	0.0000	0.0000
930	10	85	3.0000	6.0000
931	10	86	3.0000	6.0000
932	10	87	3.0000	6.0000
933	10	88	3.0000	6.0000
934	10	89	0.0000	0.0000
935	10	90	3.0000	6.0000
936	10	91	3.0000	6.0000
937	10	92	3.0000	6.0000
938	10	93	3.0000	6.0000
939	10	94	3.0000	6.0000
940	10	95	3.0000	6.0000
941	10	96	3.0000	6.0000
942	10	97	3.0000	6.0000
943	10	98	0.0000	0.0000
944	10	99	3.0000	6.0000
945	10	100	3.0000	6.0000
946	11	12	6.0000	10.6771
947	11	13	6.0000	10.6771
948	11	14	5.0000	8.9443
949	11	15	0.0000	0.0000
950	11	16	6.0000	10.6771
951	11	17	5.0000	7.8740
952	11	18	6.0000	10.6771
953	11	19	3.0000	6.0000
954	11	20	12.0000	13.4164
955	11	21	12.0000	13.4164
956	11	22	2.0000	5.0990
957	11	23	2.0000	5.0990
958	11	24	3.0000	6.0000
959	11	25	8.0000	10.7703
960	11	26	0.0000	0.0000
961	11	27	7.0000	7.4833
962	11	28	0.0000	0.0000
963	11	29	7.0000	7.4833
964	11	30	0.0000	0.0000
965	11	31	0.0000	0.0000
966	11	32	0.0000	0.0000
967	11	33	0.0000	0.0000
968	11	34	0.0000	0.0000
969	11	35	0.0000	0.0000
970	11	36	6.0000	10.6771
971	11	37	6.0000	10.6771
972	11	38	0.0000	0.0000
973	11	39	8.0000	10.7703
974	11	40	3.0000	6.0000
975	11	41	9.0000	9.0554
976	11	42	3.0000	6.0000
977	11	43	3.0000	6.0000
978	11	44	3.0000	6.0000
979	11	45	6.0000	7.3485
980	11	46	6.0000	7.3485
981	11	47	6.0000	7.3485
982	11	48	0.0000	0.0000
983	11	49	0.0000	0.0000
984	11	50	6.0000	7.3485
985	11	51	0.0000	0.0000
986	11	52	0.0000	0.0000
987	11	53	3.0000	6.0000
988	11	54	0.0000	0.0000
989	11	55	7.0000	7.4833
990	11	56	7.0000	7.4833
991	11	57	0.0000	0.0000
992	11	58	0.0000	0.0000
993	11	59	0.0000	0.0000
994	11	60	0.0000	0.0000
995	11	61	0.0000	0.0000
996	11	62	0.0000	0.0000
997	11	63	0.0000	0.0000
998	11	64	6.0000	7.3485
999	11	65	0.0000	0.0000
1000	11	66	3.0000	6.0000
1001	11	67	0.0000	0.0000
1002	11	68	0.0000	0.0000
1003	11	69	0.0000	0.0000
1004	11	70	0.0000	0.0000
1005	11	71	0.0000	0.0000
1006	11	72	3.0000	6.0000
1007	11	73	0.0000	0.0000
1008	11	74	3.0000	6.0000
1009	11	75	3.0000	6.0000
1010	11	76	0.0000	0.0000
1011	11	77	0.0000	0.0000
1012	11	78	0.0000	0.0000
1013	11	79	0.0000	0.0000
1014	11	80	0.0000	0.0000
1015	11	81	6.0000	7.3485
1016	11	82	0.0000	0.0000
1017	11	83	3.0000	6.0000
1018	11	84	3.0000	6.0000
1019	11	85	0.0000	0.0000
1020	11	86	0.0000	0.0000
1021	11	87	0.0000	0.0000
1022	11	88	0.0000	0.0000
1023	11	89	3.0000	6.0000
1024	11	90	0.0000	0.0000
1025	11	91	0.0000	0.0000
1026	11	92	0.0000	0.0000
1027	11	93	0.0000	0.0000
1028	11	94	0.0000	0.0000
1029	11	95	0.0000	0.0000
1030	11	96	0.0000	0.0000
1031	11	97	0.0000	0.0000
1032	11	98	3.0000	6.0000
1033	11	99	6.0000	10.6771
1034	11	100	6.0000	10.6771
1035	12	13	0.0000	0.0000
1036	12	14	5.0000	8.9443
1037	12	15	6.0000	10.6771
1038	12	16	0.0000	0.0000
1039	12	17	5.0000	7.8740
1040	12	18	0.0000	0.0000
1041	12	19	3.0000	6.0000
1042	12	20	12.0000	13.2665
1043	12	21	12.0000	13.2665
1044	12	22	8.0000	11.8322
1045	12	23	8.0000	11.8322
1046	12	24	3.0000	6.0000
1047	12	25	8.0000	9.1652
1048	12	26	6.0000	10.6771
1049	12	27	8.0000	10.7703
1050	12	28	6.0000	10.6771
1051	12	29	8.0000	10.7703
1052	12	30	6.0000	10.6771
1053	12	31	6.0000	10.6771
1054	12	32	6.0000	10.6771
1055	12	33	6.0000	10.6771
1056	12	34	6.0000	10.6771
1057	12	35	6.0000	10.6771
1058	12	36	0.0000	0.0000
1059	12	37	0.0000	0.0000
1060	12	38	6.0000	10.6771
1061	12	39	8.0000	9.1652
1062	12	40	3.0000	6.0000
1063	12	41	10.0000	11.9164
1064	12	42	3.0000	6.0000
1065	12	43	3.0000	6.0000
1066	12	44	3.0000	6.0000
1067	12	45	9.0000	10.4881
1068	12	46	9.0000	10.4881
1069	12	47	9.0000	10.4881
1070	12	48	6.0000	10.6771
1071	12	49	6.0000	10.6771
1072	12	50	9.0000	10.4881
1073	12	51	6.0000	10.6771
1074	12	52	6.0000	10.6771
1075	12	53	3.0000	6.0000
1076	12	54	6.0000	10.6771
1077	12	55	8.0000	10.7703
1078	12	56	8.0000	10.7703
1079	12	57	6.0000	10.6771
1080	12	58	6.0000	10.6771
1081	12	59	6.0000	10.6771
1082	12	60	6.0000	10.6771
1083	12	61	6.0000	10.6771
1084	12	62	6.0000	10.6771
1085	12	63	6.0000	10.6771
1086	12	64	9.0000	10.4881
1087	12	65	6.0000	10.6771
1088	12	66	3.0000	6.0000
1089	12	67	6.0000	10.6771
1090	12	68	6.0000	10.6771
1091	12	69	6.0000	10.6771
1092	12	70	6.0000	10.6771
1093	12	71	6.0000	10.6771
1094	12	72	3.0000	6.0000
1095	12	73	6.0000	10.6771
1096	12	74	3.0000	6.0000
1097	12	75	3.0000	6.0000
1098	12	76	6.0000	10.6771
1099	12	77	6.0000	10.6771
1100	12	78	6.0000	10.6771
1101	12	79	6.0000	10.6771
1102	12	80	6.0000	10.6771
1103	12	81	9.0000	10.4881
1104	12	82	6.0000	10.6771
1105	12	83	3.0000	6.0000
1106	12	84	3.0000	6.0000
1107	12	85	6.0000	10.6771
1108	12	86	6.0000	10.6771
1109	12	87	6.0000	10.6771
1110	12	88	6.0000	10.6771
1111	12	89	3.0000	6.0000
1112	12	90	6.0000	10.6771
1113	12	91	6.0000	10.6771
1114	12	92	6.0000	10.6771
1115	12	93	6.0000	10.6771
1116	12	94	6.0000	10.6771
1117	12	95	6.0000	10.6771
1118	12	96	6.0000	10.6771
1119	12	97	6.0000	10.6771
1120	12	98	3.0000	6.0000
1121	12	99	0.0000	0.0000
1122	12	100	0.0000	0.0000
1123	13	14	5.0000	8.9443
1124	13	15	6.0000	10.6771
1125	13	16	0.0000	0.0000
1126	13	17	5.0000	7.8740
1127	13	18	0.0000	0.0000
1128	13	19	3.0000	6.0000
1129	13	20	12.0000	13.2665
1130	13	21	12.0000	13.2665
1131	13	22	8.0000	11.8322
1132	13	23	8.0000	11.8322
1133	13	24	3.0000	6.0000
1134	13	25	8.0000	9.1652
1135	13	26	6.0000	10.6771
1136	13	27	8.0000	10.7703
1137	13	28	6.0000	10.6771
1138	13	29	8.0000	10.7703
1139	13	30	6.0000	10.6771
1140	13	31	6.0000	10.6771
1141	13	32	6.0000	10.6771
1142	13	33	6.0000	10.6771
1143	13	34	6.0000	10.6771
1144	13	35	6.0000	10.6771
1145	13	36	0.0000	0.0000
1146	13	37	0.0000	0.0000
1147	13	38	6.0000	10.6771
1148	13	39	8.0000	9.1652
1149	13	40	3.0000	6.0000
1150	13	41	10.0000	11.9164
1151	13	42	3.0000	6.0000
1152	13	43	3.0000	6.0000
1153	13	44	3.0000	6.0000
1154	13	45	9.0000	10.4881
1155	13	46	9.0000	10.4881
1156	13	47	9.0000	10.4881
1157	13	48	6.0000	10.6771
1158	13	49	6.0000	10.6771
1159	13	50	9.0000	10.4881
1160	13	51	6.0000	10.6771
1161	13	52	6.0000	10.6771
1162	13	53	3.0000	6.0000
1163	13	54	6.0000	10.6771
1164	13	55	8.0000	10.7703
1165	13	56	8.0000	10.7703
1166	13	57	6.0000	10.6771
1167	13	58	6.0000	10.6771
1168	13	59	6.0000	10.6771
1169	13	60	6.0000	10.6771
1170	13	61	6.0000	10.6771
1171	13	62	6.0000	10.6771
1172	13	63	6.0000	10.6771
1173	13	64	9.0000	10.4881
1174	13	65	6.0000	10.6771
1175	13	66	3.0000	6.0000
1176	13	67	6.0000	10.6771
1177	13	68	6.0000	10.6771
1178	13	69	6.0000	10.6771
1179	13	70	6.0000	10.6771
1180	13	71	6.0000	10.6771
1181	13	72	3.0000	6.0000
1182	13	73	6.0000	10.6771
1183	13	74	3.0000	6.0000
1184	13	75	3.0000	6.0000
1185	13	76	6.0000	10.6771
1186	13	77	6.0000	10.6771
1187	13	78	6.0000	10.6771
1188	13	79	6.0000	10.6771
1189	13	80	6.0000	10.6771
1190	13	81	9.0000	10.4881
1191	13	82	6.0000	10.6771
1192	13	83	3.0000	6.0000
1193	13	84	3.0000	6.0000
1194	13	85	6.0000	10.6771
1195	13	86	6.0000	10.6771
1196	13	87	6.0000	10.6771
1197	13	88	6.0000	10.6771
1198	13	89	3.0000	6.0000
1199	13	90	6.0000	10.6771
1200	13	91	6.0000	10.6771
1201	13	92	6.0000	10.6771
1202	13	93	6.0000	10.6771
1203	13	94	6.0000	10.6771
1204	13	95	6.0000	10.6771
1205	13	96	6.0000	10.6771
1206	13	97	6.0000	10.6771
1207	13	98	3.0000	6.0000
1208	13	99	0.0000	0.0000
1209	13	100	0.0000	0.0000
1210	14	15	5.0000	8.9443
1211	14	16	5.0000	8.9443
1212	14	17	6.0000	10.6771
1213	14	18	5.0000	8.9443
1214	14	19	4.0000	9.3808
1215	14	20	12.0000	12.9615
1216	14	21	12.0000	12.9615
1217	14	22	7.0000	10.2956
1218	14	23	7.0000	10.2956
1219	14	24	4.0000	9.3808
1220	14	25	7.0000	7.4833
1221	14	26	5.0000	8.9443
1222	14	27	7.0000	8.9443
1223	14	28	5.0000	8.9443
1224	14	29	7.0000	8.9443
1225	14	30	5.0000	8.9443
1226	14	31	5.0000	8.9443
1227	14	32	5.0000	8.9443
1228	14	33	5.0000	8.9443
1229	14	34	5.0000	8.9443
1230	14	35	5.0000	8.9443
1231	14	36	5.0000	8.9443
1232	14	37	5.0000	8.9443
1233	14	38	5.0000	8.9443
1234	14	39	7.0000	7.4833
1235	14	40	4.0000	9.3808
1236	14	41	9.0000	10.2956
1237	14	42	4.0000	9.3808
1238	14	43	4.0000	9.3808
1239	14	44	4.0000	9.3808
1240	14	45	8.0000	10.1980
1241	14	46	8.0000	10.1980
1242	14	47	8.0000	10.1980
1243	14	48	5.0000	8.9443
1244	14	49	5.0000	8.9443
1245	14	50	8.0000	10.1980
1246	14	51	5.0000	8.9443
1247	14	52	5.0000	8.9443
1248	14	53	4.0000	9.3808
1249	14	54	5.0000	8.9443
1250	14	55	7.0000	8.9443
1251	14	56	7.0000	8.9443
1252	14	57	5.0000	8.9443
1253	14	58	5.0000	8.9443
1254	14	59	5.0000	8.9443
1255	14	60	5.0000	8.9443
1256	14	61	5.0000	8.9443
1257	14	62	5.0000	8.9443
1258	14	63	5.0000	8.9443
1259	14	64	8.0000	10.1980
1260	14	65	5.0000	8.9443
1261	14	66	4.0000	9.3808
1262	14	67	5.0000	8.9443
1263	14	68	5.0000	8.9443
1264	14	69	5.0000	8.9443
1265	14	70	5.0000	8.9443
1266	14	71	5.0000	8.9443
1267	14	72	4.0000	9.3808
1268	14	73	5.0000	8.9443
1269	14	74	4.0000	9.3808
1270	14	75	4.0000	9.3808
1271	14	76	5.0000	8.9443
1272	14	77	5.0000	8.9443
1273	14	78	5.0000	8.9443
1274	14	79	5.0000	8.9443
1275	14	80	5.0000	8.9443
1276	14	81	8.0000	10.1980
1277	14	82	5.0000	8.9443
1278	14	83	4.0000	9.3808
1279	14	84	4.0000	9.3808
1280	14	85	5.0000	8.9443
1281	14	86	5.0000	8.9443
1282	14	87	5.0000	8.9443
1283	14	88	5.0000	8.9443
1284	14	89	4.0000	9.3808
1285	14	90	5.0000	8.9443
1286	14	91	5.0000	8.9443
1287	14	92	5.0000	8.9443
1288	14	93	5.0000	8.9443
1289	14	94	5.0000	8.9443
1290	14	95	5.0000	8.9443
1291	14	96	5.0000	8.9443
1292	14	97	5.0000	8.9443
1293	14	98	4.0000	9.3808
1294	14	99	5.0000	8.9443
1295	14	100	5.0000	8.9443
1296	15	16	6.0000	10.6771
1297	15	17	5.0000	7.8740
1298	15	18	6.0000	10.6771
1299	15	19	3.0000	6.0000
1300	15	20	12.0000	13.4164
1301	15	21	12.0000	13.4164
1302	15	22	2.0000	5.0990
1303	15	23	2.0000	5.0990
1304	15	24	3.0000	6.0000
1305	15	25	8.0000	10.7703
1306	15	26	0.0000	0.0000
1307	15	27	7.0000	7.4833
1308	15	28	0.0000	0.0000
1309	15	29	7.0000	7.4833
1310	15	30	0.0000	0.0000
1311	15	31	0.0000	0.0000
1312	15	32	0.0000	0.0000
1313	15	33	0.0000	0.0000
1314	15	34	0.0000	0.0000
1315	15	35	0.0000	0.0000
1316	15	36	6.0000	10.6771
1317	15	37	6.0000	10.6771
1318	15	38	0.0000	0.0000
1319	15	39	8.0000	10.7703
1320	15	40	3.0000	6.0000
1321	15	41	9.0000	9.0554
1322	15	42	3.0000	6.0000
1323	15	43	3.0000	6.0000
1324	15	44	3.0000	6.0000
1325	15	45	6.0000	7.3485
1326	15	46	6.0000	7.3485
1327	15	47	6.0000	7.3485
1328	15	48	0.0000	0.0000
1329	15	49	0.0000	0.0000
1330	15	50	6.0000	7.3485
1331	15	51	0.0000	0.0000
1332	15	52	0.0000	0.0000
1333	15	53	3.0000	6.0000
1334	15	54	0.0000	0.0000
1335	15	55	7.0000	7.4833
1336	15	56	7.0000	7.4833
1337	15	57	0.0000	0.0000
1338	15	58	0.0000	0.0000
1339	15	59	0.0000	0.0000
1340	15	60	0.0000	0.0000
1341	15	61	0.0000	0.0000
1342	15	62	0.0000	0.0000
1343	15	63	0.0000	0.0000
1344	15	64	6.0000	7.3485
1345	15	65	0.0000	0.0000
1346	15	66	3.0000	6.0000
1347	15	67	0.0000	0.0000
1348	15	68	0.0000	0.0000
1349	15	69	0.0000	0.0000
1350	15	70	0.0000	0.0000
1351	15	71	0.0000	0.0000
1352	15	72	3.0000	6.0000
1353	15	73	0.0000	0.0000
1354	15	74	3.0000	6.0000
1355	15	75	3.0000	6.0000
1356	15	76	0.0000	0.0000
1357	15	77	0.0000	0.0000
1358	15	78	0.0000	0.0000
1359	15	79	0.0000	0.0000
1360	15	80	0.0000	0.0000
1361	15	81	6.0000	7.3485
1362	15	82	0.0000	0.0000
1363	15	83	3.0000	6.0000
1364	15	84	3.0000	6.0000
1365	15	85	0.0000	0.0000
1366	15	86	0.0000	0.0000
1367	15	87	0.0000	0.0000
1368	15	88	0.0000	0.0000
1369	15	89	3.0000	6.0000
1370	15	90	0.0000	0.0000
1371	15	91	0.0000	0.0000
1372	15	92	0.0000	0.0000
1373	15	93	0.0000	0.0000
1374	15	94	0.0000	0.0000
1375	15	95	0.0000	0.0000
1376	15	96	0.0000	0.0000
1377	15	97	0.0000	0.0000
1378	15	98	3.0000	6.0000
1379	15	99	6.0000	10.6771
1380	15	100	6.0000	10.6771
1381	16	17	5.0000	7.8740
1382	16	18	0.0000	0.0000
1383	16	19	3.0000	6.0000
1384	16	20	12.0000	13.2665
1385	16	21	12.0000	13.2665
1386	16	22	8.0000	11.8322
1387	16	23	8.0000	11.8322
1388	16	24	3.0000	6.0000
1389	16	25	8.0000	9.1652
1390	16	26	6.0000	10.6771
1391	16	27	8.0000	10.7703
1392	16	28	6.0000	10.6771
1393	16	29	8.0000	10.7703
1394	16	30	6.0000	10.6771
1395	16	31	6.0000	10.6771
1396	16	32	6.0000	10.6771
1397	16	33	6.0000	10.6771
1398	16	34	6.0000	10.6771
1399	16	35	6.0000	10.6771
1400	16	36	0.0000	0.0000
1401	16	37	0.0000	0.0000
1402	16	38	6.0000	10.6771
1403	16	39	8.0000	9.1652
1404	16	40	3.0000	6.0000
1405	16	41	10.0000	11.9164
1406	16	42	3.0000	6.0000
1407	16	43	3.0000	6.0000
1408	16	44	3.0000	6.0000
1409	16	45	9.0000	10.4881
1410	16	46	9.0000	10.4881
1411	16	47	9.0000	10.4881
1412	16	48	6.0000	10.6771
1413	16	49	6.0000	10.6771
1414	16	50	9.0000	10.4881
1415	16	51	6.0000	10.6771
1416	16	52	6.0000	10.6771
1417	16	53	3.0000	6.0000
1418	16	54	6.0000	10.6771
1419	16	55	8.0000	10.7703
1420	16	56	8.0000	10.7703
1421	16	57	6.0000	10.6771
1422	16	58	6.0000	10.6771
1423	16	59	6.0000	10.6771
1424	16	60	6.0000	10.6771
1425	16	61	6.0000	10.6771
1426	16	62	6.0000	10.6771
1427	16	63	6.0000	10.6771
1428	16	64	9.0000	10.4881
1429	16	65	6.0000	10.6771
1430	16	66	3.0000	6.0000
1431	16	67	6.0000	10.6771
1432	16	68	6.0000	10.6771
1433	16	69	6.0000	10.6771
1434	16	70	6.0000	10.6771
1435	16	71	6.0000	10.6771
1436	16	72	3.0000	6.0000
1437	16	73	6.0000	10.6771
1438	16	74	3.0000	6.0000
1439	16	75	3.0000	6.0000
1440	16	76	6.0000	10.6771
1441	16	77	6.0000	10.6771
1442	16	78	6.0000	10.6771
1443	16	79	6.0000	10.6771
1444	16	80	6.0000	10.6771
1445	16	81	9.0000	10.4881
1446	16	82	6.0000	10.6771
1447	16	83	3.0000	6.0000
1448	16	84	3.0000	6.0000
1449	16	85	6.0000	10.6771
1450	16	86	6.0000	10.6771
1451	16	87	6.0000	10.6771
1452	16	88	6.0000	10.6771
1453	16	89	3.0000	6.0000
1454	16	90	6.0000	10.6771
1455	16	91	6.0000	10.6771
1456	16	92	6.0000	10.6771
1457	16	93	6.0000	10.6771
1458	16	94	6.0000	10.6771
1459	16	95	6.0000	10.6771
1460	16	96	6.0000	10.6771
1461	16	97	6.0000	10.6771
1462	16	98	3.0000	6.0000
1463	16	99	0.0000	0.0000
1464	16	100	0.0000	0.0000
1465	17	18	5.0000	7.8740
1466	17	19	2.0000	5.0990
1467	17	20	14.0000	13.9284
1468	17	21	14.0000	13.9284
1469	17	22	3.0000	6.0000
1470	17	23	3.0000	6.0000
1471	17	24	2.0000	5.0990
1472	17	25	9.0000	11.0454
1473	17	26	5.0000	7.8740
1474	17	27	9.0000	10.2956
1475	17	28	5.0000	7.8740
1476	17	29	9.0000	10.2956
1477	17	30	5.0000	7.8740
1478	17	31	5.0000	7.8740
1479	17	32	5.0000	7.8740
1480	17	33	5.0000	7.8740
1481	17	34	5.0000	7.8740
1482	17	35	5.0000	7.8740
1483	17	36	5.0000	7.8740
1484	17	37	5.0000	7.8740
1485	17	38	5.0000	7.8740
1486	17	39	9.0000	11.0454
1487	17	40	2.0000	5.0990
1488	17	41	9.0000	10.2956
1489	17	42	2.0000	5.0990
1490	17	43	2.0000	5.0990
1491	17	44	2.0000	5.0990
1492	17	45	9.0000	9.0554
1493	17	46	9.0000	9.0554
1494	17	47	9.0000	9.0554
1495	17	48	5.0000	7.8740
1496	17	49	5.0000	7.8740
1497	17	50	9.0000	9.0554
1498	17	51	5.0000	7.8740
1499	17	52	5.0000	7.8740
1500	17	53	2.0000	5.0990
1501	17	54	5.0000	7.8740
1502	17	55	9.0000	10.2956
1503	17	56	9.0000	10.2956
1504	17	57	5.0000	7.8740
1505	17	58	5.0000	7.8740
1506	17	59	5.0000	7.8740
1507	17	60	5.0000	7.8740
1508	17	61	5.0000	7.8740
1509	17	62	5.0000	7.8740
1510	17	63	5.0000	7.8740
1511	17	64	9.0000	9.0554
1512	17	65	5.0000	7.8740
1513	17	66	2.0000	5.0990
1514	17	67	5.0000	7.8740
1515	17	68	5.0000	7.8740
1516	17	69	5.0000	7.8740
1517	17	70	5.0000	7.8740
1518	17	71	5.0000	7.8740
1519	17	72	2.0000	5.0990
1520	17	73	5.0000	7.8740
1521	17	74	2.0000	5.0990
1522	17	75	2.0000	5.0990
1523	17	76	5.0000	7.8740
1524	17	77	5.0000	7.8740
1525	17	78	5.0000	7.8740
1526	17	79	5.0000	7.8740
1527	17	80	5.0000	7.8740
1528	17	81	9.0000	9.0554
1529	17	82	5.0000	7.8740
1530	17	83	2.0000	5.0990
1531	17	84	2.0000	5.0990
1532	17	85	5.0000	7.8740
1533	17	86	5.0000	7.8740
1534	17	87	5.0000	7.8740
1535	17	88	5.0000	7.8740
1536	17	89	2.0000	5.0990
1537	17	90	5.0000	7.8740
1538	17	91	5.0000	7.8740
1539	17	92	5.0000	7.8740
1540	17	93	5.0000	7.8740
1541	17	94	5.0000	7.8740
1542	17	95	5.0000	7.8740
1543	17	96	5.0000	7.8740
1544	17	97	5.0000	7.8740
1545	17	98	2.0000	5.0990
1546	17	99	5.0000	7.8740
1547	17	100	5.0000	7.8740
1548	18	19	3.0000	6.0000
1549	18	20	12.0000	13.2665
1550	18	21	12.0000	13.2665
1551	18	22	8.0000	11.8322
1552	18	23	8.0000	11.8322
1553	18	24	3.0000	6.0000
1554	18	25	8.0000	9.1652
1555	18	26	6.0000	10.6771
1556	18	27	8.0000	10.7703
1557	18	28	6.0000	10.6771
1558	18	29	8.0000	10.7703
1559	18	30	6.0000	10.6771
1560	18	31	6.0000	10.6771
1561	18	32	6.0000	10.6771
1562	18	33	6.0000	10.6771
1563	18	34	6.0000	10.6771
1564	18	35	6.0000	10.6771
1565	18	36	0.0000	0.0000
1566	18	37	0.0000	0.0000
1567	18	38	6.0000	10.6771
1568	18	39	8.0000	9.1652
1569	18	40	3.0000	6.0000
1570	18	41	10.0000	11.9164
1571	18	42	3.0000	6.0000
1572	18	43	3.0000	6.0000
1573	18	44	3.0000	6.0000
1574	18	45	9.0000	10.4881
1575	18	46	9.0000	10.4881
1576	18	47	9.0000	10.4881
1577	18	48	6.0000	10.6771
1578	18	49	6.0000	10.6771
1579	18	50	9.0000	10.4881
1580	18	51	6.0000	10.6771
1581	18	52	6.0000	10.6771
1582	18	53	3.0000	6.0000
1583	18	54	6.0000	10.6771
1584	18	55	8.0000	10.7703
1585	18	56	8.0000	10.7703
1586	18	57	6.0000	10.6771
1587	18	58	6.0000	10.6771
1588	18	59	6.0000	10.6771
1589	18	60	6.0000	10.6771
1590	18	61	6.0000	10.6771
1591	18	62	6.0000	10.6771
1592	18	63	6.0000	10.6771
1593	18	64	9.0000	10.4881
1594	18	65	6.0000	10.6771
1595	18	66	3.0000	6.0000
1596	18	67	6.0000	10.6771
1597	18	68	6.0000	10.6771
1598	18	69	6.0000	10.6771
1599	18	70	6.0000	10.6771
1600	18	71	6.0000	10.6771
1601	18	72	3.0000	6.0000
1602	18	73	6.0000	10.6771
1603	18	74	3.0000	6.0000
1604	18	75	3.0000	6.0000
1605	18	76	6.0000	10.6771
1606	18	77	6.0000	10.6771
1607	18	78	6.0000	10.6771
1608	18	79	6.0000	10.6771
1609	18	80	6.0000	10.6771
1610	18	81	9.0000	10.4881
1611	18	82	6.0000	10.6771
1612	18	83	3.0000	6.0000
1613	18	84	3.0000	6.0000
1614	18	85	6.0000	10.6771
1615	18	86	6.0000	10.6771
1616	18	87	6.0000	10.6771
1617	18	88	6.0000	10.6771
1618	18	89	3.0000	6.0000
1619	18	90	6.0000	10.6771
1620	18	91	6.0000	10.6771
1621	18	92	6.0000	10.6771
1622	18	93	6.0000	10.6771
1623	18	94	6.0000	10.6771
1624	18	95	6.0000	10.6771
1625	18	96	6.0000	10.6771
1626	18	97	6.0000	10.6771
1627	18	98	3.0000	6.0000
1628	18	99	0.0000	0.0000
1629	18	100	0.0000	0.0000
1630	19	20	12.0000	12.9615
1631	19	21	12.0000	12.9615
1632	19	22	5.0000	7.8740
1633	19	23	5.0000	7.8740
1634	19	24	0.0000	0.0000
1635	19	25	7.0000	9.7980
1636	19	26	3.0000	6.0000
1637	19	27	7.0000	8.9443
1638	19	28	3.0000	6.0000
1639	19	29	7.0000	8.9443
1640	19	30	3.0000	6.0000
1641	19	31	3.0000	6.0000
1642	19	32	3.0000	6.0000
1643	19	33	3.0000	6.0000
1644	19	34	3.0000	6.0000
1645	19	35	3.0000	6.0000
1646	19	36	3.0000	6.0000
1647	19	37	3.0000	6.0000
1648	19	38	3.0000	6.0000
1649	19	39	7.0000	9.7980
1650	19	40	0.0000	0.0000
1651	19	41	9.0000	10.2956
1652	19	42	0.0000	0.0000
1653	19	43	0.0000	0.0000
1654	19	44	0.0000	0.0000
1655	19	45	7.0000	7.4833
1656	19	46	7.0000	7.4833
1657	19	47	7.0000	7.4833
1658	19	48	3.0000	6.0000
1659	19	49	3.0000	6.0000
1660	19	50	7.0000	7.4833
1661	19	51	3.0000	6.0000
1662	19	52	3.0000	6.0000
1663	19	53	0.0000	0.0000
1664	19	54	3.0000	6.0000
1665	19	55	7.0000	8.9443
1666	19	56	7.0000	8.9443
1667	19	57	3.0000	6.0000
1668	19	58	3.0000	6.0000
1669	19	59	3.0000	6.0000
1670	19	60	3.0000	6.0000
1671	19	61	3.0000	6.0000
1672	19	62	3.0000	6.0000
1673	19	63	3.0000	6.0000
1674	19	64	7.0000	7.4833
1675	19	65	3.0000	6.0000
1676	19	66	0.0000	0.0000
1677	19	67	3.0000	6.0000
1678	19	68	3.0000	6.0000
1679	19	69	3.0000	6.0000
1680	19	70	3.0000	6.0000
1681	19	71	3.0000	6.0000
1682	19	72	0.0000	0.0000
1683	19	73	3.0000	6.0000
1684	19	74	0.0000	0.0000
1685	19	75	0.0000	0.0000
1686	19	76	3.0000	6.0000
1687	19	77	3.0000	6.0000
1688	19	78	3.0000	6.0000
1689	19	79	3.0000	6.0000
1690	19	80	3.0000	6.0000
1691	19	81	7.0000	7.4833
1692	19	82	3.0000	6.0000
1693	19	83	0.0000	0.0000
1694	19	84	0.0000	0.0000
1695	19	85	3.0000	6.0000
1696	19	86	3.0000	6.0000
1697	19	87	3.0000	6.0000
1698	19	88	3.0000	6.0000
1699	19	89	0.0000	0.0000
1700	19	90	3.0000	6.0000
