	PAM31	PAM32	PAM33	PAM35	PAM36	PAM37	PAM39	PAM40	PAM41	PAM42	PAM43	PAM44	PAM45	PBW46	PBW47	PBW49	PBW50	PBW51	PBW52	PBW53	PBW54	PBW55	PBW56	PBW58	PBW59	PBW60	PEP16	PEP18	PEP21	PEP23	PEP24	PEP26	PEP27	PEP28	PEP29	PEP30	PIS1	PIS2	PIS4	PIS5	PIS7	PIS9	PIS10	PIS11	PIS14	PIS15	PLL76	PLL77	PLL79	PLL80	PLL83	PLL88	PLL89	PLL90	PPO64	PPO66	PPO67	PPO69	PPO72	PPO75
PAM31	0.0	0.637624124896	0.716437624571	0.657206112218	0.696059052621	0.629387453125	0.665388911574	0.680017057434	0.672751184943	0.651414863955	0.585056790489	0.680600741324	0.609489449212	0.770324717059	0.763382705228	0.764218645747	0.691085691197	0.716430608476	0.73150304857	0.645666222621	0.664974671587	0.676724475966	0.748625723801	0.669650182255	0.691801465866	0.704592424124	0.767326048822	0.719618742225	0.734343416819	0.700249499858	0.75405783058	0.681319248341	0.709948856309	0.681894976043	0.679524985287	0.69468801042	0.625584499255	0.716759335055	0.711991226615	0.749739785237	0.660944113318	0.712544216332	0.648665295685	0.715121681131	0.670218907333	0.714986391169	0.731057788849	0.76702119799	0.707383038075	0.755076972151	0.764812997482	0.738918414685	0.734762688595	0.739803083009	0.601768224775	0.6179768204	0.708817068597	0.721615119221	0.677603046633	0.644940061299
PAM32	0.637624124896	0.0	0.691571464242	0.649125107256	0.709977419763	0.686583550952	0.659752325103	0.659143260945	0.629547620848	0.695928315183	0.698032836921	0.667202709557	0.558578387752	0.708082792964	0.745513315726	0.756628081486	0.734391142894	0.708317343688	0.728106202372	0.687355674558	0.700842233759	0.766294280772	0.763382924316	0.67323186929	0.735054488381	0.703888606443	0.807321778061	0.76363804306	0.777475651962	0.768543314261	0.749807016743	0.721799366329	0.766724842617	0.752094637504	0.760977517443	0.768985386528	0.735510920933	0.704385414208	0.726791643393	0.73973390029	0.74735700143	0.691296855979	0.748857914146	0.714773403142	0.728991939616	0.730213806547	0.682654331917	0.779683616075	0.708293938494	0.735789709216	0.738503665105	0.750346500019	0.706399787231	0.723978477169	0.674002922118	0.669263656413	0.742516906423	0.74240094125	0.645211936623	0.629229480964
PAM33	0.716437624571	0.691571464242	0.0	0.679390527481	0.686610428226	0.632245260685	0.648795054951	0.649008626663	0.653832301184	0.629959079958	0.692817968289	0.751955459428	0.672028113179	0.721019177975	0.728782906037	0.773219220822	0.763081296923	0.764948429471	0.729464195441	0.758535255252	0.773606763123	0.751559857725	0.685110080923	0.718648333763	0.732787220112	0.70465874747	0.717641663665	0.776819105121	0.732437583856	0.769334423696	0.716664113409	0.759137131251	0.722617145624	0.765761631207	0.788151702678	0.758697548684	0.706078912815	0.716145406048	0.662392903505	0.704400318965	0.730341264486	0.733811677372	0.717155514568	0.69378796479	0.662660141451	0.735520024251	0.765497701574	0.717698370318	0.757452046898	0.719089401844	0.73384274314	0.707014713211	0.718452204228	0.744274854811	0.739565694856	0.742301828348	0.73894007402	0.739613914623	0.702238082557	0.73007033465
PAM35	0.657206112218	0.649125107256	0.679390527481	0.0	0.639308954356	0.623809991743	0.636056530341	0.631547244865	0.65436248303	0.616737557408	0.699699177844	0.701868261825	0.678458834022	0.735519509259	0.715800864437	0.771467975305	0.752409953609	0.778923602156	0.721245780927	0.754945962065	0.716047449778	0.731826273398	0.751350848711	0.708481000904	0.749625143758	0.699067691756	0.751791356449	0.759886700494	0.729243388505	0.741050512258	0.716098124295	0.734214158287	0.755066196918	0.739439773821	0.760468332688	0.729419389482	0.698092603115	0.683281482039	0.693004073	0.718239712992	0.722038616732	0.671386454197	0.712786081061	0.685929335308	0.716901651179	0.654987286312	0.762127429284	0.750999128325	0.758261005635	0.724400284925	0.742484788228	0.722615597078	0.746177244024	0.744183823878	0.712479344048	0.733432291775	0.727791752403	0.764237759732	0.70539333835	0.725389536293
PAM36	0.696059052621	0.709977419763	0.686610428226	0.639308954356	0.0	0.631916839955	0.62013525403	0.64032721095	0.626169132036	0.644141747338	0.662501808707	0.730876739567	0.694493451056	0.728389081391	0.760673644955	0.770425462614	0.731952589565	0.77735825964	0.712919246617	0.742978974469	0.720300585857	0.716404407224	0.693506029341	0.708562084334	0.723031834241	0.704996259675	0.693356515759	0.759954167883	0.724385798805	0.727445406201	0.730281121088	0.722302164683	0.730254939738	0.741754522982	0.771319705728	0.725883656208	0.693222991076	0.694927018908	0.66694452224	0.692574764524	0.737198824127	0.737676534833	0.688270008957	0.683371400261	0.694809352099	0.675492184334	0.76024739516	0.712769782453	0.756222495949	0.733593475488	0.750535581256	0.716702608452	0.695167722537	0.743428547954	0.729978409839	0.73765200797	0.715549383579	0.763243845654	0.689858229491	0.713843753776
PAM37	0.629387453125	0.686583550952	0.632245260685	0.623809991743	0.631916839955	0.0	0.595573894392	0.611853715838	0.595534292127	0.533102457983	0.667677686163	0.715495921378	0.656127326077	0.709335842011	0.718302980376	0.745021492957	0.721854064981	0.748190754026	0.715645560556	0.726637492408	0.72251401728	0.754774127745	0.689608894998	0.686320754078	0.737108811312	0.696796061785	0.731993125763	0.762505319618	0.722700465459	0.735162910881	0.662738842967	0.747514024223	0.708360612902	0.73918044864	0.763780086681	0.721625864384	0.659375892505	0.7098144838	0.64344508855	0.672652325537	0.710933299613	0.672419071937	0.684591459098	0.644255457427	0.60027166369	0.647992082959	0.760750635482	0.713328680219	0.761393800457	0.698869157523	0.724460708772	0.680240485192	0.708342162862	0.742440746409	0.714891126814	0.706886724939	0.728657360743	0.761107399154	0.719600793435	0.698270353177
PAM39	0.665388911574	0.659752325103	0.648795054951	0.636056530341	0.62013525403	0.595573894392	0.0	0.558731518005	0.544439268166	0.537989832616	0.630527771451	0.722705096344	0.605315650347	0.719568794591	0.737929297689	0.761897933547	0.748914243838	0.767948497356	0.691717445709	0.717441694549	0.719049806795	0.742782554251	0.700977248909	0.675120166314	0.704590988474	0.677696513092	0.737368722583	0.74547761452	0.714397644879	0.71945015768	0.724090226992	0.69458104023	0.692959684448	0.732126408529	0.73909123304	0.713569061506	0.645637904242	0.672873455249	0.618089642636	0.674200369249	0.674579149969	0.693566987461	0.682348023655	0.700368783854	0.666967983797	0.717458569289	0.753893479687	0.728661735596	0.750905109195	0.724321619073	0.704368570265	0.687098013244	0.709343900703	0.697081319988	0.720125470593	0.729455656251	0.73075737316	0.750116880754	0.67160906884	0.708241953796
PAM40	0.680017057434	0.659143260945	0.649008626663	0.631547244865	0.64032721095	0.611853715838	0.558731518005	0.0	0.588014509004	0.533470912833	0.679018587072	0.747032540642	0.64138406383	0.728689648268	0.731916161515	0.764494123175	0.761724293184	0.769128648163	0.707698303211	0.733444406996	0.7426464027	0.746839079852	0.706954814103	0.715153607041	0.704959754171	0.658804371922	0.740061275714	0.76585404711	0.734026291395	0.750909749134	0.702400518217	0.745367097251	0.709619109831	0.72496168216	0.769565183222	0.741237372061	0.694510150867	0.701869351176	0.636847315285	0.665291624153	0.708808578619	0.691544761562	0.701767054152	0.69135441365	0.641303860618	0.697925209838	0.751370138386	0.720894383626	0.758914286463	0.738285213354	0.716683976476	0.653865960951	0.68290019627	0.731557202691	0.720063705746	0.73489517182	0.7329968327	0.749028729015	0.686145569153	0.719894081343
PAM41	0.672751184943	0.629547620848	0.653832301184	0.65436248303	0.626169132036	0.595534292127	0.544439268166	0.588014509004	0.0	0.584283932319	0.645725033673	0.741331109302	0.632916814951	0.739604894306	0.763771322166	0.76101711078	0.725327544556	0.782244508169	0.713241907855	0.730726650511	0.739127227489	0.775653145867	0.722433708703	0.715668778712	0.746554801465	0.687318083273	0.749825905511	0.788098732041	0.739789065663	0.747787208716	0.695393255762	0.702039583174	0.717982886783	0.739560965236	0.778482787038	0.741404394811	0.668763729939	0.727145483499	0.637602392846	0.697733680556	0.694757314867	0.729966182793	0.686558454089	0.689110832514	0.683193690528	0.719057898375	0.76064981312	0.736109197114	0.746163981944	0.75591826812	0.755322143006	0.696202937349	0.718185873625	0.711880116506	0.734344970111	0.716052307036	0.729536903048	0.754801896928	0.683786263652	0.715777625469
PAM42	0.651414863955	0.695928315183	0.629959079958	0.616737557408	0.644141747338	0.533102457983	0.537989832616	0.533470912833	0.584283932319	0.0	0.634443026874	0.711422780847	0.645911638112	0.711376016067	0.753435908555	0.770070883975	0.719655056339	0.768779223854	0.714605001857	0.735099826166	0.726536562802	0.722411293478	0.684925675039	0.690186433902	0.715565498273	0.681565908432	0.724922601658	0.744463318772	0.68495205587	0.724000969738	0.65428361279	0.716456631924	0.703278562832	0.736778754596	0.749514756781	0.741641049294	0.688616026138	0.712747767565	0.650379660083	0.690677047082	0.687083676659	0.709873591385	0.648576565844	0.702661025242	0.575414517518	0.660420199433	0.733727285284	0.694549283033	0.732772598363	0.698968329359	0.707395348429	0.695920286676	0.678029062399	0.719920633131	0.730840705607	0.708543274216	0.707222805051	0.736509257029	0.667715712392	0.696507329864
