	PAM31	PAM32	PAM33	PAM35	PAM36	PAM37	PAM39	PAM40	PAM41	PAM42	PAM43	PAM44	PAM45	PBW46	PBW47	PBW49	PBW50	PBW51	PBW52	PBW53	PBW54	PBW55	PBW56	PBW58	PBW59	PBW60	PEP16	PEP18	PEP21	PEP23	PEP24	PEP26	PEP27	PEP28	PEP29	PEP30	PIS1	PIS2	PIS4	PIS5	PIS7	PIS9	PIS10	PIS11	PIS14	PIS15	PLL76	PLL77	PLL79	PLL80	PLL83	PLL88	PLL89	PLL90	PPO64	PPO66	PPO67	PPO69	PPO72	PPO75
PAM31	0.0	0.641475061966	0.646380784949	0.648086969361	0.625020407068	0.618718976482	0.63715632028	0.602321935987	0.670839282812	0.703911409905	0.561943180193	0.708919418292	0.616067173325	0.697280590377	0.783850166389	0.777707007895	0.662784178753	0.708683205905	0.675567033708	0.717943468466	0.737042501064	0.749180062899	0.709550953255	0.690921459406	0.709532024963	0.663945331149	0.686232630012	0.747983837267	0.711049395822	0.678747970035	0.717696983843	0.733189197898	0.711970585083	0.720879086683	0.744731044767	0.750592298748	0.671902277982	0.711989326259	0.628364168749	0.71128599705	0.669958914686	0.666581776119	0.646610559061	0.673964667566	0.617795492592	0.625628540102	0.682985030457	0.735072212185	0.663791640066	0.754109779536	0.727483951733	0.749941604139	0.757629393486	0.733678965477	0.662868364352	0.662167242632	0.677930136347	0.718699631378	0.72713011235	0.654988426646
PAM32	0.641475061966	0.0	0.718182448542	0.663539178658	0.639018567953	0.656441874112	0.630230261379	0.620854755715	0.670365285103	0.688453110111	0.719433173118	0.633343385198	0.580771621931	0.691825798715	0.76777135747	0.779711595518	0.744941511816	0.741784408882	0.678874150819	0.765573883125	0.72814758827	0.786535759244	0.771903850213	0.711966898507	0.742720364071	0.713274958137	0.80200233546	0.774044342375	0.757944356327	0.784343850045	0.750442427984	0.668442217239	0.772303193358	0.765174411637	0.771796672844	0.709894091962	0.720383742589	0.690502210327	0.728794991876	0.705594655433	0.741632819351	0.707901400673	0.631020925729	0.715487896307	0.688431531014	0.694499175175	0.721937866807	0.745667462938	0.757652309204	0.719342391473	0.754584851345	0.6607356962	0.698093429091	0.704220074225	0.667796219066	0.665436507331	0.703394626195	0.726528667848	0.688979967877	0.678110806033
PAM33	0.646380784949	0.718182448542	0.0	0.6797089876	0.690078314562	0.583895629805	0.651053852236	0.633019546181	0.646041759183	0.708371122398	0.651345434456	0.773949894176	0.687262258794	0.762698756201	0.787385860691	0.783921847061	0.740661369501	0.765051725644	0.761035325777	0.694900874804	0.740959648416	0.794377295798	0.721691869405	0.706373494293	0.761435454285	0.73572416862	0.699956231878	0.770148778741	0.7690793509	0.691340475916	0.758590817757	0.747457162939	0.72807120225	0.692200182561	0.712007721639	0.758086166984	0.724134934839	0.733473518859	0.71143683009	0.730016130971	0.711108922508	0.732213928607	0.724871480682	0.712248447507	0.667725314817	0.713220400267	0.76897585263	0.752900327993	0.708232266732	0.759088208987	0.747939970471	0.792597545827	0.776372514545	0.756559841303	0.714324639848	0.731021410823	0.753385130436	0.757610547463	0.7097268074	0.761256623697
PAM35	0.648086969361	0.663539178658	0.6797089876	0.0	0.668420821155	0.646505926283	0.639331563075	0.607861008997	0.674932199906	0.692843123918	0.588644212083	0.719636043033	0.677240748023	0.776845705091	0.775807263738	0.778435403282	0.765929715058	0.78841872739	0.750717577147	0.731583530766	0.723504521047	0.745065554986	0.73800612445	0.692850677467	0.782650096022	0.732245991755	0.746019803712	0.762587537237	0.760350883314	0.7438936054	0.766098732871	0.725243648357	0.728380286515	0.728760865476	0.740138922965	0.738295850541	0.720419922626	0.750718176321	0.641161548564	0.713091888279	0.680030367344	0.665314549631	0.730701799595	0.686541106998	0.661357189382	0.728479377408	0.71509883043	0.752705855101	0.684107864907	0.749361465362	0.766936930815	0.738627213547	0.738447557802	0.750531327149	0.725149194573	0.752031386054	0.754593015072	0.740982555478	0.697594735814	0.686180878832
PAM36	0.625020407068	0.639018567953	0.690078314562	0.668420821155	0.0	0.629830657961	0.650880181483	0.601149638827	0.645089480833	0.661890706952	0.633704154734	0.678344427687	0.606532495425	0.716179341397	0.75952599778	0.770152739749	0.673005430548	0.717588676593	0.694986082329	0.754375497644	0.725467088888	0.765483883508	0.722462259477	0.709213062381	0.710693120549	0.668755301327	0.728910363131	0.773223243269	0.685166933881	0.699433795542	0.748911914071	0.727182704729	0.729052177672	0.717745039661	0.729092249508	0.733510154485	0.677772277759	0.710952483273	0.698676736009	0.68529942776	0.693803374148	0.716461558288	0.621712038285	0.676171257973	0.633783033747	0.613287891366	0.742164125007	0.712406413925	0.708288415517	0.737935541101	0.709589421476	0.706927596041	0.71733592765	0.715791855127	0.693491770406	0.689364227802	0.715908800043	0.737255484352	0.702786553683	0.706053133885
PAM37	0.618718976482	0.656441874112	0.583895629805	0.646505926283	0.629830657961	0.0	0.568440038634	0.558062967255	0.601673358128	0.653587753825	0.630298487768	0.711035929535	0.624952471802	0.698221340353	0.729632793816	0.714129781867	0.735024713542	0.719984777706	0.717305373588	0.709181770445	0.698365948793	0.766614138235	0.698817448302	0.667198936534	0.716437224342	0.726917494294	0.727272070808	0.776361143703	0.70812302252	0.700968500137	0.723105954423	0.72211357228	0.709515752256	0.707724044718	0.681774653165	0.700200778622	0.664735823739	0.689641574709	0.654627532697	0.631438192953	0.641027270102	0.6705254006	0.626844417311	0.659308794625	0.610145274827	0.635702192514	0.740387425896	0.697521256371	0.664766397977	0.684739558841	0.70986881196	0.711516744906	0.705173255396	0.708458481304	0.665049914591	0.693119963664	0.751999126961	0.757165538922	0.66940723767	0.733318780602
PAM39	0.63715632028	0.630230261379	0.651053852236	0.639331563075	0.650880181483	0.568440038634	0.0	0.577819086408	0.604140724136	0.685432309798	0.630123555673	0.730269058665	0.608818980743	0.742774804486	0.731620755828	0.729953287394	0.751059824667	0.746227131204	0.708210331255	0.71889857895	0.677847325433	0.783934790159	0.691586838251	0.69571260561	0.738297358486	0.75064585525	0.721462007084	0.777043539784	0.722930967178	0.729372381128	0.750552452952	0.729097907403	0.718961740684	0.741494423088	0.701538894597	0.733783595967	0.699880919571	0.716893491726	0.665345064455	0.657238274089	0.658033046358	0.715274797201	0.670082008755	0.683028743587	0.63551845518	0.66942559182	0.754951893189	0.713279377021	0.696927336081	0.733668872242	0.740439502129	0.718655418456	0.710495581779	0.708169304771	0.66690384858	0.683608277798	0.747484806551	0.737076947695	0.682508356758	0.728536166862
PAM40	0.602321935987	0.620854755715	0.633019546181	0.607861008997	0.601149638827	0.558062967255	0.577819086408	0.0	0.600348650094	0.641476652977	0.561921068137	0.711094004065	0.594915856931	0.766278938808	0.751090179501	0.767912170178	0.719397989775	0.754329805709	0.733418415142	0.688761758716	0.699898907089	0.747708048538	0.723720741137	0.659658128733	0.756791457783	0.705253772786	0.706691954385	0.734465221176	0.751215934448	0.688330365477	0.729470205811	0.661679835358	0.681021299236	0.692241198423	0.704845289827	0.690501512246	0.70223759957	0.697530779562	0.639868349274	0.671942996245	0.64047167701	0.657176205215	0.662072828761	0.679867813769	0.577214610347	0.679357601336	0.669986115813	0.700127489295	0.669953790513	0.715167313289	0.732993632038	0.674128441874	0.696223113161	0.703785075696	0.688570179229	0.696806010134	0.721607590186	0.691808834852	0.684028867385	0.678988851006
PAM41	0.670839282812	0.670365285103	0.646041759183	0.674932199906	0.645089480833	0.601673358128	0.604140724136	0.600348650094	0.0	0.682580760784	0.64365290026	0.74407753447	0.604571119942	0.766422369517	0.746682531501	0.762519838262	0.750150048992	0.756874095381	0.745796610015	0.73221262212	0.676738146551	0.810014802641	0.748762468096	0.692685250344	0.750206309887	0.752247687072	0.750935970865	0.764300465266	0.714363917081	0.728092278315	0.737690139549	0.701912349954	0.735611548104	0.740936677296	0.730459000529	0.719800883102	0.702842050479	0.708344926753	0.692098130387	0.710366933549	0.673180203523	0.715522401009	0.693107746526	0.65599338055	0.643720538833	0.677458754349	0.775824167129	0.734182469756	0.735284408067	0.755270233914	0.736067584721	0.738790932652	0.72886210816	0.731891243004	0.722484413748	0.730594790271	0.750021017808	0.755045458207	0.68966959452	0.760953909246
PAM42	0.703911409905	0.688453110111	0.708371122398	0.692843123918	0.661890706952	0.653587753825	0.685432309798	0.641476652977	0.682580760784	0.0	0.673444878949	0.702078202494	0.696568287501	0.751717412077	0.764709267419	0.787174469083	0.803119377403	0.80388402962	0.770029743706	0.768737092303	0.713006735305	0.748225088011	0.712510103179	0.688485398365	0.74351565617	0.730721999243	0.752407385178	0.743324750129	0.756868579484	0.732099716224	0.752767215553	0.718405848602	0.740007759776	0.703287847703	0.708341588582	0.707625049231	0.73279834303	0.702328507764	0.734793543842	0.726181041319	0.730670530613	0.696437640797	0.644664984782	0.714220554913	0.672016414305	0.705192531864	0.751758857458	0.746220367632	0.736739975049	0.707567290051	0.752069801979	0.711340362151	0.74620195681	0.733762146819	0.725253945199	0.769023765666	0.728956099892	0.724491392404	0.70035273345	0.75503501734
