	CR89	CR95	CR334	CR348	CR457	CR458	CR464	CR469	CR470	CR2528	CR2530	GM173	KSG242	KSG246	KSG477	KSG0645	KSG0647	KSG0652	KSG0660	KSG0673	KSG1471	KSG1507	US1AZ	WCR464	WLK3	WLK12
CR89	0.0	0.672676087672	0.700513058584	0.701740036957	0.727404715375	0.701232378632	0.749662983037	0.732687328086	0.696789052338	0.631855481995	0.682328067463	0.730532093229	0.747852833331	0.717962031585	0.761607018528	0.738458493052	0.727678735886	0.747191395177	0.713125326246	0.729402421053	0.700086575031	0.699992374806	0.707104244431	0.709016937971	0.700228488637	0.735425451198
CR95	0.672676087672	0.0	0.617518621066	0.653064742368	0.68310637829	0.655291885106	0.664286077302	0.684703880247	0.641141113848	0.694151346592	0.696135742171	0.665376201915	0.645596354933	0.69792188305	0.738263357129	0.696327355751	0.668788044342	0.668731363481	0.676484118097	0.634820434487	0.71562384872	0.726790686627	0.741805316971	0.588343919627	0.641635115623	0.678246334334
CR334	0.700513058584	0.617518621066	0.0	0.629428335337	0.693806115463	0.653151552636	0.649575602433	0.662897622509	0.600061706015	0.70408847177	0.7603592998	0.635570155631	0.707775893893	0.67271698865	0.777123633656	0.648796390406	0.63584795456	0.679010108938	0.673748296294	0.611578565497	0.742967891601	0.751777157858	0.748014557512	0.621483140505	0.656189484148	0.655867331145
CR348	0.701740036957	0.653064742368	0.629428335337	0.0	0.70337810325	0.710164543	0.737838354748	0.688205224263	0.654320490922	0.742506847371	0.757876284099	0.645988781818	0.715063942975	0.715105306482	0.759835133212	0.665535459227	0.675480098952	0.692903857781	0.686261747791	0.651308185558	0.74460786123	0.725934882374	0.706804956762	0.711802198837	0.692471413269	0.738782709512
CR457	0.727404715375	0.68310637829	0.693806115463	0.70337810325	0.0	0.63009268226	0.679403030495	0.74893825028	0.720939915211	0.728321437808	0.749170896966	0.706712793926	0.726796787076	0.703924358777	0.77603889257	0.709956660211	0.69734308072	0.71867965836	0.755840960453	0.718515217853	0.76340217974	0.715116724875	0.776877454641	0.693177785352	0.696630975836	0.649928285684
CR458	0.701232378632	0.655291885106	0.653151552636	0.710164543	0.63009268226	0.0	0.662922826747	0.72896617331	0.721930797966	0.660832556228	0.716083263648	0.682781684607	0.704998283154	0.700074269744	0.759089064917	0.707513887518	0.677910917162	0.718840022055	0.704092047647	0.682871590045	0.714940595467	0.729476119046	0.750953304192	0.636806398154	0.65886492893	0.653818352992
CR464	0.749662983037	0.664286077302	0.649575602433	0.737838354748	0.679403030495	0.662922826747	0.0	0.725428735761	0.705635804897	0.757773304873	0.771204940625	0.682648640319	0.698673752536	0.679067225356	0.69619574253	0.723400213069	0.719601600998	0.723237953084	0.732063803538	0.735349556572	0.745694458309	0.770634691835	0.757335834022	0.581476209126	0.653783886861	0.66749603708
CR469	0.732687328086	0.684703880247	0.662897622509	0.688205224263	0.74893825028	0.72896617331	0.725428735761	0.0	0.625864177141	0.785013410845	0.761985483083	0.648338994598	0.690370495971	0.676183244545	0.781449726501	0.672811142862	0.667564784101	0.681495950766	0.685189659705	0.661343815931	0.774289616569	0.794970344026	0.754562561889	0.717541792894	0.67645242283	0.720986538466
CR470	0.696789052338	0.641141113848	0.600061706015	0.654320490922	0.720939915211	0.721930797966	0.705635804897	0.625864177141	0.0	0.714803283996	0.75582285103	0.614612315263	0.713008102593	0.724037499956	0.770310050452	0.65282678509	0.636228606616	0.667511371282	0.644832993358	0.650524657061	0.750344849985	0.753710339252	0.732778106461	0.651669301246	0.663474468192	0.71273437529
CR2528	0.631855481995	0.694151346592	0.70408847177	0.742506847371	0.728321437808	0.660832556228	0.757773304873	0.785013410845	0.714803283996	0.0	0.589043898783	0.731044179149	0.755741383533	0.744530895987	0.766739172616	0.73510654687	0.73241824927	0.747134509335	0.730694927218	0.741605719772	0.620563900771	0.674746379452	0.70963359012	0.705388391596	0.734724813669	0.746233980714
