	CR89	CR95	CR334	CR348	CR457	CR458	CR464	CR469	CR470	CR2528	CR2530	GM173	KSG242	KSG246	KSG477	KSG0645	KSG0647	KSG0652	KSG0660	KSG0673	KSG1471	KSG1507	US1AZ	WCR464	WLK3	WLK12
CR89	0.0	0.703807259075	0.714805572685	0.724344413198	0.706266885072	0.696051469978	0.747056428699	0.712292479749	0.711472354562	0.651962528672	0.677158443956	0.726025932782	0.734652112021	0.734148607104	0.797755026017	0.715466930064	0.69790958854	0.722804621936	0.713326459999	0.686439364624	0.681807886337	0.702369940273	0.727712963563	0.729064257298	0.715735328564	0.720329702574
CR95	0.703807259075	0.0	0.64625907864	0.666035872585	0.68845837464	0.663704611862	0.713866942348	0.68830295688	0.672388383775	0.716012632255	0.748569191476	0.686379792199	0.668954031204	0.705236168754	0.738039066219	0.650453949242	0.693706807952	0.697539679905	0.7095330076	0.673105830131	0.709695125477	0.756685367207	0.765464243174	0.672221333443	0.635102286772	0.681736532752
CR334	0.714805572685	0.64625907864	0.0	0.651837341264	0.686509209186	0.633794100729	0.673269266328	0.664115855815	0.665721935693	0.749734343732	0.762741348241	0.653735602581	0.684671513363	0.696441580868	0.744864711572	0.650043831154	0.672697180018	0.686637025605	0.665327592822	0.631451322872	0.745821932204	0.750888623775	0.747406465341	0.675480017023	0.662969935296	0.655966930192
CR348	0.724344413198	0.666035872585	0.651837341264	0.0	0.75048901954	0.718471602799	0.744376161642	0.681442804404	0.707329793093	0.738316434351	0.783962063027	0.700466989166	0.747756422074	0.761837003283	0.767669397931	0.654058150434	0.66933338473	0.715956460698	0.696312595402	0.642319888196	0.711418330943	0.760530866777	0.724317219242	0.706205512538	0.699227121649	0.742549558914
CR457	0.706266885072	0.68845837464	0.686509209186	0.75048901954	0.0	0.61150792332	0.690833062112	0.734350371145	0.701348271309	0.710508248197	0.737768152228	0.737880865478	0.733328961774	0.715595810353	0.748696230756	0.742748724904	0.718994816252	0.687000064594	0.70928224177	0.7142788232	0.736502916102	0.720490009797	0.759290830105	0.68493619125	0.693001561782	0.627747128823
CR458	0.696051469978	0.663704611862	0.633794100729	0.718471602799	0.61150792332	0.0	0.608157189756	0.706874412472	0.733025774746	0.672841239405	0.716250478851	0.678468928354	0.695765020052	0.692477944919	0.71820916809	0.719369765284	0.706273452968	0.711784998119	0.701433122303	0.699578238725	0.709548580432	0.707689485574	0.728485007772	0.65729584755	0.656137503577	0.626326202445
CR464	0.747056428699	0.713866942348	0.673269266328	0.744376161642	0.690833062112	0.608157189756	0.0	0.710185937043	0.73369108098	0.742196161073	0.784357468362	0.688516333286	0.686780631813	0.679707294361	0.714261800692	0.727493042889	0.725470206868	0.713738686007	0.731687908573	0.733532562483	0.751055049731	0.751911007946	0.737318704255	0.572435761463	0.654390531687	0.636371213552
CR469	0.712292479749	0.68830295688	0.664115855815	0.681442804404	0.734350371145	0.706874412472	0.710185937043	0.0	0.634474671439	0.770836423673	0.769688813576	0.631944848969	0.686362871512	0.675021604765	0.761241180455	0.6529493718	0.65789600149	0.674877011988	0.669449555487	0.670072501209	0.738891051071	0.794125699342	0.740147139484	0.716289539796	0.683881297381	0.701843600397
CR470	0.711472354562	0.672388383775	0.665721935693	0.707329793093	0.701348271309	0.733025774746	0.73369108098	0.634474671439	0.0	0.770197460321	0.773323799777	0.659837357051	0.658747497724	0.691171811456	0.754773449016	0.674544525885	0.657019835186	0.644714503296	0.66204663409	0.65933951022	0.717752065547	0.768538225696	0.756524422277	0.688384581141	0.683152435513	0.69051529491
CR2528	0.651962528672	0.716012632255	0.749734343732	0.738316434351	0.710508248197	0.672841239405	0.742196161073	0.770836423673	0.770197460321	0.0	0.583927096586	0.748575593962	0.750769039627	0.750524172264	0.72776385482	0.759665030741	0.773370416617	0.760294337412	0.767537963106	0.725207162166	0.636371623218	0.669562332964	0.737134808227	0.776939241657	0.731308755617	0.728921166924
CR2530	0.677158443956	0.748569191476	0.762741348241	0.783962063027	0.737768152228	0.716250478851	0.784357468362	0.769688813576	0.773323799777	0.583927096586	0.0	0.762909446685	0.76577903159	0.773437047436	0.770543032728	0.78275048173	0.789315509974	0.75998147376	0.759976905128	0.739335510005	0.619152326495	0.668232868112	0.747787681512	0.782099194777	0.772489138128	0.751927031794
GM173	0.726025932782	0.686379792199	0.653735602581	0.700466989166	0.737880865478	0.678468928354	0.688516333286	0.631944848969	0.659837357051	0.748575593962	0.762909446685	0.0	0.679554010206	0.66045017854	0.732713194172	0.670491673076	0.677544638	0.690590713002	0.695485998018	0.67177624017	0.726316357328	0.769735416383	0.723795332165	0.716642363027	0.65411156177	0.734645216368
KSG242	0.734652112021	0.668954031204	0.684671513363	0.747756422074	0.733328961774	0.695765020052	0.686780631813	0.686362871512	0.658747497724	0.750769039627	0.76577903159	0.679554010206	0.0	0.544179783643	0.741639174133	0.648280356599	0.688854207219	0.692944574625	0.720775492934	0.712231425177	0.747832250459	0.758554563601	0.772832894994	0.689624493248	0.6220867978	0.680841366431
KSG246	0.734148607104	0.705236168754	0.696441580868	0.761837003283	0.715595810353	0.692477944919	0.679707294361	0.675021604765	0.691171811456	0.750524172264	0.773437047436	0.66045017854	0.544179783643	0.0	0.695980246526	0.686677828319	0.688525731033	0.678949350555	0.719694967803	0.72249819988	0.748584172652	0.744357958713	0.742411475416	0.68381511143	0.604768625083	0.672597391638
KSG477	0.797755026017	0.738039066219	0.744864711572	0.767669397931	0.748696230756	0.71820916809	0.714261800692	0.761241180455	0.754773449016	0.72776385482	0.770543032728	0.732713194172	0.741639174133	0.695980246526	0.0	0.777254733471	0.747683591169	0.73427862277	0.73131322864	0.766064944329	0.763103543209	0.764171271718	0.734673019187	0.725693668713	0.691046139599	0.711514759914
KSG0645	0.715466930064	0.650453949242	0.650043831154	0.654058150434	0.742748724904	0.719369765284	0.727493042889	0.6529493718	0.674544525885	0.759665030741	0.78275048173	0.670491673076	0.648280356599	0.686677828319	0.777254733471	0.0	0.555444370356	0.628758066901	0.612174480137	0.569635824185	0.700984752734	0.740270821501	0.728848412509	0.669688454418	0.636988085491	0.728005545949
KSG0647	0.69790958854	0.693706807952	0.672697180018	0.66933338473	0.718994816252	0.706273452968	0.725470206868	0.65789600149	0.657019835186	0.773370416617	0.789315509974	0.677544638	0.688854207219	0.688525731033	0.747683591169	0.555444370356	0.0	0.635709362784	0.56826137775	0.603565416756	0.727080272667	0.734610554951	0.721453996462	0.650751785874	0.654442909918	0.693185066251
KSG0652	0.722804621936	0.697539679905	0.686637025605	0.715956460698	0.687000064594	0.711784998119	0.713738686007	0.674877011988	0.644714503296	0.760294337412	0.75998147376	0.690590713002	0.692944574625	0.678949350555	0.73427862277	0.628758066901	0.635709362784	0.0	0.57947679514	0.648693914694	0.73186024157	0.74052967609	0.759594671637	0.688406979456	0.665651099623	0.694988788195
KSG0660	0.713326459999	0.7095330076	0.665327592822	0.696312595402	0.70928224177	0.701433122303	0.731687908573	0.669449555487	0.66204663409	0.767537963106	0.759976905128	0.695485998018	0.720775492934	0.719694967803	0.73131322864	0.612174480137	0.56826137775	0.57947679514	0.0	0.584501885762	0.692309427406	0.734347501572	0.703823078094	0.687536434298	0.688030777108	0.681056419767
KSG0673	0.686439364624	0.673105830131	0.631451322872	0.642319888196	0.7142788232	0.699578238725	0.733532562483	0.670072501209	0.65933951022	0.725207162166	0.739335510005	0.67177624017	0.712231425177	0.72249819988	0.766064944329	0.569635824185	0.603565416756	0.648693914694	0.584501885762	0.0	0.705916110053	0.735271683693	0.722858203393	0.68792370198	0.696537506823	0.710318317685
KSG1471	0.681807886337	0.709695125477	0.745821932204	0.711418330943	0.736502916102	0.709548580432	0.751055049731	0.738891051071	0.717752065547	0.636371623218	0.619152326495	0.726316357328	0.747832250459	0.748584172652	0.763103543209	0.700984752734	0.727080272667	0.73186024157	0.692309427406	0.705916110053	0.0	0.61731296455	0.692998365002	0.727674186345	0.734191849899	0.749213040102
KSG1507	0.702369940273	0.756685367207	0.750888623775	0.760530866777	0.720490009797	0.707689485574	0.751911007946	0.794125699342	0.768538225696	0.669562332964	0.668232868112	0.769735416383	0.758554563601	0.744357958713	0.764171271718	0.740270821501	0.734610554951	0.74052967609	0.734347501572	0.735271683693	0.61731296455	0.0	0.735900747601	0.743753991066	0.721574631665	0.75251484092
US1AZ	0.727712963563	0.765464243174	0.747406465341	0.724317219242	0.759290830105	0.728485007772	0.737318704255	0.740147139484	0.756524422277	0.737134808227	0.747787681512	0.723795332165	0.772832894994	0.742411475416	0.734673019187	0.728848412509	0.721453996462	0.759594671637	0.703823078094	0.722858203393	0.692998365002	0.735900747601	0.0	0.728867127327	0.723410433005	0.776009266005
WCR464	0.729064257298	0.672221333443	0.675480017023	0.706205512538	0.68493619125	0.65729584755	0.572435761463	0.716289539796	0.688384581141	0.776939241657	0.782099194777	0.716642363027	0.689624493248	0.68381511143	0.725693668713	0.669688454418	0.650751785874	0.688406979456	0.687536434298	0.68792370198	0.727674186345	0.743753991066	0.728867127327	0.0	0.640181642121	0.652577318234
WLK3	0.715735328564	0.635102286772	0.662969935296	0.699227121649	0.693001561782	0.656137503577	0.654390531687	0.683881297381	0.683152435513	0.731308755617	0.772489138128	0.65411156177	0.6220867978	0.604768625083	0.691046139599	0.636988085491	0.654442909918	0.665651099623	0.688030777108	0.696537506823	0.734191849899	0.721574631665	0.723410433005	0.640181642121	0.0	0.605465192786
WLK12	0.720329702574	0.681736532752	0.655966930192	0.742549558914	0.627747128823	0.626326202445	0.636371213552	0.701843600397	0.69051529491	0.728921166924	0.751927031794	0.734645216368	0.680841366431	0.672597391638	0.711514759914	0.728005545949	0.693185066251	0.694988788195	0.681056419767	0.710318317685	0.749213040102	0.75251484092	0.776009266005	0.652577318234	0.605465192786	0.0
