	CR89	CR95	CR334	CR348	CR457	CR458	CR464	CR469	CR470	CR2528	CR2530	GM173	KSG242	KSG246	KSG477	KSG0645	KSG0647	KSG0652	KSG0660	KSG0673	KSG1471	KSG1507	US1AZ	WCR464	WLK3	WLK12
CR89	0.0	0.668588181158	0.700984320093	0.745328665908	0.721138529952	0.712933321588	0.742129485541	0.72561034833	0.711446665596	0.640194490843	0.668885439191	0.731121168775	0.719254363082	0.717812160187	0.787936595459	0.691467219606	0.712421010629	0.73185197576	0.72906689602	0.691648667308	0.686294267962	0.710623848338	0.739345617269	0.697042671624	0.700440820918	0.735813568977
CR95	0.668588181158	0.0	0.606359146594	0.674037702447	0.6591113312	0.665691462837	0.683818354384	0.706909544923	0.682691451835	0.698122708378	0.727959269534	0.671302287888	0.647149882854	0.691353394238	0.725572771684	0.647581547504	0.683251359073	0.667027250796	0.688086254167	0.667962423272	0.696793500254	0.705484567202	0.715949149568	0.674876025337	0.645639034148	0.675364748083
CR334	0.700984320093	0.606359146594	0.0	0.694911672038	0.689616963991	0.695290579256	0.650997699521	0.6777842384	0.688894237455	0.740885597689	0.764391092003	0.645792941471	0.705879269592	0.694152156884	0.740873880876	0.669901704851	0.667754407771	0.670026762644	0.686207644627	0.650597558772	0.748084476746	0.730450808511	0.733927527871	0.686528148956	0.653893583906	0.642261070849
CR348	0.745328665908	0.674037702447	0.694911672038	0.0	0.740796749148	0.747722653667	0.728531528761	0.707759693992	0.700675358858	0.789941964217	0.793788919265	0.690130093369	0.735015063605	0.746716049207	0.766552067089	0.644827890551	0.694250281614	0.694917166385	0.707034908581	0.678790985332	0.736004980725	0.748220258977	0.731464658321	0.731305551994	0.700173406219	0.762781460838
CR457	0.721138529952	0.6591113312	0.689616963991	0.740796749148	0.0	0.669862666078	0.713964741558	0.710112903484	0.725592218515	0.735650450864	0.721375252703	0.694524110223	0.709120609225	0.706988784485	0.763800815912	0.734581569698	0.712688866301	0.70300898601	0.711659671302	0.706608045816	0.730045510543	0.748728735876	0.756585969201	0.680013512128	0.694425422223	0.658976877817
CR458	0.712933321588	0.665691462837	0.695290579256	0.747722653667	0.669862666078	0.0	0.653300072679	0.729204103218	0.726675696651	0.727165112848	0.760375438789	0.712628071068	0.711808668992	0.721991333351	0.769964014619	0.699696522323	0.71241752513	0.740005513765	0.746976780932	0.726569991433	0.728123663352	0.722783122385	0.769548567409	0.650460558618	0.685298930597	0.678824262223
CR464	0.742129485541	0.683818354384	0.650997699521	0.728531528761	0.713964741558	0.653300072679	0.0	0.706686831996	0.74452372662	0.753415186879	0.783701479315	0.676330699467	0.689676945786	0.691084108255	0.708868375548	0.723583029856	0.717780767378	0.705933803222	0.758495899366	0.738091979847	0.755397856239	0.737560773942	0.740285569641	0.618753413506	0.664463067577	0.666012381613
CR469	0.72561034833	0.706909544923	0.6777842384	0.707759693992	0.710112903484	0.729204103218	0.706686831996	0.0	0.622208547457	0.771433561897	0.816488477663	0.650502202131	0.693699135944	0.676409912251	0.779327263864	0.699225935769	0.672039116032	0.690451050409	0.678226182514	0.67818744843	0.749014028869	0.77504628556	0.742449731922	0.692936791317	0.687637879686	0.695915667443
CR470	0.711446665596	0.682691451835	0.688894237455	0.700675358858	0.725592218515	0.726675696651	0.74452372662	0.622208547457	0.0	0.746081153524	0.793262980116	0.667106980403	0.696611552544	0.726813487283	0.774923522341	0.658073603063	0.669449987697	0.682452828328	0.6699094672	0.692452436385	0.726061992715	0.738931306027	0.721580396007	0.669971926268	0.705330567169	0.735437832928
CR2528	0.640194490843	0.698122708378	0.740885597689	0.789941964217	0.735650450864	0.727165112848	0.753415186879	0.771433561897	0.746081153524	0.0	0.601313987169	0.777242043747	0.771426042486	0.771130616635	0.764821448455	0.75743475549	0.762855051367	0.741376954895	0.781186576344	0.764323265613	0.639193340326	0.67895466307	0.72711442541	0.731746280695	0.777147560682	0.752779774813
CR2530	0.668885439191	0.727959269534	0.764391092003	0.793788919265	0.721375252703	0.760375438789	0.783701479315	0.816488477663	0.793262980116	0.601313987169	0.0	0.785982995745	0.757846924879	0.784912908385	0.792124935776	0.766677535171	0.809351395034	0.77370081488	0.793904911011	0.751609388992	0.640621545468	0.677720058138	0.753894491943	0.771152403489	0.768848562856	0.767629360845
GM173	0.731121168775	0.671302287888	0.645792941471	0.690130093369	0.694524110223	0.712628071068	0.676330699467	0.650502202131	0.667106980403	0.777242043747	0.785982995745	0.0	0.698528977621	0.664747543202	0.757396116384	0.691442503984	0.640202798231	0.680797156566	0.672105187788	0.681058911221	0.737765586525	0.742099249199	0.727114210047	0.683971197985	0.667555664021	0.722373890878
KSG242	0.719254363082	0.647149882854	0.705879269592	0.735015063605	0.709120609225	0.711808668992	0.689676945786	0.693699135944	0.696611552544	0.771426042486	0.757846924879	0.698528977621	0.0	0.567831088126	0.740078872275	0.64546732065	0.689412457745	0.692913634836	0.733668653833	0.702124156595	0.709013924611	0.713121243539	0.744017839066	0.655828313748	0.584911956669	0.667082231113
KSG246	0.717812160187	0.691353394238	0.694152156884	0.746716049207	0.706988784485	0.721991333351	0.691084108255	0.676409912251	0.726813487283	0.771130616635	0.784912908385	0.664747543202	0.567831088126	0.0	0.714386240284	0.685617236562	0.683966866419	0.686806047026	0.719336253602	0.686777214317	0.753902333604	0.739982134227	0.730937232764	0.703827039494	0.619649329585	0.682039481221
KSG477	0.787936595459	0.725572771684	0.740873880876	0.766552067089	0.763800815912	0.769964014619	0.708868375548	0.779327263864	0.774923522341	0.764821448455	0.792124935776	0.757396116384	0.740078872275	0.714386240284	0.0	0.778964571387	0.761308654088	0.72889353606	0.790514941504	0.771148414642	0.787819389948	0.745057523384	0.716070135838	0.722890773987	0.69026055749	0.74228133868
KSG0645	0.691467219606	0.647581547504	0.669901704851	0.644827890551	0.734581569698	0.699696522323	0.723583029856	0.699225935769	0.658073603063	0.75743475549	0.766677535171	0.691442503984	0.64546732065	0.685617236562	0.778964571387	0.0	0.560700846986	0.615523483717	0.604921454421	0.574895439458	0.705538820076	0.732030898494	0.727803971776	0.69017692604	0.640380226871	0.705911405355
KSG0647	0.712421010629	0.683251359073	0.667754407771	0.694250281614	0.712688866301	0.71241752513	0.717780767378	0.672039116032	0.669449987697	0.762855051367	0.809351395034	0.640202798231	0.689412457745	0.683966866419	0.761308654088	0.560700846986	0.0	0.634455740491	0.606416595818	0.597099105114	0.742471287198	0.739909545652	0.711974581614	0.672648036492	0.661995462022	0.691468423733
KSG0652	0.73185197576	0.667027250796	0.670026762644	0.694917166385	0.70300898601	0.740005513765	0.705933803222	0.690451050409	0.682452828328	0.741376954895	0.77370081488	0.680797156566	0.692913634836	0.686806047026	0.72889353606	0.615523483717	0.634455740491	0.0	0.615715649319	0.625851185203	0.715848122198	0.691339878291	0.739928951736	0.70437259264	0.657079075771	0.701971455931
KSG0660	0.72906689602	0.688086254167	0.686207644627	0.707034908581	0.711659671302	0.746976780932	0.758495899366	0.678226182514	0.6699094672	0.781186576344	0.793904911011	0.672105187788	0.733668653833	0.719336253602	0.790514941504	0.604921454421	0.606416595818	0.615715649319	0.0	0.591546559858	0.721379973868	0.758103593742	0.715460394741	0.694641821629	0.704998622614	0.72742747818
KSG0673	0.691648667308	0.667962423272	0.650597558772	0.678790985332	0.706608045816	0.726569991433	0.738091979847	0.67818744843	0.692452436385	0.764323265613	0.751609388992	0.681058911221	0.702124156595	0.686777214317	0.771148414642	0.574895439458	0.597099105114	0.625851185203	0.591546559858	0.0	0.715842929337	0.743015560108	0.722167403732	0.696035845601	0.676545541323	0.691361775632
KSG1471	0.686294267962	0.696793500254	0.748084476746	0.736004980725	0.730045510543	0.728123663352	0.755397856239	0.749014028869	0.726061992715	0.639193340326	0.640621545468	0.737765586525	0.709013924611	0.753902333604	0.787819389948	0.705538820076	0.742471287198	0.715848122198	0.721379973868	0.715842929337	0.0	0.613599357085	0.702208861826	0.725642916378	0.745051333631	0.75627384552
