	CR89	CR95	CR334	CR348	CR457	CR458	CR464	CR469	CR470	CR2528	CR2530	GM173	KSG242	KSG246	KSG477	KSG0645	KSG0647	KSG0652	KSG0660	KSG0673	KSG1471	KSG1507	US1AZ	WCR464	WLK3	WLK12
CR89	0.0	0.845781403037	1.02508310697	1.34096682126	1.01066084472	0.959654900621	1.13529399724	1.29420668185	1.15354922843	0.707498014493	0.876142162181	1.47422607591	3.86214957764	4.67962803796	4.10736189234	1.40869683989	1.41796715528	1.22217273016	1.33955966736	1.38650318841	0.846995320911	0.72695983989	1.28815693306	1.28443070186	2.04693453071	0.964406859903
CR95	0.845781403037	0.0	0.712964309869	1.07613085093	0.751455926156	0.715249235335	0.835989233264	1.03932251139	0.898722142857	0.908143135956	1.16538948792	1.15452798965	3.39730192892	4.24399240994	3.72796277502	1.07938956246	1.11188483851	1.02739652381	1.05456587923	1.09015777985	1.04354430711	1.03276981988	1.09136359627	0.821844266391	1.57148320911	0.7551888951
CR334	1.02508310697	0.712964309869	0.0	0.880788963423	0.88881394617	0.814984826087	0.803098034507	0.797055532091	0.829982979986	1.21703570945	1.5161048813	1.01023301173	3.58056069703	4.31300745549	3.74609414493	0.910431647343	0.994447501725	0.88218810352	0.874251808144	0.886770757764	1.32308661146	1.31325761491	0.957805151139	0.861696617667	1.56739621877	0.860991881297
CR348	1.34096682126	1.07613085093	0.880788963423	0.0	1.3080147136	1.21952784196	1.04480543409	0.867482610076	0.952416340925	1.48970518081	1.72104026846	1.14078085852	3.83186704486	4.6023242657	4.08663879089	0.992085147688	1.15723233816	1.01051696066	0.860536745342	0.962523399586	1.4901079089	1.52319325466	1.21440947826	1.0430205597	1.77743680124	1.20691757764
CR457	1.01066084472	0.751455926156	0.88881394617	1.3080147136	0.0	0.419164145618	0.894852669427	1.15102614079	1.2088816853	0.858245942719	1.29353772464	1.45347879503	3.62802009524	4.42762998551	3.82840496204	1.28310439406	1.29048869151	1.0754254479	1.19754050104	1.26975920773	1.14758552381	1.12543724914	1.03246561215	1.15962476259	1.86186722636	0.971668808834
CR458	0.959654900621	0.715249235335	0.814984826087	1.21952784196	0.419164145618	0.0	0.76787752726	1.07406826018	1.10026433885	0.838240284334	1.2751000207	1.3693246011	3.55762281228	4.39248804969	3.79868320014	1.2017395942	1.20678021601	1.0408182657	1.11550012629	1.19464534092	1.1182604755	1.10931897378	0.998884919945	0.985094975845	1.78407567978	0.869299986888
CR464	1.13529399724	0.835989233264	0.803098034507	1.04480543409	0.894852669427	0.76787752726	0.0	0.858195246377	1.02893631332	1.2257565942	1.51972338647	1.27005519255	3.67860017805	4.47550236508	3.84146949344	1.02099807798	0.924566489993	0.941943548654	0.919082959282	0.894453874396	1.37300768392	1.32264412422	0.890345008972	0.443663677709	1.4817948951	0.698523899241
CR469	1.29420668185	1.03932251139	0.797055532091	0.867482610076	1.15102614079	1.07406826018	0.858195246377	0.0	0.863362015183	1.53194579089	1.79811959489	1.09031142029	3.73700037543	4.45173893789	3.95729825811	0.767717019324	0.876128129745	0.855434687371	0.64491231608	0.729052356108	1.59232606487	1.58282020428	1.05063129193	0.906987547964	1.52502603934	1.04736495928
CR470	1.15354922843	0.898722142857	0.829982979986	0.952416340925	1.2088816853	1.10026433885	1.02893631332	0.863362015183	0.0	1.40385793306	1.66070901242	0.942587036577	3.626599804	4.42982642581	3.95698315114	0.870348897861	1.14877510697	0.850632661146	0.828355169082	1.04388267495	1.42834314976	1.4498971539	1.25674494962	1.07267406142	1.69779531194	1.03827587992
CR2528	0.707498014493	0.908143135956	1.21703570945	1.48970518081	0.858245942719	0.838240284334	1.2257565942	1.53194579089	1.40385793306	0.0	0.644385746032	1.67248190821	3.87972793858	4.72580612008	4.0948057619	1.5954895666	1.60091895721	1.41906314079	1.54732947619	1.58864294755	0.677626440994	0.645521698413	1.3279404548	1.40611003727	2.20814079227	1.08330423257
CR2530	0.876142162181	1.16538948792	1.5161048813	1.72104026846	1.29353772464	1.2751000207	1.51972338647	1.79811959489	1.66070901242	0.644385746032	0.0	1.81521467012	4.06430181159	4.88313923672	4.29607366805	1.82744659489	1.82757185162	1.68941934092	1.82034261767	1.84122556591	0.772990216011	0.630931767426	1.62185929262	1.59112187716	2.35492091097	1.32546564044
GM173	1.47422607591	1.15452798965	1.01023301173	1.14078085852	1.45347879503	1.3693246011	1.27005519255	1.09031142029	0.942587036577	1.67248190821	1.81521467012	0.0	3.43102659075	4.16664204486	3.8649204472	1.01668036094	1.2420412795	1.05145544237	1.04007616563	1.16181701035	1.66882117322	1.69649603865	1.44326057419	1.19164770255	1.44099845342	1.32384829676
KSG242	3.86214957764	3.39730192892	3.58056069703	3.83186704486	3.62802009524	3.55762281228	3.67860017805	3.73700037543	3.626599804	3.87972793858	4.06430181159	3.43102659075	0.0	1.22631632091	3.27682440442	3.68174409317	3.86295335818	3.68800986473	3.73981718288	3.8645532864	3.90279403037	3.9506572864	3.85567251484	3.46825313112	2.72208924569	3.5861345245
KSG246	4.67962803796	4.24399240994	4.31300745549	4.6023242657	4.42762998551	4.39248804969	4.47550236508	4.45173893789	4.42982642581	4.72580612008	4.88313923672	4.16664204486	1.22631632091	0.0	2.99401051139	4.27304666943	4.50437448102	4.38238979089	4.44253294341	4.48671804624	4.74293332022	4.776800049	4.46940665769	4.29237647619	3.49510475914	4.48997526915
KSG477	4.10736189234	3.72796277502	3.74609414493	4.08663879089	3.82840496204	3.79868320014	3.84146949344	3.95729825811	3.95698315114	4.0948057619	4.29607366805	3.8649204472	3.27682440442	2.99401051139	0.0	3.75727427398	3.91762760248	3.87113831056	3.93653914424	3.9292733706	4.16678489579	4.17512787854	3.82371771291	3.74745094341	3.44191664941	3.88027715942
KSG0645	1.40869683989	1.07938956246	0.910431647343	0.992085147688	1.28310439406	1.2017395942	1.02099807798	0.767717019324	0.870348897861	1.5954895666	1.82744659489	1.01668036094	3.68174409317	4.27304666943	3.75727427398	0.0	0.743460101449	0.704933178054	0.512248997239	0.626435133885	1.6269797274	1.62089837888	1.10349253209	0.986495160801	1.48680690407	1.13810725949
KSG0647	1.41796715528	1.11188483851	0.994447501725	1.15723233816	1.29048869151	1.20678021601	0.924566489993	0.876128129745	1.14877510697	1.60091895721	1.82757185162	1.2420412795	3.86295335818	4.50437448102	3.91762760248	0.743460101449	0.0	0.905591569358	0.821191801242	0.536299547274	1.6594714893	1.64982179572	1.10208850104	0.915622569358	1.55567296135	1.13088054382
KSG0652	1.22217273016	1.02739652381	0.88218810352	1.01051696066	1.0754254479	1.0408182657	0.941943548654	0.855434687371	0.850632661146	1.41906314079	1.68941934092	1.05145544237	3.68800986473	4.38238979089	3.87113831056	0.704933178054	0.905591569358	0.0	0.650806710835	0.842866713596	1.51224036715	1.471321245	1.14324552105	1.07106999931	1.63128246722	1.05901361629
KSG0660	1.33955966736	1.05456587923	0.874251808144	0.860536745342	1.19754050104	1.11550012629	0.919082959282	0.64491231608	0.828355169082	1.54732947619	1.82034261767	1.04007616563	3.73981718288	4.44253294341	3.93653914424	0.512248997239	0.821191801242	0.650806710835	0.0	0.602997376121	1.62345154865	1.59941876881	1.12690700345	0.935780213251	1.4984285735	1.05625648033
KSG0673	1.38650318841	1.09015777985	0.886770757764	0.962523399586	1.26975920773	1.19464534092	0.894453874396	0.729052356108	1.04388267495	1.58864294755	1.84122556591	1.16181701035	3.8645532864	4.48671804624	3.9292733706	0.626435133885	0.536299547274	0.842866713596	0.602997376121	0.0	1.6401767619	1.62052737336	1.0795340069	0.910000558316	1.54592328847	1.1194140069
KSG1471	0.846995320911	1.04354430711	1.32308661146	1.4901079089	1.14758552381	1.1182604755	1.37300768392	1.59232606487	1.42834314976	0.677626440994	0.772990216011	1.66882117322	3.90279403037	4.74293332022	4.16678489579	1.6269797274	1.6594714893	1.51224036715	1.62345154865	1.6401767619	0.0	0.542139055901	1.51044281712	1.4518699717	2.21262073085	1.24394904348
KSG1507	0.72695983989	1.03276981988	1.31325761491	1.52319325466	1.12543724914	1.10931897378	1.32264412422	1.58282020428	1.4498971539	0.645521698413	0.630931767426	1.69649603865	3.9506572864	4.776800049	4.17512787854	1.62089837888	1.64982179572	1.471321245	1.59941876881	1.62052737336	0.542139055901	0.0	1.44151012146	1.46348463561	2.24295433609	1.1672010421
US1AZ	1.28815693306	1.09136359627	0.957805151139	1.21440947826	1.03246561215	0.998884919945	0.890345008972	1.05063129193	1.25674494962	1.3279404548	1.62185929262	1.44326057419	3.85567251484	4.46940665769	3.82371771291	1.10349253209	1.10208850104	1.14324552105	1.12690700345	1.0795340069	1.51044281712	1.44151012146	0.0	1.09847071014	1.73940360732	1.05007640304
WCR464	1.28443070186	0.821844266391	0.861696617667	1.0430205597	1.15962476259	0.985094975845	0.443663677709	0.906987547964	1.07267406142	1.40611003727	1.59112187716	1.19164770255	3.46825313112	4.29237647619	3.74745094341	0.986495160801	0.915622569358	1.07106999931	0.935780213251	0.910000558316	1.4518699717	1.46348463561	1.09847071014	0.0	1.24742298827	0.808985229124
WLK3	2.04693453071	1.57148320911	1.56739621877	1.77743680124	1.86186722636	1.78407567978	1.4817948951	1.52502603934	1.69779531194	2.20814079227	2.35492091097	1.44099845342	2.72208924569	3.49510475914	3.44191664941	1.48680690407	1.55567296135	1.63128246722	1.4984285735	1.54592328847	2.21262073085	2.24295433609	1.73940360732	1.24742298827	0.0	1.51894860386
WLK12	0.964406859903	0.7551888951	0.860991881297	1.20691757764	0.971668808834	0.869299986888	0.698523899241	1.04736495928	1.03827587992	1.08330423257	1.32546564044	1.32384829676	3.5861345245	4.48997526915	3.88027715942	1.13810725949	1.13088054382	1.05901361629	1.05625648033	1.1194140069	1.24394904348	1.1672010421	1.05007640304	0.808985229124	1.51894860386	0.0
