	CA7	CA8	CB7	CB8	CC7	CC8	CD7	CD8	CE7	CE8	CF7	CF8	CG7	CG8	CH7	CH8	CA1	CA2	CB1	CB2	CC1	CC2	CD1	CD2	CE1	CE2	CF1	CF2	CG1	CG2	CH1	CH2	CA5	CA6	CB5	CB6	CC5	CC6	CD6	CE5	CE6	CF5	CF6	CG5	CG6	CH5	CH6	CA11	CA12	CB11	CB12	CC11	CC12	CD11	CD12	CE11	CE12	CF11	CF12	CG11	CG12	CH11	CH12	CA3	CA4	CB3	CB4	CC4	CD3	CD4	CE4	CF3	CF4	CG3	CG4	CH3	CH4	CA9	CA10	CB9	CC9	CC10	CD9	CD10	CE9	CE10	CF9	CG9	CG10	CH9	CH10
CA7	0.0	0.387225548902	0.669660678643	0.535928143713	0.686626746507	0.64371257485	0.427145708583	0.410179640719	0.421157684631	0.428143712575	0.657684630739	0.670658682635	0.579840319361	0.625748502994	0.404191616766	0.292415169661	0.927145708583	0.904191616766	0.916167664671	0.913173652695	0.760479041916	0.765469061876	0.925149700599	0.931137724551	0.811377245509	0.884231536926	0.826347305389	0.828343313373	0.837325349301	0.85129740519	0.858283433134	0.870259481038	0.498003992016	0.532934131737	0.565868263473	0.511976047904	0.622754491018	0.553892215569	0.62375249501	0.541916167665	0.599800399202	0.595808383234	0.602794411178	0.499001996008	0.555888223553	0.5249500998	0.557884231537	0.715568862275	0.692614770459	0.687624750499	0.696606786427	0.60379241517	0.666666666667	0.644710578842	0.705588822355	0.62874251497	0.560878243513	0.599800399202	0.632734530938	0.693612774451	0.682634730539	0.723552894212	0.698602794411	0.934131736527	0.942115768463	0.898203592814	0.73253493014	0.930139720559	0.929141716567	0.744510978044	0.918163672655	0.883233532934	0.914171656687	0.746506986028	0.897205588822	0.967065868263	0.922155688623	0.730538922156	0.74750499002	0.719560878244	0.637724550898	0.624750499002	0.596806387226	0.61377245509	0.562874251497	0.547904191617	0.775449101796	0.723552894212	0.707584830339	0.733532934132	0.75249500998
CA8	0.387225548902	0.0	0.661676646707	0.501996007984	0.654690618762	0.60379241517	0.392215568862	0.453093812375	0.444111776447	0.382235528942	0.629740518962	0.631736526946	0.579840319361	0.614770459082	0.287425149701	0.372255489022	0.884231536926	0.875249500998	0.928143712575	0.914171656687	0.721556886228	0.736526946108	0.902195608782	0.898203592814	0.780439121756	0.853293413174	0.806387225549	0.801397205589	0.790419161677	0.844311377246	0.841317365269	0.840319361277	0.492015968064	0.527944111776	0.568862275449	0.5249500998	0.622754491018	0.547904191617	0.61377245509	0.538922155689	0.588822355289	0.587824351297	0.606786427146	0.527944111776	0.562874251497	0.521956087824	0.549900199601	0.702594810379	0.683632734531	0.658682634731	0.663672654691	0.600798403194	0.624750499002	0.61876247505	0.672654690619	0.596806387226	0.536926147705	0.580838323353	0.62874251497	0.664670658683	0.669660678643	0.704590818363	0.670658682635	0.919161676647	0.933133732535	0.883233532934	0.692614770459	0.924151696607	0.914171656687	0.698602794411	0.894211576846	0.869261477046	0.887225548902	0.72255489022	0.87624750499	0.950099800399	0.914171656687	0.679640718563	0.734530938124	0.676646706587	0.632734530938	0.611776447106	0.537924151697	0.553892215569	0.507984031936	0.49001996008	0.75748502994	0.672654690619	0.644710578842	0.689620758483	0.707584830339
CB7	0.669660678643	0.661676646707	0.0	0.562874251497	0.670658682635	0.668662674651	0.654690618762	0.684630738523	0.677644710579	0.661676646707	0.670658682635	0.674650698603	0.539920159681	0.416167664671	0.673652694611	0.685628742515	0.834331337325	0.817365269461	0.86127744511	0.841317365269	0.781437125749	0.7375249501	0.801397205589	0.787425149701	0.676646706587	0.735528942116	0.770459081836	0.763473053892	0.74251497006	0.786427145709	0.793413173653	0.785429141717	0.748502994012	0.743512974052	0.693612774451	0.735528942116	0.693612774451	0.738522954092	0.745508982036	0.74251497006	0.743512974052	0.743512974052	0.663672654691	0.739520958084	0.707584830339	0.746506986028	0.751497005988	0.75748502994	0.723552894212	0.791417165669	0.783433133733	0.694610778443	0.758483033932	0.701596806387	0.758483033932	0.680638722555	0.651696606786	0.704590818363	0.699600798403	0.783433133733	0.788423153693	0.765469061876	0.771457085828	0.887225548902	0.811377245509	0.88123752495	0.768463073852	0.799401197605	0.898203592814	0.778443113772	0.885229540918	0.815369261477	0.89121756487	0.790419161677	0.869261477046	0.838323353293	0.88123752495	0.862275449102	0.813373253493	0.867265469062	0.713572854291	0.695608782435	0.719560878244	0.740518962076	0.724550898204	0.713572854291	0.899201596806	0.864271457086	0.844311377246	0.878243512974	0.90119760479
CB8	0.535928143713	0.501996007984	0.562874251497	0.0	0.62375249501	0.596806387226	0.497005988024	0.585828343313	0.591816367265	0.522954091816	0.601796407186	0.626746506986	0.456087824351	0.50998003992	0.507984031936	0.538922155689	0.857285429142	0.845309381238	0.895209580838	0.878243512974	0.697604790419	0.710578842315	0.867265469062	0.862275449102	0.755489021956	0.822355289421	0.774451097804	0.770459081836	0.740518962076	0.785429141717	0.826347305389	0.808383233533	0.631736526946	0.654690618762	0.617764471058	0.656686626747	0.604790419162	0.64371257485	0.686626746507	0.650698602794	0.662674650699	0.670658682635	0.588822355289	0.667664670659	0.636726546906	0.640718562874	0.647704590818	0.696606786427	0.668662674651	0.700598802395	0.691616766467	0.606786427146	0.680638722555	0.634730538922	0.691616766467	0.622754491018	0.550898203593	0.617764471058	0.627744510978	0.704590818363	0.698602794411	0.699600798403	0.681636726547	0.900199600798	0.910179640719	0.88622754491	0.716566866267	0.902195608782	0.89620758483	0.723552894212	0.892215568862	0.868263473054	0.893213572854	0.715568862275	0.874251497006	0.928143712575	0.895209580838	0.750499001996	0.745508982036	0.74251497006	0.650698602794	0.636726546906	0.591816367265	0.606786427146	0.572854291417	0.557884231537	0.77245508982	0.736526946108	0.712574850299	0.75249500998	0.770459081836
CC7	0.686626746507	0.654690618762	0.670658682635	0.62375249501	0.0	0.500998003992	0.663672654691	0.761477045908	0.753493013972	0.683632734531	0.484031936128	0.450099800399	0.63373253493	0.64870259481	0.655688622754	0.696606786427	0.801397205589	0.783433133733	0.877245508982	0.863273453094	0.736526946108	0.712574850299	0.682634730539	0.672654690619	0.591816367265	0.632734530938	0.699600798403	0.699600798403	0.766467065868	0.803393213573	0.794411177645	0.764471057884	0.77744510978	0.805389221557	0.816367265469	0.817365269461	0.799401197605	0.805389221557	0.835329341317	0.809381237525	0.810379241517	0.817365269461	0.789421157685	0.819361277445	0.822355289421	0.790419161677	0.798403193613	0.704590818363	0.708582834331	0.709580838323	0.715568862275	0.672654690619	0.679640718563	0.689620758483	0.674650698603	0.690618762475	0.688622754491	0.684630738523	0.678642714571	0.713572854291	0.708582834331	0.712574850299	0.723552894212	0.945109780439	0.940119760479	0.912175648703	0.77245508982	0.938123752495	0.940119760479	0.779441117764	0.930139720559	0.858283433134	0.923153692615	0.768463073852	0.909181636727	0.974051896208	0.936127744511	0.755489021956	0.736526946108	0.76746506986	0.829341317365	0.803393213573	0.723552894212	0.72255489022	0.724550898204	0.723552894212	0.792415169661	0.745508982036	0.733532934132	0.774451097804	0.795409181637
CC8	0.64371257485	0.60379241517	0.668662674651	0.596806387226	0.500998003992	0.0	0.621756487026	0.729540918164	0.726546906188	0.65369261477	0.438123752495	0.472055888224	0.60878243513	0.64371257485	0.611776447106	0.657684630739	0.797405189621	0.787425149701	0.877245508982	0.858283433134	0.714570858283	0.685628742515	0.768463073852	0.749500998004	0.634730538922	0.694610778443	0.704590818363	0.704590818363	0.759481037924	0.789421157685	0.793413173653	0.766467065868	0.75748502994	0.786427145709	0.796407185629	0.792415169661	0.773453093812	0.783433133733	0.815369261477	0.786427145709	0.785429141717	0.797405189621	0.765469061876	0.795409181637	0.799401197605	0.76746506986	0.779441117764	0.698602794411	0.677644710579	0.686626746507	0.690618762475	0.651696606786	0.644710578842	0.670658682635	0.669660678643	0.672654690619	0.664670658683	0.639720558882	0.667664670659	0.676646706587	0.673652694611	0.701596806387	0.695608782435	0.926147704591	0.921157684631	0.889221556886	0.720558882236	0.912175648703	0.922155688623	0.731536926148	0.911177644711	0.857285429142	0.897205588822	0.728542914172	0.888223552894	0.953093812375	0.912175648703	0.700598802395	0.736526946108	0.719560878244	0.795409181637	0.775449101796	0.655688622754	0.670658682635	0.669660678643	0.654690618762	0.785429141717	0.705588822355	0.690618762475	0.734530938124	0.764471057884
CD7	0.427145708583	0.392215568862	0.654690618762	0.497005988024	0.663672654691	0.621756487026	0.0	0.449101796407	0.459081836327	0.350299401198	0.629740518962	0.647704590818	0.562874251497	0.617764471058	0.38622754491	0.420159680639	0.88622754491	0.879241516966	0.918163672655	0.908183632735	0.73253493014	0.745508982036	0.895209580838	0.89121756487	0.790419161677	0.850299401198	0.807385229541	0.803393213573	0.798403193613	0.844311377246	0.838323353293	0.852295409182	0.532934131737	0.558882235529	0.566866267465	0.555888223553	0.620758483034	0.550898203593	0.627744510978	0.554890219561	0.601796407186	0.59880239521	0.605788423154	0.564870259481	0.561876247505	0.536926147705	0.555888223553	0.661676646707	0.640718562874	0.639720558882	0.642714570858	0.561876247505	0.614770459082	0.591816367265	0.662674650699	0.600798403194	0.523952095808	0.567864271457	0.592814371257	0.654690618762	0.63872255489	0.676646706587	0.64870259481	0.926147704591	0.945109780439	0.887225548902	0.731536926148	0.932135728543	0.922155688623	0.733532934132	0.905189620758	0.877245508982	0.899201596806	0.738522954092	0.88622754491	0.957085828343	0.922155688623	0.717564870259	0.72754491018	0.666666666667	0.599800399202	0.59381237525	0.521956087824	0.542914171657	0.493013972056	0.48502994012	0.733532934132	0.698602794411	0.669660678643	0.668662674651	0.707584830339
CD8	0.410179640719	0.453093812375	0.684630738523	0.585828343313	0.761477045908	0.729540918164	0.449101796407	0.0	0.328343313373	0.410179640719	0.735528942116	0.769461077844	0.634730538922	0.634730538922	0.467065868263	0.398203592814	0.923153692615	0.905189620758	0.934131736527	0.923153692615	0.768463073852	0.774451097804	0.944111776447	0.941117764471	0.821357285429	0.893213572854	0.843313373253	0.844311377246	0.823353293413	0.86127744511	0.852295409182	0.86626746507	0.534930139721	0.543912175649	0.563872255489	0.512974051896	0.63373253493	0.565868263473	0.622754491018	0.550898203593	0.60878243513	0.595808383234	0.630738522954	0.498003992016	0.556886227545	0.554890219561	0.574850299401	0.713572854291	0.721556886228	0.738522954092	0.734530938124	0.632734530938	0.696606786427	0.629740518962	0.689620758483	0.622754491018	0.556886227545	0.647704590818	0.641716566866	0.74251497006	0.714570858283	0.72255489022	0.73253493014	0.911177644711	0.925149700599	0.86626746507	0.797405189621	0.919161676647	0.908183632735	0.802395209581	0.892215568862	0.855289421158	0.88123752495	0.788423153693	0.869261477046	0.945109780439	0.910179640719	0.791417165669	0.768463073852	0.74750499002	0.591816367265	0.579840319361	0.621756487026	0.634730538922	0.583832335329	0.568862275449	0.803393213573	0.773453093812	0.759481037924	0.766467065868	0.792415169661
CE7	0.421157684631	0.444111776447	0.677644710579	0.591816367265	0.753493013972	0.726546906188	0.459081836327	0.328343313373	0.0	0.412175648703	0.730538922156	0.763473053892	0.63373253493	0.629740518962	0.463073852295	0.40119760479	0.925149700599	0.895209580838	0.933133732535	0.922155688623	0.753493013972	0.753493013972	0.934131736527	0.935129740519	0.805389221557	0.889221556886	0.838323353293	0.833333333333	0.809381237525	0.853293413174	0.84630738523	0.865269461078	0.518962075848	0.532934131737	0.550898203593	0.499001996008	0.62375249501	0.553892215569	0.60878243513	0.537924151697	0.595808383234	0.586826347305	0.617764471058	0.486027944112	0.537924151697	0.540918163673	0.566866267465	0.728542914172	0.741516966068	0.75748502994	0.755489021956	0.655688622754	0.707584830339	0.645708582834	0.714570858283	0.635728542914	0.570858283433	0.659680638723	0.658682634731	0.754491017964	0.741516966068	0.73253493014	0.760479041916	0.892215568862	0.905189620758	0.853293413174	0.77245508982	0.897205588822	0.892215568862	0.782435129741	0.878243512974	0.841317365269	0.864271457086	0.784431137725	0.853293413174	0.918163672655	0.892215568862	0.785429141717	0.776447105788	0.771457085828	0.589820359281	0.578842315369	0.62874251497	0.645708582834	0.604790419162	0.580838323353	0.809381237525	0.773453093812	0.758483033932	0.784431137725	0.810379241517
CE8	0.428143712575	0.382235528942	0.661676646707	0.522954091816	0.683632734531	0.65369261477	0.350299401198	0.410179640719	0.412175648703	0.0	0.65369261477	0.683632734531	0.581836327345	0.615768463074	0.397205588822	0.420159680639	0.894211576846	0.879241516966	0.927145708583	0.912175648703	0.725548902196	0.740518962076	0.910179640719	0.907185628743	0.787425149701	0.860279441118	0.808383233533	0.810379241517	0.808383233533	0.844311377246	0.844311377246	0.85129740519	0.496007984032	0.535928143713	0.572854291417	0.51996007984	0.621756487026	0.544910179641	0.622754491018	0.541916167665	0.601796407186	0.595808383234	0.610778443114	0.522954091816	0.567864271457	0.531936127745	0.556886227545	0.665668662675	0.670658682635	0.681636726547	0.684630738523	0.589820359281	0.654690618762	0.580838323353	0.65369261477	0.584830339321	0.521956087824	0.59381237525	0.590818363273	0.680638722555	0.680638722555	0.670658682635	0.693612774451	0.917165668663	0.940119760479	0.88123752495	0.74750499002	0.922155688623	0.919161676647	0.748502994012	0.899201596806	0.87125748503	0.88622754491	0.748502994012	0.873253493014	0.951097804391	0.922155688623	0.734530938124	0.726546906188	0.692614770459	0.596806387226	0.581836327345	0.562874251497	0.572854291417	0.532934131737	0.50499001996	0.748502994012	0.716566866267	0.710578842315	0.701596806387	0.74251497006
