	CA7	CA8	CB7	CB8	CC7	CC8	CD7	CD8	CE7	CE8	CF7	CF8	CG7	CG8	CH7	CH8	CA1	CA2	CB1	CB2	CC1	CC2	CD1	CD2	CE1	CE2	CF1	CF2	CG1	CG2	CH1	CH2	CA5	CA6	CB5	CB6	CC5	CC6	CD6	CE5	CE6	CF5	CF6	CG5	CG6	CH5	CH6	CA11	CA12	CB11	CB12	CC11	CC12	CD11	CD12	CE11	CE12	CF11	CF12	CG11	CG12	CH11	CH12	CA3	CA4	CB3	CB4	CC4	CD3	CD4	CE4	CF3	CF4	CG3	CG4	CH3	CH4	CA9	CA10	CB9	CC9	CC10	CD9	CD10	CE9	CE10	CF9	CG9	CG10	CH9	CH10
CA7	0.0	0.37125748503	0.642714570858	0.499001996008	0.711576846307	0.650698602794	0.414171656687	0.40618762475	0.38622754491	0.408183632735	0.674650698603	0.675648702595	0.561876247505	0.622754491018	0.38123752495	0.294411177645	0.923153692615	0.90618762475	0.910179640719	0.909181636727	0.738522954092	0.739520958084	0.938123752495	0.943113772455	0.810379241517	0.874251497006	0.849301397206	0.825349301397	0.800399201597	0.842315369261	0.839321357285	0.86127744511	0.557884231537	0.5249500998	0.543912175649	0.483033932136	0.587824351297	0.585828343313	0.577844311377	0.549900199601	0.62874251497	0.560878243513	0.586826347305	0.543912175649	0.515968063872	0.487025948104	0.508982035928	0.725548902196	0.695608782435	0.676646706587	0.697604790419	0.614770459082	0.674650698603	0.642714570858	0.705588822355	0.607784431138	0.557884231537	0.607784431138	0.63872255489	0.685628742515	0.672654690619	0.708582834331	0.698602794411	0.917165668663	0.925149700599	0.887225548902	0.730538922156	0.916167664671	0.90618762475	0.738522954092	0.918163672655	0.86127744511	0.913173652695	0.741516966068	0.887225548902	0.953093812375	0.916167664671	0.729540918164	0.714570858283	0.723552894212	0.636726546906	0.60878243513	0.600798403194	0.601796407186	0.541916167665	0.543912175649	0.785429141717	0.735528942116	0.690618762475	0.714570858283	0.74251497006
CA8	0.37125748503	0.0	0.637724550898	0.489021956088	0.662674650699	0.59880239521	0.378243512974	0.449101796407	0.436127744511	0.373253493014	0.634730538922	0.630738522954	0.548902195609	0.614770459082	0.298403193613	0.341317365269	0.887225548902	0.86127744511	0.904191616766	0.893213572854	0.721556886228	0.72255489022	0.899201596806	0.892215568862	0.763473053892	0.834331337325	0.809381237525	0.783433133733	0.776447105788	0.839321357285	0.825349301397	0.837325349301	0.549900199601	0.518962075848	0.555888223553	0.501996007984	0.599800399202	0.579840319361	0.573852295409	0.546906187625	0.61876247505	0.553892215569	0.599800399202	0.541916167665	0.533932135729	0.48502994012	0.5	0.73253493014	0.693612774451	0.659680638723	0.656686626747	0.617764471058	0.646706586826	0.61876247505	0.684630738523	0.588822355289	0.559880239521	0.609780439122	0.645708582834	0.660678642715	0.670658682635	0.718562874251	0.683632734531	0.926147704591	0.934131736527	0.888223552894	0.706586826347	0.927145708583	0.904191616766	0.712574850299	0.908183632735	0.869261477046	0.910179640719	0.74251497006	0.89121756487	0.955089820359	0.929141716567	0.689620758483	0.703592814371	0.693612774451	0.640718562874	0.616766467066	0.546906187625	0.547904191617	0.499001996008	0.497005988024	0.787425149701	0.695608782435	0.635728542914	0.685628742515	0.712574850299
CB7	0.642714570858	0.637724550898	0.0	0.545908183633	0.674650698603	0.662674650699	0.646706586826	0.669660678643	0.669660678643	0.659680638723	0.672654690619	0.663672654691	0.51996007984	0.425149700599	0.642714570858	0.649700598802	0.844311377246	0.820359281437	0.854291417166	0.843313373253	0.774451097804	0.735528942116	0.803393213573	0.802395209581	0.669660678643	0.717564870259	0.776447105788	0.758483033932	0.715568862275	0.779441117764	0.791417165669	0.798403193613	0.74251497006	0.728542914172	0.688622754491	0.731536926148	0.670658682635	0.731536926148	0.733532934132	0.72754491018	0.7375249501	0.7375249501	0.661676646707	0.734530938124	0.664670658683	0.73253493014	0.74251497006	0.764471057884	0.74750499002	0.77245508982	0.785429141717	0.709580838323	0.763473053892	0.696606786427	0.763473053892	0.679640718563	0.64371257485	0.717564870259	0.729540918164	0.778443113772	0.778443113772	0.7624750499	0.791417165669	0.889221556886	0.800399201597	0.87624750499	0.778443113772	0.794411177645	0.87125748503	0.766467065868	0.909181636727	0.814371257485	0.89620758483	0.77744510978	0.870259481038	0.834331337325	0.893213572854	0.863273453094	0.791417165669	0.862275449102	0.689620758483	0.670658682635	0.723552894212	0.720558882236	0.715568862275	0.707584830339	0.917165668663	0.865269461078	0.814371257485	0.857285429142	0.884231536926
CB8	0.499001996008	0.489021956088	0.545908183633	0.0	0.624750499002	0.586826347305	0.5	0.596806387226	0.59381237525	0.525948103792	0.61377245509	0.617764471058	0.432135728543	0.512974051896	0.505988023952	0.517964071856	0.865269461078	0.848303393214	0.87624750499	0.854291417166	0.694610778443	0.690618762475	0.85129740519	0.849301397206	0.730538922156	0.793413173653	0.797405189621	0.764471057884	0.744510978044	0.787425149701	0.811377245509	0.815369261477	0.627744510978	0.657684630739	0.62874251497	0.644710578842	0.609780439122	0.665668662675	0.661676646707	0.652694610778	0.669660678643	0.662674650699	0.616766467066	0.659680638723	0.615768463074	0.630738522954	0.621756487026	0.729540918164	0.683632734531	0.682634730539	0.697604790419	0.624750499002	0.682634730539	0.641716566866	0.704590818363	0.607784431138	0.558882235529	0.630738522954	0.649700598802	0.704590818363	0.695608782435	0.706586826347	0.700598802395	0.909181636727	0.911177644711	0.88123752495	0.73253493014	0.907185628743	0.899201596806	0.736526946108	0.913173652695	0.85129740519	0.903193612774	0.725548902196	0.879241516966	0.943113772455	0.914171656687	0.749500998004	0.715568862275	0.758483033932	0.641716566866	0.609780439122	0.611776447106	0.59880239521	0.563872255489	0.564870259481	0.805389221557	0.750499001996	0.698602794411	0.749500998004	0.773453093812
CC7	0.711576846307	0.662674650699	0.674650698603	0.624750499002	0.0	0.513972055888	0.672654690619	0.792415169661	0.789421157685	0.699600798403	0.508982035928	0.435129740519	0.640718562874	0.666666666667	0.669660678643	0.708582834331	0.807385229541	0.788423153693	0.874251497006	0.863273453094	0.730538922156	0.721556886228	0.658682634731	0.655688622754	0.566866267465	0.587824351297	0.703592814371	0.705588822355	0.759481037924	0.809381237525	0.770459081836	0.782435129741	0.812375249501	0.84630738523	0.850299401198	0.837325349301	0.832335329341	0.854291417166	0.842315369261	0.844311377246	0.848303393214	0.845309381238	0.840319361277	0.843313373253	0.830339321357	0.815369261477	0.799401197605	0.725548902196	0.694610778443	0.695608782435	0.694610778443	0.692614770459	0.689620758483	0.708582834331	0.702594810379	0.692614770459	0.697604790419	0.696606786427	0.694610778443	0.691616766467	0.688622754491	0.709580838323	0.701596806387	0.947105788423	0.941117764471	0.916167664671	0.773453093812	0.937125748503	0.930139720559	0.780439121756	0.940119760479	0.84630738523	0.939121756487	0.774451097804	0.918163672655	0.979041916168	0.951097804391	0.754491017964	0.697604790419	0.75249500998	0.84630738523	0.818363273453	0.748502994012	0.745508982036	0.735528942116	0.74251497006	0.812375249501	0.745508982036	0.745508982036	0.750499001996	0.77744510978
CC8	0.650698602794	0.59880239521	0.662674650699	0.586826347305	0.513972055888	0.0	0.627744510978	0.738522954092	0.744510978044	0.654690618762	0.443113772455	0.472055888224	0.614770459082	0.651696606786	0.59381237525	0.632734530938	0.814371257485	0.800399201597	0.878243512974	0.860279441118	0.711576846307	0.674650698603	0.761477045908	0.755489021956	0.632734530938	0.700598802395	0.73253493014	0.720558882236	0.749500998004	0.812375249501	0.783433133733	0.789421157685	0.770459081836	0.797405189621	0.803393213573	0.794411177645	0.785429141717	0.811377245509	0.794411177645	0.797405189621	0.802395209581	0.801397205589	0.796407185629	0.799401197605	0.786427145709	0.77245508982	0.758483033932	0.73253493014	0.694610778443	0.666666666667	0.681636726547	0.671656686627	0.652694610778	0.676646706587	0.680638722555	0.658682634731	0.663672654691	0.63373253493	0.674650698603	0.673652694611	0.663672654691	0.717564870259	0.693612774451	0.932135728543	0.916167664671	0.889221556886	0.704590818363	0.913173652695	0.913173652695	0.715568862275	0.921157684631	0.848303393214	0.918163672655	0.729540918164	0.89121756487	0.947105788423	0.932135728543	0.689620758483	0.709580838323	0.702594810379	0.791417165669	0.761477045908	0.654690618762	0.665668662675	0.650698602794	0.647704590818	0.811377245509	0.693612774451	0.666666666667	0.700598802395	0.740518962076
CD7	0.414171656687	0.378243512974	0.646706586826	0.5	0.672654690619	0.627744510978	0.0	0.461077844311	0.446107784431	0.354291417166	0.640718562874	0.644710578842	0.557884231537	0.619760479042	0.38622754491	0.426147704591	0.889221556886	0.870259481038	0.912175648703	0.913173652695	0.729540918164	0.730538922156	0.894211576846	0.90119760479	0.775449101796	0.835329341317	0.819361277445	0.792415169661	0.782435129741	0.835329341317	0.827345309381	0.849301397206	0.562874251497	0.552894211577	0.565868263473	0.549900199601	0.60878243513	0.584830339321	0.584830339321	0.552894211577	0.630738522954	0.564870259481	0.602794411178	0.551896207585	0.539920159681	0.532934131737	0.515968063872	0.695608782435	0.650698602794	0.637724550898	0.659680638723	0.571856287425	0.62874251497	0.581836327345	0.678642714571	0.579840319361	0.532934131737	0.574850299401	0.602794411178	0.651696606786	0.637724550898	0.667664670659	0.661676646707	0.935129740519	0.939121756487	0.895209580838	0.74750499002	0.929141716567	0.915169660679	0.750499001996	0.917165668663	0.875249500998	0.915169660679	0.745508982036	0.903193612774	0.959081836327	0.937125748503	0.715568862275	0.692614770459	0.674650698603	0.602794411178	0.584830339321	0.535928143713	0.535928143713	0.49001996008	0.482035928144	0.754491017964	0.713572854291	0.655688622754	0.671656686627	0.705588822355
CD8	0.40618762475	0.449101796407	0.669660678643	0.596806387226	0.792415169661	0.738522954092	0.461077844311	0.0	0.332335329341	0.430139720559	0.749500998004	0.76746506986	0.636726546906	0.64870259481	0.452095808383	0.393213572854	0.928143712575	0.904191616766	0.917165668663	0.915169660679	0.776447105788	0.766467065868	0.951097804391	0.946107784431	0.806387225549	0.883233532934	0.854291417166	0.841317365269	0.799401197605	0.854291417166	0.837325349301	0.868263473054	0.589820359281	0.521956087824	0.549900199601	0.488023952096	0.609780439122	0.577844311377	0.592814371257	0.549900199601	0.62375249501	0.561876247505	0.596806387226	0.551896207585	0.540918163673	0.513972055888	0.559880239521	0.75249500998	0.745508982036	0.7375249501	0.75249500998	0.654690618762	0.725548902196	0.649700598802	0.718562874251	0.634730538922	0.585828343313	0.669660678643	0.679640718563	0.741516966068	0.723552894212	0.736526946108	0.764471057884	0.918163672655	0.921157684631	0.869261477046	0.805389221557	0.920159680639	0.90119760479	0.806387225549	0.892215568862	0.848303393214	0.895209580838	0.796407185629	0.87125748503	0.940119760479	0.919161676647	0.797405189621	0.756487025948	0.780439121756	0.602794411178	0.576846307385	0.631736526946	0.626746506986	0.588822355289	0.581836327345	0.844311377246	0.791417165669	0.743512974052	0.770459081836	0.810379241517
CE7	0.38622754491	0.436127744511	0.669660678643	0.59381237525	0.789421157685	0.744510978044	0.446107784431	0.332335329341	0.0	0.416167664671	0.749500998004	0.771457085828	0.624750499002	0.651696606786	0.448103792415	0.390219560878	0.923153692615	0.902195608782	0.921157684631	0.923153692615	0.755489021956	0.753493013972	0.959081836327	0.955089820359	0.817365269461	0.887225548902	0.845309381238	0.834331337325	0.787425149701	0.854291417166	0.84630738523	0.867265469062	0.579840319361	0.51996007984	0.547904191617	0.487025948104	0.60379241517	0.576846307385	0.575848303393	0.545908183633	0.619760479042	0.556886227545	0.586826347305	0.543912175649	0.532934131737	0.502994011976	0.551896207585	0.721556886228	0.720558882236	0.715568862275	0.73253493014	0.64870259481	0.698602794411	0.636726546906	0.717564870259	0.625748502994	0.566866267465	0.656686626747	0.661676646707	0.721556886228	0.721556886228	0.714570858283	0.751497005988	0.911177644711	0.912175648703	0.863273453094	0.790419161677	0.907185628743	0.887225548902	0.793413173653	0.88622754491	0.850299401198	0.885229540918	0.790419161677	0.862275449102	0.924151696607	0.90119760479	0.774451097804	0.741516966068	0.751497005988	0.586826347305	0.577844311377	0.612774451098	0.610778443114	0.571856287425	0.563872255489	0.825349301397	0.775449101796	0.717564870259	0.745508982036	0.778443113772
CE8	0.408183632735	0.373253493014	0.659680638723	0.525948103792	0.699600798403	0.654690618762	0.354291417166	0.430139720559	0.416167664671	0.0	0.679640718563	0.678642714571	0.568862275449	0.635728542914	0.379241516966	0.411177644711	0.907185628743	0.89121756487	0.914171656687	0.914171656687	0.72255489022	0.734530938124	0.918163672655	0.920159680639	0.790419161677	0.852295409182	0.835329341317	0.807385229541	0.788423153693	0.850299401198	0.843313373253	0.860279441118	0.550898203593	0.51996007984	0.562874251497	0.513972055888	0.605788423154	0.584830339321	0.583832335329	0.549900199601	0.624750499002	0.554890219561	0.59880239521	0.542914171657	0.540918163673	0.493013972056	0.508982035928	0.708582834331	0.682634730539	0.674650698603	0.696606786427	0.605788423154	0.661676646707	0.592814371257	0.677644710579	0.574850299401	0.52994011976	0.612774451098	0.619760479042	0.676646706587	0.679640718563	0.684630738523	0.706586826347	0.930139720559	0.931137724551	0.895209580838	0.764471057884	0.919161676647	0.908183632735	0.761477045908	0.919161676647	0.872255489022	0.916167664671	0.763473053892	0.89620758483	0.949101796407	0.933133732535	0.734530938124	0.693612774451	0.712574850299	0.611776447106	0.595808383234	0.568862275449	0.563872255489	0.518962075848	0.503992015968	0.771457085828	0.728542914172	0.669660678643	0.706586826347	0.733532934132
