	CA7	CA8	CB7	CB8	CC7	CC8	CD7	CD8	CE7	CE8	CF7	CF8	CG7	CG8	CH7	CH8	CA1	CA2	CB1	CB2	CC1	CC2	CD1	CD2	CE1	CE2	CF1	CF2	CG1	CG2	CH1	CH2	CA5	CA6	CB5	CB6	CC5	CC6	CD6	CE5	CE6	CF5	CF6	CG5	CG6	CH5	CH6	CA11	CA12	CB11	CB12	CC11	CC12	CD11	CD12	CE11	CE12	CF11	CF12	CG11	CG12	CH11	CH12	CA3	CA4	CB3	CB4	CC4	CD3	CD4	CE4	CF3	CF4	CG3	CG4	CH3	CH4	CA9	CA10	CB9	CC9	CC10	CD9	CD10	CE9	CE10	CF9	CG9	CG10	CH9	CH10
CA7	0.0	0.407185628743	0.655688622754	0.556886227545	0.714570858283	0.650698602794	0.439121756487	0.424151696607	0.411177644711	0.452095808383	0.692614770459	0.703592814371	0.574850299401	0.620758483034	0.411177644711	0.325349301397	0.925149700599	0.925149700599	0.923153692615	0.922155688623	0.766467065868	0.758483033932	0.941117764471	0.929141716567	0.824351297405	0.882235528942	0.836327345309	0.823353293413	0.835329341317	0.874251497006	0.849301397206	0.883233532934	0.532934131737	0.50499001996	0.582834331337	0.520958083832	0.644710578842	0.604790419162	0.59381237525	0.534930139721	0.617764471058	0.59381237525	0.645708582834	0.530938123752	0.547904191617	0.538922155689	0.512974051896	0.73253493014	0.687624750499	0.702594810379	0.716566866267	0.610778443114	0.700598802395	0.641716566866	0.700598802395	0.63373253493	0.564870259481	0.626746506986	0.632734530938	0.711576846307	0.704590818363	0.712574850299	0.715568862275	0.939121756487	0.940119760479	0.90119760479	0.764471057884	0.936127744511	0.921157684631	0.760479041916	0.923153692615	0.873253493014	0.928143712575	0.774451097804	0.905189620758	0.968063872255	0.933133732535	0.759481037924	0.714570858283	0.756487025948	0.650698602794	0.640718562874	0.60878243513	0.610778443114	0.579840319361	0.553892215569	0.785429141717	0.760479041916	0.719560878244	0.728542914172	0.768463073852
CA8	0.407185628743	0.0	0.629740518962	0.510978043912	0.662674650699	0.600798403194	0.383233532934	0.469061876248	0.458083832335	0.400199600798	0.630738522954	0.646706586826	0.553892215569	0.60379241517	0.305389221557	0.360279441118	0.865269461078	0.875249500998	0.913173652695	0.908183632735	0.735528942116	0.724550898204	0.898203592814	0.885229540918	0.768463073852	0.838323353293	0.790419161677	0.788423153693	0.788423153693	0.844311377246	0.822355289421	0.853293413174	0.525948103792	0.50499001996	0.588822355289	0.533932135729	0.64870259481	0.606786427146	0.589820359281	0.533932135729	0.611776447106	0.592814371257	0.649700598802	0.531936127745	0.552894211577	0.536926147705	0.50998003992	0.718562874251	0.667664670659	0.637724550898	0.65369261477	0.601796407186	0.631736526946	0.61377245509	0.668662674651	0.600798403194	0.535928143713	0.582834331337	0.625748502994	0.657684630739	0.668662674651	0.693612774451	0.655688622754	0.932135728543	0.933133732535	0.885229540918	0.693612774451	0.934131736527	0.909181636727	0.703592814371	0.900199600798	0.862275449102	0.907185628743	0.75748502994	0.892215568862	0.960079840319	0.937125748503	0.670658682635	0.703592814371	0.681636726547	0.640718562874	0.63872255489	0.526946107784	0.508982035928	0.502994011976	0.469061876248	0.77744510978	0.669660678643	0.630738522954	0.659680638723	0.700598802395
CB7	0.655688622754	0.629740518962	0.0	0.518962075848	0.659680638723	0.63373253493	0.632734530938	0.667664670659	0.672654690619	0.647704590818	0.669660678643	0.642714570858	0.505988023952	0.428143712575	0.649700598802	0.654690618762	0.810379241517	0.830339321357	0.875249500998	0.836327345309	0.749500998004	0.73253493014	0.783433133733	0.770459081836	0.647704590818	0.706586826347	0.736526946108	0.74750499002	0.741516966068	0.784431137725	0.784431137725	0.790419161677	0.736526946108	0.729540918164	0.692614770459	0.728542914172	0.687624750499	0.713572854291	0.73253493014	0.731536926148	0.73253493014	0.728542914172	0.658682634731	0.725548902196	0.687624750499	0.72754491018	0.7375249501	0.749500998004	0.699600798403	0.756487025948	0.771457085828	0.686626746507	0.744510978044	0.684630738523	0.738522954092	0.670658682635	0.635728542914	0.699600798403	0.670658682635	0.776447105788	0.77245508982	0.730538922156	0.771457085828	0.887225548902	0.804391217565	0.893213572854	0.7624750499	0.805389221557	0.885229540918	0.776447105788	0.89620758483	0.813373253493	0.895209580838	0.773453093812	0.890219560878	0.837325349301	0.889221556886	0.854291417166	0.778443113772	0.867265469062	0.704590818363	0.668662674651	0.708582834331	0.701596806387	0.714570858283	0.700598802395	0.88622754491	0.857285429142	0.816367265469	0.837325349301	0.883233532934
CB8	0.556886227545	0.510978043912	0.518962075848	0.0	0.631736526946	0.596806387226	0.527944111776	0.620758483034	0.61377245509	0.562874251497	0.641716566866	0.634730538922	0.431137724551	0.471057884232	0.536926147705	0.558882235529	0.843313373253	0.853293413174	0.889221556886	0.860279441118	0.693612774451	0.692614770459	0.845309381238	0.845309381238	0.739520958084	0.797405189621	0.764471057884	0.765469061876	0.735528942116	0.782435129741	0.808383233533	0.826347305389	0.658682634731	0.654690618762	0.640718562874	0.687624750499	0.64870259481	0.679640718563	0.691616766467	0.690618762475	0.689620758483	0.689620758483	0.62874251497	0.687624750499	0.634730538922	0.676646706587	0.658682634731	0.702594810379	0.64371257485	0.690618762475	0.687624750499	0.611776447106	0.680638722555	0.630738522954	0.686626746507	0.617764471058	0.571856287425	0.627744510978	0.617764471058	0.718562874251	0.698602794411	0.682634730539	0.691616766467	0.887225548902	0.885229540918	0.887225548902	0.700598802395	0.882235528942	0.88622754491	0.709580838323	0.897205588822	0.85129740519	0.895209580838	0.716566866267	0.884231536926	0.90618762475	0.888223552894	0.755489021956	0.716566866267	0.766467065868	0.675648702595	0.64371257485	0.602794411178	0.586826347305	0.589820359281	0.584830339321	0.790419161677	0.749500998004	0.710578842315	0.743512974052	0.781437125749
CC7	0.714570858283	0.662674650699	0.659680638723	0.631736526946	0.0	0.500998003992	0.676646706587	0.803393213573	0.787425149701	0.714570858283	0.49001996008	0.449101796407	0.64870259481	0.684630738523	0.656686626747	0.715568862275	0.795409181637	0.816367265469	0.887225548902	0.872255489022	0.746506986028	0.706586826347	0.663672654691	0.65369261477	0.592814371257	0.592814371257	0.686626746507	0.692614770459	0.778443113772	0.799401197605	0.77245508982	0.791417165669	0.813373253493	0.816367265469	0.841317365269	0.849301397206	0.848303393214	0.852295409182	0.849301397206	0.847305389222	0.84630738523	0.848303393214	0.853293413174	0.844311377246	0.833333333333	0.835329341317	0.814371257485	0.716566866267	0.696606786427	0.694610778443	0.694610778443	0.690618762475	0.682634730539	0.713572854291	0.720558882236	0.712574850299	0.710578842315	0.692614770459	0.713572854291	0.698602794411	0.687624750499	0.713572854291	0.697604790419	0.949101796407	0.941117764471	0.918163672655	0.761477045908	0.939121756487	0.931137724551	0.769461077844	0.934131736527	0.848303393214	0.933133732535	0.782435129741	0.919161676647	0.977045908184	0.946107784431	0.74750499002	0.704590818363	0.759481037924	0.849301397206	0.828343313373	0.736526946108	0.738522954092	0.733532934132	0.740518962076	0.801397205589	0.741516966068	0.74251497006	0.740518962076	0.77245508982
CC8	0.650698602794	0.600798403194	0.63373253493	0.596806387226	0.500998003992	0.0	0.616766467066	0.733532934132	0.72754491018	0.645708582834	0.467065868263	0.4750499002	0.599800399202	0.635728542914	0.597804391218	0.644710578842	0.794411177645	0.813373253493	0.875249500998	0.857285429142	0.714570858283	0.672654690619	0.739520958084	0.741516966068	0.629740518962	0.680638722555	0.710578842315	0.713572854291	0.74750499002	0.791417165669	0.778443113772	0.791417165669	0.75748502994	0.756487025948	0.785429141717	0.785429141717	0.788423153693	0.789421157685	0.787425149701	0.789421157685	0.788423153693	0.796407185629	0.791417165669	0.790419161677	0.774451097804	0.775449101796	0.766467065868	0.706586826347	0.666666666667	0.679640718563	0.692614770459	0.65369261477	0.652694610778	0.667664670659	0.677644710579	0.666666666667	0.660678642715	0.64870259481	0.669660678643	0.703592814371	0.685628742515	0.690618762475	0.695608782435	0.928143712575	0.912175648703	0.879241516966	0.725548902196	0.904191616766	0.907185628743	0.729540918164	0.913173652695	0.840319361277	0.910179640719	0.74251497006	0.883233532934	0.943113772455	0.923153692615	0.711576846307	0.712574850299	0.730538922156	0.77744510978	0.75748502994	0.664670658683	0.666666666667	0.663672654691	0.660678642715	0.797405189621	0.714570858283	0.687624750499	0.712574850299	0.759481037924
CD7	0.439121756487	0.383233532934	0.632734530938	0.527944111776	0.676646706587	0.616766467066	0.0	0.468063872255	0.464071856287	0.350299401198	0.660678642715	0.664670658683	0.554890219561	0.599800399202	0.410179640719	0.420159680639	0.873253493014	0.894211576846	0.918163672655	0.915169660679	0.745508982036	0.745508982036	0.898203592814	0.888223552894	0.77744510978	0.845309381238	0.798403193613	0.799401197605	0.798403193613	0.853293413174	0.836327345309	0.860279441118	0.535928143713	0.52994011976	0.59381237525	0.559880239521	0.650698602794	0.612774451098	0.589820359281	0.561876247505	0.614770459082	0.60379241517	0.65369261477	0.567864271457	0.557884231537	0.546906187625	0.539920159681	0.677644710579	0.62375249501	0.631736526946	0.661676646707	0.565868263473	0.619760479042	0.577844311377	0.663672654691	0.585828343313	0.515968063872	0.566866267465	0.586826347305	0.661676646707	0.64870259481	0.659680638723	0.656686626747	0.936127744511	0.935129740519	0.899201596806	0.749500998004	0.932135728543	0.921157684631	0.751497005988	0.918163672655	0.870259481038	0.921157684631	0.779441117764	0.904191616766	0.958083832335	0.942115768463	0.713572854291	0.706586826347	0.675648702595	0.596806387226	0.594810379242	0.530938123752	0.518962075848	0.499001996008	0.473053892216	0.74750499002	0.706586826347	0.654690618762	0.651696606786	0.701596806387
CD8	0.424151696607	0.469061876248	0.667664670659	0.620758483034	0.803393213573	0.733532934132	0.468063872255	0.0	0.317365269461	0.429141716567	0.773453093812	0.790419161677	0.62375249501	0.635728542914	0.47005988024	0.40618762475	0.926147704591	0.927145708583	0.926147704591	0.927145708583	0.77245508982	0.781437125749	0.957085828343	0.953093812375	0.823353293413	0.897205588822	0.86127744511	0.862275449102	0.819361277445	0.869261477046	0.854291417166	0.893213572854	0.562874251497	0.538922155689	0.583832335329	0.522954091816	0.642714570858	0.590818363273	0.59880239521	0.538922155689	0.617764471058	0.592814371257	0.639720558882	0.535928143713	0.557884231537	0.550898203593	0.544910179641	0.74251497006	0.697604790419	0.734530938124	0.743512974052	0.656686626747	0.708582834331	0.63872255489	0.698602794411	0.632734530938	0.569860279441	0.663672654691	0.641716566866	0.755489021956	0.715568862275	0.725548902196	0.738522954092	0.922155688623	0.918163672655	0.867265469062	0.800399201597	0.914171656687	0.899201596806	0.798403193613	0.893213572854	0.847305389222	0.89620758483	0.816367265469	0.86626746507	0.937125748503	0.922155688623	0.801397205589	0.7624750499	0.773453093812	0.594810379242	0.588822355289	0.625748502994	0.606786427146	0.610778443114	0.570858283433	0.820359281437	0.788423153693	0.753493013972	0.759481037924	0.795409181637
CE7	0.411177644711	0.458083832335	0.672654690619	0.61377245509	0.787425149701	0.72754491018	0.464071856287	0.317365269461	0.0	0.427145708583	0.765469061876	0.775449101796	0.611776447106	0.634730538922	0.464071856287	0.390219560878	0.925149700599	0.927145708583	0.929141716567	0.936127744511	0.763473053892	0.76746506986	0.958083832335	0.944111776447	0.820359281437	0.89620758483	0.849301397206	0.85129740519	0.821357285429	0.872255489022	0.849301397206	0.893213572854	0.549900199601	0.521956087824	0.579840319361	0.507984031936	0.63373253493	0.580838323353	0.578842315369	0.527944111776	0.611776447106	0.582834331337	0.629740518962	0.521956087824	0.543912175649	0.534930139721	0.5249500998	0.74750499002	0.704590818363	0.746506986028	0.754491017964	0.663672654691	0.715568862275	0.635728542914	0.707584830339	0.631736526946	0.573852295409	0.668662674651	0.644710578842	0.763473053892	0.740518962076	0.730538922156	0.749500998004	0.927145708583	0.928143712575	0.863273453094	0.795409181637	0.925149700599	0.899201596806	0.794411177645	0.897205588822	0.853293413174	0.90119760479	0.810379241517	0.865269461078	0.942115768463	0.927145708583	0.791417165669	0.763473053892	0.776447105788	0.597804391218	0.597804391218	0.61377245509	0.619760479042	0.609780439122	0.567864271457	0.821357285429	0.776447105788	0.743512974052	0.75249500998	0.805389221557
CE8	0.452095808383	0.400199600798	0.647704590818	0.562874251497	0.714570858283	0.645708582834	0.350299401198	0.429141716567	0.427145708583	0.0	0.687624750499	0.695608782435	0.564870259481	0.615768463074	0.407185628743	0.434131736527	0.885229540918	0.894211576846	0.918163672655	0.922155688623	0.743512974052	0.740518962076	0.914171656687	0.910179640719	0.791417165669	0.859281437126	0.807385229541	0.800399201597	0.796407185629	0.853293413174	0.836327345309	0.867265469062	0.526946107784	0.50499001996	0.586826347305	0.528942115768	0.645708582834	0.604790419162	0.586826347305	0.52994011976	0.607784431138	0.594810379242	0.649700598802	0.532934131737	0.550898203593	0.531936127745	0.507984031936	0.692614770459	0.652694610778	0.683632734531	0.699600798403	0.604790419162	0.654690618762	0.589820359281	0.668662674651	0.585828343313	0.52994011976	0.60878243513	0.592814371257	0.703592814371	0.684630738523	0.678642714571	0.688622754491	0.941117764471	0.938123752495	0.890219560878	0.770459081836	0.931137724551	0.913173652695	0.771457085828	0.916167664671	0.869261477046	0.918163672655	0.787425149701	0.888223552894	0.950099800399	0.939121756487	0.751497005988	0.72754491018	0.712574850299	0.597804391218	0.591816367265	0.555888223553	0.553892215569	0.539920159681	0.5	0.765469061876	0.738522954092	0.696606786427	0.691616766467	0.736526946108
