	CA7	CA8	CB7	CB8	CC7	CC8	CD7	CD8	CE7	CE8	CF7	CF8	CG7	CG8	CH7	CH8	CA1	CA2	CB1	CB2	CC1	CC2	CD1	CD2	CE1	CE2	CF1	CF2	CG1	CG2	CH1	CH2	CA5	CA6	CB5	CB6	CC5	CC6	CD6	CE5	CE6	CF5	CF6	CG5	CG6	CH5	CH6	CA11	CA12	CB11	CB12	CC11	CC12	CD11	CD12	CE11	CE12	CF11	CF12	CG11	CG12	CH11	CH12	CA3	CA4	CB3	CB4	CC4	CD3	CD4	CE4	CF3	CF4	CG3	CG4	CH3	CH4	CA9	CA10	CB9	CC9	CC10	CD9	CD10	CE9	CE10	CF9	CG9	CG10	CH9	CH10
CA7	0.0	0.365269461078	0.640718562874	0.506986027944	0.704590818363	0.655688622754	0.416167664671	0.416167664671	0.394211576846	0.428143712575	0.654690618762	0.693612774451	0.557884231537	0.616766467066	0.393213572854	0.321357285429	0.910179640719	0.904191616766	0.903193612774	0.889221556886	0.739520958084	0.744510978044	0.937125748503	0.913173652695	0.827345309381	0.865269461078	0.844311377246	0.828343313373	0.805389221557	0.850299401198	0.86626746507	0.86127744511	0.533932135729	0.5249500998	0.563872255489	0.48003992016	0.575848303393	0.588822355289	0.568862275449	0.532934131737	0.617764471058	0.557884231537	0.583832335329	0.535928143713	0.51497005988	0.503992015968	0.522954091816	0.745508982036	0.706586826347	0.707584830339	0.725548902196	0.620758483034	0.687624750499	0.645708582834	0.697604790419	0.641716566866	0.563872255489	0.619760479042	0.650698602794	0.706586826347	0.709580838323	0.718562874251	0.707584830339	0.921157684631	0.937125748503	0.893213572854	0.738522954092	0.935129740519	0.912175648703	0.749500998004	0.895209580838	0.872255489022	0.907185628743	0.754491017964	0.897205588822	0.955089820359	0.925149700599	0.758483033932	0.733532934132	0.725548902196	0.63373253493	0.634730538922	0.609780439122	0.611776447106	0.584830339321	0.552894211577	0.760479041916	0.758483033932	0.718562874251	0.729540918164	0.766467065868
CA8	0.365269461078	0.0	0.642714570858	0.492015968064	0.654690618762	0.604790419162	0.380239520958	0.434131736527	0.422155688623	0.39620758483	0.602794411178	0.631736526946	0.553892215569	0.616766467066	0.299401197605	0.335329341317	0.854291417166	0.859281437126	0.911177644711	0.902195608782	0.72255489022	0.715568862275	0.897205588822	0.880239520958	0.781437125749	0.821357285429	0.800399201597	0.781437125749	0.7624750499	0.844311377246	0.843313373253	0.832335329341	0.532934131737	0.51996007984	0.576846307385	0.49001996008	0.595808383234	0.590818363273	0.570858283433	0.538922155689	0.61876247505	0.559880239521	0.594810379242	0.532934131737	0.533932135729	0.506986027944	0.5249500998	0.741516966068	0.688622754491	0.671656686627	0.696606786427	0.601796407186	0.650698602794	0.616766467066	0.671656686627	0.606786427146	0.551896207585	0.601796407186	0.655688622754	0.681636726547	0.673652694611	0.705588822355	0.675648702595	0.913173652695	0.931137724551	0.879241516966	0.703592814371	0.921157684631	0.900199600798	0.713572854291	0.87624750499	0.865269461078	0.889221556886	0.730538922156	0.879241516966	0.944111776447	0.922155688623	0.686626746507	0.723552894212	0.681636726547	0.641716566866	0.64371257485	0.547904191617	0.541916167665	0.518962075848	0.496007984032	0.760479041916	0.689620758483	0.649700598802	0.682634730539	0.719560878244
CB7	0.640718562874	0.642714570858	0.0	0.538922155689	0.673652694611	0.659680638723	0.655688622754	0.678642714571	0.679640718563	0.668662674651	0.651696606786	0.662674650699	0.498003992016	0.407185628743	0.665668662675	0.658682634731	0.830339321357	0.807385229541	0.86127744511	0.841317365269	0.776447105788	0.7375249501	0.805389221557	0.783433133733	0.686626746507	0.715568862275	0.753493013972	0.748502994012	0.718562874251	0.787425149701	0.801397205589	0.811377245509	0.746506986028	0.73253493014	0.694610778443	0.726546906188	0.686626746507	0.73253493014	0.74251497006	0.740518962076	0.741516966068	0.7375249501	0.661676646707	0.736526946108	0.696606786427	0.735528942116	0.741516966068	0.786427145709	0.749500998004	0.791417165669	0.809381237525	0.718562874251	0.769461077844	0.707584830339	0.77245508982	0.700598802395	0.644710578842	0.717564870259	0.726546906188	0.781437125749	0.800399201597	0.75748502994	0.77744510978	0.885229540918	0.819361277445	0.887225548902	0.783433133733	0.829341317365	0.879241516966	0.788423153693	0.89121756487	0.828343313373	0.882235528942	0.7624750499	0.880239520958	0.847305389222	0.88622754491	0.860279441118	0.804391217565	0.860279441118	0.703592814371	0.693612774451	0.718562874251	0.72255489022	0.724550898204	0.716566866267	0.888223552894	0.874251497006	0.835329341317	0.853293413174	0.900199600798
CB8	0.506986027944	0.492015968064	0.538922155689	0.0	0.602794411178	0.582834331337	0.493013972056	0.591816367265	0.583832335329	0.537924151697	0.590818363273	0.610778443114	0.431137724551	0.501996007984	0.505988023952	0.508982035928	0.843313373253	0.834331337325	0.873253493014	0.84630738523	0.689620758483	0.691616766467	0.85129740519	0.820359281437	0.745508982036	0.771457085828	0.776447105788	0.756487025948	0.717564870259	0.780439121756	0.827345309381	0.819361277445	0.635728542914	0.622754491018	0.629740518962	0.651696606786	0.619760479042	0.651696606786	0.668662674651	0.663672654691	0.656686626747	0.660678642715	0.611776447106	0.665668662675	0.622754491018	0.626746506986	0.647704590818	0.726546906188	0.676646706587	0.686626746507	0.701596806387	0.610778443114	0.675648702595	0.619760479042	0.672654690619	0.621756487026	0.536926147705	0.61377245509	0.645708582834	0.698602794411	0.705588822355	0.688622754491	0.673652694611	0.894211576846	0.898203592814	0.88123752495	0.723552894212	0.90119760479	0.890219560878	0.723552894212	0.880239520958	0.84630738523	0.882235528942	0.719560878244	0.874251497006	0.923153692615	0.904191616766	0.739520958084	0.711576846307	0.72754491018	0.636726546906	0.622754491018	0.591816367265	0.580838323353	0.571856287425	0.559880239521	0.771457085828	0.739520958084	0.700598802395	0.738522954092	0.761477045908
CC7	0.704590818363	0.654690618762	0.673652694611	0.602794411178	0.0	0.503992015968	0.65369261477	0.781437125749	0.776447105788	0.709580838323	0.50998003992	0.429141716567	0.63373253493	0.662674650699	0.670658682635	0.702594810379	0.806387225549	0.783433133733	0.88123752495	0.868263473054	0.734530938124	0.703592814371	0.655688622754	0.625748502994	0.581836327345	0.578842315369	0.694610778443	0.703592814371	0.74750499002	0.808383233533	0.798403193613	0.796407185629	0.810379241517	0.815369261477	0.850299401198	0.845309381238	0.843313373253	0.839321357285	0.84630738523	0.842315369261	0.837325349301	0.841317365269	0.832335329341	0.844311377246	0.844311377246	0.816367265469	0.822355289421	0.738522954092	0.693612774451	0.691616766467	0.716566866267	0.687624750499	0.689620758483	0.709580838323	0.684630738523	0.705588822355	0.716566866267	0.696606786427	0.715568862275	0.701596806387	0.691616766467	0.708582834331	0.696606786427	0.936127744511	0.939121756487	0.917165668663	0.759481037924	0.945109780439	0.932135728543	0.771457085828	0.915169660679	0.859281437126	0.925149700599	0.760479041916	0.914171656687	0.971057884232	0.947105788423	0.739520958084	0.713572854291	0.735528942116	0.855289421158	0.831337325349	0.734530938124	0.735528942116	0.728542914172	0.739520958084	0.783433133733	0.743512974052	0.739520958084	0.74251497006	0.771457085828
CC8	0.655688622754	0.604790419162	0.659680638723	0.582834331337	0.503992015968	0.0	0.614770459082	0.735528942116	0.719560878244	0.662674650699	0.456087824351	0.493013972056	0.600798403194	0.647704590818	0.614770459082	0.662674650699	0.789421157685	0.783433133733	0.868263473054	0.860279441118	0.711576846307	0.679640718563	0.761477045908	0.734530938124	0.641716566866	0.681636726547	0.716566866267	0.695608782435	0.731536926148	0.806387225549	0.810379241517	0.791417165669	0.770459081836	0.760479041916	0.803393213573	0.789421157685	0.787425149701	0.789421157685	0.802395209581	0.796407185629	0.786427145709	0.798403193613	0.787425149701	0.797405189621	0.793413173653	0.7624750499	0.779441117764	0.72754491018	0.683632734531	0.687624750499	0.719560878244	0.652694610778	0.655688622754	0.666666666667	0.659680638723	0.657684630739	0.674650698603	0.649700598802	0.676646706587	0.691616766467	0.682634730539	0.699600798403	0.696606786427	0.914171656687	0.909181636727	0.884231536926	0.726546906188	0.920159680639	0.910179640719	0.738522954092	0.890219560878	0.849301397206	0.900199600798	0.73253493014	0.88622754491	0.948103792415	0.925149700599	0.708582834331	0.708582834331	0.716566866267	0.802395209581	0.77744510978	0.666666666667	0.679640718563	0.676646706587	0.670658682635	0.77245508982	0.720558882236	0.689620758483	0.719560878244	0.770459081836
CD7	0.416167664671	0.380239520958	0.655688622754	0.493013972056	0.65369261477	0.614770459082	0.0	0.456087824351	0.430139720559	0.341317365269	0.620758483034	0.650698602794	0.556886227545	0.612774451098	0.377245508982	0.412175648703	0.87624750499	0.87125748503	0.909181636727	0.904191616766	0.74251497006	0.746506986028	0.907185628743	0.885229540918	0.794411177645	0.828343313373	0.814371257485	0.808383233533	0.779441117764	0.852295409182	0.852295409182	0.843313373253	0.537924151697	0.527944111776	0.583832335329	0.541916167665	0.59880239521	0.597804391218	0.574850299401	0.547904191617	0.61876247505	0.566866267465	0.605788423154	0.545908183633	0.541916167665	0.512974051896	0.530938123752	0.707584830339	0.650698602794	0.656686626747	0.669660678643	0.567864271457	0.634730538922	0.587824351297	0.661676646707	0.590818363273	0.528942115768	0.579840319361	0.610778443114	0.660678642715	0.652694610778	0.671656686627	0.659680638723	0.938123752495	0.945109780439	0.900199600798	0.741516966068	0.933133732535	0.921157684631	0.748502994012	0.90119760479	0.88123752495	0.911177644711	0.755489021956	0.903193612774	0.965069860279	0.935129740519	0.723552894212	0.721556886228	0.660678642715	0.601796407186	0.60878243513	0.532934131737	0.532934131737	0.496007984032	0.48003992016	0.731536926148	0.715568862275	0.663672654691	0.668662674651	0.714570858283
CD8	0.416167664671	0.434131736527	0.678642714571	0.591816367265	0.781437125749	0.735528942116	0.456087824351	0.0	0.345309381238	0.443113772455	0.74251497006	0.779441117764	0.625748502994	0.641716566866	0.461077844311	0.433133732535	0.916167664671	0.914171656687	0.919161676647	0.910179640719	0.7624750499	0.775449101796	0.965069860279	0.941117764471	0.840319361277	0.884231536926	0.85628742515	0.837325349301	0.796407185629	0.868263473054	0.87624750499	0.870259481038	0.568862275449	0.555888223553	0.566866267465	0.492015968064	0.592814371257	0.599800399202	0.579840319361	0.550898203593	0.631736526946	0.564870259481	0.604790419162	0.543912175649	0.530938123752	0.542914171657	0.555888223553	0.756487025948	0.749500998004	0.75249500998	0.766467065868	0.669660678643	0.725548902196	0.652694610778	0.717564870259	0.652694610778	0.575848303393	0.667664670659	0.676646706587	0.760479041916	0.751497005988	0.751497005988	0.743512974052	0.909181636727	0.924151696607	0.867265469062	0.791417165669	0.922155688623	0.90119760479	0.814371257485	0.88123752495	0.853293413174	0.892215568862	0.795409181637	0.87125748503	0.939121756487	0.917165668663	0.800399201597	0.771457085828	0.763473053892	0.597804391218	0.599800399202	0.632734530938	0.626746506986	0.612774451098	0.588822355289	0.821357285429	0.795409181637	0.751497005988	0.77245508982	0.808383233533
CE7	0.394211576846	0.422155688623	0.679640718563	0.583832335329	0.776447105788	0.719560878244	0.430139720559	0.345309381238	0.0	0.413173652695	0.72754491018	0.763473053892	0.609780439122	0.640718562874	0.447105788423	0.425149700599	0.915169660679	0.908183632735	0.922155688623	0.915169660679	0.748502994012	0.745508982036	0.960079840319	0.938123752495	0.830339321357	0.877245508982	0.845309381238	0.821357285429	0.792415169661	0.864271457086	0.86626746507	0.868263473054	0.559880239521	0.550898203593	0.560878243513	0.48003992016	0.584830339321	0.59381237525	0.564870259481	0.537924151697	0.616766467066	0.552894211577	0.596806387226	0.530938123752	0.51996007984	0.532934131737	0.538922155689	0.736526946108	0.725548902196	0.733532934132	0.756487025948	0.646706586826	0.698602794411	0.621756487026	0.701596806387	0.632734530938	0.553892215569	0.640718562874	0.650698602794	0.734530938124	0.736526946108	0.72754491018	0.736526946108	0.903193612774	0.911177644711	0.86626746507	0.779441117764	0.910179640719	0.898203592814	0.795409181637	0.867265469062	0.843313373253	0.883233532934	0.784431137725	0.867265469062	0.932135728543	0.912175648703	0.773453093812	0.760479041916	0.745508982036	0.601796407186	0.594810379242	0.602794411178	0.60379241517	0.590818363273	0.558882235529	0.804391217565	0.765469061876	0.728542914172	0.749500998004	0.789421157685
CE8	0.428143712575	0.39620758483	0.668662674651	0.537924151697	0.709580838323	0.662674650699	0.341317365269	0.443113772455	0.413173652695	0.0	0.652694610778	0.697604790419	0.569860279441	0.627744510978	0.39620758483	0.429141716567	0.878243512974	0.889221556886	0.915169660679	0.909181636727	0.733532934132	0.73253493014	0.926147704591	0.900199600798	0.807385229541	0.847305389222	0.825349301397	0.804391217565	0.787425149701	0.859281437126	0.862275449102	0.862275449102	0.545908183633	0.522954091816	0.584830339321	0.520958083832	0.599800399202	0.59381237525	0.574850299401	0.541916167665	0.621756487026	0.572854291417	0.602794411178	0.542914171657	0.541916167665	0.510978043912	0.52994011976	0.702594810379	0.676646706587	0.684630738523	0.708582834331	0.607784431138	0.658682634731	0.592814371257	0.677644710579	0.589820359281	0.525948103792	0.606786427146	0.610778443114	0.691616766467	0.690618762475	0.683632734531	0.686626746507	0.925149700599	0.935129740519	0.895209580838	0.76746506986	0.933133732535	0.912175648703	0.77245508982	0.89121756487	0.884231536926	0.902195608782	0.763473053892	0.899201596806	0.955089820359	0.933133732535	0.74750499002	0.731536926148	0.695608782435	0.609780439122	0.60878243513	0.554890219561	0.553892215569	0.533932135729	0.499001996008	0.75249500998	0.740518962076	0.690618762475	0.698602794411	0.739520958084
