	CA7	CA8	CB7	CB8	CC7	CC8	CD7	CD8	CE7	CE8	CF7	CF8	CG7	CG8	CH7	CH8	CA1	CA2	CB1	CB2	CC1	CC2	CD1	CD2	CE1	CE2	CF1	CF2	CG1	CG2	CH1	CH2	CA5	CA6	CB5	CB6	CC5	CC6	CD6	CE5	CE6	CF5	CF6	CG5	CG6	CH5	CH6	CA11	CA12	CB11	CB12	CC11	CC12	CD11	CD12	CE11	CE12	CF11	CF12	CG11	CG12	CH11	CH12	CA3	CA4	CB3	CB4	CC4	CD3	CD4	CE4	CF3	CF4	CG3	CG4	CH3	CH4	CA9	CA10	CB9	CC9	CC10	CD9	CD10	CE9	CE10	CF9	CG9	CG10	CH9	CH10
CA7	0.0	0.379241516966	0.664670658683	0.541916167665	0.715568862275	0.646706586826	0.413173652695	0.420159680639	0.415169660679	0.427145708583	0.665668662675	0.676646706587	0.600798403194	0.657684630739	0.370259481038	0.306387225549	0.928143712575	0.916167664671	0.926147704591	0.933133732535	0.741516966068	0.751497005988	0.929141716567	0.929141716567	0.834331337325	0.879241516966	0.844311377246	0.840319361277	0.825349301397	0.868263473054	0.854291417166	0.865269461078	0.562874251497	0.521956087824	0.562874251497	0.49001996008	0.609780439122	0.564870259481	0.590818363273	0.557884231537	0.59880239521	0.579840319361	0.627744510978	0.545908183633	0.558882235529	0.49500998004	0.534930139721	0.736526946108	0.687624750499	0.700598802395	0.688622754491	0.635728542914	0.677644710579	0.644710578842	0.691616766467	0.63373253493	0.566866267465	0.614770459082	0.663672654691	0.708582834331	0.679640718563	0.733532934132	0.701596806387	0.929141716567	0.944111776447	0.90119760479	0.739520958084	0.933133732535	0.909181636727	0.744510978044	0.920159680639	0.88622754491	0.927145708583	0.766467065868	0.90618762475	0.968063872255	0.925149700599	0.73253493014	0.724550898204	0.716566866267	0.637724550898	0.662674650699	0.576846307385	0.596806387226	0.545908183633	0.542914171657	0.759481037924	0.728542914172	0.703592814371	0.703592814371	0.751497005988
CA8	0.379241516966	0.0	0.649700598802	0.502994011976	0.668662674651	0.610778443114	0.367265469062	0.457085828343	0.461077844311	0.38622754491	0.625748502994	0.626746506986	0.568862275449	0.63872255489	0.317365269461	0.365269461078	0.889221556886	0.872255489022	0.916167664671	0.917165668663	0.711576846307	0.711576846307	0.89620758483	0.898203592814	0.797405189621	0.837325349301	0.809381237525	0.803393213573	0.768463073852	0.840319361277	0.830339321357	0.828343313373	0.565868263473	0.51996007984	0.578842315369	0.531936127745	0.615768463074	0.571856287425	0.587824351297	0.564870259481	0.59880239521	0.585828343313	0.629740518962	0.551896207585	0.567864271457	0.508982035928	0.533932135729	0.713572854291	0.663672654691	0.662674650699	0.645708582834	0.61377245509	0.636726546906	0.604790419162	0.654690618762	0.594810379242	0.530938123752	0.600798403194	0.651696606786	0.665668662675	0.65369261477	0.705588822355	0.673652694611	0.925149700599	0.940119760479	0.884231536926	0.711576846307	0.928143712575	0.90618762475	0.715568862275	0.90119760479	0.885229540918	0.907185628743	0.751497005988	0.894211576846	0.954091816367	0.927145708583	0.683632734531	0.685628742515	0.666666666667	0.626746506986	0.646706586826	0.535928143713	0.550898203593	0.49500998004	0.49001996008	0.750499001996	0.687624750499	0.642714570858	0.665668662675	0.713572854291
CB7	0.664670658683	0.649700598802	0.0	0.550898203593	0.676646706587	0.678642714571	0.656686626747	0.670658682635	0.676646706587	0.658682634731	0.673652694611	0.658682634731	0.532934131737	0.416167664671	0.645708582834	0.644710578842	0.858283433134	0.836327345309	0.87125748503	0.860279441118	0.759481037924	0.726546906188	0.793413173653	0.789421157685	0.694610778443	0.728542914172	0.778443113772	0.780439121756	0.721556886228	0.783433133733	0.800399201597	0.809381237525	0.739520958084	0.731536926148	0.680638722555	0.729540918164	0.660678642715	0.72754491018	0.739520958084	0.735528942116	0.738522954092	0.739520958084	0.632734530938	0.728542914172	0.683632734531	0.733532934132	0.739520958084	0.774451097804	0.730538922156	0.801397205589	0.785429141717	0.713572854291	0.765469061876	0.704590818363	0.751497005988	0.693612774451	0.645708582834	0.708582834331	0.714570858283	0.789421157685	0.789421157685	0.766467065868	0.778443113772	0.887225548902	0.823353293413	0.888223552894	0.775449101796	0.807385229541	0.880239520958	0.793413173653	0.900199600798	0.834331337325	0.890219560878	0.765469061876	0.883233532934	0.840319361277	0.88123752495	0.85628742515	0.795409181637	0.859281437126	0.694610778443	0.676646706587	0.708582834331	0.728542914172	0.714570858283	0.707584830339	0.887225548902	0.869261477046	0.832335329341	0.850299401198	0.900199600798
CB8	0.541916167665	0.502994011976	0.550898203593	0.0	0.635728542914	0.60878243513	0.502994011976	0.59381237525	0.600798403194	0.528942115768	0.62375249501	0.62375249501	0.452095808383	0.518962075848	0.508982035928	0.521956087824	0.865269461078	0.854291417166	0.895209580838	0.878243512974	0.664670658683	0.680638722555	0.852295409182	0.85129740519	0.768463073852	0.806387225549	0.787425149701	0.787425149701	0.717564870259	0.780439121756	0.829341317365	0.829341317365	0.630738522954	0.625748502994	0.609780439122	0.64870259481	0.597804391218	0.641716566866	0.676646706587	0.660678642715	0.64870259481	0.675648702595	0.600798403194	0.664670658683	0.609780439122	0.63373253493	0.649700598802	0.719560878244	0.658682634731	0.701596806387	0.691616766467	0.615768463074	0.681636726547	0.626746506986	0.682634730539	0.624750499002	0.551896207585	0.61876247505	0.657684630739	0.710578842315	0.707584830339	0.707584830339	0.680638722555	0.900199600798	0.910179640719	0.887225548902	0.719560878244	0.899201596806	0.890219560878	0.724550898204	0.910179640719	0.875249500998	0.898203592814	0.721556886228	0.884231536926	0.923153692615	0.89121756487	0.746506986028	0.711576846307	0.73253493014	0.63373253493	0.650698602794	0.591816367265	0.595808383234	0.558882235529	0.560878243513	0.7624750499	0.744510978044	0.705588822355	0.735528942116	0.780439121756
CC7	0.715568862275	0.668662674651	0.676646706587	0.635728542914	0.0	0.518962075848	0.688622754491	0.788423153693	0.790419161677	0.718562874251	0.502994011976	0.455089820359	0.656686626747	0.649700598802	0.665668662675	0.699600798403	0.801397205589	0.805389221557	0.884231536926	0.878243512974	0.72255489022	0.683632734531	0.656686626747	0.660678642715	0.570858283433	0.591816367265	0.697604790419	0.717564870259	0.745508982036	0.811377245509	0.782435129741	0.773453093812	0.819361277445	0.810379241517	0.840319361277	0.841317365269	0.828343313373	0.836327345309	0.853293413174	0.843313373253	0.830339321357	0.852295409182	0.835329341317	0.849301397206	0.841317365269	0.816367265469	0.831337325349	0.717564870259	0.684630738523	0.701596806387	0.692614770459	0.684630738523	0.677644710579	0.702594810379	0.683632734531	0.702594810379	0.690618762475	0.689620758483	0.708582834331	0.701596806387	0.676646706587	0.701596806387	0.693612774451	0.932135728543	0.940119760479	0.909181636727	0.768463073852	0.934131736527	0.920159680639	0.773453093812	0.930139720559	0.854291417166	0.933133732535	0.76746506986	0.916167664671	0.972055888224	0.934131736527	0.741516966068	0.691616766467	0.74750499002	0.845309381238	0.823353293413	0.739520958084	0.740518962076	0.7375249501	0.739520958084	0.788423153693	0.750499001996	0.749500998004	0.738522954092	0.795409181637
CC8	0.646706586826	0.610778443114	0.678642714571	0.60878243513	0.518962075848	0.0	0.629740518962	0.739520958084	0.751497005988	0.663672654691	0.455089820359	0.473053892216	0.619760479042	0.640718562874	0.605788423154	0.639720558882	0.795409181637	0.794411177645	0.885229540918	0.87624750499	0.697604790419	0.665668662675	0.720558882236	0.73253493014	0.64371257485	0.673652694611	0.712574850299	0.72754491018	0.735528942116	0.802395209581	0.795409181637	0.775449101796	0.77744510978	0.766467065868	0.801397205589	0.794411177645	0.784431137725	0.795409181637	0.811377245509	0.798403193613	0.789421157685	0.811377245509	0.794411177645	0.810379241517	0.799401197605	0.770459081836	0.786427145709	0.72754491018	0.679640718563	0.700598802395	0.683632734531	0.676646706587	0.661676646707	0.680638722555	0.669660678643	0.686626746507	0.665668662675	0.657684630739	0.695608782435	0.703592814371	0.679640718563	0.723552894212	0.702594810379	0.920159680639	0.931137724551	0.89121756487	0.724550898204	0.913173652695	0.905189620758	0.726546906188	0.912175648703	0.872255489022	0.916167664671	0.748502994012	0.89620758483	0.959081836327	0.912175648703	0.701596806387	0.705588822355	0.713572854291	0.802395209581	0.776447105788	0.671656686627	0.679640718563	0.684630738523	0.663672654691	0.782435129741	0.712574850299	0.686626746507	0.705588822355	0.768463073852
CD7	0.413173652695	0.367265469062	0.656686626747	0.502994011976	0.688622754491	0.629740518962	0.0	0.450099800399	0.444111776447	0.344311377246	0.649700598802	0.654690618762	0.568862275449	0.637724550898	0.39121756487	0.415169660679	0.889221556886	0.878243512974	0.921157684631	0.921157684631	0.718562874251	0.72754491018	0.893213572854	0.90119760479	0.805389221557	0.85129740519	0.800399201597	0.818363273453	0.783433133733	0.852295409182	0.84630738523	0.838323353293	0.567864271457	0.520958083832	0.569860279441	0.534930139721	0.615768463074	0.566866267465	0.59381237525	0.562874251497	0.59381237525	0.581836327345	0.629740518962	0.552894211577	0.565868263473	0.521956087824	0.534930139721	0.698602794411	0.651696606786	0.674650698603	0.654690618762	0.59381237525	0.644710578842	0.581836327345	0.662674650699	0.594810379242	0.535928143713	0.584830339321	0.629740518962	0.677644710579	0.660678642715	0.693612774451	0.676646706587	0.930139720559	0.950099800399	0.892215568862	0.756487025948	0.935129740519	0.912175648703	0.759481037924	0.908183632735	0.894211576846	0.921157684631	0.768463073852	0.905189620758	0.958083832335	0.935129740519	0.720558882236	0.698602794411	0.673652694611	0.600798403194	0.624750499002	0.533932135729	0.543912175649	0.497005988024	0.497005988024	0.724550898204	0.718562874251	0.664670658683	0.667664670659	0.721556886228
CD8	0.420159680639	0.457085828343	0.670658682635	0.59381237525	0.788423153693	0.739520958084	0.450099800399	0.0	0.341317365269	0.411177644711	0.758483033932	0.769461077844	0.635728542914	0.661676646707	0.463073852295	0.411177644711	0.933133732535	0.917165668663	0.924151696607	0.931137724551	0.75249500998	0.761477045908	0.950099800399	0.944111776447	0.834331337325	0.893213572854	0.873253493014	0.867265469062	0.794411177645	0.858283433134	0.858283433134	0.865269461078	0.589820359281	0.560878243513	0.567864271457	0.502994011976	0.622754491018	0.578842315369	0.594810379242	0.564870259481	0.61876247505	0.583832335329	0.63373253493	0.542914171657	0.558882235529	0.52994011976	0.557884231537	0.731536926148	0.712574850299	0.74750499002	0.725548902196	0.649700598802	0.707584830339	0.637724550898	0.703592814371	0.630738522954	0.579840319361	0.650698602794	0.656686626747	0.739520958084	0.721556886228	0.744510978044	0.738522954092	0.910179640719	0.923153692615	0.860279441118	0.795409181637	0.915169660679	0.889221556886	0.803393213573	0.892215568862	0.865269461078	0.902195608782	0.791417165669	0.868263473054	0.930139720559	0.911177644711	0.788423153693	0.764471057884	0.749500998004	0.575848303393	0.594810379242	0.611776447106	0.626746506986	0.591816367265	0.580838323353	0.799401197605	0.786427145709	0.743512974052	0.746506986028	0.802395209581
CE7	0.415169660679	0.461077844311	0.676646706587	0.600798403194	0.790419161677	0.751497005988	0.444111776447	0.341317365269	0.0	0.419161676647	0.766467065868	0.775449101796	0.63872255489	0.667664670659	0.466067864271	0.413173652695	0.931137724551	0.922155688623	0.931137724551	0.943113772455	0.765469061876	0.768463073852	0.956087824351	0.955089820359	0.84630738523	0.895209580838	0.867265469062	0.858283433134	0.802395209581	0.865269461078	0.850299401198	0.859281437126	0.583832335329	0.552894211577	0.561876247505	0.494011976048	0.622754491018	0.559880239521	0.579840319361	0.558882235529	0.606786427146	0.570858283433	0.624750499002	0.543912175649	0.554890219561	0.517964071856	0.549900199601	0.745508982036	0.72754491018	0.760479041916	0.730538922156	0.668662674651	0.712574850299	0.645708582834	0.709580838323	0.647704590818	0.586826347305	0.662674650699	0.669660678643	0.754491017964	0.743512974052	0.755489021956	0.758483033932	0.907185628743	0.920159680639	0.864271457086	0.802395209581	0.915169660679	0.885229540918	0.810379241517	0.888223552894	0.867265469062	0.892215568862	0.810379241517	0.875249500998	0.933133732535	0.907185628743	0.791417165669	0.763473053892	0.754491017964	0.590818363273	0.61377245509	0.617764471058	0.626746506986	0.59381237525	0.582834331337	0.807385229541	0.790419161677	0.736526946108	0.759481037924	0.808383233533
CE8	0.427145708583	0.38622754491	0.658682634731	0.528942115768	0.718562874251	0.663672654691	0.344311377246	0.411177644711	0.419161676647	0.0	0.682634730539	0.690618762475	0.565868263473	0.637724550898	0.399201596806	0.414171656687	0.904191616766	0.895209580838	0.923153692615	0.921157684631	0.715568862275	0.728542914172	0.915169660679	0.919161676647	0.816367265469	0.853293413174	0.818363273453	0.821357285429	0.77744510978	0.853293413174	0.842315369261	0.839321357285	0.568862275449	0.51996007984	0.574850299401	0.508982035928	0.614770459082	0.569860279441	0.590818363273	0.560878243513	0.595808383234	0.579840319361	0.626746506986	0.555888223553	0.561876247505	0.499001996008	0.541916167665	0.700598802395	0.669660678643	0.693612774451	0.678642714571	0.60878243513	0.663672654691	0.582834331337	0.664670658683	0.592814371257	0.544910179641	0.607784431138	0.62375249501	0.699600798403	0.687624750499	0.697604790419	0.698602794411	0.928143712575	0.951097804391	0.88622754491	0.774451097804	0.938123752495	0.903193612774	0.776447105788	0.908183632735	0.895209580838	0.919161676647	0.77744510978	0.895209580838	0.957085828343	0.929141716567	0.745508982036	0.72255489022	0.697604790419	0.60379241517	0.620758483034	0.559880239521	0.571856287425	0.528942115768	0.520958083832	0.74750499002	0.740518962076	0.684630738523	0.696606786427	0.750499001996
