	CA7	CA8	CB7	CB8	CC7	CC8	CD7	CD8	CE7	CE8	CF7	CF8	CG7	CG8	CH7	CH8	CA1	CA2	CB1	CB2	CC1	CC2	CD1	CD2	CE1	CE2	CF1	CF2	CG1	CG2	CH1	CH2	CA5	CA6	CB5	CB6	CC5	CC6	CD6	CE5	CE6	CF5	CF6	CG5	CG6	CH5	CH6	CA11	CA12	CB11	CB12	CC11	CC12	CD11	CD12	CE11	CE12	CF11	CF12	CG11	CG12	CH11	CH12	CA3	CA4	CB3	CB4	CC4	CD3	CD4	CE4	CF3	CF4	CG3	CG4	CH3	CH4	CA9	CA10	CB9	CC9	CC10	CD9	CD10	CE9	CE10	CF9	CG9	CG10	CH9	CH10
CA7	0.0	0.363273453094	0.687624750499	0.527944111776	0.698602794411	0.639720558882	0.419161676647	0.411177644711	0.403193612774	0.439121756487	0.64371257485	0.698602794411	0.549900199601	0.646706586826	0.363273453094	0.290419161677	0.913173652695	0.90618762475	0.919161676647	0.907185628743	0.73253493014	0.755489021956	0.934131736527	0.924151696607	0.812375249501	0.887225548902	0.829341317365	0.826347305389	0.821357285429	0.865269461078	0.855289421158	0.859281437126	0.566866267465	0.496007984032	0.564870259481	0.505988023952	0.605788423154	0.579840319361	0.584830339321	0.556886227545	0.62375249501	0.569860279441	0.612774451098	0.500998003992	0.560878243513	0.486027944112	0.521956087824	0.75249500998	0.706586826347	0.692614770459	0.703592814371	0.622754491018	0.671656686627	0.647704590818	0.719560878244	0.636726546906	0.535928143713	0.61876247505	0.671656686627	0.693612774451	0.715568862275	0.750499001996	0.695608782435	0.938123752495	0.938123752495	0.898203592814	0.72255489022	0.935129740519	0.907185628743	0.734530938124	0.924151696607	0.882235528942	0.923153692615	0.784431137725	0.893213572854	0.958083832335	0.923153692615	0.72255489022	0.731536926148	0.733532934132	0.63872255489	0.641716566866	0.595808383234	0.596806387226	0.553892215569	0.539920159681	0.788423153693	0.73253493014	0.682634730539	0.711576846307	0.760479041916
CA8	0.363273453094	0.0	0.660678642715	0.484031936128	0.641716566866	0.590818363273	0.37624750499	0.456087824351	0.436127744511	0.413173652695	0.601796407186	0.644710578842	0.537924151697	0.617764471058	0.311377245509	0.357285429142	0.867265469062	0.849301397206	0.923153692615	0.88622754491	0.715568862275	0.72754491018	0.883233532934	0.88123752495	0.761477045908	0.843313373253	0.778443113772	0.785429141717	0.775449101796	0.842315369261	0.826347305389	0.826347305389	0.570858283433	0.501996007984	0.586826347305	0.513972055888	0.615768463074	0.579840319361	0.591816367265	0.559880239521	0.626746506986	0.578842315369	0.62874251497	0.505988023952	0.574850299401	0.489021956088	0.52994011976	0.738522954092	0.698602794411	0.672654690619	0.680638722555	0.61377245509	0.65369261477	0.619760479042	0.705588822355	0.617764471058	0.518962075848	0.60878243513	0.671656686627	0.684630738523	0.706586826347	0.736526946108	0.694610778443	0.945109780439	0.944111776447	0.900199600798	0.715568862275	0.938123752495	0.909181636727	0.717564870259	0.917165668663	0.885229540918	0.919161676647	0.771457085828	0.88622754491	0.965069860279	0.933133732535	0.686626746507	0.719560878244	0.709580838323	0.640718562874	0.630738522954	0.574850299401	0.556886227545	0.527944111776	0.518962075848	0.782435129741	0.695608782435	0.63872255489	0.687624750499	0.73253493014
CB7	0.687624750499	0.660678642715	0.0	0.571856287425	0.664670658683	0.659680638723	0.681636726547	0.708582834331	0.707584830339	0.695608782435	0.656686626747	0.65369261477	0.568862275449	0.415169660679	0.682634730539	0.696606786427	0.830339321357	0.826347305389	0.879241516966	0.843313373253	0.750499001996	0.725548902196	0.792415169661	0.773453093812	0.659680638723	0.731536926148	0.735528942116	0.725548902196	0.705588822355	0.791417165669	0.781437125749	0.800399201597	0.774451097804	0.763473053892	0.7375249501	0.764471057884	0.711576846307	0.765469061876	0.77245508982	0.773453093812	0.774451097804	0.771457085828	0.703592814371	0.756487025948	0.709580838323	0.766467065868	0.773453093812	0.756487025948	0.707584830339	0.764471057884	0.773453093812	0.701596806387	0.75249500998	0.688622754491	0.765469061876	0.681636726547	0.679640718563	0.699600798403	0.693612774451	0.766467065868	0.786427145709	0.764471057884	0.775449101796	0.890219560878	0.790419161677	0.877245508982	0.754491017964	0.793413173653	0.86127744511	0.768463073852	0.90119760479	0.825349301397	0.882235528942	0.760479041916	0.859281437126	0.821357285429	0.88123752495	0.839321357285	0.781437125749	0.863273453094	0.73253493014	0.710578842315	0.730538922156	0.735528942116	0.739520958084	0.736526946108	0.892215568862	0.852295409182	0.798403193613	0.837325349301	0.890219560878
CB8	0.527944111776	0.484031936128	0.571856287425	0.0	0.636726546906	0.60878243513	0.49500998004	0.592814371257	0.584830339321	0.513972055888	0.616766467066	0.640718562874	0.438123752495	0.50998003992	0.5	0.513972055888	0.855289421158	0.844311377246	0.885229540918	0.852295409182	0.672654690619	0.688622754491	0.85628742515	0.844311377246	0.7375249501	0.816367265469	0.77245508982	0.773453093812	0.715568862275	0.789421157685	0.828343313373	0.803393213573	0.627744510978	0.637724550898	0.634730538922	0.647704590818	0.586826347305	0.646706586826	0.669660678643	0.674650698603	0.673652694611	0.663672654691	0.595808383234	0.635728542914	0.611776447106	0.630738522954	0.626746506986	0.711576846307	0.649700598802	0.683632734531	0.679640718563	0.615768463074	0.672654690619	0.617764471058	0.693612774451	0.605788423154	0.528942115768	0.610778443114	0.636726546906	0.689620758483	0.711576846307	0.707584830339	0.682634730539	0.90119760479	0.890219560878	0.883233532934	0.711576846307	0.888223552894	0.868263473054	0.713572854291	0.909181636727	0.863273453094	0.894211576846	0.741516966068	0.865269461078	0.910179640719	0.889221556886	0.731536926148	0.706586826347	0.74750499002	0.631736526946	0.605788423154	0.601796407186	0.587824351297	0.562874251497	0.550898203593	0.783433133733	0.74251497006	0.677644710579	0.72754491018	0.769461077844
CC7	0.698602794411	0.641716566866	0.664670658683	0.636726546906	0.0	0.5249500998	0.679640718563	0.802395209581	0.786427145709	0.681636726547	0.492015968064	0.447105788423	0.654690618762	0.650698602794	0.660678642715	0.694610778443	0.796407185629	0.798403193613	0.893213572854	0.85628742515	0.719560878244	0.698602794411	0.685628742515	0.661676646707	0.586826347305	0.621756487026	0.677644710579	0.701596806387	0.729540918164	0.825349301397	0.759481037924	0.779441117764	0.808383233533	0.826347305389	0.849301397206	0.835329341317	0.825349301397	0.836327345309	0.848303393214	0.858283433134	0.85129740519	0.842315369261	0.834331337325	0.830339321357	0.847305389222	0.818363273453	0.811377245509	0.728542914172	0.704590818363	0.674650698603	0.672654690619	0.676646706587	0.668662674651	0.704590818363	0.687624750499	0.693612774451	0.690618762475	0.667664670659	0.716566866267	0.681636726547	0.680638722555	0.716566866267	0.679640718563	0.955089820359	0.943113772455	0.914171656687	0.754491017964	0.944111776447	0.919161676647	0.759481037924	0.935129740519	0.85628742515	0.936127744511	0.795409181637	0.905189620758	0.979041916168	0.939121756487	0.728542914172	0.701596806387	0.75748502994	0.84630738523	0.821357285429	0.731536926148	0.729540918164	0.730538922156	0.728542914172	0.808383233533	0.740518962076	0.73253493014	0.73253493014	0.77744510978
CC8	0.639720558882	0.590818363273	0.659680638723	0.60878243513	0.5249500998	0.0	0.640718562874	0.740518962076	0.72754491018	0.64371257485	0.438123752495	0.50499001996	0.621756487026	0.635728542914	0.60878243513	0.655688622754	0.806387225549	0.805389221557	0.892215568862	0.857285429142	0.695608782435	0.681636726547	0.771457085828	0.756487025948	0.640718562874	0.715568862275	0.699600798403	0.72255489022	0.733532934132	0.826347305389	0.773453093812	0.782435129741	0.766467065868	0.778443113772	0.806387225549	0.789421157685	0.782435129741	0.788423153693	0.803393213573	0.815369261477	0.808383233533	0.797405189621	0.791417165669	0.782435129741	0.800399201597	0.77245508982	0.765469061876	0.741516966068	0.695608782435	0.669660678643	0.693612774451	0.646706586826	0.642714570858	0.670658682635	0.686626746507	0.664670658683	0.64371257485	0.630738522954	0.694610778443	0.677644710579	0.689620758483	0.728542914172	0.691616766467	0.938123752495	0.911177644711	0.88622754491	0.704590818363	0.913173652695	0.90119760479	0.719560878244	0.915169660679	0.85628742515	0.910179640719	0.76746506986	0.877245508982	0.958083832335	0.915169660679	0.679640718563	0.714570858283	0.713572854291	0.787425149701	0.7624750499	0.654690618762	0.662674650699	0.661676646707	0.646706586826	0.803393213573	0.692614770459	0.660678642715	0.693612774451	0.749500998004
CD7	0.419161676647	0.37624750499	0.681636726547	0.49500998004	0.679640718563	0.640718562874	0.0	0.443113772455	0.430139720559	0.345309381238	0.651696606786	0.668662674651	0.539920159681	0.625748502994	0.385229540918	0.413173652695	0.874251497006	0.87125748503	0.922155688623	0.895209580838	0.708582834331	0.744510978044	0.899201596806	0.88622754491	0.771457085828	0.857285429142	0.791417165669	0.799401197605	0.77744510978	0.844311377246	0.836327345309	0.839321357285	0.569860279441	0.505988023952	0.575848303393	0.516966067864	0.610778443114	0.577844311377	0.592814371257	0.556886227545	0.619760479042	0.575848303393	0.62375249501	0.508982035928	0.570858283433	0.50499001996	0.526946107784	0.718562874251	0.661676646707	0.666666666667	0.681636726547	0.595808383234	0.661676646707	0.589820359281	0.680638722555	0.61377245509	0.518962075848	0.604790419162	0.629740518962	0.688622754491	0.684630738523	0.701596806387	0.689620758483	0.948103792415	0.941117764471	0.893213572854	0.759481037924	0.938123752495	0.90119760479	0.763473053892	0.914171656687	0.874251497006	0.913173652695	0.785429141717	0.887225548902	0.961077844311	0.933133732535	0.725548902196	0.708582834331	0.705588822355	0.596806387226	0.596806387226	0.567864271457	0.561876247505	0.517964071856	0.50998003992	0.741516966068	0.729540918164	0.661676646707	0.684630738523	0.74750499002
CD8	0.411177644711	0.456087824351	0.708582834331	0.592814371257	0.802395209581	0.740518962076	0.443113772455	0.0	0.318363273453	0.471057884232	0.763473053892	0.790419161677	0.622754491018	0.665668662675	0.467065868263	0.393213572854	0.917165668663	0.920159680639	0.933133732535	0.918163672655	0.74750499002	0.774451097804	0.962075848303	0.955089820359	0.831337325349	0.90618762475	0.84630738523	0.832335329341	0.811377245509	0.865269461078	0.862275449102	0.868263473054	0.592814371257	0.51497005988	0.551896207585	0.51497005988	0.610778443114	0.578842315369	0.581836327345	0.541916167665	0.609780439122	0.573852295409	0.61377245509	0.507984031936	0.551896207585	0.501996007984	0.548902195609	0.751497005988	0.709580838323	0.74251497006	0.754491017964	0.665668662675	0.711576846307	0.64371257485	0.718562874251	0.654690618762	0.560878243513	0.650698602794	0.664670658683	0.746506986028	0.746506986028	0.75249500998	0.743512974052	0.920159680639	0.908183632735	0.85129740519	0.790419161677	0.908183632735	0.873253493014	0.789421157685	0.888223552894	0.84630738523	0.879241516966	0.800399201597	0.844311377246	0.924151696607	0.904191616766	0.774451097804	0.756487025948	0.771457085828	0.577844311377	0.581836327345	0.631736526946	0.622754491018	0.592814371257	0.574850299401	0.821357285429	0.775449101796	0.717564870259	0.7624750499	0.803393213573
CE7	0.403193612774	0.436127744511	0.707584830339	0.584830339321	0.786427145709	0.72754491018	0.430139720559	0.318363273453	0.0	0.465069860279	0.748502994012	0.77245508982	0.612774451098	0.660678642715	0.457085828343	0.387225548902	0.916167664671	0.910179640719	0.931137724551	0.914171656687	0.731536926148	0.750499001996	0.957085828343	0.947105788423	0.821357285429	0.902195608782	0.835329341317	0.825349301397	0.806387225549	0.857285429142	0.852295409182	0.864271457086	0.594810379242	0.50998003992	0.554890219561	0.510978043912	0.612774451098	0.571856287425	0.579840319361	0.546906187625	0.609780439122	0.569860279441	0.615768463074	0.501996007984	0.544910179641	0.501996007984	0.547904191617	0.743512974052	0.704590818363	0.724550898204	0.74251497006	0.645708582834	0.698602794411	0.620758483034	0.709580838323	0.644710578842	0.549900199601	0.639720558882	0.645708582834	0.733532934132	0.745508982036	0.73253493014	0.743512974052	0.912175648703	0.903193612774	0.848303393214	0.775449101796	0.902195608782	0.87624750499	0.782435129741	0.885229540918	0.841317365269	0.885229540918	0.788423153693	0.843313373253	0.934131736527	0.898203592814	0.75249500998	0.741516966068	0.759481037924	0.560878243513	0.568862275449	0.611776447106	0.601796407186	0.575848303393	0.558882235529	0.811377245509	0.760479041916	0.708582834331	0.743512974052	0.799401197605
CE8	0.439121756487	0.413173652695	0.695608782435	0.513972055888	0.681636726547	0.64371257485	0.345309381238	0.471057884232	0.465069860279	0.0	0.647704590818	0.680638722555	0.562874251497	0.642714570858	0.416167664671	0.435129740519	0.889221556886	0.890219560878	0.925149700599	0.90618762475	0.723552894212	0.74750499002	0.924151696607	0.909181636727	0.792415169661	0.875249500998	0.804391217565	0.816367265469	0.786427145709	0.855289421158	0.843313373253	0.854291417166	0.570858283433	0.533932135729	0.576846307385	0.548902195609	0.614770459082	0.580838323353	0.589820359281	0.574850299401	0.62375249501	0.579840319361	0.62375249501	0.547904191617	0.574850299401	0.534930139721	0.532934131737	0.723552894212	0.666666666667	0.667664670659	0.677644710579	0.601796407186	0.644710578842	0.595808383234	0.677644710579	0.602794411178	0.501996007984	0.587824351297	0.639720558882	0.677644710579	0.680638722555	0.703592814371	0.686626746507	0.944111776447	0.942115768463	0.89620758483	0.741516966068	0.939121756487	0.89620758483	0.74750499002	0.907185628743	0.88622754491	0.911177644711	0.786427145709	0.883233532934	0.954091816367	0.927145708583	0.719560878244	0.707584830339	0.703592814371	0.59381237525	0.607784431138	0.554890219561	0.541916167665	0.511976047904	0.496007984032	0.745508982036	0.720558882236	0.654690618762	0.681636726547	0.746506986028
