pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92
CA7	-0.455760250975	0.492944949196	0.0622479327341	-0.234032827241	-0.0193696658071	0.0696832217665	-0.328090207809	0.125361339836	-0.0893689309347	0.144856106996	-0.0593957428346	-0.0473800683293	0.14569782682	0.0280707013244	0.00762947118423	-0.124753090928	0.0115776814065	-0.081572199841	-0.054605317628	0.0406551185092	-0.0751463298133	0.0778305503001	0.00041370354012	-0.0047233994884	-0.0217614203274	0.0558980263752	0.0825375191347	-0.0496134415285	-0.0232218531012	0.0275248434228	-0.0349310211826	0.0585453872719	0.0429491243461	0.0744733771982	-0.026299291737	-0.0087542645741	-0.015994834841	-0.0807762720775	-0.00259536016988	0.0093886984007	0.0488712528266	0.0192389360462	0.0103911874012	-0.0261462015165	-0.0278539780632	-0.0246183901772	0.0337879520947	-0.0396351270515	0.0307825932517	-0.0225432538535	0.00497437025952	0.0204689262268	0.0224390223467	0.0083220736747	0.00433911055588	0.0661568361616	-0.0553754144628	0.00508408680119	-0.0264530794957	-0.00109860302848	0.0308311502113	-0.00123955975176	0.0144220898204	0.00884946443983	-0.0316175720841	0.027017691858	-0.0614302573283	0.0223827131067	-0.0116954994791	-0.0257473082959	0.0111774357018	0.00241457314808	0.0412622844318	0.0033337092244	0.00934943438206	0.0419028974968	-0.0115695767268	-0.0116040501422	0.020206339107	-0.00237776787952	0.00803517033529	-0.00630171313461	0.0166257208726	-0.000832981507179	-0.00293867273267	-0.0124898407345	-0.0085698353383	-0.0032648142348	-0.00614450965375	-0.00744663467879	-0.000847741488376	-1.17573355257e-08
CA8	-0.288890267286	0.575074804588	-0.00315635037922	-0.277957086475	-0.0272903223892	0.130492514276	-0.226649376177	0.0704908193197	-0.0393068304519	0.0821428919379	-0.0226862998321	-0.0578827056509	0.0925777328502	0.00305994955695	0.0411887430863	-0.0100262359452	-0.0146025324686	-0.143151048859	-0.102845508801	-0.00972532285921	-0.0522381826362	0.0169437440919	0.0528234834957	0.0858030318877	-0.0735198481791	0.015614777529	0.0699974416585	0.0192365451321	-0.0114776419937	-0.0169677952838	-0.091683144015	-0.0118661122441	0.0112149376092	0.0138437815615	-0.0799300033815	0.0264749388288	-0.0378459909509	0.0250746705173	0.00208723235047	-0.0575514965639	-0.0366997047842	0.000440697355058	0.0494961825843	0.0358352528454	0.00450608262283	-0.0335920617765	-0.0211624223893	0.0344048762381	-0.0283911737836	0.0130433400817	0.0205987987229	0.0508285064164	-0.00249488038849	-0.057374068596	0.0523011551969	0.0198008650035	-0.0288740886093	-0.121300401971	0.035092499117	0.0588872980109	0.0214815379635	-0.00829416439917	0.0282934789515	-0.038861501155	0.017217349638	0.0181751604858	0.00726709122973	0.00370289054615	-0.0141847965727	0.0196483851611	0.000860867572029	-0.05032570858	-0.00553664875189	-0.00950711890607	0.0101518031697	-0.0214093067238	0.00640433402268	0.00960351376812	-0.0118183660007	-0.00688331874719	-0.0208729267512	0.00847390221593	0.00263745107276	0.00506575360502	0.0026917825701	0.0027136143876	0.00342190327209	0.0029172666011	0.00332403667414	0.0041062238038	0.000431763910967	-1.17573355241e-08
CB7	0.736621952069	-0.32839134058	-0.114112717298	-0.157887233589	-0.834471686104	-0.208770816337	-0.181610207442	0.251388004599	-0.0112930381496	0.174119107599	0.00394704263629	-0.0596486318878	-0.291364877931	-0.219973649081	-0.135510833915	-0.217676461547	-0.190122178874	-0.126937131146	0.0425631222717	0.0158675938877	-0.0955269351129	-0.106087649302	-0.0432752702789	0.0344683298683	0.0942243838674	0.0243475859706	0.0741820548671	0.105245257018	-0.0330903513566	0.0615897059531	-0.0771588740905	0.0308308309147	-0.0704251018941	-0.0549202299227	0.0184813564721	0.0452715926963	0.0121353919902	0.0528516851253	0.0435535320157	-0.0304396971906	-0.0461463882335	-0.0181042265374	0.015595513508	0.00264693472076	-0.0107825462979	-0.0246652300519	0.00940725176302	0.0234122775074	0.0849742506172	-0.0270340702848	-0.0168633539692	-0.00131506053454	-0.0285770845346	-0.00771004370055	-0.00909358397403	0.0218979895116	-0.00338630490035	0.028583079362	-0.00967032318803	-0.0195981192628	-0.0267527481688	-0.0125826032213	-0.0144710048951	-0.0242107320297	0.00781714379232	-0.014893431816	0.0024483498811	0.00496222656928	0.0240665692484	0.00637136406983	0.004552955682	-0.00475205173949	-0.00310162393334	0.00579954487658	-0.00590055371981	-0.00706165722236	-0.010228326917	-0.000173786039812	0.0112970356691	0.00408569398734	0.0034852592932	-0.00289559605227	0.00468073593201	0.00345459487125	0.0035657609282	0.00545194876373	0.000885805053621	0.00203713824034	0.000259211085468	-0.000983369645348	-0.000337014960991	-1.17573355251e-08
CB8	0.1284237222	0.252763894671	-0.0732452026919	-0.12935099229	-0.499692999363	-0.0669405744521	0.00776482860696	0.361923179217	0.153418117276	-0.179766758047	0.126827285598	-0.0156945708918	0.0128384653396	0.218345292395	-0.0285127581517	0.0269890884981	-0.0567870752771	-0.0953553127475	0.0229402101169	0.0212238633382	0.0575700997011	-0.00552153983534	0.00546563331387	0.0048961862875	-0.0516267024273	0.0123185555844	-0.211394507328	-0.093436669761	-0.000126566416306	0.0273266455732	0.0607777071949	0.064800711178	0.00357811316657	-0.0323734201803	-0.0299196614132	0.00385760668065	0.0364679564914	-0.0147213299458	0.000744209553927	-0.0538767849103	-0.00690265191981	0.0827120507766	-0.0548709668619	0.0597472923022	0.0273903271365	0.0379557660535	-0.061511008007	0.0246229286161	-0.0140523400728	0.0485042183833	0.0249697582958	0.0246724305526	-0.0365919650092	0.0413090064198	0.0258733104119	0.0579241730068	-0.0119182285712	0.0514415471568	0.00440135512705	-0.0132968758503	0.0179066161522	-0.0381586509616	-0.005315746967	-0.0390433337561	-0.0131243773944	0.0299977263062	0.0206247202404	0.0378320808547	-0.0150237792703	0.0179191471205	-0.0181915898354	-0.0180615583302	-0.00128791361452	0.0228892700992	0.0023799202602	-0.00186368827644	-0.0241731336698	-0.0083913378742	-0.00722015612551	-0.00197506961878	0.00886754679522	0.00445324090047	0.00262840629113	-0.00104775411843	-6.11195985421e-05	0.00291157038074	0.00221485895019	-0.0019300841919	-0.00175789887732	0.000578702793006	-0.00020442657671	-1.17573355249e-08
CC7	1.29794088871	0.183056532532	-0.271355675111	-0.747586055218	-0.0463614212824	-0.123051183314	-0.0493770379942	-0.197045053953	-0.160961872718	-0.165767254449	0.320043485911	0.0599439607216	0.143786202869	-0.0571777178173	0.153368697976	0.108780192043	0.107966725747	-0.0447529682522	-0.00448502447869	0.100516061267	-0.0971730392076	-0.0404242754349	-0.018309697897	-0.105894866658	0.035669945904	0.048167735221	0.0725345009335	0.0659052326816	0.0158053840033	0.0257845869213	0.0395863257911	0.0080716251402	-0.124862320104	0.0327688356561	0.00383470562137	0.00197216935171	-0.041958001338	0.138399967426	-0.0532782802433	-0.0294142016425	0.0621212615192	0.00737585179618	-0.0701553137487	-0.0666742723183	-0.0466557907547	-0.0211693900779	-0.0372553399511	-0.0243209267994	-0.0497491378899	0.0324175900206	0.0441903009048	-0.0383658713564	-0.0261997618077	0.00238543592735	-0.0124715847155	0.0173434604051	-0.0175190995582	0.00423482836639	-0.022312375823	-0.0142826846309	0.039687589015	-0.0278520890281	-0.00243889200788	0.00407240097178	-0.00668297670414	-0.0259543659041	-0.0144458373613	0.00101351005178	-0.00351028604805	-0.00875654545988	0.00417754220106	-0.00931987197633	-0.00772899819844	0.00133948594336	0.00102573719884	-0.00789620918683	-0.0116317370691	0.00549795106142	-0.0012759302564	0.0015332160186	-0.00740382630627	-0.00785660235087	0.00355317471277	0.00522308108963	0.0015575534625	0.00353392978871	0.000246904652136	0.0027182865099	0.000906228436978	-0.0019430747363	-0.000206552705296	-1.1757335525e-08
CC8	0.861925757676	0.244638569174	-0.297820076541	-0.536746639186	-0.138720904149	0.101960248474	0.0324753883683	-0.0358024738491	0.0590513618318	0.0411202006285	0.250988980735	-0.063598844857	0.000649421758379	0.028196741175	0.0312474503264	0.0519938701463	0.0264322822841	0.144933937041	-0.061893947245	-0.0658804591636	-0.048934045218	0.177686536159	0.0337510017362	0.0514775498038	0.0206588231216	-0.00371174734266	-0.118633646466	0.0540139418129	-0.0397368118313	0.0237036516191	0.0130295950795	-0.0498882069252	-0.0299422726319	-0.0325315465267	-0.0425681523749	0.00317639268567	0.146698612133	0.076384477301	0.0177985843426	0.0779587489295	-0.0167868298973	-0.0406571306102	-0.0178550568374	0.00745402939322	0.0932213706849	-0.0141957281587	0.0411444198068	0.00825038647701	0.00136481784471	-0.0710251484043	-0.0361559309058	0.0567961343419	-0.0181113372856	-0.0606328969045	-0.040165005813	-0.00921743131303	-0.0174691440997	0.0193227849702	0.0100627782116	0.0468268237501	0.011008441652	0.0168285594654	0.0274642558724	0.0272274892106	-0.00873523664812	0.0183324678836	-0.00219436096958	0.0188310534268	-0.000757867197168	0.00133179439193	-0.0148893962355	-0.0151192866064	0.00146717590581	0.0132190615027	-0.00896761579108	-0.00628003639108	0.0109898873547	-0.00814890954755	0.0233980185082	0.00766799143435	-0.00240495997169	-0.0084884737853	0.00271835681104	-0.0089770520476	-0.0034700976256	-0.00838511525403	-0.000508084652274	0.00434287616655	0.000821989942383	-0.00156061316889	-7.00174151506e-05	-1.17573355248e-08
CD7	-0.221860548766	0.633164087776	-0.0549834381024	-0.327838816093	-0.0810013385863	0.122766782585	-0.273522974916	0.0977387735908	0.0136371014475	0.0646394029456	0.0506129569413	0.00754490415925	0.159424383309	0.00259797966097	-0.030624201078	-0.0142272342759	0.0305025534671	-0.0829166349809	-0.144870591191	0.0349128188168	0.0395877143419	-0.11219378307	0.0649763985585	0.048121306703	-0.0509321324146	-0.0433423136347	-0.0104711613652	0.000556915628725	0.0474966170829	-0.0674782693923	-0.00129310165364	0.0520132964492	0.0928731438925	-0.0111661967136	-0.012874600247	-0.0151403572452	-0.0404606770761	0.0181922265214	0.0182767430559	0.00747642310722	-0.011517154484	-0.0421264120813	0.0319221276342	-0.0387832430431	-0.0261244142777	0.0139770667928	-0.022572454894	-0.0179606593727	-0.0188366271624	-0.0280636263909	0.00202593895486	-0.0108694446585	-0.0145354791215	0.00352539364786	0.0176699621276	-0.0725744261694	0.0261821898511	0.10946145686	0.0340470528604	0.00945200020306	-0.0430192484994	-0.0166473713583	-0.0185284822161	0.0154122347423	-0.0127148432326	-0.0154963012289	0.0282953507239	-0.0250924539828	0.00367168009244	-0.00983779303288	-0.00533354379682	-0.0439639104599	0.00838526550262	-0.00759186493139	0.0027248488387	-0.0259625501254	0.0305452380195	-0.0212923815626	-0.00595464460643	-0.0176623476545	-0.00645836246225	-0.0267815900131	0.00973414435259	0.00792668309588	-0.00120807268292	-0.00833706642288	0.00233899215675	9.79051597101e-05	-0.00653538481596	-0.00429380161883	-0.000100561955687	-1.17573355248e-08
CD8	-0.721555431291	0.389189754722	0.0840898306362	-0.259485411301	0.00414496121994	-0.0367069784523	-0.317651309592	0.092891756757	-0.0512570042674	0.0918901573603	-0.0416566739395	-0.0228392453331	0.0623230478075	0.121048581807	-0.0445639644456	-0.0454858766916	0.0175109037211	0.0915043244651	0.0912267871932	0.0111513283102	-0.0975329843832	-0.0770838015433	0.00818156126062	0.0181370651144	0.0310498512262	0.0046818102476	-0.00544134085719	0.0478682465059	0.0373123635885	-0.0282451020907	0.0776056185209	-0.0341974260651	-0.07506264587	-0.0137432156473	0.0641329695023	-0.0766652046107	0.00512967536516	-0.0368499327451	0.0197559457561	0.0888028404491	-0.00460207901484	0.0396889560451	-0.0223530876111	-0.0190362455718	0.00709356381527	0.00450921514478	-0.0206784433703	-0.0195646694276	0.0136476618415	-0.0564187639983	0.0125286594828	0.100008028323	-0.0238534314418	0.0349215669835	-0.0431228066127	0.0358804359031	0.00658051725706	-0.0237248701004	-0.0483824038896	-0.0550819253002	-0.0305797474496	0.00367977024358	-0.00255335529389	0.0167617485427	0.00580593425196	0.00208332610437	0.0039316299288	-0.00146998451182	-0.0290887887373	0.0161117480713	-0.0164078818728	-0.0094064509112	-0.000526264631065	-0.0050905499327	0.0123463605309	0.0205087654115	0.0276421258962	0.00852321116867	-0.041756246814	0.0158477975869	-0.014989336938	-0.00528607826067	0.000307214840876	0.0217413688254	0.00836468641059	-0.000240050187929	0.00225511209897	0.00320519489325	0.00150558079604	0.00385194793552	0.000543887676236	-1.1757335524e-08
CE7	-0.617967425774	0.282469623979	0.0542367425404	-0.147936874503	-0.0100089318774	0.0215061680799	-0.356180471745	0.157428221291	-0.0100229913333	0.0997910521182	-0.091175494275	-0.00372418631419	0.0676376159178	0.0927562071984	-0.0807058890999	-0.0100205402376	0.0344178783926	0.0719748638697	0.102405582542	-0.0439331850844	-0.105780113954	-0.0293161211987	-0.0185634500361	0.0316276023756	0.0891303614651	-0.0447913953699	-0.0214330359111	0.000399923129868	0.0119795476722	0.00686622504474	0.0606516719814	-0.12558248164	-0.0412732508438	-0.017410720655	0.0745470176852	-0.0948851236964	-0.0510087436303	0.0241210816525	0.0191021559948	0.0524719344945	-0.0734976765906	-0.00294177844136	-0.0376911609202	0.0183072004386	-0.0527715997312	-0.0266571661844	-0.0664402006396	0.0126984527924	-0.0236670122712	0.0492223782863	-0.0271927222665	-0.0363379531607	-0.00551295943881	-0.00227588454516	0.0508927211075	-0.0475980599585	0.0537123097828	-0.0420604870205	-0.00460362159965	0.0282200212987	0.0268883608257	0.0179927954098	-0.0356581438289	-0.0084141803217	0.0256460677009	-0.0180058488503	-0.0119664086592	0.0421958150236	-0.00301375245073	0.0217207094761	-0.00643078463441	-0.00300554497524	-0.0200204565908	-0.000581376038747	-0.00174696646707	0.00401345798669	-0.0109074666756	-0.0175980548931	0.0378825331838	-0.00881163315771	0.00698114836767	0.00249423059693	0.00590251474117	-0.0115612280683	-0.00840113275529	-0.00930690630905	-0.0015007586733	-0.00316314745593	-0.00564587673097	-0.00149897659157	-0.000262892056393	-1.1757335525e-08
CE8	-0.316216259938	0.586809757914	-0.0489878309724	-0.308702625566	-0.0450496896219	0.12373578608	-0.295028134039	0.119040543165	-0.00687185619446	0.119024095003	-0.00454489193972	0.0352861955814	0.155908920495	0.0561092373088	0.00375382165158	-0.0651799581838	-0.0128857351236	-0.064618385452	-0.0924038011791	-0.00298973113491	0.0602317703412	-0.0143381744465	0.0605330746385	0.0260494302788	-0.0261164464823	-0.0725254751042	-0.024215200474	0.0323498721633	0.00438375557514	-0.0958011950586	0.0139019924828	0.00395329085403	0.0462434434436	0.117504506776	-0.0380835305611	-0.0046039244025	-0.0592746503505	0.0413825501586	0.0128056661113	-0.0214721951102	-0.112107191902	-0.0136120640374	0.0120316681912	0.0189671317375	0.0430705464873	-0.0161734614934	-0.00798080607653	0.0196002552304	-0.0216362700512	0.0202552290516	0.0382537777918	0.00363993758298	-0.0605173394316	-0.0212660415584	-0.0517594691527	0.00344003104819	-0.0227149877826	0.00524725478151	-0.0150551511386	-0.0277469415804	0.00452619673218	-0.0168684897265	0.00169334813783	0.0379723659443	0.000285274601442	-0.0133415240874	0.0260418825802	-0.000194855347912	0.0219215041109	-0.0303861988457	0.0097151476856	0.0708883463762	-0.0229941898684	0.00805260699371	0.00992992859174	0.0129357950401	0.0135603779609	0.0241584768813	0.0139391585326	0.0225334614195	0.0166450058429	0.00936537702136	-0.013298539006	-0.0130376091272	0.00139990918218	0.0104809896771	0.00158743135927	9.84744457559e-05	0.00399746648477	-0.000840797494409	-0.000346771373216	-1.17573355251e-08
