Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
16344	4.0000	1.0908	1.0902
16345	3.0000	0.8181	0.8177
16346	2.0000	0.5454	0.5451
16347	2.0000	0.5454	0.5451
16348	4.0000	1.0908	1.0902
16349	2.0000	0.5454	0.5451
16350	4.0000	1.0908	1.0902
16351	4.0000	1.0908	1.0902
16352	2.0000	0.5454	0.5451
16353	4.0000	1.0908	1.0902
16354	4.0000	1.0908	1.0902
16355	4.0000	1.0908	1.0902
16356	3.0000	0.8181	0.8177
16357	3.0000	0.8181	0.8177
16358	4.0000	1.0908	1.0902
16359	3.0000	0.8181	0.8177
16360	4.0000	1.0908	1.0902
16361	4.0000	1.0908	1.0902
16362	4.0000	1.0908	1.0902
16363	4.0000	1.0908	1.0902
16364	4.0000	1.0908	1.0902
16365	4.0000	1.0908	1.0902
16366	4.0000	1.0908	1.0902
16367	4.0000	1.0908	1.0902
16368	4.0000	1.0908	1.0902
16369	3.0000	0.8181	0.8177
16370	4.0000	1.0908	1.0902
16371	4.0000	1.0908	1.0902
16372	4.0000	1.0908	1.0902
16373	4.0000	1.0908	1.0902
16374	4.0000	1.0908	1.0902
16375	4.0000	1.0908	1.0902
16376	4.0000	1.0908	1.0902
16377	3.0000	0.8181	0.8177
16378	3.0000	0.8181	0.8177
16379	4.0000	1.0908	1.0902
16380	4.0000	1.0908	1.0902
16381	3.0000	0.8181	0.8177
16382	4.0000	1.0908	1.0902
16383	4.0000	1.0908	1.0902
16384	3.0000	0.8181	0.8177
16385	4.0000	1.0908	1.0902
16386	4.0000	1.0908	1.0902
16387	4.0000	1.0908	1.0902
16388	4.0000	1.0908	1.0902
16389	4.0000	1.0908	1.0902
16390	4.0000	1.0908	1.0902
16391	4.0000	1.0908	1.0902
16392	4.0000	1.0908	1.0902
16393	4.0000	1.0908	1.0902
16394	4.0000	1.0908	1.0902
16395	3.0000	0.8181	0.8177
16396	4.0000	1.0908	1.0902
16397	3.0000	0.8181	0.8177
16398	4.0000	1.0908	1.0902
16399	3.0000	0.8181	0.8177
16400	4.0000	1.0908	1.0902
16401	4.0000	1.0908	1.0902
16402	4.0000	1.0908	1.0902
16403	4.0000	1.0908	1.0902
16404	3.0000	0.8181	0.8177
16405	3.0000	0.8181	0.8177
16406	4.0000	1.0908	1.0902
16407	3.0000	0.8181	0.8177
16408	4.0000	1.0908	1.0902
16409	4.0000	1.0908	1.0902
16410	4.0000	1.0908	1.0902
16411	4.0000	1.0908	1.0902
16412	3.0000	0.8181	0.8177
16413	4.0000	1.0908	1.0902
16414	4.0000	1.0908	1.0902
16415	4.0000	1.0908	1.0902
16416	4.0000	1.0908	1.0902
16417	2.0000	0.5454	0.5451
16418	4.0000	1.0908	1.0902
16419	4.0000	1.0908	1.0902
16420	3.0000	0.8181	0.8177
16421	4.0000	1.0908	1.0902
16422	3.0000	0.8181	0.8177
16423	4.0000	1.0908	1.0902
16424	4.0000	1.0908	1.0902
16425	4.0000	1.0908	1.0902
16426	3.0000	0.8181	0.8177
16427	3.0000	0.8181	0.8177
16428	4.0000	1.0908	1.0902
16429	4.0000	1.0908	1.0902
16430	4.0000	1.0908	1.0902
16431	4.0000	1.0908	1.0902
16432	2.0000	0.5454	0.5451
16433	4.0000	1.0908	1.0902
16434	2.0000	0.5454	0.5451
16435	4.0000	1.0908	1.0902
16436	4.0000	1.0908	1.0902
16437	3.0000	0.8181	0.8177
16438	4.0000	1.0908	1.0902
16439	4.0000	1.0908	1.0902
16440	4.0000	1.0908	1.0902
16441	4.0000	1.0908	1.0902
16442	3.0000	0.8181	0.8177
16443	4.0000	1.0908	1.0902
16444	4.0000	1.0908	1.0902
16445	4.0000	1.0908	1.0902
16446	4.0000	1.0908	1.0902
16447	4.0000	1.0908	1.0902
16448	4.0000	1.0908	1.0902
16449	3.0000	0.8181	0.8177
16450	4.0000	1.0908	1.0902
16451	4.0000	1.0908	1.0902
16452	3.0000	0.8181	0.8177
16453	4.0000	1.0908	1.0902
16454	4.0000	1.0908	1.0902
16455	4.0000	1.0908	1.0902
16456	4.0000	1.0908	1.0902
16457	4.0000	1.0908	1.0902
16458	4.0000	1.0908	1.0902
16459	4.0000	1.0908	1.0902
16460	4.0000	1.0908	1.0902
16461	4.0000	1.0908	1.0902
16462	4.0000	1.0908	1.0902
16463	4.0000	1.0908	1.0902
16464	4.0000	1.0908	1.0902
16465	4.0000	1.0908	1.0902
16466	3.0000	0.8181	0.8177
16467	4.0000	1.0908	1.0902
16468	4.0000	1.0908	1.0902
16469	3.0000	0.8181	0.8177
16470	3.0000	0.8181	0.8177
16471	4.0000	1.0908	1.0902
16472	3.0000	0.8181	0.8177
16473	4.0000	1.0908	1.0902
16474	3.0000	0.8181	0.8177
16475	4.0000	1.0908	1.0902
16476	4.0000	1.0908	1.0902
16477	4.0000	1.0908	1.0902
16478	4.0000	1.0908	1.0902
16479	4.0000	1.0908	1.0902
16480	4.0000	1.0908	1.0902
16481	3.0000	0.8181	0.8177
16482	2.0000	0.5454	0.5451
16483	3.0000	0.8181	0.8177
16484	4.0000	1.0908	1.0902
16485	3.0000	0.8181	0.8177
16486	4.0000	1.0908	1.0902
16487	3.0000	0.8181	0.8177
16488	4.0000	1.0908	1.0902
16489	4.0000	1.0908	1.0902
16490	4.0000	1.0908	1.0902
16491	4.0000	1.0908	1.0902
16492	4.0000	1.0908	1.0902
16493	4.0000	1.0908	1.0902
16494	4.0000	1.0908	1.0902
16495	4.0000	1.0908	1.0902
16496	4.0000	1.0908	1.0902
16497	4.0000	1.0908	1.0902
16498	4.0000	1.0908	1.0902
16499	4.0000	1.0908	1.0902
16500	3.0000	0.8181	0.8177
16501	3.0000	0.8181	0.8177
16502	4.0000	1.0908	1.0902
16503	4.0000	1.0908	1.0902
16504	4.0000	1.0908	1.0902
16505	4.0000	1.0908	1.0902
16506	3.0000	0.8181	0.8177
16507	4.0000	1.0908	1.0902
16508	4.0000	1.0908	1.0902
16509	4.0000	1.0908	1.0902
16510	4.0000	1.0908	1.0902
16511	4.0000	1.0908	1.0902
16512	3.0000	0.8181	0.8177
16513	4.0000	1.0908	1.0902
16514	4.0000	1.0908	1.0902
16515	4.0000	1.0908	1.0902
16516	4.0000	1.0908	1.0902
16517	4.0000	1.0908	1.0902
16518	4.0000	1.0908	1.0902
16519	4.0000	1.0908	1.0902
16520	4.0000	1.0908	1.0902
16521	4.0000	1.0908	1.0902
16522	3.0000	0.8181	0.8177
16523	4.0000	1.0908	1.0902
16524	3.0000	0.8181	0.8177
16525	1.0000	0.2727	0.2726
16526	2.0000	0.5454	0.5451
16527	2.0000	0.5454	0.5451
16528	4.0000	1.0908	1.0902
16529	4.0000	1.0908	1.0902
16530	4.0000	1.0908	1.0902
16531	4.0000	1.0908	1.0902
16532	3.0000	0.8181	0.8177
16533	4.0000	1.0908	1.0902
16534	4.0000	1.0908	1.0902
16535	4.0000	1.0908	1.0902
16536	4.0000	1.0908	1.0902
16537	4.0000	1.0908	1.0902
16538	3.0000	0.8181	0.8177
16539	4.0000	1.0908	1.0902
16540	4.0000	1.0908	1.0902
16541	4.0000	1.0908	1.0902
16542	4.0000	1.0908	1.0902
16543	4.0000	1.0908	1.0902
16544	3.0000	0.8181	0.8177
16545	4.0000	1.0908	1.0902
16546	4.0000	1.0908	1.0902
16547	4.0000	1.0908	1.0902
16548	4.0000	1.0908	1.0902
16549	3.0000	0.8181	0.8177
16550	4.0000	1.0908	1.0902
16551	4.0000	1.0908	1.0902
16552	4.0000	1.0908	1.0902
16553	4.0000	1.0908	1.0902
16554	4.0000	1.0908	1.0902
16555	4.0000	1.0908	1.0902
16556	4.0000	1.0908	1.0902
16557	4.0000	1.0908	1.0902
16558	4.0000	1.0908	1.0902
16559	3.0000	0.8181	0.8177
16560	4.0000	1.0908	1.0902
16561	3.0000	0.8181	0.8177
16562	4.0000	1.0908	1.0902
16563	2.0000	0.5454	0.5451
16564	4.0000	1.0908	1.0902
16565	4.0000	1.0908	1.0902
16566	4.0000	1.0908	1.0902
16567	4.0000	1.0908	1.0902
16568	4.0000	1.0908	1.0902
16569	4.0000	1.0908	1.0902
16570	3.0000	0.8181	0.8177
16571	4.0000	1.0908	1.0902
16572	4.0000	1.0908	1.0902
16573	4.0000	1.0908	1.0902
16574	3.0000	0.8181	0.8177
16575	1.0000	0.2727	0.2726
16576	4.0000	1.0908	1.0902
16577	4.0000	1.0908	1.0902
16578	4.0000	1.0908	1.0902
16579	4.0000	1.0908	1.0902
16580	4.0000	1.0908	1.0902
16581	4.0000	1.0908	1.0902
16582	4.0000	1.0908	1.0902
16583	4.0000	1.0908	1.0902
16584	3.0000	0.8181	0.8177
16585	4.0000	1.0908	1.0902
16586	3.0000	0.8181	0.8177
16587	4.0000	1.0908	1.0902
16588	3.0000	0.8181	0.8177
16589	4.0000	1.0908	1.0902
16590	2.0000	0.5454	0.5451
16591	4.0000	1.0908	1.0902
16592	3.0000	0.8181	0.8177
16593	4.0000	1.0908	1.0902
16594	3.0000	0.8181	0.8177
16595	2.0000	0.5454	0.5451
16596	3.0000	0.8181	0.8177
16597	4.0000	1.0908	1.0902
16598	4.0000	1.0908	1.0902
16599	3.0000	0.8181	0.8177
16600	4.0000	1.0908	1.0902
16601	3.0000	0.8181	0.8177
16602	4.0000	1.0908	1.0902
16603	4.0000	1.0908	1.0902
16604	3.0000	0.8181	0.8177
16605	4.0000	1.0908	1.0902
16606	4.0000	1.0908	1.0902
16607	4.0000	1.0908	1.0902
16608	3.0000	0.8181	0.8177
16609	3.0000	0.8181	0.8177
16610	4.0000	1.0908	1.0902
16611	3.0000	0.8181	0.8177
16612	4.0000	1.0908	1.0902
16613	3.0000	0.8181	0.8177
16614	3.0000	0.8181	0.8177
16615	4.0000	1.0908	1.0902
16616	3.0000	0.8181	0.8177
16617	4.0000	1.0908	1.0902
16618	3.0000	0.8181	0.8177
16619	4.0000	1.0908	1.0902
16620	3.0000	0.8181	0.8177
16621	4.0000	1.0908	1.0902
16622	1.0000	0.2727	0.2726
16623	4.0000	1.0908	1.0902
16624	4.0000	1.0908	1.0902
16625	3.0000	0.8181	0.8177
16626	3.0000	0.8181	0.8177
16627	3.0000	0.8181	0.8177
16628	4.0000	1.0908	1.0902
16629	4.0000	1.0908	1.0902
16630	4.0000	1.0908	1.0902
16631	4.0000	1.0908	1.0902
16632	4.0000	1.0908	1.0902
16633	3.0000	0.8181	0.8177
16634	4.0000	1.0908	1.0902
16635	4.0000	1.0908	1.0902
16636	4.0000	1.0908	1.0902
16637	4.0000	1.0908	1.0902
16638	3.0000	0.8181	0.8177
16639	4.0000	1.0908	1.0902
16640	3.0000	0.8181	0.8177
16641	3.0000	0.8181	0.8177
16642	3.0000	0.8181	0.8177
16643	3.0000	0.8181	0.8177
16644	4.0000	1.0908	1.0902
16645	4.0000	1.0908	1.0902
16646	4.0000	1.0908	1.0902
16647	3.0000	0.8181	0.8177
16648	4.0000	1.0908	1.0902
16649	4.0000	1.0908	1.0902
16650	4.0000	1.0908	1.0902
16651	4.0000	1.0908	1.0902
16652	3.0000	0.8181	0.8177
16653	3.0000	0.8181	0.8177
16654	4.0000	1.0908	1.0902
16655	4.0000	1.0908	1.0902
16656	3.0000	0.8181	0.8177
16657	4.0000	1.0908	1.0902
16658	4.0000	1.0908	1.0902
16659	4.0000	1.0908	1.0902
16660	4.0000	1.0908	1.0902
16661	3.0000	0.8181	0.8177
16662	4.0000	1.0908	1.0902
16663	4.0000	1.0908	1.0902
16664	4.0000	1.0908	1.0902
16665	3.0000	0.8181	0.8177
16666	3.0000	0.8181	0.8177
16667	4.0000	1.0908	1.0902
16668	4.0000	1.0908	1.0902
16669	4.0000	1.0908	1.0902
16670	4.0000	1.0908	1.0902
16671	4.0000	1.0908	1.0902
16672	3.0000	0.8181	0.8177
16673	3.0000	0.8181	0.8177
16674	4.0000	1.0908	1.0902
16675	3.0000	0.8181	0.8177
16676	3.0000	0.8181	0.8177
16677	4.0000	1.0908	1.0902
16678	4.0000	1.0908	1.0902
16679	4.0000	1.0908	1.0902
16680	3.0000	0.8181	0.8177
16681	4.0000	1.0908	1.0902
16682	3.0000	0.8181	0.8177
16683	4.0000	1.0908	1.0902
16684	3.0000	0.8181	0.8177
16685	4.0000	1.0908	1.0902
16686	4.0000	1.0908	1.0902
16687	4.0000	1.0908	1.0902
16688	4.0000	1.0908	1.0902
16689	2.0000	0.5454	0.5451
16690	3.0000	0.8181	0.8177
16691	4.0000	1.0908	1.0902
16692	3.0000	0.8181	0.8177
16693	4.0000	1.0908	1.0902
16694	4.0000	1.0908	1.0902
16695	4.0000	1.0908	1.0902
16696	4.0000	1.0908	1.0902
16697	4.0000	1.0908	1.0902
16698	4.0000	1.0908	1.0902
16699	4.0000	1.0908	1.0902
16700	4.0000	1.0908	1.0902
16701	4.0000	1.0908	1.0902
16702	4.0000	1.0908	1.0902
16703	4.0000	1.0908	1.0902
16704	4.0000	1.0908	1.0902
16705	4.0000	1.0908	1.0902
16706	4.0000	1.0908	1.0902
16707	4.0000	1.0908	1.0902
16708	4.0000	1.0908	1.0902
16709	4.0000	1.0908	1.0902
16710	3.0000	0.8181	0.8177
16711	4.0000	1.0908	1.0902
16712	4.0000	1.0908	1.0902
16713	4.0000	1.0908	1.0902
16714	4.0000	1.0908	1.0902
16715	4.0000	1.0908	1.0902
16716	4.0000	1.0908	1.0902
16717	4.0000	1.0908	1.0902
16718	4.0000	1.0908	1.0902
16719	4.0000	1.0908	1.0902
16720	4.0000	1.0908	1.0902
16721	4.0000	1.0908	1.0902
16722	4.0000	1.0908	1.0902
16723	4.0000	1.0908	1.0902
16724	3.0000	0.8181	0.8177
16725	3.0000	0.8181	0.8177
16726	4.0000	1.0908	1.0902
16727	4.0000	1.0908	1.0902
16728	4.0000	1.0908	1.0902
16729	4.0000	1.0908	1.0902
16730	3.0000	0.8181	0.8177
16731	4.0000	1.0908	1.0902
16732	4.0000	1.0908	1.0902
16733	4.0000	1.0908	1.0902
16734	4.0000	1.0908	1.0902
16735	3.0000	0.8181	0.8177
16736	4.0000	1.0908	1.0902
16737	4.0000	1.0908	1.0902
16738	4.0000	1.0908	1.0902
16739	4.0000	1.0908	1.0902
16740	3.0000	0.8181	0.8177
16741	4.0000	1.0908	1.0902
16742	4.0000	1.0908	1.0902
16743	3.0000	0.8181	0.8177
16744	4.0000	1.0908	1.0902
16745	4.0000	1.0908	1.0902
16746	4.0000	1.0908	1.0902
16747	4.0000	1.0908	1.0902
16748	4.0000	1.0908	1.0902
16749	4.0000	1.0908	1.0902
16750	4.0000	1.0908	1.0902
16751	4.0000	1.0908	1.0902
16752	4.0000	1.0908	1.0902
16753	4.0000	1.0908	1.0902
16754	3.0000	0.8181	0.8177
16755	4.0000	1.0908	1.0902
16756	4.0000	1.0908	1.0902
16757	4.0000	1.0908	1.0902
16758	3.0000	0.8181	0.8177
16759	4.0000	1.0908	1.0902
16760	4.0000	1.0908	1.0902
16761	4.0000	1.0908	1.0902
16762	4.0000	1.0908	1.0902
16763	4.0000	1.0908	1.0902
16764	3.0000	0.8181	0.8177
16765	2.0000	0.5454	0.5451
16766	4.0000	1.0908	1.0902
16767	2.0000	0.5454	0.5451
16768	2.0000	0.5454	0.5451
16769	4.0000	1.0908	1.0902
16770	3.0000	0.8181	0.8177
16771	3.0000	0.8181	0.8177
16772	4.0000	1.0908	1.0902
16773	4.0000	1.0908	1.0902
16774	4.0000	1.0908	1.0902
16775	4.0000	1.0908	1.0902
16776	3.0000	0.8181	0.8177
16777	4.0000	1.0908	1.0902
16778	3.0000	0.8181	0.8177
16779	3.0000	0.8181	0.8177
16780	4.0000	1.0908	1.0902
16781	4.0000	1.0908	1.0902
16782	4.0000	1.0908	1.0902
16783	4.0000	1.0908	1.0902
16784	4.0000	1.0908	1.0902
16785	4.0000	1.0908	1.0902
16786	4.0000	1.0908	1.0902
16787	4.0000	1.0908	1.0902
16788	4.0000	1.0908	1.0902
16789	4.0000	1.0908	1.0902
16790	4.0000	1.0908	1.0902
16791	3.0000	0.8181	0.8177
16792	3.0000	0.8181	0.8177
16793	4.0000	1.0908	1.0902
16794	4.0000	1.0908	1.0902
16795	4.0000	1.0908	1.0902
16796	3.0000	0.8181	0.8177
16797	3.0000	0.8181	0.8177
16798	4.0000	1.0908	1.0902
16799	3.0000	0.8181	0.8177
16800	4.0000	1.0908	1.0902
16801	4.0000	1.0908	1.0902
16802	3.0000	0.8181	0.8177
16803	4.0000	1.0908	1.0902
16804	4.0000	1.0908	1.0902
16805	4.0000	1.0908	1.0902
16806	4.0000	1.0908	1.0902
16807	4.0000	1.0908	1.0902
16808	4.0000	1.0908	1.0902
16809	4.0000	1.0908	1.0902
16810	4.0000	1.0908	1.0902
16811	4.0000	1.0908	1.0902
16812	4.0000	1.0908	1.0902
16813	4.0000	1.0908	1.0902
16814	4.0000	1.0908	1.0902
16815	1.0000	0.2727	0.2726
16816	4.0000	1.0908	1.0902
16817	3.0000	0.8181	0.8177
16818	4.0000	1.0908	1.0902
16819	4.0000	1.0908	1.0902
16820	4.0000	1.0908	1.0902
16821	4.0000	1.0908	1.0902
16822	4.0000	1.0908	1.0902
16823	2.0000	0.5454	0.5451
16824	4.0000	1.0908	1.0902
16825	3.0000	0.8181	0.8177
16826	3.0000	0.8181	0.8177
16827	4.0000	1.0908	1.0902
16828	4.0000	1.0908	1.0902
16829	4.0000	1.0908	1.0902
16830	4.0000	1.0908	1.0902
16831	4.0000	1.0908	1.0902
16832	3.0000	0.8181	0.8177
16833	4.0000	1.0908	1.0902
16834	4.0000	1.0908	1.0902
16835	4.0000	1.0908	1.0902
16836	4.0000	1.0908	1.0902
16837	4.0000	1.0908	1.0902
16838	4.0000	1.0908	1.0902
16839	4.0000	1.0908	1.0902
16840	3.0000	0.8181	0.8177
16841	4.0000	1.0908	1.0902
16842	4.0000	1.0908	1.0902
16843	3.0000	0.8181	0.8177
16844	4.0000	1.0908	1.0902
16845	4.0000	1.0908	1.0902
16846	3.0000	0.8181	0.8177
16847	4.0000	1.0908	1.0902
16848	4.0000	1.0908	1.0902
16849	4.0000	1.0908	1.0902
16850	4.0000	1.0908	1.0902
16851	3.0000	0.8181	0.8177
16852	4.0000	1.0908	1.0902
16853	4.0000	1.0908	1.0902
16854	3.0000	0.8181	0.8177
16855	4.0000	1.0908	1.0902
16856	4.0000	1.0908	1.0902
16857	4.0000	1.0908	1.0902
16858	4.0000	1.0908	1.0902
16859	4.0000	1.0908	1.0902
16860	4.0000	1.0908	1.0902
16861	3.0000	0.8181	0.8177
16862	4.0000	1.0908	1.0902
16863	2.0000	0.5454	0.5451
16864	4.0000	1.0908	1.0902
16865	4.0000	1.0908	1.0902
16866	4.0000	1.0908	1.0902
16867	3.0000	0.8181	0.8177
16868	4.0000	1.0908	1.0902
16869	2.0000	0.5454	0.5451
16870	4.0000	1.0908	1.0902
16871	3.0000	0.8181	0.8177
16872	4.0000	1.0908	1.0902
16873	3.0000	0.8181	0.8177
16874	3.0000	0.8181	0.8177
16875	2.0000	0.5454	0.5451
16876	4.0000	1.0908	1.0902
16877	4.0000	1.0908	1.0902
16878	2.0000	0.5454	0.5451
16879	4.0000	1.0908	1.0902
16880	4.0000	1.0908	1.0902
16881	4.0000	1.0908	1.0902
16882	4.0000	1.0908	1.0902
16883	3.0000	0.8181	0.8177
16884	4.0000	1.0908	1.0902
16885	3.0000	0.8181	0.8177
16886	4.0000	1.0908	1.0902
16887	4.0000	1.0908	1.0902
16888	1.0000	0.2727	0.2726
16889	4.0000	1.0908	1.0902
16890	1.0000	0.2727	0.2726
16891	4.0000	1.0908	1.0902
16892	4.0000	1.0908	1.0902
16893	3.0000	0.8181	0.8177
16894	4.0000	1.0908	1.0902
16895	4.0000	1.0908	1.0902
16896	4.0000	1.0908	1.0902
16897	4.0000	1.0908	1.0902
16898	4.0000	1.0908	1.0902
16899	4.0000	1.0908	1.0902
16900	2.0000	0.5454	0.5451
16901	4.0000	1.0908	1.0902
16902	4.0000	1.0908	1.0902
16903	3.0000	0.8181	0.8177
16904	4.0000	1.0908	1.0902
16905	4.0000	1.0908	1.0902
16906	3.0000	0.8181	0.8177
16907	4.0000	1.0908	1.0902
16908	4.0000	1.0908	1.0902
16909	2.0000	0.5454	0.5451
16910	4.0000	1.0908	1.0902
16911	3.0000	0.8181	0.8177
16912	4.0000	1.0908	1.0902
16913	4.0000	1.0908	1.0902
16914	2.0000	0.5454	0.5451
16915	4.0000	1.0908	1.0902
16916	4.0000	1.0908	1.0902
16917	4.0000	1.0908	1.0902
16918	4.0000	1.0908	1.0902
16919	4.0000	1.0908	1.0902
16920	4.0000	1.0908	1.0902
16921	4.0000	1.0908	1.0902
16922	4.0000	1.0908	1.0902
16923	4.0000	1.0908	1.0902
16924	3.0000	0.8181	0.8177
16925	4.0000	1.0908	1.0902
16926	4.0000	1.0908	1.0902
16927	3.0000	0.8181	0.8177
16928	3.0000	0.8181	0.8177
16929	4.0000	1.0908	1.0902
16930	4.0000	1.0908	1.0902
16931	3.0000	0.8181	0.8177
16932	4.0000	1.0908	1.0902
16933	4.0000	1.0908	1.0902
16934	2.0000	0.5454	0.5451
16935	4.0000	1.0908	1.0902
16936	4.0000	1.0908	1.0902
16937	4.0000	1.0908	1.0902
16938	4.0000	1.0908	1.0902
16939	3.0000	0.8181	0.8177
16940	3.0000	0.8181	0.8177
16941	4.0000	1.0908	1.0902
16942	2.0000	0.5454	0.5451
16943	4.0000	1.0908	1.0902
16944	4.0000	1.0908	1.0902
16945	4.0000	1.0908	1.0902
16946	3.0000	0.8181	0.8177
16947	3.0000	0.8181	0.8177
16948	4.0000	1.0908	1.0902
16949	3.0000	0.8181	0.8177
16950	3.0000	0.8181	0.8177
16951	4.0000	1.0908	1.0902
16952	4.0000	1.0908	1.0902
16953	3.0000	0.8181	0.8177
16954	4.0000	1.0908	1.0902
16955	4.0000	1.0908	1.0902
16956	4.0000	1.0908	1.0902
16957	4.0000	1.0908	1.0902
16958	4.0000	1.0908	1.0902
16959	4.0000	1.0908	1.0902
16960	4.0000	1.0908	1.0902
16961	4.0000	1.0908	1.0902
16962	3.0000	0.8181	0.8177
16963	4.0000	1.0908	1.0902
16964	4.0000	1.0908	1.0902
16965	4.0000	1.0908	1.0902
16966	4.0000	1.0908	1.0902
16967	4.0000	1.0908	1.0902
16968	4.0000	1.0908	1.0902
16969	4.0000	1.0908	1.0902
16970	4.0000	1.0908	1.0902
16971	4.0000	1.0908	1.0902
16972	3.0000	0.8181	0.8177
16973	4.0000	1.0908	1.0902
16974	4.0000	1.0908	1.0902
16975	4.0000	1.0908	1.0902
16976	4.0000	1.0908	1.0902
16977	4.0000	1.0908	1.0902
16978	4.0000	1.0908	1.0902
16979	4.0000	1.0908	1.0902
16980	3.0000	0.8181	0.8177
16981	4.0000	1.0908	1.0902
16982	4.0000	1.0908	1.0902
16983	4.0000	1.0908	1.0902
16984	4.0000	1.0908	1.0902
16985	3.0000	0.8181	0.8177
16986	4.0000	1.0908	1.0902
16987	3.0000	0.8181	0.8177
16988	4.0000	1.0908	1.0902
16989	3.0000	0.8181	0.8177
16990	4.0000	1.0908	1.0902
16991	4.0000	1.0908	1.0902
16992	4.0000	1.0908	1.0902
16993	2.0000	0.5454	0.5451
16994	4.0000	1.0908	1.0902
16995	4.0000	1.0908	1.0902
16996	4.0000	1.0908	1.0902
16997	3.0000	0.8181	0.8177
16998	4.0000	1.0908	1.0902
16999	3.0000	0.8181	0.8177
17000	3.0000	0.8181	0.8177
17001	4.0000	1.0908	1.0902
17002	4.0000	1.0908	1.0902
17003	2.0000	0.5454	0.5451
17004	4.0000	1.0908	1.0902
17005	3.0000	0.8181	0.8177
17006	3.0000	0.8181	0.8177
17007	4.0000	1.0908	1.0902
17008	3.0000	0.8181	0.8177
17009	4.0000	1.0908	1.0902
17010	4.0000	1.0908	1.0902
17011	4.0000	1.0908	1.0902
17012	4.0000	1.0908	1.0902
17013	4.0000	1.0908	1.0902
17014	4.0000	1.0908	1.0902
17015	3.0000	0.8181	0.8177
17016	2.0000	0.5454	0.5451
17017	3.0000	0.8181	0.8177
17018	4.0000	1.0908	1.0902
17019	4.0000	1.0908	1.0902
17020	4.0000	1.0908	1.0902
17021	4.0000	1.0908	1.0902
17022	4.0000	1.0908	1.0902
17023	4.0000	1.0908	1.0902
17024	2.0000	0.5454	0.5451
17025	3.0000	0.8181	0.8177
17026	4.0000	1.0908	1.0902
17027	4.0000	1.0908	1.0902
17028	4.0000	1.0908	1.0902
17029	4.0000	1.0908	1.0902
17030	4.0000	1.0908	1.0902
17031	4.0000	1.0908	1.0902
17032	4.0000	1.0908	1.0902
17033	4.0000	1.0908	1.0902
17034	4.0000	1.0908	1.0902
17035	4.0000	1.0908	1.0902
17036	3.0000	0.8181	0.8177
17037	4.0000	1.0908	1.0902
17038	4.0000	1.0908	1.0902
17039	4.0000	1.0908	1.0902
17040	3.0000	0.8181	0.8177
17041	4.0000	1.0908	1.0902
17042	4.0000	1.0908	1.0902
17043	4.0000	1.0908	1.0902
17044	4.0000	1.0908	1.0902
17045	4.0000	1.0908	1.0902
17046	4.0000	1.0908	1.0902
17047	4.0000	1.0908	1.0902
17048	4.0000	1.0908	1.0902
17049	2.0000	0.5454	0.5451
17050	4.0000	1.0908	1.0902
17051	3.0000	0.8181	0.8177
17052	4.0000	1.0908	1.0902
17053	3.0000	0.8181	0.8177
17054	4.0000	1.0908	1.0902
17055	4.0000	1.0908	1.0902
17056	4.0000	1.0908	1.0902
17057	4.0000	1.0908	1.0902
17058	3.0000	0.8181	0.8177
17059	4.0000	1.0908	1.0902
17060	4.0000	1.0908	1.0902
17061	4.0000	1.0908	1.0902
17062	4.0000	1.0908	1.0902
17063	4.0000	1.0908	1.0902
17064	4.0000	1.0908	1.0902
17065	3.0000	0.8181	0.8177
17066	4.0000	1.0908	1.0902
17067	4.0000	1.0908	1.0902
17068	4.0000	1.0908	1.0902
17069	4.0000	1.0908	1.0902
17070	4.0000	1.0908	1.0902
17071	3.0000	0.8181	0.8177
17072	3.0000	0.8181	0.8177
17073	4.0000	1.0908	1.0902
17074	4.0000	1.0908	1.0902
17075	4.0000	1.0908	1.0902
17076	4.0000	1.0908	1.0902
17077	2.0000	0.5454	0.5451
17078	4.0000	1.0908	1.0902
17079	4.0000	1.0908	1.0902
17080	4.0000	1.0908	1.0902
17081	3.0000	0.8181	0.8177
17082	4.0000	1.0908	1.0902
17083	4.0000	1.0908	1.0902
17084	3.0000	0.8181	0.8177
17085	3.0000	0.8181	0.8177
17086	4.0000	1.0908	1.0902
17087	4.0000	1.0908	1.0902
17088	4.0000	1.0908	1.0902
17089	4.0000	1.0908	1.0902
17090	4.0000	1.0908	1.0902
17091	4.0000	1.0908	1.0902
17092	4.0000	1.0908	1.0902
17093	4.0000	1.0908	1.0902
17094	4.0000	1.0908	1.0902
17095	4.0000	1.0908	1.0902
17096	4.0000	1.0908	1.0902
17097	3.0000	0.8181	0.8177
17098	4.0000	1.0908	1.0902
17099	4.0000	1.0908	1.0902
17100	3.0000	0.8181	0.8177
17101	4.0000	1.0908	1.0902
17102	4.0000	1.0908	1.0902
17103	4.0000	1.0908	1.0902
17104	4.0000	1.0908	1.0902
17105	4.0000	1.0908	1.0902
17106	4.0000	1.0908	1.0902
17107	3.0000	0.8181	0.8177
17108	4.0000	1.0908	1.0902
17109	4.0000	1.0908	1.0902
17110	1.0000	0.2727	0.2726
17111	3.0000	0.8181	0.8177
17112	4.0000	1.0908	1.0902
17113	3.0000	0.8181	0.8177
17114	3.0000	0.8181	0.8177
17115	4.0000	1.0908	1.0902
17116	4.0000	1.0908	1.0902
17117	4.0000	1.0908	1.0902
17118	4.0000	1.0908	1.0902
