	CR89	CR95	CR334	CR348	CR457	CR458	CR464	CR469	CR470	CR2528	CR2530	GM173	KSG242	KSG246	KSG477	KSG0645	KSG0647	KSG0652	KSG0660	KSG0673	KSG1471	KSG1507	US1AZ	WCR464	WLK3	WLK12
CR89	0.0	0.812008281573	0.878743961353	0.936991028295	0.83712905452	0.828709454796	0.922843340235	0.875086266391	0.895859213251	0.765355417529	0.766735679779	0.881228433402	0.95679779158	0.965079365079	0.991718426501	0.910075914424	0.937060041408	0.946100759144	0.8988957902	0.906280193237	0.815734989648	0.834713595583	0.988612836439	0.908695652174	0.899309868875	0.890407177364
CR95	0.812008281573	0.0	0.843685300207	0.918150448585	0.675293305728	0.796618357488	0.869220151829	0.856383712905	0.873567977916	0.841407867495	0.836714975845	0.88088336784	0.895790200138	0.925879917184	0.992201518288	0.881090407177	0.899516908213	0.927398205659	0.87784679089	0.880814354727	0.901035196687	0.876259489303	0.984679089027	0.842512077295	0.844375431332	0.812560386473
CR334	0.878743961353	0.843685300207	0.0	0.850931677019	0.87784679089	0.83878536922	0.818219461698	0.816218081435	0.852587991718	0.95707384403	0.985162180814	0.855624568668	0.933540372671	0.948240165631	0.961559696342	0.872739820566	0.887232574189	0.932643202208	0.87784679089	0.870738440304	0.96369910283	0.969496204279	0.962456866805	0.835472739821	0.857832988268	0.85817805383
CR348	0.936991028295	0.918150448585	0.850931677019	0.0	0.955210489993	0.956107660455	0.958109040718	0.867080745342	0.881918564527	0.984265010352	0.992477570738	0.872532781228	0.96342305038	0.965631469979	0.97757073844	0.902829537612	0.934989648033	0.948447204969	0.904071773637	0.903105590062	0.979089026915	0.987646652864	0.96369910283	0.943961352657	0.942581090407	0.944099378882
CR457	0.83712905452	0.675293305728	0.87784679089	0.955210489993	0.0	0.52160110421	0.848171152519	0.916425120773	0.940027605245	0.758247066943	0.869427191166	0.948999309869	0.945755693582	0.962249827467	0.992960662526	0.956176673568	0.94237405107	0.973706004141	0.952104899931	0.949137336094	0.88336783989	0.904002760524	0.985852311939	0.862111801242	0.904830917874	0.81801242236
CR458	0.828709454796	0.796618357488	0.83878536922	0.956107660455	0.52160110421	0.0	0.732781228433	0.907798481712	0.934506556246	0.732988267771	0.856383712905	0.937474120083	0.951276742581	0.966873706004	0.981504485852	0.938371290545	0.914906832298	0.966873706004	0.934989648033	0.917529330573	0.843685300207	0.881228433402	0.970393374741	0.728778467909	0.897446514838	0.804830917874
CR464	0.922843340235	0.869220151829	0.818219461698	0.958109040718	0.848171152519	0.732781228433	0.0	0.875914423741	0.92132505176	0.983781918565	0.992408557626	0.895652173913	0.934851621808	0.952518978606	0.965562456867	0.921187025535	0.904830917874	0.954382332643	0.911870255349	0.898964803313	0.975845410628	0.985990338164	0.966183574879	0.361145617667	0.846376811594	0.784748102139
CR469	0.875086266391	0.856383712905	0.816218081435	0.867080745342	0.916425120773	0.907798481712	0.875914423741	0.0	0.72353347136	0.987301587302	0.995307108351	0.816149068323	0.918633540373	0.949482401656	0.990131124914	0.813664596273	0.870531400966	0.9011042098	0.809661835749	0.828364389234	0.97922705314	0.98088336784	0.982746721877	0.864527260179	0.810766045549	0.857694962043
CR470	0.895859213251	0.873567977916	0.852587991718	0.881918564527	0.940027605245	0.934506556246	0.92132505176	0.72353347136	0.0	0.991028295376	0.994962042788	0.824361628709	0.904554865424	0.919254658385	0.993926846101	0.811318150449	0.876880607315	0.873636991028	0.811525189786	0.856176673568	0.980538302277	0.982125603865	0.988336783989	0.891856452726	0.86314699793	0.902346445825
CR2528	0.765355417529	0.841407867495	0.95707384403	0.984265010352	0.758247066943	0.732988267771	0.983781918565	0.987301587302	0.991028295376	0.0	0.505521048999	0.987163561077	0.992615596963	0.991511387164	0.997101449275	0.990476190476	0.989095928226	0.991511387164	0.991097308489	0.991787439614	0.647757073844	0.722774327122	0.992339544513	0.986266390614	0.986680469289	0.912146307798
CR2530	0.766735679779	0.836714975845	0.985162180814	0.992477570738	0.869427191166	0.856383712905	0.992408557626	0.995307108351	0.994962042788	0.505521048999	0.0	0.996273291925	0.995928226363	0.994547964113	0.998964803313	0.996618357488	0.995721187026	0.994202898551	0.995721187026	0.996480331263	0.613181504486	0.659765355418	0.995514147688	0.994340924776	0.992546583851	0.949551414769
GM173	0.881228433402	0.88088336784	0.855624568668	0.872532781228	0.948999309869	0.937474120083	0.895652173913	0.816149068323	0.824361628709	0.987163561077	0.996273291925	0.0	0.934299516908	0.938026224983	0.989164941339	0.818978605935	0.875983436853	0.890752242926	0.808212560386	0.829468599034	0.980745341615	0.982884748102	0.989233954451	0.875638371291	0.873636991028	0.894202898551
KSG242	0.95679779158	0.895790200138	0.933540372671	0.96342305038	0.945755693582	0.951276742581	0.934851621808	0.918633540373	0.904554865424	0.992615596963	0.995928226363	0.934299516908	0.0	0.459489302968	0.995514147688	0.93740510697	0.943547273982	0.92132505176	0.922567287785	0.942995169082	0.983781918565	0.985162180814	0.973775017253	0.902829537612	0.798412698413	0.838854382333
