	CR89	CR95	CR334	CR348	CR457	CR458	CR464	CR469	CR470	CR2528	CR2530	GM173	KSG242	KSG246	KSG477	KSG0645	KSG0647	KSG0652	KSG0660	KSG0673	KSG1471	KSG1507	US1AZ	WCR464	WLK3	WLK12
CR89	0.0	0.808833678399	0.87895100069	0.935955831608	0.839820565908	0.827743271222	0.92325741891	0.875914423741	0.889579020014	0.767356797792	0.767287784679	0.881780538302	0.953554175293	0.962456866805	0.992822636301	0.905935127674	0.932850241546	0.94209799862	0.895445134576	0.904347826087	0.816287094548	0.832919254658	0.988888888889	0.912284334023	0.899102829538	0.891994478951
CR95	0.808833678399	0.0	0.84265010352	0.919530710835	0.683022774327	0.804278812974	0.869082125604	0.858385093168	0.872601794341	0.840027605245	0.834368530021	0.880193236715	0.899309868875	0.927812284334	0.993167701863	0.88391994479	0.904416839199	0.929468599034	0.879572118703	0.88171152519	0.903657694962	0.876328502415	0.985576259489	0.851069703244	0.844927536232	0.813181504486
CR334	0.87895100069	0.84265010352	0.0	0.855693581781	0.885783298827	0.845893719807	0.820910973085	0.82160110421	0.854037267081	0.95900621118	0.984955141477	0.853485162181	0.932436162871	0.946928916494	0.965010351967	0.877225672878	0.890476190476	0.932643202208	0.88115942029	0.872325741891	0.964251207729	0.970738440304	0.961904761905	0.839199447895	0.85624568668	0.86259489303
CR348	0.935955831608	0.919530710835	0.855693581781	0.0	0.954658385093	0.956728778468	0.95734989648	0.863561076605	0.884195997239	0.984126984127	0.991511387164	0.871773636991	0.963077984817	0.965631469979	0.978191856453	0.902898550725	0.935403726708	0.947757073844	0.902898550725	0.9027605245	0.977501725328	0.986749482402	0.964872325742	0.946514837819	0.938578329883	0.946307798482
CR457	0.839820565908	0.683022774327	0.885783298827	0.954658385093	0.0	0.517805383023	0.847342995169	0.917529330573	0.939130434783	0.75679779158	0.868599033816	0.948792270531	0.944858523119	0.961421670117	0.993650793651	0.956383712905	0.939199447895	0.975707384403	0.948723257419	0.947964113182	0.883850931677	0.910075914424	0.987094547964	0.863285024155	0.906349206349	0.82242926156
CR458	0.827743271222	0.804278812974	0.845893719807	0.956728778468	0.517805383023	0.0	0.733471359558	0.907246376812	0.937336093858	0.736783988958	0.857556935818	0.935610766046	0.948723257419	0.966873706004	0.98391994479	0.939130434783	0.917667356798	0.967149758454	0.934989648033	0.920703933747	0.845065562457	0.883505866115	0.973636991028	0.735334713596	0.895859213251	0.807798481712
CR464	0.92325741891	0.869082125604	0.820910973085	0.95734989648	0.847342995169	0.733471359558	0.0	0.877639751553	0.921946169772	0.983781918565	0.991580400276	0.895928226363	0.935265700483	0.953554175293	0.966942719117	0.92298136646	0.904830917874	0.952587991718	0.910973084886	0.901863354037	0.978467908903	0.986128364389	0.964872325742	0.351897860594	0.844789510007	0.790062111801
CR469	0.875914423741	0.858385093168	0.82160110421	0.863561076605	0.917529330573	0.907246376812	0.877639751553	0.0	0.724154589372	0.988888888889	0.995238095238	0.822291235335	0.919599723948	0.950655624569	0.991097308489	0.815251897861	0.874327122153	0.901173222912	0.812146307798	0.832091097308	0.97950310559	0.98143547274	0.98253968254	0.866666666667	0.809454796411	0.857694962043
CR470	0.889579020014	0.872601794341	0.854037267081	0.884195997239	0.939130434783	0.937336093858	0.921946169772	0.724154589372	0.0	0.990407177364	0.995100069013	0.819254658385	0.904899930987	0.921118012422	0.994340924776	0.808695652174	0.875431331953	0.871635610766	0.809937888199	0.852311939268	0.979641131815	0.982953761215	0.989786059351	0.891511387164	0.864251207729	0.904830917874
CR2528	0.767356797792	0.840027605245	0.95900621118	0.984126984127	0.75679779158	0.736783988958	0.983781918565	0.988888888889	0.990407177364	0.0	0.499930986888	0.989717046239	0.992408557626	0.991304347826	0.997722567288	0.990614216701	0.988405797101	0.991787439614	0.990062111801	0.991925465839	0.650862663906	0.720289855072	0.992960662526	0.987853692202	0.987439613527	0.913802622498
CR2530	0.767287784679	0.834368530021	0.984955141477	0.991511387164	0.868599033816	0.857556935818	0.991580400276	0.995238095238	0.995100069013	0.499930986888	0.0	0.996480331263	0.995928226363	0.994478951001	0.998688750863	0.996480331263	0.995859213251	0.994755003451	0.995169082126	0.997032436163	0.612560386473	0.656659765355	0.995445134576	0.995376121463	0.992615596963	0.949620427881
GM173	0.881780538302	0.880193236715	0.853485162181	0.871773636991	0.948792270531	0.935610766046	0.895928226363	0.822291235335	0.819254658385	0.989717046239	0.996480331263	0.0	0.936231884058	0.93712905452	0.989924085576	0.81856452726	0.876259489303	0.890200138026	0.807591442374	0.827053140097	0.981021394065	0.982401656315	0.990269151139	0.873775017253	0.874396135266	0.896342305038
