	DA5	DB5	DC5	DD5	DE5	DF5	DG5	DH5	DA2	DB2	DC2	DD2	DE2	DF2	DG2	DH2	DA1	DB1	DC1	DD1	DE1	DF1	DG1	DH1	DA4	DB4	DC4	DD4	DE4	DF4	DG4	DH4	DA6	DB6	DC6	DD6	DE6	DF6	DG6	DH6	DA7	DB7	DC7	DD7	DE7	DF7	DG7	DH7	DA8	DB8	DC8	DD8	DF8	DG8	DH8	DA3	DB3	DC3	DD3	DE3	DF3	DG3	DH3
DA5	0.0	0.380116959064	0.454970760234	0.357894736842	0.418713450292	0.429239766082	0.426900584795	0.4	0.520467836257	0.595321637427	0.580116959064	0.72514619883	0.764912280702	0.818713450292	0.630409356725	0.545029239766	0.764912280702	0.756725146199	0.750877192982	0.637426900585	0.625730994152	0.680701754386	0.72865497076	0.775438596491	0.847953216374	0.839766081871	0.685380116959	0.729824561404	0.721637426901	0.692397660819	0.658479532164	0.697076023392	0.908771929825	0.885380116959	0.895906432749	0.923976608187	0.898245614035	0.921637426901	0.916959064327	0.918128654971	0.950877192982	0.953216374269	0.954385964912	0.920467836257	0.941520467836	0.92865497076	0.943859649123	0.952046783626	0.964912280702	0.967251461988	0.977777777778	0.971929824561	0.973099415205	0.963742690058	0.971929824561	0.677192982456	0.543859649123	0.687719298246	0.687719298246	0.629239766082	0.614035087719	0.67485380117	0.615204678363
DB5	0.380116959064	0.0	0.443274853801	0.389473684211	0.452631578947	0.388304093567	0.394152046784	0.456140350877	0.53216374269	0.659649122807	0.646783625731	0.721637426901	0.763742690058	0.828070175439	0.693567251462	0.554385964912	0.777777777778	0.760233918129	0.757894736842	0.653801169591	0.630409356725	0.691228070175	0.72514619883	0.788304093567	0.833918128655	0.832748538012	0.659649122807	0.73216374269	0.722807017544	0.646783625731	0.632748538012	0.649122807018	0.907602339181	0.890058479532	0.900584795322	0.922807017544	0.894736842105	0.923976608187	0.913450292398	0.916959064327	0.960233918129	0.953216374269	0.955555555556	0.920467836257	0.946198830409	0.936842105263	0.950877192982	0.955555555556	0.970760233918	0.975438596491	0.970760233918	0.973099415205	0.973099415205	0.968421052632	0.974269005848	0.658479532164	0.545029239766	0.676023391813	0.672514619883	0.638596491228	0.645614035088	0.647953216374	0.597660818713
DC5	0.454970760234	0.443274853801	0.0	0.446783625731	0.506432748538	0.408187134503	0.46783625731	0.499415204678	0.597660818713	0.691228070175	0.659649122807	0.753216374269	0.783625730994	0.797660818713	0.721637426901	0.639766081871	0.730994152047	0.801169590643	0.754385964912	0.639766081871	0.616374269006	0.653801169591	0.768421052632	0.749707602339	0.870175438596	0.877192982456	0.726315789474	0.741520467836	0.72865497076	0.73567251462	0.683040935673	0.745029239766	0.904093567251	0.881871345029	0.890058479532	0.920467836257	0.883040935673	0.900584795322	0.913450292398	0.921637426901	0.93918128655	0.934502923977	0.93567251462	0.865497076023	0.895906432749	0.911111111111	0.920467836257	0.930994152047	0.961403508772	0.956725146199	0.971929824561	0.947368421053	0.955555555556	0.956725146199	0.963742690058	0.678362573099	0.588304093567	0.693567251462	0.683040935673	0.631578947368	0.67485380117	0.665497076023	0.612865497076
DD5	0.357894736842	0.389473684211	0.446783625731	0.0	0.322807017544	0.432748538012	0.449122807018	0.395321637427	0.514619883041	0.547368421053	0.578947368421	0.756725146199	0.778947368421	0.816374269006	0.623391812865	0.545029239766	0.768421052632	0.79649122807	0.761403508772	0.656140350877	0.633918128655	0.681871345029	0.761403508772	0.776608187135	0.873684210526	0.86783625731	0.716959064327	0.743859649123	0.73216374269	0.719298245614	0.680701754386	0.729824561404	0.911111111111	0.890058479532	0.898245614035	0.922807017544	0.887719298246	0.916959064327	0.902923976608	0.915789473684	0.956725146199	0.956725146199	0.957894736842	0.927485380117	0.955555555556	0.936842105263	0.947368421053	0.950877192982	0.963742690058	0.967251461988	0.969590643275	0.967251461988	0.962573099415	0.963742690058	0.968421052632	0.700584795322	0.563742690058	0.702923976608	0.704093567251	0.633918128655	0.626900584795	0.693567251462	0.625730994152
DE5	0.418713450292	0.452631578947	0.506432748538	0.322807017544	0.0	0.487719298246	0.501754385965	0.390643274854	0.526315789474	0.520467836257	0.585964912281	0.760233918129	0.781286549708	0.825730994152	0.630409356725	0.545029239766	0.780116959064	0.801169590643	0.775438596491	0.663157894737	0.637426900585	0.686549707602	0.762573099415	0.79649122807	0.87485380117	0.883040935673	0.760233918129	0.747368421053	0.740350877193	0.766081871345	0.74269005848	0.771929824561	0.930994152047	0.904093567251	0.906432748538	0.940350877193	0.908771929825	0.92865497076	0.922807017544	0.92865497076	0.949707602339	0.960233918129	0.961403508772	0.934502923977	0.953216374269	0.947368421053	0.956725146199	0.955555555556	0.975438596491	0.970760233918	0.980116959064	0.971929824561	0.975438596491	0.970760233918	0.976608187135	0.748538011696	0.612865497076	0.756725146199	0.762573099415	0.66432748538	0.636257309942	0.748538011696	0.678362573099
DF5	0.429239766082	0.388304093567	0.408187134503	0.432748538012	0.487719298246	0.0	0.412865497076	0.480701754386	0.573099415205	0.676023391813	0.646783625731	0.762573099415	0.789473684211	0.814035087719	0.711111111111	0.605847953216	0.768421052632	0.801169590643	0.777777777778	0.654970760234	0.630409356725	0.681871345029	0.769590643275	0.788304093567	0.878362573099	0.878362573099	0.706432748538	0.74269005848	0.746198830409	0.702923976608	0.651461988304	0.701754385965	0.911111111111	0.894736842105	0.894736842105	0.920467836257	0.891228070175	0.911111111111	0.914619883041	0.922807017544	0.946198830409	0.94269005848	0.946198830409	0.911111111111	0.927485380117	0.919298245614	0.941520467836	0.93918128655	0.967251461988	0.966081871345	0.970760233918	0.966081871345	0.962573099415	0.963742690058	0.969590643275	0.650292397661	0.550877192982	0.673684210526	0.672514619883	0.631578947368	0.66432748538	0.644444444444	0.581286549708
DG5	0.426900584795	0.394152046784	0.46783625731	0.449122807018	0.501754385965	0.412865497076	0.0	0.485380116959	0.557894736842	0.665497076023	0.670175438596	0.738011695906	0.764912280702	0.814035087719	0.709941520468	0.578947368421	0.773099415205	0.781286549708	0.752046783626	0.654970760234	0.636257309942	0.692397660819	0.743859649123	0.776608187135	0.849122807018	0.851461988304	0.669005847953	0.720467836257	0.721637426901	0.663157894737	0.581286549708	0.650292397661	0.913450292398	0.895906432749	0.898245614035	0.92865497076	0.895906432749	0.915789473684	0.912280701754	0.915789473684	0.963742690058	0.964912280702	0.957894736842	0.92865497076	0.946198830409	0.940350877193	0.949707602339	0.962573099415	0.963742690058	0.968421052632	0.973099415205	0.969590643275	0.968421052632	0.957894736842	0.966081871345	0.612865497076	0.567251461988	0.67485380117	0.677192982456	0.632748538012	0.670175438596	0.614035087719	0.583625730994
DH5	0.4	0.456140350877	0.499415204678	0.395321637427	0.390643274854	0.480701754386	0.485380116959	0.0	0.514619883041	0.564912280702	0.560233918129	0.718128654971	0.745029239766	0.789473684211	0.602339181287	0.541520467836	0.749707602339	0.775438596491	0.734502923977	0.642105263158	0.629239766082	0.65730994152	0.729824561404	0.750877192982	0.837426900585	0.845614035088	0.738011695906	0.713450292398	0.716959064327	0.756725146199	0.702923976608	0.762573099415	0.92514619883	0.893567251462	0.885380116959	0.929824561404	0.902923976608	0.891228070175	0.913450292398	0.909941520468	0.955555555556	0.961403508772	0.962573099415	0.93918128655	0.960233918129	0.93216374269	0.943859649123	0.957894736842	0.953216374269	0.941520467836	0.975438596491	0.952046783626	0.963742690058	0.943859649123	0.948538011696	0.733333333333	0.616374269006	0.730994152047	0.733333333333	0.631578947368	0.608187134503	0.73918128655	0.652631578947
DA2	0.520467836257	0.53216374269	0.597660818713	0.514619883041	0.526315789474	0.573099415205	0.557894736842	0.514619883041	0.0	0.581286549708	0.546198830409	0.669005847953	0.712280701754	0.747368421053	0.611695906433	0.422222222222	0.736842105263	0.729824561404	0.723976608187	0.638596491228	0.631578947368	0.695906432749	0.672514619883	0.749707602339	0.782456140351	0.777777777778	0.716959064327	0.698245614035	0.706432748538	0.723976608187	0.687719298246	0.733333333333	0.926315789474	0.900584795322	0.912280701754	0.905263157895	0.897076023392	0.883040935673	0.927485380117	0.911111111111	0.914619883041	0.901754385965	0.900584795322	0.908771929825	0.943859649123	0.881871345029	0.902923976608	0.908771929825	0.920467836257	0.918128654971	0.960233918129	0.926315789474	0.93918128655	0.906432748538	0.908771929825	0.733333333333	0.604678362573	0.712280701754	0.709941520468	0.614035087719	0.573099415205	0.721637426901	0.635087719298
DB2	0.595321637427	0.659649122807	0.691228070175	0.547368421053	0.520467836257	0.676023391813	0.665497076023	0.564912280702	0.581286549708	0.0	0.533333333333	0.661988304094	0.679532163743	0.694736842105	0.446783625731	0.633918128655	0.761403508772	0.829239766082	0.738011695906	0.711111111111	0.762573099415	0.72514619883	0.770760233918	0.73216374269	0.850292397661	0.833918128655	0.872514619883	0.770760233918	0.785964912281	0.884210526316	0.791812865497	0.894736842105	0.921637426901	0.911111111111	0.887719298246	0.94269005848	0.918128654971	0.86432748538	0.92865497076	0.912280701754	0.982456140351	0.969590643275	0.959064327485	0.956725146199	0.981286549708	0.952046783626	0.945029239766	0.980116959064	0.919298245614	0.915789473684	0.956725146199	0.920467836257	0.946198830409	0.887719298246	0.863157894737	0.842105263158	0.709941520468	0.761403508772	0.759064327485	0.666666666667	0.676023391813	0.839766081871	0.694736842105
