	DA5	DB5	DC5	DD5	DE5	DF5	DG5	DH5	DA2	DB2	DC2	DD2	DE2	DF2	DG2	DH2	DA1	DB1	DC1	DD1	DE1	DF1	DG1	DH1	DA4	DB4	DC4	DD4	DE4	DF4	DG4	DH4	DA6	DB6	DC6	DD6	DE6	DF6	DG6	DH6	DA7	DB7	DC7	DD7	DE7	DF7	DG7	DH7	DA8	DB8	DC8	DD8	DF8	DG8	DH8	DA3	DB3	DC3	DD3	DE3	DF3	DG3	DH3
DA5	0.0	0.382456140351	0.470175438596	0.376608187135	0.432748538012	0.439766081871	0.424561403509	0.376608187135	0.516959064327	0.623391812865	0.59298245614	0.718128654971	0.749707602339	0.794152046784	0.639766081871	0.527485380117	0.759064327485	0.760233918129	0.764912280702	0.618713450292	0.625730994152	0.709941520468	0.718128654971	0.783625730994	0.831578947368	0.838596491228	0.678362573099	0.736842105263	0.721637426901	0.676023391813	0.654970760234	0.678362573099	0.914619883041	0.891228070175	0.904093567251	0.926315789474	0.912280701754	0.923976608187	0.919298245614	0.922807017544	0.947368421053	0.945029239766	0.950877192982	0.922807017544	0.940350877193	0.936842105263	0.945029239766	0.952046783626	0.974269005848	0.974269005848	0.985964912281	0.968421052632	0.968421052632	0.967251461988	0.974269005848	0.686549707602	0.588304093567	0.680701754386	0.690058479532	0.610526315789	0.60350877193	0.666666666667	0.631578947368
DB5	0.382456140351	0.0	0.443274853801	0.388304093567	0.458479532164	0.397660818713	0.383625730994	0.425730994152	0.530994152047	0.65730994152	0.649122807018	0.730994152047	0.762573099415	0.811695906433	0.684210526316	0.553216374269	0.777777777778	0.777777777778	0.766081871345	0.628070175439	0.623391812865	0.712280701754	0.741520467836	0.791812865497	0.854970760234	0.859649122807	0.653801169591	0.745029239766	0.723976608187	0.653801169591	0.640935672515	0.652631578947	0.923976608187	0.891228070175	0.909941520468	0.933333333333	0.923976608187	0.93216374269	0.922807017544	0.934502923977	0.960233918129	0.968421052632	0.969590643275	0.941520467836	0.954385964912	0.956725146199	0.959064327485	0.969590643275	0.976608187135	0.977777777778	0.989473684211	0.970760233918	0.974269005848	0.970760233918	0.980116959064	0.665497076023	0.577777777778	0.695906432749	0.670175438596	0.630409356725	0.626900584795	0.651461988304	0.632748538012
DC5	0.470175438596	0.443274853801	0.0	0.454970760234	0.515789473684	0.394152046784	0.459649122807	0.47134502924	0.585964912281	0.699415204678	0.65730994152	0.746198830409	0.781286549708	0.780116959064	0.719298245614	0.632748538012	0.727485380117	0.802339181287	0.73567251462	0.630409356725	0.604678362573	0.670175438596	0.756725146199	0.719298245614	0.869005847953	0.885380116959	0.743859649123	0.736842105263	0.727485380117	0.747368421053	0.690058479532	0.750877192982	0.900584795322	0.87485380117	0.885380116959	0.911111111111	0.894736842105	0.894736842105	0.905263157895	0.916959064327	0.92514619883	0.934502923977	0.938011695906	0.86783625731	0.894736842105	0.907602339181	0.915789473684	0.927485380117	0.950877192982	0.949707602339	0.976608187135	0.943859649123	0.946198830409	0.950877192982	0.956725146199	0.67485380117	0.594152046784	0.67134502924	0.685380116959	0.59298245614	0.626900584795	0.666666666667	0.628070175439
DD5	0.376608187135	0.388304093567	0.454970760234	0.0	0.388304093567	0.445614035088	0.438596491228	0.368421052632	0.527485380117	0.615204678363	0.589473684211	0.741520467836	0.769590643275	0.80701754386	0.638596491228	0.536842105263	0.780116959064	0.802339181287	0.756725146199	0.639766081871	0.630409356725	0.701754385965	0.753216374269	0.775438596491	0.87134502924	0.872514619883	0.714619883041	0.750877192982	0.733333333333	0.707602339181	0.680701754386	0.711111111111	0.92865497076	0.907602339181	0.923976608187	0.93567251462	0.926315789474	0.93918128655	0.927485380117	0.936842105263	0.954385964912	0.959064327485	0.959064327485	0.94269005848	0.961403508772	0.948538011696	0.955555555556	0.964912280702	0.971929824561	0.974269005848	0.983625730994	0.973099415205	0.974269005848	0.969590643275	0.976608187135	0.705263157895	0.610526315789	0.708771929825	0.706432748538	0.622222222222	0.610526315789	0.692397660819	0.66081871345
DE5	0.432748538012	0.458479532164	0.515789473684	0.388304093567	0.0	0.501754385965	0.509941520468	0.446783625731	0.541520467836	0.550877192982	0.589473684211	0.762573099415	0.798830409357	0.814035087719	0.645614035088	0.554385964912	0.785964912281	0.817543859649	0.769590643275	0.663157894737	0.644444444444	0.716959064327	0.773099415205	0.794152046784	0.897076023392	0.902923976608	0.791812865497	0.774269005848	0.780116959064	0.783625730994	0.759064327485	0.787134502924	0.93216374269	0.908771929825	0.920467836257	0.936842105263	0.92865497076	0.941520467836	0.93216374269	0.94269005848	0.956725146199	0.967251461988	0.967251461988	0.941520467836	0.960233918129	0.959064327485	0.959064327485	0.967251461988	0.978947368421	0.980116959064	0.987134502924	0.977777777778	0.982456140351	0.974269005848	0.983625730994	0.759064327485	0.670175438596	0.767251461988	0.768421052632	0.673684210526	0.621052631579	0.748538011696	0.708771929825
DF5	0.439766081871	0.397660818713	0.394152046784	0.445614035088	0.501754385965	0.0	0.398830409357	0.449122807018	0.549707602339	0.688888888889	0.642105263158	0.746198830409	0.784795321637	0.778947368421	0.706432748538	0.59298245614	0.730994152047	0.798830409357	0.738011695906	0.630409356725	0.628070175439	0.67485380117	0.755555555556	0.752046783626	0.869005847953	0.886549707602	0.695906432749	0.743859649123	0.733333333333	0.704093567251	0.650292397661	0.704093567251	0.904093567251	0.885380116959	0.891228070175	0.906432748538	0.891228070175	0.905263157895	0.920467836257	0.907602339181	0.94269005848	0.947368421053	0.94269005848	0.895906432749	0.927485380117	0.920467836257	0.92865497076	0.941520467836	0.960233918129	0.959064327485	0.980116959064	0.955555555556	0.952046783626	0.957894736842	0.966081871345	0.637426900585	0.555555555556	0.646783625731	0.650292397661	0.595321637427	0.609356725146	0.618713450292	0.59298245614
DG5	0.424561403509	0.383625730994	0.459649122807	0.438596491228	0.509941520468	0.398830409357	0.0	0.443274853801	0.570760233918	0.690058479532	0.669005847953	0.741520467836	0.768421052632	0.801169590643	0.692397660819	0.597660818713	0.762573099415	0.804678362573	0.748538011696	0.645614035088	0.638596491228	0.706432748538	0.752046783626	0.764912280702	0.865497076023	0.877192982456	0.673684210526	0.740350877193	0.729824561404	0.680701754386	0.584795321637	0.692397660819	0.916959064327	0.898245614035	0.913450292398	0.926315789474	0.915789473684	0.921637426901	0.92514619883	0.923976608187	0.954385964912	0.960233918129	0.954385964912	0.930994152047	0.956725146199	0.949707602339	0.952046783626	0.962573099415	0.962573099415	0.971929824561	0.980116959064	0.962573099415	0.960233918129	0.964912280702	0.970760233918	0.601169590643	0.556725146199	0.677192982456	0.653801169591	0.617543859649	0.636257309942	0.59649122807	0.617543859649
DH5	0.376608187135	0.425730994152	0.47134502924	0.368421052632	0.446783625731	0.449122807018	0.443274853801	0.0	0.521637426901	0.60350877193	0.580116959064	0.708771929825	0.747368421053	0.774269005848	0.611695906433	0.52865497076	0.752046783626	0.782456140351	0.738011695906	0.633918128655	0.621052631579	0.684210526316	0.727485380117	0.759064327485	0.842105263158	0.851461988304	0.688888888889	0.727485380117	0.713450292398	0.705263157895	0.661988304094	0.702923976608	0.930994152047	0.898245614035	0.906432748538	0.927485380117	0.913450292398	0.915789473684	0.918128654971	0.912280701754	0.954385964912	0.955555555556	0.950877192982	0.940350877193	0.963742690058	0.93216374269	0.943859649123	0.961403508772	0.955555555556	0.957894736842	0.980116959064	0.960233918129	0.956725146199	0.956725146199	0.956725146199	0.697076023392	0.609356725146	0.687719298246	0.691228070175	0.597660818713	0.6	0.686549707602	0.639766081871
DA2	0.516959064327	0.530994152047	0.585964912281	0.527485380117	0.541520467836	0.549707602339	0.570760233918	0.521637426901	0.0	0.583625730994	0.548538011696	0.651461988304	0.698245614035	0.722807017544	0.59649122807	0.417543859649	0.694736842105	0.72865497076	0.713450292398	0.566081871345	0.604678362573	0.702923976608	0.646783625731	0.726315789474	0.769590643275	0.789473684211	0.723976608187	0.705263157895	0.714619883041	0.736842105263	0.672514619883	0.741520467836	0.927485380117	0.895906432749	0.907602339181	0.904093567251	0.894736842105	0.883040935673	0.93216374269	0.914619883041	0.900584795322	0.897076023392	0.899415204678	0.895906432749	0.929824561404	0.858479532164	0.906432748538	0.902923976608	0.904093567251	0.926315789474	0.950877192982	0.907602339181	0.926315789474	0.899415204678	0.892397660819	0.743859649123	0.66783625731	0.687719298246	0.712280701754	0.617543859649	0.566081871345	0.736842105263	0.643274853801
DB2	0.623391812865	0.65730994152	0.699415204678	0.615204678363	0.550877192982	0.688888888889	0.690058479532	0.60350877193	0.583625730994	0.0	0.52865497076	0.651461988304	0.67485380117	0.690058479532	0.486549707602	0.631578947368	0.775438596491	0.865497076023	0.753216374269	0.73918128655	0.784795321637	0.780116959064	0.788304093567	0.752046783626	0.852631578947	0.852631578947	0.893567251462	0.80350877193	0.819883040936	0.916959064327	0.815204678363	0.916959064327	0.920467836257	0.880701754386	0.893567251462	0.93918128655	0.933333333333	0.888888888889	0.923976608187	0.914619883041	0.982456140351	0.969590643275	0.963742690058	0.952046783626	0.985964912281	0.941520467836	0.93918128655	0.975438596491	0.895906432749	0.93567251462	0.953216374269	0.907602339181	0.933333333333	0.883040935673	0.865497076023	0.861988304094	0.789473684211	0.767251461988	0.762573099415	0.686549707602	0.700584795322	0.863157894737	0.73567251462
DC2	0.59298245614	0.649122807018	0.65730994152	0.589473684211	0.589473684211	0.642105263158	0.669005847953	0.580116959064	0.548538011696	0.52865497076	0.0	0.631578947368	0.652631578947	0.628070175439	0.514619883041	0.601169590643	0.643274853801	0.8	0.720467836257	0.695906432749	0.748538011696	0.757894736842	0.736842105263	0.698245614035	0.825730994152	0.854970760234	0.86081871345	0.726315789474	0.74269005848	0.873684210526	0.73918128655	0.87485380117	0.922807017544	0.900584795322	0.904093567251	0.92514619883	0.916959064327	0.881871345029	0.934502923977	0.913450292398	0.948538011696	0.948538011696	0.92865497076	0.909941520468	0.950877192982	0.915789473684	0.923976608187	0.947368421053	0.86783625731	0.891228070175	0.922807017544	0.877192982456	0.886549707602	0.852631578947	0.817543859649	0.79649122807	0.726315789474	0.692397660819	0.702923976608	0.614035087719	0.632748538012	0.795321637427	0.67485380117
