	DA5	DB5	DC5	DD5	DE5	DF5	DG5	DH5	DA2	DB2	DC2	DD2	DE2	DF2	DG2	DH2	DA1	DB1	DC1	DD1	DE1	DF1	DG1	DH1	DA4	DB4	DC4	DD4	DE4	DF4	DG4	DH4	DA6	DB6	DC6	DD6	DE6	DF6	DG6	DH6	DA7	DB7	DC7	DD7	DE7	DF7	DG7	DH7	DA8	DB8	DC8	DD8	DF8	DG8	DH8	DA3	DB3	DC3	DD3	DE3	DF3	DG3	DH3
DA5	0.0	0.387134502924	0.451461988304	0.347368421053	0.431578947368	0.440935672515	0.421052631579	0.374269005848	0.571929824561	0.60350877193	0.59298245614	0.736842105263	0.776608187135	0.79298245614	0.635087719298	0.554385964912	0.760233918129	0.782456140351	0.757894736842	0.614035087719	0.623391812865	0.697076023392	0.718128654971	0.774269005848	0.853801169591	0.843274853801	0.687719298246	0.726315789474	0.733333333333	0.690058479532	0.659649122807	0.697076023392	0.916959064327	0.904093567251	0.921637426901	0.929824561404	0.913450292398	0.927485380117	0.920467836257	0.92865497076	0.961403508772	0.956725146199	0.959064327485	0.919298245614	0.947368421053	0.945029239766	0.952046783626	0.959064327485	0.976608187135	0.969590643275	0.980116959064	0.977777777778	0.975438596491	0.969590643275	0.973099415205	0.679532163743	0.554385964912	0.680701754386	0.709941520468	0.631578947368	0.616374269006	0.66432748538	0.619883040936
DB5	0.387134502924	0.0	0.425730994152	0.39298245614	0.46081871345	0.410526315789	0.376608187135	0.410526315789	0.534502923977	0.631578947368	0.649122807018	0.713450292398	0.781286549708	0.795321637427	0.646783625731	0.540350877193	0.762573099415	0.764912280702	0.756725146199	0.59649122807	0.614035087719	0.694736842105	0.707602339181	0.782456140351	0.838596491228	0.825730994152	0.650292397661	0.723976608187	0.721637426901	0.66081871345	0.633918128655	0.656140350877	0.916959064327	0.894736842105	0.912280701754	0.927485380117	0.897076023392	0.918128654971	0.919298245614	0.923976608187	0.961403508772	0.960233918129	0.957894736842	0.921637426901	0.950877192982	0.941520467836	0.952046783626	0.966081871345	0.973099415205	0.963742690058	0.976608187135	0.973099415205	0.968421052632	0.966081871345	0.975438596491	0.665497076023	0.545029239766	0.670175438596	0.691228070175	0.633918128655	0.615204678363	0.652631578947	0.598830409357
DC5	0.451461988304	0.425730994152	0.0	0.453801169591	0.53918128655	0.387134502924	0.438596491228	0.481871345029	0.59298245614	0.691228070175	0.690058479532	0.747368421053	0.816374269006	0.773099415205	0.720467836257	0.645614035088	0.73216374269	0.810526315789	0.721637426901	0.617543859649	0.611695906433	0.67134502924	0.748538011696	0.738011695906	0.881871345029	0.877192982456	0.722807017544	0.723976608187	0.727485380117	0.733333333333	0.683040935673	0.734502923977	0.880701754386	0.87485380117	0.901754385965	0.907602339181	0.884210526316	0.909941520468	0.911111111111	0.911111111111	0.950877192982	0.93216374269	0.93918128655	0.873684210526	0.911111111111	0.918128654971	0.927485380117	0.940350877193	0.967251461988	0.954385964912	0.975438596491	0.959064327485	0.943859649123	0.967251461988	0.970760233918	0.661988304094	0.576608187135	0.661988304094	0.698245614035	0.624561403509	0.636257309942	0.633918128655	0.59649122807
DD5	0.347368421053	0.39298245614	0.453801169591	0.0	0.356725146199	0.435087719298	0.435087719298	0.347368421053	0.550877192982	0.554385964912	0.582456140351	0.740350877193	0.791812865497	0.787134502924	0.615204678363	0.540350877193	0.754385964912	0.791812865497	0.753216374269	0.604678362573	0.622222222222	0.691228070175	0.729824561404	0.766081871345	0.863157894737	0.847953216374	0.718128654971	0.727485380117	0.730994152047	0.722807017544	0.687719298246	0.726315789474	0.909941520468	0.899415204678	0.914619883041	0.919298245614	0.901754385965	0.918128654971	0.914619883041	0.920467836257	0.959064327485	0.954385964912	0.954385964912	0.919298245614	0.949707602339	0.93918128655	0.948538011696	0.956725146199	0.973099415205	0.966081871345	0.982456140351	0.973099415205	0.970760233918	0.968421052632	0.970760233918	0.697076023392	0.577777777778	0.698245614035	0.727485380117	0.631578947368	0.604678362573	0.681871345029	0.636257309942
DE5	0.431578947368	0.46081871345	0.53918128655	0.356725146199	0.0	0.512280701754	0.508771929825	0.412865497076	0.560233918129	0.552046783626	0.589473684211	0.752046783626	0.810526315789	0.798830409357	0.615204678363	0.533333333333	0.776608187135	0.812865497076	0.778947368421	0.633918128655	0.638596491228	0.715789473684	0.752046783626	0.795321637427	0.870175438596	0.86432748538	0.777777777778	0.759064327485	0.767251461988	0.783625730994	0.746198830409	0.781286549708	0.922807017544	0.908771929825	0.923976608187	0.940350877193	0.915789473684	0.930994152047	0.929824561404	0.936842105263	0.971929824561	0.967251461988	0.962573099415	0.946198830409	0.969590643275	0.962573099415	0.961403508772	0.970760233918	0.975438596491	0.974269005848	0.982456140351	0.977777777778	0.978947368421	0.973099415205	0.980116959064	0.756725146199	0.640935672515	0.767251461988	0.789473684211	0.690058479532	0.615204678363	0.746198830409	0.698245614035
DF5	0.440935672515	0.410526315789	0.387134502924	0.435087719298	0.512280701754	0.0	0.410526315789	0.465497076023	0.587134502924	0.684210526316	0.676023391813	0.749707602339	0.801169590643	0.770760233918	0.708771929825	0.629239766082	0.741520467836	0.80701754386	0.729824561404	0.60701754386	0.616374269006	0.67134502924	0.738011695906	0.749707602339	0.877192982456	0.86783625731	0.693567251462	0.716959064327	0.72865497076	0.722807017544	0.654970760234	0.712280701754	0.894736842105	0.884210526316	0.915789473684	0.905263157895	0.891228070175	0.906432748538	0.906432748538	0.912280701754	0.946198830409	0.94269005848	0.940350877193	0.891228070175	0.922807017544	0.923976608187	0.93216374269	0.943859649123	0.968421052632	0.956725146199	0.977777777778	0.964912280702	0.959064327485	0.964912280702	0.967251461988	0.647953216374	0.550877192982	0.638596491228	0.676023391813	0.621052631579	0.633918128655	0.623391812865	0.571929824561
DG5	0.421052631579	0.376608187135	0.438596491228	0.435087719298	0.508771929825	0.410526315789	0.0	0.444444444444	0.550877192982	0.661988304094	0.67134502924	0.73216374269	0.782456140351	0.780116959064	0.679532163743	0.590643274854	0.750877192982	0.794152046784	0.736842105263	0.605847953216	0.619883040936	0.681871345029	0.72514619883	0.761403508772	0.846783625731	0.839766081871	0.66081871345	0.709941520468	0.718128654971	0.684210526316	0.578947368421	0.676023391813	0.913450292398	0.908771929825	0.920467836257	0.929824561404	0.905263157895	0.919298245614	0.923976608187	0.921637426901	0.968421052632	0.956725146199	0.954385964912	0.916959064327	0.945029239766	0.940350877193	0.948538011696	0.962573099415	0.967251461988	0.969590643275	0.980116959064	0.968421052632	0.961403508772	0.962573099415	0.967251461988	0.623391812865	0.533333333333	0.649122807018	0.658479532164	0.629239766082	0.640935672515	0.602339181287	0.602339181287
DH5	0.374269005848	0.410526315789	0.481871345029	0.347368421053	0.412865497076	0.465497076023	0.444444444444	0.0	0.54269005848	0.550877192982	0.557894736842	0.704093567251	0.762573099415	0.746198830409	0.578947368421	0.536842105263	0.733333333333	0.787134502924	0.730994152047	0.608187134503	0.617543859649	0.67134502924	0.726315789474	0.740350877193	0.835087719298	0.809356725146	0.697076023392	0.681871345029	0.690058479532	0.716959064327	0.654970760234	0.72514619883	0.913450292398	0.888888888889	0.906432748538	0.92514619883	0.906432748538	0.895906432749	0.915789473684	0.907602339181	0.964912280702	0.955555555556	0.953216374269	0.93567251462	0.963742690058	0.94269005848	0.93567251462	0.960233918129	0.941520467836	0.938011695906	0.978947368421	0.953216374269	0.954385964912	0.936842105263	0.94269005848	0.691228070175	0.575438596491	0.679532163743	0.701754385965	0.597660818713	0.582456140351	0.681871345029	0.601169590643
DA2	0.571929824561	0.534502923977	0.59298245614	0.550877192982	0.560233918129	0.587134502924	0.550877192982	0.54269005848	0.0	0.601169590643	0.59298245614	0.673684210526	0.713450292398	0.708771929825	0.621052631579	0.443274853801	0.699415204678	0.700584795322	0.714619883041	0.566081871345	0.585964912281	0.688888888889	0.602339181287	0.715789473684	0.760233918129	0.755555555556	0.706432748538	0.713450292398	0.701754385965	0.74269005848	0.676023391813	0.734502923977	0.914619883041	0.901754385965	0.916959064327	0.905263157895	0.890058479532	0.888888888889	0.929824561404	0.908771929825	0.897076023392	0.881871345029	0.901754385965	0.891228070175	0.923976608187	0.838596491228	0.895906432749	0.890058479532	0.895906432749	0.898245614035	0.947368421053	0.914619883041	0.913450292398	0.884210526316	0.894736842105	0.747368421053	0.647953216374	0.701754385965	0.730994152047	0.647953216374	0.589473684211	0.722807017544	0.635087719298
DB2	0.60350877193	0.631578947368	0.691228070175	0.554385964912	0.552046783626	0.684210526316	0.661988304094	0.550877192982	0.601169590643	0.0	0.507602339181	0.618713450292	0.680701754386	0.651461988304	0.45730994152	0.60350877193	0.736842105263	0.831578947368	0.716959064327	0.72514619883	0.750877192982	0.757894736842	0.757894736842	0.722807017544	0.830409356725	0.817543859649	0.863157894737	0.775438596491	0.789473684211	0.893567251462	0.784795321637	0.888888888889	0.915789473684	0.897076023392	0.899415204678	0.93216374269	0.916959064327	0.884210526316	0.93567251462	0.909941520468	0.989473684211	0.964912280702	0.950877192982	0.947368421053	0.978947368421	0.949707602339	0.945029239766	0.971929824561	0.919298245614	0.921637426901	0.961403508772	0.923976608187	0.926315789474	0.888888888889	0.853801169591	0.838596491228	0.73567251462	0.736842105263	0.768421052632	0.673684210526	0.666666666667	0.829239766082	0.707602339181
