pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62
AA3	-0.056617385445	0.0893741123356	-0.328527931715	0.0593786594797	-0.160248988155	0.0613702009751	0.156300296109	-0.0990202280314	0.191967980399	-0.0629116656875	0.139958358746	-0.082014372231	0.0640841079729	0.0815170364913	-0.0141125554052	0.0616590119724	-0.0793403132998	-0.0370105923323	0.0521798754467	-0.0366377187086	0.0497874598006	-0.0152654826253	-0.0681123714775	0.077775783791	0.0129726716661	-0.0163945549304	0.0184531635414	-0.0490648333143	-0.0204788930296	-0.0225039846964	-0.0257194051129	-0.024892372219	0.00841905674923	0.0762644839544	-0.00106995038356	0.0399340913044	0.0391849427991	-0.0319705643926	-0.0130121297392	0.0212612244835	-0.0194997302141	-0.0162444789275	-0.0134472908807	-0.0057324273491	-0.0042695054815	-0.00938839659809	-0.00240487741388	-0.0109935241692	-0.0120943339417	0.0258581028241	0.00508743956643	-0.00740359558499	0.0128173954131	-0.00868129003327	0.0173169082238	0.00132031036206	-0.0113366919848	-0.000956394643322	0.00229344923842	0.000646182222085	0.00129493536342	7.95082487062e-09
AA4	0.0344563900804	0.0354680743071	-0.0550330831602	-0.123885802202	-0.19917665637	-0.0732181518744	0.0886617262835	-0.0815322692473	-0.102030740511	0.026449895475	4.13887243148e-05	0.0583243827805	0.0437491106981	0.0738431924917	-0.0149034256729	0.0488733932278	0.0260197836725	-0.00485099639317	0.119372060582	0.0374440543846	-0.0123520308053	-0.00941111308935	0.0193418244473	0.037193621023	0.0102381747632	0.00646768427763	-0.0280717461364	-0.0108022491414	-0.017158927292	0.0235632285468	-0.0568932508447	0.0342596287233	0.0444363550232	-0.0445381276156	0.0136037741493	-0.0240321502861	0.00946461311291	0.0116617615997	-0.00111847976822	-0.0508035907987	0.0326916983603	-0.00145069653009	-0.0185406483639	0.00302022846163	-0.0249326722822	0.0113323014557	-0.0157139039328	0.00519608437855	-0.037554583265	-0.0113957148798	0.0347594906163	0.00443619238534	0.0299200611696	0.0178963691241	-0.0110129934222	0.00327384952412	-0.00350799880946	0.0140643696774	0.00606530509261	-0.00157114830055	0.00167862708069	7.95082487062e-09
AB3	-2.06233595464	-0.047524917063	0.4592667239	0.297930446736	0.137150159722	-0.0793394635466	0.135248667316	-0.0203677294223	0.0304629715909	-0.0829144680188	0.00138218321736	0.100628094841	0.067182732471	-0.0972789386728	0.0105836958011	-0.0123300449424	-0.0119103671226	-0.0566139161339	0.0149698466997	0.0559516772191	-0.019572652525	-0.0333308925011	-0.00722706749003	-0.00135106210043	-0.00728982131172	0.0343568091381	-0.0395721650386	0.0259257574881	-0.00425788260972	0.0167243938213	-0.0282714412896	0.0330511668503	-0.01293989638	-0.0120213424225	0.0127320732405	0.00487359913263	-0.0121598005263	-0.0283859828714	-0.00782380562094	-0.0159893360013	-0.0337579077248	-0.00446219572296	0.0119398646548	-0.0296382302941	-0.0166471854894	-0.0305211693912	0.0126094150054	-0.0476363175862	-0.0112829822059	0.00119132910937	-0.0151336883084	0.00524969744506	0.000733133937788	0.00794449992663	0.00084176897962	-0.00380799793683	0.00346816191207	-0.00789471143766	0.00363131332724	0.00325628198005	0.00105835451917	7.9508248706e-09
AB4	-0.800798217293	-0.0262136678146	0.167184710004	0.0078557972207	-0.0826649163534	-0.0937656813946	0.00642823269192	0.041254909422	-0.0516705809522	0.10081818168	0.147227845803	-0.187299869519	0.0246483585754	0.0259508920671	0.00112931776639	-0.0786772352759	0.100834496139	0.070584740345	-0.0523301036657	-0.0409994784495	-0.00311607193231	0.0665701759771	-0.0284097077369	-0.00394510617936	0.00355315240651	-0.0961403314839	0.155238454951	0.0118047412276	-0.00866604854224	0.0298834962657	0.00696682312254	0.034205035713	0.00432039343859	-0.0306207678926	-0.033974479632	-0.015765144712	-0.0101535453009	0.0183671308145	-0.0061462994742	-0.00124747907206	-0.00552416013117	0.00416253217705	0.00159200746955	-0.0159414543333	-0.00111489751473	0.000719366929731	-0.0136316789539	-0.0160021907759	-0.0196409612056	0.0182356309053	-0.00392443010332	-0.00779332272185	0.000303418245947	0.0048421993088	-0.00625209009948	-0.000646550589531	0.000883080308301	-0.00242105725676	0.00255555058279	0.00135054870207	-0.000535324243816	7.9508248706e-09
AC3	-0.0964372338962	0.337469728826	0.0702147544081	-0.274502579445	-0.0439435591283	-0.219517053243	-0.246076041861	-0.128891437199	0.0284680014439	0.0676205672086	0.0729931046009	0.0729287177105	0.0469756115929	-0.121072559139	-0.0512809194714	0.0407993069916	-0.074870954473	-0.0914223388617	-0.0309915261889	-0.0760053982101	-0.044333715757	0.0043006067647	-0.0258697518562	-0.00952296165463	0.00739752263215	0.0215547386746	-0.0193200086666	-0.00784560409744	0.0351762647102	0.108334042338	0.050536389079	0.0140500935547	0.00728717727313	0.0181106605818	0.00118658142844	0.0219706473023	-0.0114935142133	0.00558985048871	-0.00192809862329	-0.0128864438273	0.0224425265939	-0.0106052748763	0.00198075044847	0.00899355557993	-0.0242325128119	0.00133231824183	-0.0151253424166	0.0072268331767	0.0242402426881	0.0364728230642	0.000762061345945	-0.00826743787478	-0.0131195614425	0.00796353851935	0.000536169635945	0.00110202605776	-0.00711389422171	0.00688831159253	0.00425416079616	0.00220146982026	0.000734676439081	7.95082487059e-09
AC4	0.221984852234	-0.19466165326	0.0323401332697	-0.0819486762145	-0.00824482230241	-0.181360518638	-0.0254501615204	-0.0868335036136	0.0145027379478	0.081377110018	0.00489316255664	-0.158239789317	-0.00439610288314	-0.0590309059961	-0.0259068341819	-0.100495450752	-0.0759777908057	-0.00233694654974	-0.030688869803	0.000459726217	-0.0188085186308	-0.0593182700251	0.0101710760343	0.052088106486	-0.0492421131267	0.0183649399685	-0.0177215827762	0.0501583121211	0.0100280790754	0.00250470284435	-0.0397913698549	-0.0678933595089	-0.0277558553417	0.016232800357	0.0509935995864	-0.0114199499056	-0.0499344055092	-0.00683376031032	0.0247300864658	0.00989257666221	-0.0247567196646	0.00389450943668	0.0210324299324	-0.00799347121187	0.00930246632859	-0.00799952606237	-0.0611759011054	0.00569745572479	-0.013721198425	-0.0299202936494	0.00236032421662	-0.00704952702268	0.00561451408039	0.00405690544147	0.00471466038462	-0.013534206018	0.000963273670608	0.00120988973356	-0.00288946515635	-0.00322896988988	0.00345270950646	7.95082487067e-09
AD3	-0.511604021634	0.214105921487	-0.160565468586	-0.38644527114	-0.0696438427263	0.256413795812	-0.0430500900804	0.26711546133	0.10625409853	0.148579671596	0.0995777595582	0.0590365893816	-0.108239200951	-0.0864664357519	0.00372225053692	-0.0989519758352	-0.0204516284975	-0.0699814686398	0.0501340874211	0.0200416875216	-0.0471092490107	0.105966970368	0.0649175427563	0.0554683288673	-0.0217815936066	0.011639404614	-0.00104341180298	-0.031530526729	-0.0180111013031	-0.0204389997598	-0.0450686900936	-0.00391255149304	0.0178505482482	-0.0361751111733	0.00813345014548	0.0231572185392	-0.000267385789946	-0.033987036776	-0.024189769463	-0.00562587841386	-0.0116300609437	0.010800356936	-0.00457412654666	2.787794363e-05	-0.021905087614	-0.00576548611818	-0.0147837237856	0.00625521695188	0.00855720945911	-0.00399201862979	-0.0116425631178	0.0140463081078	-0.00434869010355	-0.00427560832311	0.0056525808645	0.000983638336442	0.00801400295274	0.00121369922781	-0.00194376863588	0.000988193637837	-0.000760649513573	7.95082487062e-09
AD4	0.108126199042	-0.343162273628	0.105173715365	-0.126505922526	-0.0671693885678	-0.0448215060998	0.0117320206012	0.0342106466402	0.0376890525557	0.0132292207271	-0.0304187361327	0.085962683031	-0.0748285099571	-0.043792395888	-0.00371743129283	-0.0746253155337	-0.00984630038241	0.0618932613229	0.0731362775966	-0.0797670603407	0.0118870249498	-0.0373492005886	0.00992647569777	0.0236719632601	0.0628010282384	-0.0664324593774	-0.0262968971677	0.0169790948979	-0.0172099305898	-0.000292888800118	-0.0250336216753	0.0607147306832	-0.0667249426162	0.0828922700579	-0.0264015816019	-0.0347422015833	-0.0572029835203	0.00562739878955	-0.0146473610993	0.0167968483786	-0.0136610489662	-0.0174144049053	-0.0406620712499	0.0173768463585	0.000100492867125	-0.0113725779383	0.0125079312133	0.0245684928154	0.00334038321701	0.00056919805151	-0.0168405397936	0.011492218875	0.0138728121733	-0.00591247554573	-0.0196790556462	-0.0127726962945	0.00182282315869	0.000502695481917	0.00459869580157	-0.000117772469052	-0.00189278315773	7.95082487059e-09
AE3	0.222752890906	-0.500246991835	0.220727898218	-0.026150462497	-0.0364905185744	-0.147591743471	-0.00613587799566	-0.0475648310428	0.0197581467651	-0.124041961751	0.019550113451	-0.00203843778336	-0.148836509931	-0.0381121070075	-0.0262416547002	-0.00848298401873	-0.0742503440363	0.014727237825	0.128560885906	-0.0183211866841	0.0700774607111	0.0238175981628	0.0413209089385	-0.00565956146561	0.0521722977411	0.0290449607624	0.0476669286549	-0.019304386768	-0.0313637225271	-0.0285544303914	0.08939729772	0.00544259895932	-0.00266917955398	-0.0539964979169	0.00797951364067	0.0104400679015	0.036154444259	-0.0168627616271	0.00104391983232	0.000430004158961	0.00167555805501	0.038148612606	0.0163521283665	-0.0139744021858	0.0269150429376	-0.00760147767868	-0.0115910700008	-0.0091935402252	0.0341793644483	-0.00555334161156	0.00625086977807	-0.0076969163886	0.0217715180151	-0.000105690092363	0.0033664578389	-0.0197172914912	-0.00191914008212	0.00490273368371	0.00299996080217	0.00244860669057	-0.00117064830642	7.95082487059e-09
AE4	-0.195651554441	0.0597464505833	-0.111879884556	-0.342865870368	-0.0466658535453	0.120089221733	-0.0324369273491	0.184386059436	0.0607316650064	0.0031455024305	0.102916506549	0.115095557433	-0.0170388977405	-0.0180141100072	0.0530494484838	-0.0549547074156	-0.0120029670886	0.0127744029534	0.0128114185397	-0.0170249155489	0.0636341074611	-0.0338570221543	-0.0471925521067	-0.0336328663396	-0.000749014512608	0.0740170052762	0.0119137681444	0.0753690668119	-0.0017120169829	0.0265684598962	0.049421589797	-0.00618363982251	-0.00967660698775	-0.0164716943376	0.03925253153	-0.0289224350001	0.00990426894973	0.053553476633	0.00964966022279	0.0167038571023	0.0171343422248	-0.0323534235521	-0.00464224943463	-0.00138969768528	0.0336324034745	0.0018330953021	0.018472606216	-0.0193344673242	-0.0314175386969	-0.0103230418058	0.00323242266388	-0.0176106075237	0.00719732813109	-0.0135445423085	0.00234579115198	0.00645091401329	-0.0171612317043	-0.0103868463921	0.0028164279813	-0.00263839173492	0.00350861922702	7.95082487065e-09
