pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62
AA3	-0.00598401395258	0.101213991499	-0.109212312451	0.0407561066503	-0.0608913183634	0.105140473063	-0.0661470417331	0.122707280485	-0.055369247678	0.0450504315814	-0.0775375053596	0.0139851430678	-0.078905256586	0.0341114146937	0.0128498878161	-0.0291933279213	0.115739535405	0.0351919868429	-0.108392486247	-0.0363942558963	0.130438183943	0.104029424398	-0.0742190744555	-0.19561282467	0.0202365958144	0.0612831003398	-0.00336284212503	-0.0405810625512	-0.0159726446679	0.0170244561437	0.0411975191712	-0.0114369601756	-0.0181374924176	-0.0559010496802	0.0117061411449	0.0370138570989	0.0569225099907	-0.0558882277161	-0.0462238631955	-0.044218243024	-0.0403875685797	0.0416611395917	0.0109339863556	0.0147752941024	0.0255220165177	0.0549345594245	-0.0165125378877	-0.0189951333139	-0.0300933688274	-0.0198136964134	-0.00704533402164	-0.0300720286385	0.0414587996073	0.0368933425819	0.00282263680442	0.0361050369157	-0.0253081498359	-0.0314211368614	0.00226887604941	0.0173941600505	-0.000124390866314	-3.52710869798e-09
AA4	0.0338437983549	0.118001976149	-0.0938490847146	-0.0380147366851	-0.116872262902	0.107153394088	-0.111811012713	0.204312640641	-0.126490997652	0.0202323625054	-0.153055559348	0.0855931779172	-0.0306432266239	0.0433922285154	-0.037580069082	0.0440347021772	0.00354366636291	0.00226234306192	-0.0246377688485	-0.0171909502951	0.0146185146112	-0.0330515094076	-0.0081259820373	-0.00666148684566	-0.0040176594839	0.0248298337045	-0.0101888582384	0.0091727209326	-0.00801191702069	-0.0162471387966	-0.0137871378535	-0.0241484134155	0.0318106026868	-0.00967597391627	0.0157489558378	0.00873665689535	-0.0527158745684	0.0293095274773	0.0336720437763	0.0176412193033	0.0260600302976	-0.00963614950188	0.000662810335376	-0.0195583271271	-0.0447649967576	-0.0489364068463	0.0430988026688	0.0385365039396	-0.0287294956684	0.00630732150466	0.0152492863539	-0.0530843433575	-0.00101594145733	-0.0612321393042	0.0074752455318	-0.0356300508595	0.0585342163319	-0.0428776318693	-0.0592623119225	-0.0903030666011	0.00389747619893	-3.52710869798e-09
AB3	-0.182127660873	0.203515078246	-0.181582999201	-0.0264181585523	0.088076892307	-0.0769162817409	-0.025769439595	-0.0850325164575	-0.0629780485195	0.0271979635297	0.0483323528326	-0.0897040595856	-0.0525389799196	-0.0861904858414	-0.125635095368	-0.245609142854	0.110961859436	-0.0484840812402	-0.0281071649718	-0.0396578103688	0.133190813596	-0.0735655415715	-0.0181051576991	0.133526379861	-0.106793822635	0.0379456239525	0.0226793150138	-0.0887456165726	-0.00402315413692	-0.0040713595489	-0.0228264352735	0.0307119867209	-0.0366550123626	0.0315277253728	-0.00250920907418	0.037203928295	-0.0059910028594	-0.00272413459132	0.00271170916223	0.00148569480031	-0.0301965132783	0.00924928960536	-0.0175781939095	0.0120651176034	-0.0541112381699	-0.0237616398885	-0.0446655390666	0.0156775277917	0.0203653728886	0.0297430370389	-0.00588788097554	-0.00687598842097	0.0165703564079	-0.0324875716418	-0.00123481833054	-0.00257890776956	0.00666510530422	-0.00274020203779	0.0103229473752	0.00866108396897	-0.0103138752415	-3.52710869798e-09
AB4	-0.0650494944542	0.163315023063	-0.212429557369	-0.0674396981795	-0.0575115517728	-0.0611562649636	-0.160001698385	-0.184408673641	0.071385997552	-0.0683386667915	-0.00592562222874	-0.0239253486908	-0.0110636443194	-0.0231917740097	0.0970773666438	0.0880373083757	-0.0238137147994	0.0380204044423	0.0249793559012	0.00801444927641	-0.0355998830795	0.0198989391892	0.00119273027586	-0.00474230386359	0.0368986750021	0.0020019316244	0.014852102746	0.0150641878478	-0.00723175494476	-0.0285371606514	-0.0194584345178	0.0174271427848	0.0297875330579	-0.0120105072989	-0.0373140157485	-0.0442780433143	-0.0829163902484	-0.0728477413509	0.0742749344527	0.0299532087349	-0.0254681322648	0.0169433805324	0.0672845124137	-0.0548724711174	-0.0437793655266	-0.0284063190814	-0.0468208505059	0.0561187287487	-0.0646255546449	-0.0106971025421	0.00683245270309	-0.00914132432979	0.0210545471083	0.0542775643028	0.0153357718109	-0.0189763887803	-0.03681470306	-0.0199836504882	0.00888522123159	0.0325552699344	0.0252207093094	-3.52710869798e-09
AC3	-0.0101297678784	0.193747340036	0.0736971251665	-0.0792791458516	0.0370838946397	0.145505341955	0.162367339764	-0.0452526015807	-0.0244710630471	-0.14026837854	-0.0235869656669	-0.038669764588	0.0345139914628	0.0287413163097	-0.100265699924	0.0449551083031	-0.0381419140159	-0.0549860093516	0.124222671357	-0.0293716629985	0.0290469170289	-0.0279595310398	-0.00143344246247	-0.0318187678962	0.0467093053116	0.15389329674	0.101791367083	0.0366398975172	0.0494604372409	-0.0274354701553	0.0333212324284	-0.0154805781098	-0.00305980668827	-0.00439163955685	0.0161799831466	0.0126981459148	0.0158736632523	-0.0267357259891	0.0118744266655	0.0741497255744	-0.0149040851258	0.00987771787657	-0.00997526387275	-0.0607750661277	0.000745573114066	0.0119744275339	-0.0269570781748	-0.0425867735989	0.0242515703407	-0.0250002706702	-0.00348792431757	-0.0210911938622	-0.0373405850243	0.0549611455991	0.0105957027939	0.0123352391336	0.0605095085122	0.0160176391516	0.046973492559	-0.0286528304139	-0.0336978134401	-3.52710869798e-09
AC4	-0.00472685052082	0.185323315327	0.134828684102	-0.0341419672429	0.0354024033334	0.185736442502	0.148219244431	-0.0572422245597	-0.0229731458579	-0.179721243498	-0.0133533552999	-0.0235628139138	0.0661629424849	0.02295059899	0.0451433659843	0.0252144800474	-0.0786305134212	0.0066426045101	-0.0607428035604	0.00507480924416	0.018206437957	0.0174308227494	0.0300575318454	0.0144951644555	-0.0181476912555	-0.0120613903154	-0.00108787772755	-0.0113879735035	0.000360544636296	0.018286593854	-0.0171792515692	4.14300046157e-05	-0.0235921515982	0.0443097145154	-0.00326723163588	-0.0221313902698	0.0631604401165	0.0319863686312	0.0263647905352	-0.0351793994668	-0.0129143895868	-0.0166186642337	0.0210405750168	0.0449937317199	-0.0381534276396	0.00878609255274	0.0267549229407	-0.00775047009411	-0.0140555079515	-0.00910424666753	-0.0493166690145	0.088130729109	0.109015246441	-0.0135948299791	0.0523733566829	-0.0552201535322	0.00173919794244	-0.046445557684	-0.00196184868725	-0.00252301640164	0.0161927242988	-3.52710869798e-09
AD3	0.0146533064607	-0.0161786493458	0.213560157318	-0.255538195711	-0.0790332919662	-0.132800185137	-0.0304746383303	-0.0793557054601	-0.0826671392264	0.0353600204605	-0.00794714985729	0.000234745359095	-0.0453046556752	0.103655584743	-0.0193150795608	0.00617900524178	0.053900977076	0.0369810691236	-0.0332724088122	0.0354007501109	-0.0186918878293	0.0142651937276	-0.0490414252575	0.00605289858049	0.000477847315211	-0.00429401766483	0.0232854850592	-0.0790290898885	-0.017316333028	-0.0597790311135	0.0469647348778	-0.0309324626641	-0.00752430120416	0.0179829531846	0.0575281047595	-0.0194698234512	0.00349770467559	0.0153808561693	0.0267908439224	-0.0302803507779	-0.0147881921025	0.00170252946723	-0.00515324458634	-0.0304027097688	-0.0195652629853	0.0452247371536	-0.0170486852652	-0.0230177749607	-0.00435531869227	-0.0399106144493	-0.00625299944711	-0.00140375403142	-0.0119147685721	-0.0391716358245	0.00374553477454	0.0176791036228	0.0418603346619	0.0500928704364	0.0104198211378	0.00865292045312	0.1205130987	-3.52710869798e-09
AD4	-0.00772445884228	-0.0260711356745	0.220138534444	-0.220992470002	-0.0860621272135	-0.132450166445	0.00887671412606	-0.0774438863408	-0.0652494271344	0.0514795239624	0.012039918586	-0.0309507974515	-0.0824804552769	0.112062323232	0.0379219898927	-0.0160571899477	0.00612332275853	-0.0153800113261	-0.0284428987691	-0.00819838225372	0.0191819372932	0.0111583370288	0.000297196265539	0.0113530609885	-0.0227039646282	-0.00195495197863	-0.0209910160258	0.0355275039961	0.0159357139955	0.0158553585144	0.00480393256494	-0.0164501303961	0.0133420882002	0.00818644262243	-0.0405694292131	-0.00791053871658	0.0283422635935	-0.0242088833334	-0.0525133704381	0.0432565702817	0.0269060472779	0.00166985934567	0.0564643138983	0.0639460573749	-0.017045642117	-0.0670216536568	0.0332477783375	0.0252079853193	0.0232549321608	0.0776331627871	-0.0421953006703	-0.00156271712731	-0.0116704485719	0.064709079872	-0.038762812915	0.0516723973916	-0.018420347308	-0.059550095213	0.0339854414337	-0.0558953290729	0.00188322044946	-3.52710869798e-09
AE3	-0.0797334519549	0.103307952391	0.0298756200175	-0.0372095663203	-0.0334423821269	-0.0186046000132	0.10196927641	0.0302538361238	0.0296686365256	0.0674649129647	0.0330205179803	-0.0566545098312	-0.121987436915	0.0837291018665	0.0790520423493	-0.0985026161201	0.0714305499415	-0.118676323506	0.116603015749	-0.0925252068213	0.0514428676867	-0.0240264489707	0.079529576895	-0.103476236399	-0.0696519954911	-0.107964802436	-0.00125049686329	0.227675379044	0.0381324177618	0.0917505839334	-0.0587401613349	0.0404811920302	0.00506077433596	0.000631345960668	0.00980641316769	0.00725930827021	-0.0183714267971	0.00653558849736	0.0301068734122	-0.0161990484032	0.0213409981705	0.0344661274623	-0.0150289780242	-0.0256972206129	0.0180805151586	0.00912417098328	-0.00034188501171	-0.00578893461012	-0.00790628303241	-0.0284391358591	-0.000791036579642	-0.00289757201401	0.0124646927059	-0.0174163938202	0.00150144941563	-0.0125937524064	-0.00327591637618	0.0219699702448	-0.0086447714248	0.00471760630929	0.0303393462245	-3.52710869798e-09
AE4	-0.000143781600863	-0.0312298172644	0.23228595735	-0.263044443957	-0.0800301177994	-0.135159925701	-0.0294440421754	-0.0804042970236	-0.0959243944392	0.0528765190745	-0.00148793773441	-0.00636378135862	-0.0530611824467	0.119832993665	0.0247660296286	0.00465780477456	0.0316522785499	0.0166701270273	-0.00998663848525	0.00863473102346	-0.00055569363916	0.0173160023915	-0.0242703000081	-0.00841016785082	0.0162882609978	-0.00397574824734	0.014365391004	-0.0226383473808	-0.00677860544784	-0.0228845803354	0.0152691340859	0.0187906319773	0.00480703344174	-0.00380788895119	0.0145699219607	0.013239267307	-0.000624887233689	0.00945643891101	0.013112093897	-0.0051894277629	-0.0220436580512	-0.0114025817627	-0.0368932069555	-0.0193759884445	0.0271901161221	0.0034156874935	-0.012497350072	0.00441302428932	-0.014985387191	-0.0146160372268	0.0440151234285	-0.00108470839393	0.0125329095544	-0.0167294724473	0.0327657666573	-0.0678562256467	-0.0249000459799	0.00231866982169	-0.0437817948347	0.0405651980726	-0.127614972036	-3.52710869798e-09
