Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
453	2.0000	1.2369	1.2315
454	2.0000	1.2369	1.2315
455	2.0000	1.2369	1.2315
456	2.0000	1.2369	1.2315
457	2.0000	1.2369	1.2315
458	1.0000	0.6184	0.6158
459	2.0000	1.2369	1.2315
460	2.0000	1.2369	1.2315
461	2.0000	1.2369	1.2315
462	2.0000	1.2369	1.2315
463	2.0000	1.2369	1.2315
464	2.0000	1.2369	1.2315
465	2.0000	1.2369	1.2315
466	2.0000	1.2369	1.2315
467	2.0000	1.2369	1.2315
468	2.0000	1.2369	1.2315
469	2.0000	1.2369	1.2315
470	1.0000	0.6184	0.6158
471	2.0000	1.2369	1.2315
472	0.0000	0.0000	0.0000
473	2.0000	1.2369	1.2315
474	1.0000	0.6184	0.6158
475	1.0000	0.6184	0.6158
476	2.0000	1.2369	1.2315
477	2.0000	1.2369	1.2315
478	2.0000	1.2369	1.2315
479	2.0000	1.2369	1.2315
480	1.0000	0.6184	0.6158
481	2.0000	1.2369	1.2315
482	2.0000	1.2369	1.2315
483	2.0000	1.2369	1.2315
484	2.0000	1.2369	1.2315
485	2.0000	1.2369	1.2315
486	1.0000	0.6184	0.6158
487	2.0000	1.2369	1.2315
488	2.0000	1.2369	1.2315
489	2.0000	1.2369	1.2315
490	2.0000	1.2369	1.2315
491	2.0000	1.2369	1.2315
492	2.0000	1.2369	1.2315
493	2.0000	1.2369	1.2315
494	2.0000	1.2369	1.2315
495	1.0000	0.6184	0.6158
496	2.0000	1.2369	1.2315
497	2.0000	1.2369	1.2315
498	1.0000	0.6184	0.6158
499	1.0000	0.6184	0.6158
500	2.0000	1.2369	1.2315
501	1.0000	0.6184	0.6158
502	2.0000	1.2369	1.2315
503	2.0000	1.2369	1.2315
504	2.0000	1.2369	1.2315
505	2.0000	1.2369	1.2315
506	2.0000	1.2369	1.2315
507	2.0000	1.2369	1.2315
508	2.0000	1.2369	1.2315
509	2.0000	1.2369	1.2315
510	2.0000	1.2369	1.2315
511	2.0000	1.2369	1.2315
512	0.0000	0.0000	0.0000
513	2.0000	1.2369	1.2315
514	2.0000	1.2369	1.2315
515	1.0000	0.6184	0.6158
516	1.0000	0.6184	0.6158
517	2.0000	1.2369	1.2315
518	2.0000	1.2369	1.2315
519	1.0000	0.6184	0.6158
520	1.0000	0.6184	0.6158
521	2.0000	1.2369	1.2315
522	2.0000	1.2369	1.2315
523	1.0000	0.6184	0.6158
524	2.0000	1.2369	1.2315
525	1.0000	0.6184	0.6158
526	2.0000	1.2369	1.2315
527	1.0000	0.6184	0.6158
528	2.0000	1.2369	1.2315
529	2.0000	1.2369	1.2315
530	2.0000	1.2369	1.2315
531	1.0000	0.6184	0.6158
532	1.0000	0.6184	0.6158
533	1.0000	0.6184	0.6158
534	2.0000	1.2369	1.2315
535	2.0000	1.2369	1.2315
536	2.0000	1.2369	1.2315
537	1.0000	0.6184	0.6158
538	1.0000	0.6184	0.6158
539	2.0000	1.2369	1.2315
540	2.0000	1.2369	1.2315
541	2.0000	1.2369	1.2315
542	2.0000	1.2369	1.2315
543	1.0000	0.6184	0.6158
544	2.0000	1.2369	1.2315
545	2.0000	1.2369	1.2315
546	2.0000	1.2369	1.2315
547	2.0000	1.2369	1.2315
548	1.0000	0.6184	0.6158
549	1.0000	0.6184	0.6158
550	1.0000	0.6184	0.6158
