pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62
AA3	-0.0367858413615	0.091055510313	-0.0601767306925	0.105031327643	-0.214124394702	0.0187698597021	-0.0634735313858	0.0774357502724	-0.0911913816365	0.114447445965	-0.154352476408	0.0749800600046	-0.0651645611477	0.070326353522	-0.0893578357832	0.0855431287109	-0.0312897515428	0.0726221321085	0.0259822395948	-0.0943180900885	0.0078476604912	0.0408263554355	-0.00995406849831	-0.00431150503168	-0.0112305413742	-0.00175697543596	0.00903705997568	0.010447570512	0.0297543782583	-0.0024091678255	-0.00162306462152	-0.026832682718	0.0312254761136	0.00247263490685	0.0421020333193	-0.0315037701323	-0.0193993044597	-0.024895977294	-0.0155984302505	-0.0117282862284	0.0116920256156	0.00452968924891	0.0163088286743	0.0220924502544	0.0028688883802	0.0287844149566	0.0139266730908	-0.0302630223219	-0.0308772031482	-0.00631370198116	-0.0220841260813	-0.00340556370467	-0.0260359904006	0.0126169700392	0.00444351737216	0.000844756222461	0.0389173054153	-0.0272747538886	0.0442037039861	0.00406259693541	-0.00278885387879	-5.92604723041e-09
AA4	0.0543895201927	0.0387445449317	0.143313177903	0.0292782606486	-0.195739134598	0.0229657875232	-0.0699335824258	0.0528409217759	0.100365253234	0.0920820196209	-0.103185901463	-0.0191734312933	-0.00360706622196	-0.0113932196859	0.00588704900814	-0.0375096343522	-0.0604149609971	-0.030596889003	-0.0201231968666	0.0962893547053	0.0080255865123	-0.0276696859088	0.0015855321756	0.0103479703601	0.01196310914	-0.00343917526606	-0.0180145382063	-0.0084415820642	0.00322980650872	0.00745523799346	0.017775482864	0.0343821010485	0.00269077745537	-0.0299679308922	-0.0641350008069	0.0092123953045	0.0237376020091	0.012390878461	-0.0268364087856	-0.0258156643854	0.0372685592449	-0.0142588733644	-0.00185567798839	0.0351269079538	0.0184338869152	-0.0863633096772	-0.00069613764554	0.00616850429217	0.0256803096963	0.0384394329932	-0.0434192196292	-0.00609918499448	-0.0153224108113	0.0155984569837	0.044060077924	-0.0308439796373	0.0128745443577	0.0176758647056	-0.000952311338315	0.00229215440763	0.00287868100121	-5.92604723041e-09
AB3	-0.628081003698	-0.274451698598	-0.0366337688086	-0.345465980534	-0.0885690590554	-0.0882766722864	0.0872035578279	0.0549158455816	-0.065666381842	-0.030559550466	0.0113099133166	0.0685915619977	0.025206091252	0.0105585053504	-0.0446504205193	0.00954500439825	-0.038671477761	-0.0298134954877	-0.00853567473156	0.0539334966105	0.0277042628083	0.0119765811403	-0.0257123147466	-0.0160070980943	-0.0124467538915	-0.0173484314588	-0.00559847939943	-0.013565560633	-0.0048965354178	0.0177823403172	0.0080715077116	-0.00926683467735	0.00482143265077	-0.00986651024099	-0.0291134445868	-0.0250423777185	0.00297191092372	-0.040492082293	0.0105937826179	-0.0331015098932	-0.00547630810768	0.0965734579839	0.0183803698284	-0.00399259650486	0.0205990651508	-0.0189827299726	0.0030251216158	0.0169951435511	-0.0261601409016	-0.0137467362102	0.00597938818394	-0.00627173290516	0.0171616357943	0.0155350447369	-0.00547764491324	0.0134909002483	0.0140277513023	0.0068419229143	-0.0102943803282	-0.0102633199051	0.0125552324475	-5.92604723041e-09
AB4	-0.248229110583	-0.105820157953	0.041103719151	-0.153780704137	-0.14490715371	0.0347737693154	-0.0165721915204	-0.00951821084152	0.120850200321	0.00298214101033	0.0466118205248	-0.114422664019	-0.0989280052472	0.025456379318	0.0797912218948	0.0265081306582	0.111152471165	0.0500671827523	0.0317216105445	-0.0435622401912	-0.0612953180165	-0.0159201141245	0.00224253689278	0.013547797612	-0.0234971427577	0.0274250684525	0.061111957818	-0.00628409969842	-0.04035146361	0.00817133878349	0.0168809532774	0.033314982106	-0.0263660868191	0.0474844811073	-0.0102970235944	-0.0502024294743	0.00363941037924	-0.0163462681707	0.0246963545822	0.00678692460773	0.0144547885441	0.000458134439379	0.00743104347469	-0.0150135317217	-0.0198359787767	0.00468648385394	-0.00789958545136	0.0123907751671	-0.0145590355164	0.00894481013554	-0.0198194627367	0.00654394956653	-0.0160603489996	-0.0222607984723	0.0139736786931	0.014228305069	-0.00552348190336	0.0295216407249	0.0147585456825	0.0299020730607	-0.0503089436192	-5.92604723041e-09
AC3	0.042513471659	-0.179918644795	0.113872437969	0.0258876147591	0.0188681906263	-0.189341503031	-0.108115411833	-0.186892573872	0.0284106957573	-0.00103621110526	0.0137526931702	0.154547335885	-0.0288653558212	0.0814841879972	0.00619901644159	-0.0481041993633	-0.00384196017715	-0.0297618041866	0.0723644861089	-0.018510280495	-0.0187290687512	-0.00310637379549	0.0402751947106	0.0726133822311	0.0470482389333	-0.0541806492674	0.00411456941587	0.00512374064811	-0.0187460513495	-0.0591302355231	0.00188913084923	0.00129474523236	0.0685197388934	0.0123146680472	-0.012845200617	-0.0212740944604	0.0258435271006	0.0257954763149	0.00993597903983	0.00925842387504	0.0157566192891	0.0197117327089	-0.0151641386035	0.00602025987127	0.0295409724764	0.0285283223154	-0.00701141649242	0.00789131052826	0.0197684543134	-0.0141441743642	-0.038247155749	0.0470492736653	-0.00402759566728	-0.0275730475623	-0.020926636715	-0.00665564514063	-0.000950117707313	0.0297998215571	0.0124769990153	0.000134081034133	0.0172650277801	-5.92604723041e-09
AC4	0.0829312092018	0.12379717231	0.00534524986716	-0.0570374614189	-0.000143797839303	-0.0968776871967	-0.0881003419199	-0.106058775969	0.0464767908195	0.0254976355573	0.0117989470592	0.013474844279	0.0448446259147	0.0459987752945	-0.0102622404788	-0.0304513953697	0.0604129774103	-0.0252397869775	-0.0109264108381	-0.0719756205276	0.032406815702	-0.05786537512	-0.0034038691259	-0.02316196013	-0.0303202825776	0.0274347675402	-0.0886665509462	-0.000603842957193	0.0334808987156	0.0565752302098	-0.0206675788312	0.0243848253612	-0.0962852774102	-0.0270108247369	-0.0123602529411	-0.0226774233667	0.060163749927	0.00752098562412	-0.049412230407	-0.0135513763242	-0.044579814766	0.0269265463219	-0.0252027940788	0.013972052026	-0.00671856144969	0.0140186786649	0.00965277093394	0.0024835283471	-0.00120461888794	-0.0385015663522	-0.0181768229444	0.0119683720951	0.0277084289363	0.0294431634713	-0.000485822204219	-0.0229957040965	-0.0169774108428	-0.0344584470776	0.0140776430617	0.0271756894568	-0.00955768788177	-5.92604723041e-09
AD3	-0.0316933560612	0.0218062215319	0.352258034985	0.0284931777728	-0.0256493922468	-0.0216327664121	0.0857733673681	-0.0969792423663	-0.23605073694	0.0106612889238	-0.0709759766222	-0.106117016403	0.0160409324373	-0.101413001053	0.0706531653916	-0.034805851976	-0.0326679824986	0.00867262545665	-0.0519566452291	-0.0656902019576	0.0199776797655	0.00900012952656	-0.0269013231831	-0.0199285660831	-0.0355096645648	-0.024032395367	-0.0134375774151	0.00934635707982	0.0255509695665	0.03679199512	-0.0142245098903	0.00941147530227	0.0725225342207	-0.0157048373628	0.0288555098256	-0.0268608651854	0.0214112067701	0.0262062707947	-0.0456002651157	0.0211876650927	-0.0116718323044	0.014703993614	-0.00678322637037	-0.0226855035096	0.00532364269115	-0.0087180893461	0.00142292562478	-0.0184757179741	-0.0225010910509	-0.00260030997924	-0.014114805329	0.0147838089642	0.000757633680436	-0.0229978660171	0.0155126285506	-0.00620741788809	-0.0148641171901	0.0224242892152	-0.0287796896761	-0.0119261770749	-0.0258601441527	-5.92604723041e-09
AD4	0.0777574131225	0.134337441551	0.0673169231664	-0.0850653641372	0.0417633366811	-0.0680345215399	-0.0202090683367	-0.113693676888	-0.0734308435232	0.017876144694	-0.00568612671343	-0.0203688841138	0.0253457202184	-0.0185262995983	0.00366283971388	-0.0532925830201	-0.0317999569603	0.0595695369781	0.0185004517993	0.0464892641466	-0.0461727351191	0.0344831607305	0.0193310936824	-0.0315461186306	-0.0109493871656	0.0664780286467	0.0570581950275	-0.000664022180568	-0.0084136237775	-0.0214741111276	0.00626769502688	-0.0497001494942	-0.0203219578947	0.00656986661739	-0.020749126573	0.031695414183	0.0297489157522	0.0287510919856	-0.0114295051647	-0.0218564377554	-0.0596080653069	-0.0290301992827	-0.0157039475033	0.0115649966351	-0.0133692218403	-0.00560268895556	-0.0333571278094	0.0255981473938	-0.0107658682952	-0.0472211139479	0.00486225960795	-0.0194693442286	-0.0361749502289	0.00302529489982	0.0421524212773	0.0622811949193	0.0464083736289	0.0119463349089	0.00909921788367	0.0102671398111	0.019801046171	-5.92604723041e-09
AE3	0.0492372348886	0.159872041232	-0.0264702851541	-0.0974040923	0.0184690471641	-0.0572016169907	-0.0261921637906	-0.0821636468754	0.0094508799513	0.0541494929385	-0.00808109098279	0.017641971181	0.0207254990296	0.0293594397996	-0.0110499960911	-0.0792469065655	0.00527036620077	0.0726522076729	0.0200153011046	0.0320363631606	-0.0405997504282	0.0401200748395	0.001951873127	-0.066472138904	0.0424924504109	0.088973816125	0.0902442572668	-0.0183673299472	0.00132217309485	-0.0555209085594	0.0112255960417	-0.0823714526677	-0.045231741133	-0.0257659118056	0.0481905701082	0.0377947120096	-0.0502005186979	-0.0186041473409	-0.0402592294682	0.00106989198192	0.0104514865859	0.037826942242	0.00451432743622	0.0132344351442	0.0098356867482	-0.00588622784698	0.0297766538089	-0.00706866730917	-0.00540453651904	0.0355254857784	-0.0142555098972	0.00908681471283	0.0212937593696	-0.0225250295391	-0.00531859243431	-0.046717957808	-0.0298562521836	-0.00174849579618	-0.0211868281362	-0.00236734399048	-0.0115990783897	-5.92604723041e-09
AE4	-0.00123300212131	0.0936952440557	0.260532490308	-0.0107281980331	-0.0154188250532	-0.0458107829522	0.0546382124058	-0.103425583087	-0.18576718601	0.0253904488064	-0.0383357251926	-0.108912838065	0.0208578209174	-0.0494038762368	0.0688853832271	-0.0501452637499	-0.0286951915757	0.0443666732023	0.0415364142502	0.0067937474681	0.00257039452728	0.0152100836893	0.0603352607303	0.0503238154206	-0.0236186382243	-0.0149921265993	0.0131661472412	0.00854944878195	0.0147318656301	-0.0255856466632	0.0148705109476	0.0430933568554	-0.0706427627935	0.0107938249123	-0.0467843446519	-0.00775752376898	-0.0350960057064	-0.0343040761304	0.0703212753188	-0.0175793524265	0.0364616669554	-0.0066120914598	0.0162672501082	0.0145026938636	-8.3022287422e-05	0.0192005632831	0.0069835648313	0.00175568790115	0.0335917009497	0.0215776860709	0.0175442767476	-0.0130437227161	0.0159666082726	0.0241411585708	-0.0330883885932	-0.0124210842266	-0.00373317338192	-0.0257719462827	0.0289713847038	0.00854879880832	0.0183756619524	-5.92604723041e-09
