pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62
AA3	-0.0581102542609	0.0692903682167	-0.0317364122426	0.15992822935	-0.184426633127	0.0254496726403	-0.056359676666	0.0802296651955	-0.099965431182	0.035756905106	-0.178278173273	0.151009435368	-0.0310494613995	0.0351472685998	-0.0188251283007	0.117755804832	0.0570429613929	-0.0924914781536	0.00824436886881	-0.0468239632823	-0.0473234454687	0.00213753201133	0.0232681549219	-0.0177483263721	-0.00439953514833	-0.000325836432874	-0.0125612979305	0.0359279374825	0.0024101300474	-0.00277502842254	-0.00919807776359	-0.00390144557503	-0.0191010219948	-0.00465834946599	0.0220691689898	0.0471098295417	-0.0311030550404	-0.0184284851676	-0.0266650006305	-0.0233369211168	-0.0117051534475	-0.0071179109873	0.0114516544502	0.00300559513862	0.0244533814905	0.0191618089148	0.0271693530721	0.00721934953843	-0.0151029551211	-0.0193963803122	-0.0124864674593	-0.00733931402781	-0.00279260314391	-0.0140893762053	-0.0214571242807	0.0208467262744	0.0150961958501	-0.052117764148	-0.0122267105117	-0.0312299940155	0.00146495713901	-7.3704013306e-09
AA4	0.0371996496138	0.0278308503626	0.129735598495	0.0884449521367	-0.189655449754	0.0272882913296	-0.0612477346103	0.0201277476534	0.0295105691738	0.128884566175	-0.0798413360483	0.0169212635767	0.0284138172815	-0.00241949485721	0.0419055066791	0.00546367566751	-0.120577868536	0.0576222997296	0.0364014244959	0.049071857074	0.0389559085078	-0.0172740202614	-0.0311037219196	-0.0074304369419	0.0174712423852	-0.00409153819538	0.00590023825979	-0.0186665633237	-0.0322260605153	0.0320494196118	-0.0201342260416	0.0195877198387	0.0147936399622	0.00028235362686	-0.0204870724064	-0.0335735330374	0.0932046896105	-0.0486219686919	-0.0125472580417	-0.00335760263323	-0.0290837641349	-0.0123754745591	0.0075685892722	-0.0256096713211	0.0551846334102	0.000562153716899	-0.0220235327167	-0.0566807000008	-0.0271864066047	-0.0198184010971	-0.0122454053488	-0.0507888830268	-0.00337259585264	0.019939834581	0.00974923278436	0.0038847548576	-0.0047624170587	0.0112141884316	-0.00867985163315	0.0153223882093	0.00252441404006	-7.3704013306e-09
AB3	-0.625642689065	-0.258839977968	-0.0359347638283	-0.339308530148	-0.141263142458	-0.0582392668559	0.0929313471101	0.0973139348337	-0.0389117413765	-0.0456366732898	0.055310962888	0.0633940106937	0.00732086731868	-0.00284827540679	0.0259713226577	0.0347124958572	-0.0609309986506	0.00601030617925	0.0090356992952	0.0254537627008	-0.0274116510051	0.0293913352035	-0.00239588517195	0.0213198432069	0.00767454454411	0.0195308583324	-0.0211370528889	0.0194297863233	-0.00826760283069	0.0164243052072	0.0260766081361	-0.0284559809347	0.00838397720702	0.0187998509054	0.0278896993665	-0.0432246539334	-0.0328749133119	-0.0322489915573	0.00235580494365	-0.041076231231	-0.0113760774571	0.00429890478607	-0.0595145359506	-0.00861867034356	0.0273859017449	-0.0414658309847	-0.0205570380003	0.0163200115643	-0.00474419958308	-0.00224571418469	-0.00179004281651	0.0134228905938	-0.00719741355608	0.0136800302955	0.000478935288021	-0.0261424751086	-0.00685594426778	-0.0238198187496	-0.00885906422293	0.0122192569025	-0.0123721796067	-7.3704013306e-09
AB4	-0.235423107436	-0.100663576723	0.0296817943168	-0.116520268548	-0.155962886058	0.0282090784348	-0.0145533185293	-0.0288364518397	0.049056646711	0.0932062475719	-0.0397267010295	-0.140942108498	-0.0683022542639	0.0384395176095	-0.0623154873517	-0.0561160158375	0.139245534873	0.00417689319238	-0.0321906910221	-0.0271865332484	0.0879646081263	-0.00814350776153	-0.0293354353222	-0.0173618222296	0.0177158587821	-0.0189120448849	0.00026540146009	-0.0485737922046	-0.0274872472521	0.0275328906192	-0.00305312984791	0.0160951752811	0.0592256873848	-0.0545876712874	0.0258106199257	0.00248658702267	-0.0117462796636	-0.0113322167301	-0.0164421944409	-0.0430525927075	-0.0092144754121	-0.000776588182562	-0.0241716843532	0.0178436045744	0.0035877562934	0.0113183920573	-0.0127481393306	0.0198322518714	0.00196632838682	-0.0278034448405	0.0176416172057	0.0214746220653	0.011182429988	-0.00449700754963	-0.0126765447414	0.0444166226563	-0.026059503091	0.0329151944077	0.0093273328631	-0.0290604195496	0.0126107410314	-7.3704013306e-09
AC3	0.0355472159842	-0.135974876611	0.110057144617	0.00777584213527	-0.0541897713304	-0.176373269741	-0.0858770659078	-0.231402256041	0.0395704319727	-0.0580902063678	0.0427835435868	0.0902824184256	-0.0157742245743	0.0839746205396	0.0421448771637	0.0506816974163	0.00976172732077	0.0118640911164	-0.080291537034	-0.0114800232917	0.0473216269422	-0.000718146502097	0.0307476181896	-0.0393106496383	0.0386835704468	0.0371754122624	0.069999217139	-0.0131618112857	0.0460604626571	-0.0441234493205	0.00108580061428	0.00753464253033	-0.0634567078967	-0.0243813029477	0.00628539653748	-0.017569528327	-0.0232833951553	-0.0236231985027	-0.00865734003254	0.0305649931172	-0.0416512598354	-0.025354115549	0.0106359710916	-0.000690984843593	-0.00707604460491	0.0159469358853	-0.0455393704799	-0.000669429276457	-0.0152944552224	-0.0194970987662	-0.00668462009205	0.0264291579432	0.0367338455488	0.0163655976747	0.015057265003	0.00868617872732	-0.0127223819075	-0.017211997865	0.020367110578	0.0122644610619	-0.0139684836682	-7.3704013306e-09
AC4	0.0875463916043	0.12828517116	-0.00885589489316	-0.0724867041368	-0.0271722572967	-0.0810449161984	-0.055044181665	-0.134488152412	0.00994056986804	-0.000262555245162	-0.0070363010814	0.00565772355954	0.0604854060761	0.0252345662305	0.0362334545639	0.0281653387337	0.0530247414325	0.0567692318913	-0.0293616753704	-0.00251356885587	-0.0592073044721	-0.0549983448139	-0.0394422842336	0.0193753009338	-0.0361055971248	0.0220690943264	0.00710150953177	0.076565977789	-0.0146897285875	0.0189461760398	-0.0476049039125	0.00752408823433	0.0706098590677	0.0547177727596	-0.0402735427201	-0.0015199907006	0.0128641444852	-0.0411154736315	0.0349773990806	0.00150942494529	-0.0173446947407	0.00987680367482	-0.0064779498101	0.0103098348768	0.00386600732227	-0.000765954003963	0.00264447428528	0.0185572204048	0.00143685219132	0.00289377428022	0.0352138621917	0.00567095391659	0.000801006703899	0.0223172720656	-0.039351643616	-0.0368115863475	0.0401682275144	0.00215119718979	0.0487671583415	-0.0289741504152	0.0242674291075	-7.3704013306e-09
AD3	-0.0284712306663	0.0175827017871	0.35215551515	0.030804514015	-0.0169545578961	0.0093818470516	0.101153011784	-0.0129700819609	-0.0806086796116	-0.197074166401	-0.131410118841	-0.0119287118768	0.0539445237488	-0.0990834258698	-0.0150915875108	-0.114384319159	0.0125161319577	-0.023101759038	0.0261725656403	-0.0454199071009	-0.0378353062277	-0.0265069436942	0.028786962467	0.00442288029295	0.0173399462198	0.0203507996765	-0.0408208100897	0.0357478305641	0.0432744621422	-0.00344750539778	-0.0330555560415	0.0341623366959	-0.0325999525291	-0.000311611997998	-0.0172713829904	-0.019352889385	0.000754405345873	0.00497037859103	-0.0510712488469	0.0118475001845	-0.00914311286025	0.0242636614372	-0.0240248470033	-0.0250482915277	0.0122681126587	0.0204710363827	-0.0408796824111	0.0092862117814	-0.0123216952355	-0.00106749217171	0.00879313394911	0.00910220875441	-0.00480728226565	-0.0180676735118	-0.0449995107611	0.0034435010915	-0.00230011544198	0.0411441913328	-0.005049196309	0.00912765482056	-0.00685751168053	-7.3704013306e-09
AD4	0.0775122271651	0.159098957232	0.0527987561798	-0.0953941421275	-0.0101425735689	-0.0506584853903	0.0110200686419	-0.0914379211486	-0.0271601142924	-0.0739414286675	-0.0471790472241	0.00629317898293	0.0449440715324	-0.0113424924557	0.0482894188313	-0.0619902868244	-0.0325489283148	-0.0609741916033	0.0405689069606	-0.000982204327614	0.034943362797	0.0325553667161	-0.0102059718625	0.0472335448521	-0.00334417241672	-0.076311040664	-0.00242136939208	-0.0311497360858	-0.0333417464545	-0.00838465749416	0.0426200589637	-0.0237628724684	0.0141385092034	0.0129545926808	-0.00403623988379	0.0126264050382	0.0421710251904	0.0474991245761	0.0576920909955	0.0240477941937	-0.00610095857477	-0.00561262099632	-9.86248897459e-05	-0.0107423512427	0.00637729333381	-0.0100095508252	-0.0219870813278	-0.0138761353132	0.0108343959502	0.0110774128081	0.0644778775752	0.00897504514699	0.0308916613689	-0.00463901593277	-0.0272745438667	0.026071605977	-0.0289249650427	-0.0604362324484	-0.0319479399676	-0.00891391227562	0.0210376996033	-7.3704013306e-09
AE3	0.0412641240084	0.161260453917	-0.0339794511787	-0.0977433535431	-0.0180503092796	-0.0529350523384	-0.0120349200006	-0.100193212761	-0.0213876373016	0.0119053679431	-0.0275789916922	0.0393312621642	0.0263947427654	0.0347309711075	0.0447267764209	-0.0427792762197	-0.000270886968247	-0.0609255173407	0.0386219063146	0.0236934373409	0.0251842417763	0.0568665050896	-0.0165601700657	0.0508752987505	-0.0317155233325	-0.101463239429	0.0238903786922	-0.0394309136133	-0.0381948067932	-0.0443804035979	0.0724708717899	-0.0564012660284	-0.0419867913679	0.0461086783903	0.00833016273106	0.0698043880428	0.00612964900324	-0.0478762641947	-0.043987965166	-0.0109542418242	-0.0327249689827	0.000352625252816	-0.0145391279512	0.0265668724859	-0.0123224778903	0.0156153621648	0.0158688415461	0.000182648996759	0.00708800662365	0.0114447381924	-0.0401738930138	0.0047157375869	-0.0308768552903	-0.00851187807934	-0.0108306343581	-0.0160811604915	0.011738303348	0.0499343678838	0.009346031246	0.00880063133008	0.000337283637682	-7.3704013306e-09
AE4	0.036740260038	0.0828262965638	0.251050702628	-0.0206873099158	-0.0360512088432	-0.0247067701546	0.0378391267756	-0.0376947492486	-0.0813674468244	-0.149304800846	-0.0991929358729	-0.038343835941	0.0472081647313	-0.0302618256977	0.0272521548995	-0.0924017290278	-0.0264962119236	-0.0587097298466	0.0167932354436	-0.0150931653154	0.0510021852044	-0.0193432431187	0.00330859709741	0.00976682026022	0.0482059300249	0.0412992052411	-0.0125034486261	-0.0259921628671	-0.042556118635	0.00355349605239	0.00933573521867	0.0279758373288	0.0567207606008	-0.0272364012264	0.0178096975313	0.00301918661546	-0.0243154920217	-0.0232571845327	0.0406905806314	-0.00905496703056	0.0282862226308	-0.026095640179	0.0223065402985	0.0297115185843	-0.0186727884986	-0.0215915734963	0.0539850459316	-0.00209943795189	0.00535177198339	-0.0100727363254	-0.0436574147015	-0.0111274867276	-0.0010814402364	0.020959938349	0.0690413151495	-0.0110533455414	0.0154197189766	-0.0188521213812	0.0276670764095	-0.00347794256685	-0.0026903760607	-7.3704013306e-09
