	PAM31	PAM32	PAM33	PAM35	PAM36	PAM37	PAM39	PAM40	PAM41	PAM42	PAM43	PAM44	PAM45	PBW46	PBW47	PBW49	PBW50	PBW51	PBW52	PBW53	PBW54	PBW55	PBW56	PBW58	PBW59	PBW60	PEP16	PEP18	PEP21	PEP23	PEP24	PEP26	PEP27	PEP28	PEP29	PEP30	PIS1	PIS2	PIS4	PIS5	PIS7	PIS9	PIS10	PIS11	PIS14	PIS15	PLL76	PLL77	PLL79	PLL80	PLL83	PLL88	PLL89	PLL90	PPO64	PPO66	PPO67	PPO69	PPO72	PPO75
PAM31	0.0	1.23330909091	1.66886769697	1.27699121212	0.630540727273	0.748644545455	0.939999090909	0.674757939394	0.937020424242	0.628781151515	0.644383757576	0.843828121212	1.58544612121	2.0864229697	1.46676581818	1.81543963636	0.905056848485	1.10339539394	1.144554	1.20636284848	1.42204981818	0.904232484848	0.903628424242	0.899879818182	1.09845854545	1.40360836364	0.825439454545	0.949581636364	1.63002169697	1.15440224242	1.76325927273	0.900593393939	1.27232345455	0.974535575758	1.11736109091	1.00445084848	0.862184121212	1.10321181818	1.12852254545	1.61100969697	1.56770727273	0.976103030303	0.923284	1.10603260606	1.14538139394	1.08992163636	0.985926242424	0.986278484848	1.01473666667	1.80940557576	1.90171830303	0.988659151515	1.27558006061	1.15504072727	1.47965563636	1.1365250303	0.916619939394	1.08698678788	0.913605090909	1.19799345455
PAM32	1.23330909091	0.0	1.13693921212	0.944676424242	1.15722751515	1.12213181818	0.742855212121	1.1569790303	0.858674727273	1.11318430303	1.23981515152	1.455624	1.14306212121	1.77869727273	1.41204909091	2.41022169697	1.33115127273	1.64762109091	1.78514333333	1.64782006061	1.4170289697	1.43625587879	1.38597884848	1.12996490909	1.16871515152	1.14731006061	1.45142139394	1.69566078788	1.40780957576	1.06641133333	1.54314545455	1.36096721212	1.09124357576	1.29967460606	1.14849830303	1.1849869697	1.2333409697	1.66655315152	1.83113927273	1.26295587879	1.51371515152	1.43798169697	1.49866363636	0.825870060606	0.985241151515	1.38101060606	1.3707109697	1.63496527273	1.6238810303	1.50967709091	1.55641030303	1.48401854545	1.29851533333	1.02018581818	1.09421345455	1.58909218182	1.31457472727	1.11510981818	1.31162254545	1.04937018182
PAM33	1.66886769697	1.13693921212	0.0	1.05777975758	1.55175206061	1.52741987879	1.31700739394	1.49540054545	1.34445769697	1.49483612121	1.56662490909	1.95140684848	0.941045333333	1.28140012121	1.69635739394	2.74715509091	1.56805581818	1.94840563636	2.08396848485	1.90269406061	1.69675921212	1.75371012121	1.66511672727	1.54092363636	1.44113848485	1.207926	1.77133709091	2.08485006061	0.868092060606	1.32943454545	0.879956909091	1.83903648485	1.24419830303	1.68580242424	1.39134660606	1.45567515152	1.53616090909	1.970492	2.22284187879	0.947826727273	1.52809448485	1.77224587879	1.81670624242	1.14458357576	1.17683175758	1.69277321212	1.75227490909	1.97210860606	1.93758509091	1.02226539394	1.08240539394	1.85588733333	1.66938145455	1.30417606061	0.743540545455	2.16572715152	1.71032157576	1.49655593939	1.68746212121	1.30208684848
PAM35	1.27699121212	0.944676424242	1.05777975758	0.0	1.04450321212	1.36654630303	1.06382509091	1.06171533333	1.14995406061	1.05123466667	1.34123533333	1.38395072727	1.08257284848	1.41934521212	1.04552939394	2.11775036364	1.09326309091	1.3589509697	1.531296	1.32562909091	1.05833690909	1.17710212121	1.28613406061	1.02225684848	1.06474745455	0.868795818182	1.3607129697	1.61751284848	1.13381412121	0.889025212121	1.15956709091	1.28107406061	0.844652242424	1.12366472727	0.882752545455	0.935174545455	1.05094430303	1.3425230303	1.66907036364	0.903315818182	1.52812381818	1.16909412121	1.35521424242	0.721701030303	0.873185212121	1.00720618182	1.17638836364	1.42832581818	1.35128315152	1.10045036364	1.16854490909	1.22794975758	1.07097793939	0.900399939394	1.01730187879	1.88303818182	1.14963587879	1.11772175758	1.10186612121	0.844232909091
PAM36	0.630540727273	1.15722751515	1.55175206061	1.04450321212	0.0	0.800568666667	0.883247454545	0.644960969697	0.802542969697	0.521440181818	0.697877818182	0.945184	1.52383569697	1.99094042424	1.33281769697	1.84057830303	0.866658181818	1.06456509091	1.19605775758	1.09516381818	1.26427418182	0.790316606061	0.797653030303	0.800646363636	1.063584	1.27009830303	0.72390030303	1.02888260606	1.52168812121	1.05940018182	1.67176218182	0.880494848485	1.11720915152	0.899752787879	1.00776921212	0.860973757576	0.734117575758	1.07635630303	1.12943806061	1.47452036364	1.48937684848	0.879568606061	0.902602909091	0.951158424242	1.05438006061	0.92575969697	0.846451575758	0.997146121212	1.01062927273	1.68414206061	1.72343551515	0.872822545455	1.11197254545	1.06594412121	1.43226872727	1.28840018182	0.777980666667	1.02500266667	0.838222909091	1.03550812121
PAM37	0.748644545455	1.12213181818	1.52741987879	1.36654630303	0.800568666667	0.0	0.724176242424	0.914755090909	0.661726060606	0.767436484848	0.895832424242	1.00504975758	1.80117612121	2.25561830303	1.51079387879	1.86238951515	1.13740309091	1.21772733333	1.27551260606	1.32289309091	1.53658587879	1.10504139394	1.08378775758	1.00472933333	1.33012818182	1.52763206061	1.02758763636	1.18458242424	1.76544660606	1.35664193939	1.95270515152	1.04798181818	1.42904181818	1.20653284848	1.34832854545	1.23991212121	0.991566969697	1.2368049697	1.28240975758	1.67130478788	1.65749666667	0.999275939394	0.98332030303	1.24230951515	1.25558	1.16251587879	1.07373575758	1.08715527273	1.1050910303	1.93396721212	2.00927775758	1.06575484848	1.36060181818	1.39140260606	1.56765218182	1.19578109091	1.09406242424	1.26771824242	1.13473933333	1.29989484848
PAM39	0.939999090909	0.742855212121	1.31700739394	1.06382509091	0.883247454545	0.724176242424	0.0	0.80699569697	0.510135151515	0.774973333333	0.92087230303	1.28520406061	1.48211854545	2.00367587879	1.28098842424	2.13811872727	1.03701690909	1.44382757576	1.56625793939	1.40157442424	1.2580370303	1.13275327273	1.04099163636	0.91475769697	1.03432684848	1.30736127273	1.159184	1.3932169697	1.50204151515	1.05053212121	1.64824575758	1.27268909091	1.12251987879	0.941303272727	1.01082078788	0.932953575758	0.909666606061	1.42211636364	1.542422	1.45008030303	1.45047642424	1.19812854545	1.20212175758	0.948574969697	1.01202048485	1.14530012121	1.11735660606	1.37064	1.37144824242	1.70887	1.76574115152	1.25848139394	1.14843163636	1.05549606061	1.32924309091	1.46890872727	1.07232739394	0.940642242424	1.0959469697	1.06224369697
PAM40	0.674757939394	1.1569790303	1.49540054545	1.06171533333	0.644960969697	0.914755090909	0.80699569697	0.0	0.809474363636	0.574836181818	0.619106666667	1.09435224242	1.43764018182	1.96420151515	1.26838775758	1.94989175758	0.805328	1.15897987879	1.32891448485	1.14865121212	1.24925393939	0.902972848485	0.748693272727	0.795774969697	0.978589818182	1.27841127273	0.837984060606	1.13711145455	1.42170727273	0.966504181818	1.5815670303	1.03821957576	1.07459630303	0.811186	0.93160569697	0.860518121212	0.707977818182	1.17971206061	1.27542024242	1.42644436364	1.45800484848	0.981006545455	0.997652969697	0.968639515152	1.00697545455	0.922226848485	0.866872424242	1.10717084848	1.13868612121	1.62735078788	1.67543684848	0.999297090909	1.08643254545	0.972687757576	1.40580084848	1.38380878788	0.829902	0.936223878788	0.844949939394	1.05780218182
PAM41	0.937020424242	0.858674727273	1.34445769697	1.14995406061	0.802542969697	0.661726060606	0.510135151515	0.809474363636	0.0	0.791914787879	0.884865878788	1.26442636364	1.61207866667	2.10248363636	1.39291751515	2.13779012121	1.05421836364	1.41677206061	1.52507248485	1.39134157576	1.36061339394	1.13811121212	1.03183139394	0.962122666667	1.14831981818	1.35426381818	1.09779733333	1.33824872727	1.62273448485	1.22483890909	1.77637848485	1.19804254545	1.26626145455	1.01773793939	1.17011254545	1.04084206061	0.896225515152	1.39521951515	1.51882078788	1.50381521212	1.44516466667	1.18159654545	1.14493521212	1.02231290909	1.07700436364	1.11342363636	1.07128363636	1.35488387879	1.35308048485	1.78397084848	1.88439060606	1.22034284848	1.21621709091	1.21625836364	1.35192490909	1.37215018182	1.05173066667	1.05707484848	1.09801606061	1.08809763636
PAM42	0.628781151515	1.11318430303	1.49483612121	1.05123466667	0.521440181818	0.767436484848	0.774973333333	0.574836181818	0.791914787879	0.0	0.711589151515	0.919019818182	1.47303090909	1.95220569697	1.25019787879	1.80739654545	0.829891333333	1.04310381818	1.18157321212	1.07050387879	1.22510842424	0.787150242424	0.823388727273	0.736536606061	1.05628369697	1.27123024242	0.793232606061	1.08443357576	1.51584927273	1.02404	1.66897181818	0.888055393939	1.13837636364	0.873244848485	0.964901757576	0.862032121212	0.678331454545	1.03425018182	1.19943	1.48243545455	1.484962	0.801003939394	0.895473030303	0.962768060606	1.03283284848	0.872702060606	0.799379272727	0.981440969697	1.01072921212	1.64840987879	1.70152309091	0.858048909091	1.06191187879	1.06353872727	1.39318515152	1.32163224242	0.752505939394	1.04845145455	0.79564769697	1.0610389697
