	DA5	DB5	DC5	DD5	DE5	DF5	DG5	DH5	DA2	DB2	DC2	DD2	DE2	DF2	DG2	DH2	DA1	DB1	DC1	DD1	DE1	DF1	DG1	DH1	DA4	DB4	DC4	DD4	DE4	DF4	DG4	DH4	DA6	DB6	DC6	DD6	DE6	DF6	DG6	DH6	DA7	DB7	DC7	DD7	DE7	DF7	DG7	DH7	DA8	DB8	DC8	DD8	DF8	DG8	DH8	DA3	DB3	DC3	DD3	DE3	DF3	DG3	DH3
DA5	0.0	0.394498103241	0.410524837935	0.272969555822	0.37249452581	0.340822677071	0.401205618247	0.312379579832	0.721716842737	0.80804819928	0.874496038415	1.23403307323	1.35419265306	1.43964752701	0.983796902761	0.859621116447	1.08472920768	1.1388307563	0.978335294118	0.72920787515	0.733254489796	0.777659771909	0.984054429772	1.08269120048	1.74284088836	1.74962476591	1.35960931573	0.973948343337	0.966112917167	1.45406320528	0.878389147659	1.37627945978	0.86608697479	0.836753721489	0.896190060024	0.912482689076	0.84947120048	0.983288271309	0.918886338535	0.85652332533	1.82756607443	2.01722755102	2.00306793517	1.95923308523	2.09115822329	1.8366732413	1.76717541417	1.96055554622	1.48453435774	1.47627123649	1.59038270108	1.46988409364	1.51066930372	1.43426368547	1.53186471789	0.79683755102	0.567836338535	0.999242569028	0.981928859544	0.685715678271	0.885896926771	0.798200432173	0.742159435774
DB5	0.394498103241	0.0	0.470609303721	0.41707997599	0.395184369748	0.403999891957	0.358204633854	0.358284405762	0.610738067227	0.893456914766	0.94714972389	1.16775965186	1.34464388956	1.44077127251	0.996886962785	0.635202773109	1.12074659064	1.01677068427	0.992271788715	0.799569339736	0.7239215006	0.856759339736	0.821640168067	1.10435684274	1.53348132053	1.54855864346	1.0893712605	0.967507214886	0.976331596639	1.17134294118	0.811042593037	1.09741878752	1.00403079232	1.00124740696	1.07386715486	1.09098388956	1.02882181273	1.17225144058	1.09441315726	1.04350006002	1.82837863145	2.0331144898	2.0483882473	1.95331286915	2.14388376951	1.87906531813	1.77795743097	1.94669677071	1.58214566627	1.57076854742	1.66929398559	1.56766692677	1.59637641056	1.53365773109	1.63117398559	0.907849411765	0.616566398559	1.02164878752	1.02453382953	0.794086194478	0.871912773109	0.896380792317	0.775679867947
DC5	0.410524837935	0.470609303721	0.0	0.436986782713	0.60066452581	0.283327466987	0.447634537815	0.447720408163	0.797237671068	0.889234861945	0.914999747899	1.30230091236	1.36207134454	1.39548252101	1.01842846339	0.97056729892	0.977793805522	1.13005501801	0.904942845138	0.737120228091	0.727021056423	0.640237454982	1.02914673469	0.964504753902	1.8016015006	1.82129092437	1.38796339736	0.932220792317	0.940889927971	1.5083142617	0.85868877551	1.42773226891	1.03563613445	0.953520408163	1.01282390156	1.0145277431	0.9479672509	1.04442345738	1.05766378151	0.933003529412	1.78794728691	1.88698103241	1.88894653061	1.77962980792	1.93622404562	1.66035106843	1.60245446579	1.88038408163	1.47046445378	1.46495141657	1.6140665066	1.46225647059	1.51424828331	1.43459162065	1.46334259304	0.761809471789	0.586126146459	0.947941332533	0.935601980792	0.718498331333	0.860904093637	0.728739939976	0.746754405762
DD5	0.272969555822	0.41707997599	0.436986782713	0.0	0.270394885954	0.371139171669	0.415678367347	0.297202484994	0.655437515006	0.668350312125	0.777004921969	1.19506942377	1.29236465786	1.36859180072	0.869103913565	0.780779171669	1.05398289316	1.18024304922	0.928854693878	0.785818295318	0.776250288115	0.782275954382	1.02100811525	1.06264289316	1.69972127251	1.7231960024	1.36530528211	0.949769231693	0.936890204082	1.45274344538	0.870115702281	1.38322726291	0.886403973589	0.838283301321	0.90934484994	0.962758895558	0.86815547419	0.997383013205	0.941818847539	0.882085558223	1.81500564226	1.97119768307	1.97616166867	1.8986662425	2.06585442977	1.79198963986	1.70557188475	1.92489319328	1.45188084034	1.44554605042	1.57263340936	1.43974471789	1.48516320528	1.41633902761	1.5170694958	0.854846338535	0.643799627851	1.01381078031	1.00261291717	0.698949771909	0.886026602641	0.864424321729	0.762237178872
DE5	0.37249452581	0.395184369748	0.60066452581	0.270394885954	0.0	0.485531392557	0.411652869148	0.308924453782	0.61818577431	0.682649903962	0.801857767107	1.12934390156	1.2932267467	1.38820243697	0.899962665066	0.633374921969	1.14879828331	1.13011339736	1.00579846339	0.843705138055	0.762441596639	0.912152929172	0.959488835534	1.14799132053	1.57817668667	1.6076702401	1.24244739496	1.00583653061	0.993129435774	1.32752771909	0.879768643457	1.25131758703	0.903465582233	0.929640732293	0.967002761104	1.06901212485	0.963424165666	1.06863420168	1.00189601441	0.979993433373	1.8284030012	2.03406181273	2.04788776711	1.9780109964	2.14869546218	1.8878387395	1.78640715486	1.95458995198	1.51542122449	1.50716247299	1.61193876351	1.50008704682	1.53535763505	1.50728728691	1.60834786315	0.965299471789	0.704508295318	1.12528331333	1.11042194478	0.814997262905	0.910018007203	0.983809219688	0.836804717887
DF5	0.340822677071	0.403999891957	0.283327466987	0.371139171669	0.485531392557	0.0	0.294104309724	0.385599831933	0.709991668667	0.834939735894	0.891167118848	1.22334384154	1.32219631453	1.37791267707	0.973441740696	0.884653685474	0.990468283313	1.15626805522	0.89905667467	0.749494513806	0.750842160864	0.727456806723	0.99900877551	1.01212609844	1.73727211285	1.7612247539	1.29793434574	0.934942953181	0.928155498199	1.40301030012	0.742755546218	1.30885673469	0.959864897959	0.906422232893	0.983191080432	1.00542498199	0.93465757503	1.04914571429	1.01710906363	0.922279615846	1.79264354142	1.95104105642	1.96502852341	1.87487621849	2.02842870348	1.74652067227	1.6817285114	1.91556984394	1.50226515006	1.49573410564	1.6350210084	1.49059114046	1.53736110444	1.44435702281	1.51779454982	0.658354033613	0.496380096038	0.912679531813	0.875283613445	0.671163157263	0.866090216086	0.677355162065	0.634783673469
DG5	0.401205618247	0.358204633854	0.447634537815	0.415678367347	0.411652869148	0.294104309724	0.0	0.338512016807	0.714869447779	0.893331392557	0.950066746699	1.19741948379	1.32686108043	1.41030445378	1.03480261705	0.824675618247	1.11533237695	1.18199971188	0.977744681873	0.853760672269	0.793481884754	0.858801452581	1.00189430972	1.11631657863	1.66520187275	1.69038807923	1.218290012	0.961356530612	0.963925666267	1.30976142857	0.696272268908	1.21519919568	0.949149783914	0.939689639856	0.998085210084	1.05526782713	0.959862989196	1.09464798319	1.03668290516	0.985265318127	1.89526756303	2.08266354142	2.0702954982	2.00332415366	2.17121704682	1.89786368547	1.80735205282	2.00899364946	1.55816160864	1.55320672269	1.67548863145	1.54382056423	1.58499977191	1.52745182473	1.61609679472	0.746489147659	0.575335402161	0.968301032413	0.935160840336	0.739466794718	0.984064993998	0.748293277311	0.672342364946
DH5	0.312379579832	0.358284405762	0.447720408163	0.297202484994	0.308924453782	0.385599831933	0.338512016807	0.0	0.595476446579	0.725047178872	0.781659051621	1.0863295078	1.24703	1.33872427371	0.867255738295	0.734278895558	1.0557934934	1.14947540216	0.925669231693	0.78840697479	0.749058007203	0.791874189676	0.950095666267	1.05619656663	1.5910639976	1.6005920048	1.2494072389	0.881241512605	0.881167310924	1.36994583433	0.771615258103	1.2926527491	0.930149939976	0.915526002401	0.924444381753	1.03838560624	0.932965042017	0.998399255702	0.992484621849	0.952709867947	1.8637602521	2.05908427371	2.04592105642	1.97615477791	2.15064709484	1.85666720288	1.74678380552	1.98733118848	1.44228745498	1.43776342137	1.61206614646	1.43004009604	1.52854079232	1.40783270108	1.50655738295	0.866014177671	0.653435198079	0.979615594238	0.9575784994	0.68648577431	0.894127695078	0.910998859544	0.714869483794
DA2	0.721716842737	0.610738067227	0.797237671068	0.655437515006	0.61818577431	0.709991668667	0.714869447779	0.595476446579	0.0	0.688801560624	0.694899627851	0.908603433373	1.03325141657	1.15170554622	0.7751784994	0.466102521008	0.902284633854	1.00963902761	0.70513122449	0.715268679472	0.729089027611	0.798976590636	0.794359891957	0.912115078031	1.32437864346	1.36610268908	1.16602046819	0.800320216086	0.798755714286	1.31584129652	0.745092665066	1.23174278511	1.08998521008	1.0702717407	1.09624623049	1.1853812605	1.05962847539	1.11412770708	1.17695888355	1.11719695078	1.65495597839	1.82451805522	1.84658854742	1.76395316927	1.99148114046	1.61321090036	1.49584498199	1.73282758703	1.35301045618	1.37332277311	1.58156482593	1.3587512605	1.48678665066	1.29403037215	1.38026953181	0.962390096038	0.835581032413	1.03332445378	1.03455869148	0.813037635054	0.616571896759	1.03586815126	0.762594741897
DB2	0.80804819928	0.893456914766	0.889234861945	0.668350312125	0.682649903962	0.834939735894	0.893331392557	0.725047178872	0.688801560624	0.0	0.395485246098	0.801412677071	0.817085630252	0.83377392557	0.349876338535	0.880411356543	0.833908691477	1.36720863145	0.670882220888	0.98926817527	1.14042480192	0.901252316927	1.1183645018	0.815031308523	1.57003753902	1.62003279712	1.55656990396	0.88884789916	0.898554993998	1.70939003601	0.927700516206	1.62179651861	1.00317010804	0.997455870348	0.958004693878	1.1196059904	0.983526146459	0.916929315726	1.05963372149	0.990570036014	1.95790219688	2.02857246098	2.04996319328	1.90409266507	2.13269638655	1.82632194478	1.665792497	2.02553193277	1.27839823529	1.36117727491	1.56440703481	1.3302267467	1.47221961585	1.13679541417	1.13284645858	1.09059441777	1.07056833133	0.858098979592	0.859275282113	0.658870936375	1.03884783914	1.16136339736	0.710030228091
