pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
PAM31	-0.307448675308	0.0936416638009	0.0289153498137	-0.0730816662528	0.0325865051599	-0.0775477219005	0.0580457437415	-0.00488878975102	0.00660971438069	-0.11079217095	0.116179381032	-0.000466955620189	-0.0496604830113	0.127110744436	-0.103006197813	-0.0229168535115	-0.0608043081903	0.103638965192	0.0217944855639	0.00149305205545	-0.0908729121153	-0.0578953167865	-0.0342914254257	0.121095074854	0.0655679438292	0.0892128960513	-0.0779730848308	-0.0546133833966	-0.0676538828529	-0.0308481237313	0.0866063311327	0.0732022475021	0.0348498316734	4.59070662592e-05	-0.0061654170296	-0.130861648051	-0.028581168803	0.0412763713351	0.0390583762307	0.072624830465	0.0728483395701	0.113358109007	-0.0867282443699	-0.0708032313431	-0.162410443259	0.115525034572	0.0107366109172	0.0170849800927	-0.157022195385	-0.0445896789071	-0.0477571803378	-0.0248756928377	0.0638254690367	0.0184937345129	0.0574498780064	-0.0401241387635	0.00519267514181	-0.00869940961145	0.085899054604	-8.73664282171e-09
PAM32	-0.357474157734	0.148022690693	-0.0716791600436	0.0411151941171	-0.00938099561095	0.0770755676732	0.061437171421	0.164706039519	-0.0132844887263	0.164815775349	-0.108163743417	-0.0145934952878	-0.0305245225875	-0.00505752049483	-0.0164186441827	0.0462451244711	0.0270791802318	0.123977262735	-0.0868155675532	-0.0263421102108	-0.0157502100395	0.0374641586705	0.0430343123238	-0.129597453507	-0.024128977818	-0.0204716049602	0.018929659524	-0.0248530618537	-0.0110283215016	0.0135289536781	0.032507797517	0.026299515804	-0.0153316207509	0.070779394089	-0.00407087764679	-0.108062180715	-0.0189986790623	0.0144059005778	-0.030392142943	-0.0160471154412	0.0223291658792	-0.0400684686451	0.0801948935113	0.0338462139838	0.0120382205277	0.0296707947282	-0.0475338994197	0.0013606874205	-0.0510816691476	-0.0428437450012	-0.0494327249187	0.00673807756891	0.0287964234344	-0.0423212968724	0.00657008737719	0.112775613594	0.215002716553	-0.129747146889	-0.0732186548512	-8.7366428217e-09
PAM33	-0.34688009105	0.118893742222	-0.0356164868913	0.0980788128756	-0.0353667056849	0.155712389591	0.00153378049313	-0.00904885393029	0.029270955834	-0.0228957798484	-0.12008386285	0.139769938621	0.00862561418923	0.0977753445762	0.0264624056688	0.0243093262673	0.0450364389615	0.124248001586	0.0686186463705	-0.0354254846013	-0.0411013379092	-0.0575481664128	0.00380029430209	-0.0103135052093	0.00640620589012	0.0325980669264	-0.0276952544111	0.00378276940192	-0.0433141631681	-0.0295733611914	-0.0733183425221	0.0564377499493	0.0703694308148	0.0232787549247	-0.0073797375609	0.0266260108056	-0.0244093769798	-0.00719862806256	-0.0101782238906	0.0719477024963	-0.0390169889082	-0.0590084977672	-0.165661447392	-0.0219663186463	0.0930336274843	0.0359622370095	0.0249479027593	-0.046452881389	0.0983988392168	0.0507085537094	0.0929425641887	0.104096128137	0.149942030002	-0.134709244151	-0.0854766279754	0.069459221114	-0.0307771791051	0.0667348404655	0.0499211541709	-8.73664282171e-09
PAM35	-0.244788655832	0.013393258474	-0.0103827344858	0.110630865328	-0.10935230956	-0.0215834483539	0.0589921885555	-0.164515496921	0.0279192925299	-0.0205183760129	-0.146634723974	-0.0855784963116	0.0377549433028	-0.00962120429433	0.169876868758	0.0865233187007	0.0829138656464	-0.228297506005	0.0910048907722	0.0210248566584	0.104111076423	0.0231890001458	0.0722542858002	0.075062578462	-0.0388325189012	0.040849795728	0.0307793647831	0.0153056359723	0.0736885510551	-0.0336394966782	0.0269978642166	-0.0226039885801	0.0966616710033	-0.022605020836	-0.0389702437309	0.0532981944487	0.0409757333448	-0.0519822920028	-0.0402399622131	-0.134486516157	-0.0064382794856	-0.0228494801312	-0.106608959297	-0.105110272613	-0.16371858703	0.0509211575987	0.0207021513368	0.0943211639753	0.0678224423373	0.0141804936643	-0.0892030512056	0.0547787392845	0.0147513413617	-0.0230704774566	0.0824923640211	-0.0188723315069	0.0640617342679	-0.013288885777	-0.0321568243872	-8.73664282171e-09
PAM36	-0.269431256576	0.055806682399	-0.00602498225744	0.0271094980821	-0.090935011096	-0.0338306071562	0.0180450975854	-0.151800240202	0.0663390882907	-0.0283644734244	-0.0920228173373	-0.020019752786	-0.0046194655735	-0.0485252797485	0.164160824603	0.0148270773204	0.0448753458915	-0.259659675645	0.0940653761722	-0.0403126498849	0.0641318165659	-0.0362467034435	-0.0145965109733	0.121210243878	0.0279022314707	0.00689012195925	0.0150851882323	-0.0642114801553	-0.0329495447947	-0.00252833790913	0.044416629959	0.0476743121394	-0.0687889851688	0.0357658384195	0.0357544451954	0.0583122964497	0.016752542897	0.0280958899234	0.027217441505	0.19541448846	0.10287102216	-0.0274701518058	0.00505177752652	0.0571654206157	0.0852657319823	-0.0252385407595	-0.0183091277984	-0.0663763052958	-0.0991252317087	-0.036728345085	0.139354832095	-0.13463282672	-0.0623316557572	0.0102955341183	-0.0362058742213	0.0363918320346	0.0468856642228	-0.0320678518645	0.022827907617	-8.73664282171e-09
PAM37	-0.417697990903	0.135102744137	-0.0410554931675	0.0322163755589	-0.029764638518	0.0731873307526	-0.00429695030968	0.0310450525469	-0.0315259427147	-0.0397405579995	-0.0821297149222	0.14921829617	0.019486741277	0.0450039961178	0.0695182361809	-0.0354183203028	-0.0364113012981	0.0919348187423	0.0190876922598	0.0126356031034	-0.0635789815364	0.0300176951144	-0.0324864465579	-0.0642596770962	-0.00746008981256	-0.0623500243911	-0.0522233585717	-0.0151428048372	-0.0394242320194	-0.113264650043	0.0129926116122	0.0216100769246	-0.0191128974286	0.0143827479753	0.0186438655664	0.0191700963004	0.0254225730463	-0.139664177288	0.0174762695083	0.058115575057	0.00918301297575	0.0354623017911	-0.0498947157086	0.0712070621838	-0.00517208535153	-0.0255378879929	-0.00863053951423	0.0457551649962	-0.0351001533282	0.0660246717576	-0.0311387327953	-0.0460300475477	-0.0452646823598	0.108729267332	0.0136857321245	-0.112042764983	-0.0749050678469	0.0514007177008	-0.213209164237	-8.73664282171e-09
PAM39	-0.429595603267	0.162664082352	-0.0333692458742	0.0159568858025	-0.0164144380764	-0.0425734045756	-0.00497058592762	0.0691571839962	-0.0366382703435	0.0308353770573	0.0313676611814	0.0423409395127	-0.023285389583	-0.0407872677275	0.00907118855901	0.0315258936373	-0.0299870950401	0.0349363874009	-0.0491246519281	-0.00435063126578	0.0428304814956	0.0489346271547	0.000949849461719	-0.0442973821873	0.0331058410488	-0.058272599825	0.0148818542446	0.0508211883501	0.0538640492941	-0.0397819769896	-0.0043673003005	-0.0263090104699	-0.0502653256685	-0.017411625339	0.0420757733863	0.0351459329934	0.099615191451	-0.069270105852	0.0484466975457	-0.019662441772	-0.0897372700828	0.0553944585089	-0.0499505452681	-0.000776228676238	-0.00424696673027	-0.191049939532	-0.00358309132855	-0.0442077638943	0.0459262520908	0.112379346581	-0.0396787695302	0.00712419412855	-0.0228634136919	0.157371192411	-0.00717718061064	-0.017705765694	0.0512571915219	-0.0421016886716	0.194389826799	-8.73664282171e-09
PAM40	-0.316500482673	0.0681803186413	0.0484721194545	-0.0560598496534	-0.0387369133959	-0.152264044718	0.000518487617259	-0.000396349348678	-0.00954193786199	-0.00120551845282	0.147856995238	-0.128510383131	-0.0363746803131	-0.0394462462965	-0.0896315181945	0.060619996914	0.0323429109539	-0.0305961465722	-0.0499097796359	0.015320413505	0.0575479436734	-0.121085193848	-0.0163973209597	0.0391186283296	-0.0766549607014	0.0552152724889	0.0341822421331	0.13817950251	0.144197497353	0.142151003037	-0.107171676996	0.0244049330136	-0.0392856926574	0.0278132276486	0.0182655861649	-0.00410264925074	-0.0863189857855	0.0801112665937	-0.133681379644	0.0798918352188	0.00131571039079	0.1200710405	0.0406622724273	-0.098869359414	-0.0294718417875	0.0103330033855	-0.0338411457423	-0.0612175543451	0.0510216945084	0.05468092967	0.0755096680182	0.0845875968564	0.0260824403825	0.0800357522819	-0.0964198208101	-0.0337225213845	0.00405726479968	0.00227935679126	-0.101881535963	-8.73664282171e-09
PAM41	-0.390679992827	0.13993135798	-0.0505711953945	0.0963512795077	-0.025031182606	0.0308022795094	-0.015281557872	0.125271391624	-0.0261186724849	0.0671872525567	-0.100687938909	-0.0103714503468	0.0199300700974	-0.0803966738188	0.0398685784777	0.0614928780886	0.0338323241325	-0.0524795807422	-0.0917445888346	-0.0100101373041	0.0176633434266	0.0702194083998	0.0623537923719	-0.0466303239713	-0.0398774027096	-0.166726860021	0.037637382948	0.0489491838698	0.0440317201097	0.0299959489077	-0.0146585599346	0.0359469755202	-0.0603968781885	0.106803896737	-0.0209813015524	-0.000161093896782	-0.0979429316332	0.0595366974959	-0.0681908127659	-0.0418324818444	0.00686244893745	-0.00690519675898	0.099992367165	-0.0618702960259	0.0552849006163	0.0815268812636	-0.0525435402725	0.0483219170191	-0.0664117227142	-0.114948672896	-0.0492572660979	-0.0126942814505	-0.0361504355155	-0.0411740514021	0.0615986106434	-0.0332503702972	-0.174406746227	0.0836108502204	0.0941219158383	-8.73664282171e-09
PAM42	-0.277778853317	0.092983993747	0.0163073363924	-0.0657018303552	0.00254631183644	-0.21586907317	0.00457826196461	-0.143301342598	-0.0214973380116	-0.0712226594591	0.112651352287	-0.0406937844196	-0.0545976126528	0.0527094014481	-0.0332478780977	0.00185612974798	-0.0634469653846	0.0663575200942	-0.0205496837736	-0.0485972885135	-0.0805146829582	0.100693897945	-0.00482590402261	0.0769584728347	0.122019264592	-0.113003178221	-0.0293038345532	-0.150254804849	0.0736214423741	0.0848229995636	0.150652038249	-0.0057484996975	0.0190844026184	-0.0818205023652	-0.111364557453	0.0546071030356	0.0340802949566	0.147950556289	0.0928368730689	-0.159347250378	-0.0110287018283	-0.0955903701186	-0.0309258795809	-0.046336478592	0.140433568225	-0.0399336106455	-0.0426352085397	0.0279229003647	0.00703515941096	-0.0225143589998	0.0348764867799	0.0590847747462	-0.0280558215433	0.0155390402108	-0.0235084171058	0.0350339744029	-0.0030073244248	0.0214279883139	-0.0628249810325	-8.73664282171e-09
