pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
PAM31	0.298418039372	-0.0621267757239	0.0434324409005	-0.105121993731	0.05754616949	-0.121237742718	0.0911887674557	-0.0843395876011	0.0820120762663	-0.00566738711441	0.0494530117737	-0.0727137095555	0.00955797572764	0.0439640063187	-0.0731634912721	-0.0105826278242	-0.027758949401	-0.0817688944749	0.0423785216533	0.0306372693513	0.110202029919	-0.183349678134	-0.0306599655922	0.151861258237	0.0581325601	0.0673357359224	-0.149933353108	-0.0121611648643	-0.0173535403121	0.118291345397	0.00357461502342	0.0571676285749	0.00870530625563	0.0485746172065	-0.0497888139249	-0.00662938280346	-0.0388202244637	-0.0598551564882	0.0392974837862	0.0113233038038	0.0166952316038	0.0290447614342	0.0465019606204	-0.04707896789	-0.0736141467313	-0.00112415744689	0.0660686042806	0.0187174685281	0.0471462180174	0.0634966159283	-0.123353957798	-0.0444519626169	-0.108808414279	0.0888321172885	-0.0526383426689	0.140551902259	-0.01219234573	-0.0869804796825	0.0626202959471	-5.0884746076e-09
PAM32	0.388527600809	-0.148356633668	-0.0821263026669	0.0486304348385	-0.00917235359243	-0.0223537190017	-0.0687857903493	0.103870422838	-0.0311787209357	0.0652177086337	-0.192795795612	0.0139581898248	-0.0508814228333	0.0428093332191	-0.0741393495002	-0.00923753794018	-0.0604134224157	0.061958155493	0.0189188029721	-0.0275371027294	0.0555062954138	-0.00361941738162	0.00400406476475	0.0214620080284	-0.0273758840205	0.0381525691097	-0.00766133382955	-0.0939327162134	-0.0603458581547	0.0279811970264	-0.0351457372561	0.0933772761271	0.00829407365119	0.0248026722912	0.00496014563932	0.0444287431585	0.0884403761463	0.00674697820301	-0.057703481097	-0.0356540816001	-0.0346108303197	0.00814506652214	-0.104975493415	-0.0610397926129	-0.0149398280427	-0.031417906409	0.073005643232	0.00249036526228	-0.0873956352299	0.0453198514275	-0.0261274711163	-0.040904473999	-0.0200810024828	0.102508211039	0.121525027047	-0.0585677494228	-0.0606924025389	0.19422795103	0.0757905753611	-5.0884746076e-09
PAM33	0.358432176198	-0.106217368648	-0.0751073142047	0.0112764021335	-0.0232031511991	-0.00137584269236	-0.129050931301	0.0901275086338	-0.102665562022	-0.034438871799	0.141495304205	0.0435330621652	-0.0280304483856	-0.0621511145652	0.0219269823189	-0.0355658543163	-0.0316256890417	0.0176853989391	-0.0293091781265	0.0144268502325	0.0593062299537	-0.0708587019114	0.00107703444499	0.0723333789216	-0.0977538474418	-0.0646527429898	-0.0364804561471	0.0116639580661	-0.0378534342316	-0.0379947128666	-0.163520998068	-0.0131966632052	-0.015110280994	-0.0824086053355	-0.0532709127827	-0.069316670087	-0.134752307129	0.0157199328476	0.135369142776	-0.107623952039	0.144623104044	0.0777900625762	0.0233424478565	0.0338842296721	-0.00454965959865	0.175337940287	-0.101335224736	0.0638526378991	0.0078679621085	-0.00626074676929	0.0280648940304	0.0185545488831	0.0694950952763	-0.0219096648928	0.000125666791687	-0.0773298050646	-0.0242079504527	-0.00993725083955	0.0983225207382	-5.0884746076e-09
PAM35	0.305118018708	-0.0113505646301	-0.0248055352051	0.066486320442	-0.013022714624	0.0820122791582	0.0102000442224	0.0924177127351	0.0425068763727	-0.0760438700571	-0.0121467329713	0.0241351208191	0.0579720538005	0.050856007871	0.176075620398	-0.00307310827025	-0.0111964996841	0.0275916205549	-0.0430793419382	0.0760420894438	-0.234783547241	0.0316070256415	0.0307525225225	-0.090949393043	0.114567554727	-0.0227731895932	-0.0698488628479	0.112791705691	-0.0589027232787	0.0414262421327	0.0212385008019	0.0491999033389	-0.0559320334482	0.0120798382149	-0.150655837943	0.0344342503226	0.00873812229667	0.0279496668718	-0.10259585352	-0.0544301979547	0.203647577565	0.0324380341692	-0.0763455832897	-0.0806769746742	0.126800408378	-0.0147489819192	0.0798404359456	0.037141280556	0.0621072666392	0.00851912006772	-0.0310385660254	0.043709189734	-0.111513587747	-0.0268027027825	-0.0209693482596	-0.0274849871295	0.00654605295178	-0.0136798971559	-0.0478935982316	-5.0884746076e-09
PAM36	0.290737695336	-0.0547309460977	0.00171417447555	0.0188171171296	-0.000187443036321	0.0378227257553	0.0225207139278	0.00999799466801	0.0592198656178	-0.136438594088	0.0970251660627	-0.1054421177	0.0486804785869	0.00970755965784	0.122422941254	-0.00780602510124	0.0273233473599	-0.0216171979964	-0.00901158732158	0.0131097448581	-0.178600069938	0.0841361412551	0.0169445596231	-0.0546274189701	0.173346868827	-0.124570348729	0.0238651144926	0.0169242174225	-0.00764019432828	-0.0444529904076	0.215258832375	0.0405468450135	-0.105221900307	-0.0432623192111	0.121834805227	-0.112857883707	-0.0195871941194	-0.0445494280048	0.066499455827	0.0374098523452	-0.0734944408709	-0.0246189277595	0.128295105294	0.0931047976852	-0.10237596037	0.0353460937348	-0.0048933206514	-0.0264226549405	-0.00862826440274	-0.0298329255075	-0.061739319899	0.0515513994468	0.020667208422	0.0423470446955	0.0764040053021	0.0223959511119	-0.0556818516314	0.049585304055	0.0705128232021	-5.0884746076e-09
PAM37	0.409216591773	-0.155394096662	-0.0736313462461	0.0201066806454	-0.0465343973173	0.0151959890278	-0.100593990837	0.0788289389097	-0.0550663431405	-0.0825671516022	0.0573594550572	0.0248105834537	0.00957282489949	-0.05193560116	0.0185869242593	-0.00590383710029	-0.0505430436798	-0.00403201449827	0.0166231861295	0.0187469676009	0.0497798657548	0.0147317553049	-0.0215166056227	0.0467906307957	0.0128236161353	0.0192565505239	0.0178281077357	-0.018161291863	-0.0850979300342	0.0456685548034	0.000118621721477	-0.0574831070891	0.0660807110609	0.0873146990969	-0.00114958429773	-0.0591135180013	-0.0147468388914	-0.0304283202628	0.00281097664908	-0.0666390562131	-0.0840224963294	-0.044128930626	0.0283090922998	0.0828446821742	0.0165526126765	0.0161556323431	-0.0734830434025	0.0588746942641	0.0138136876426	0.0919184505797	-0.0175310680124	-0.0278857268682	0.0438232578007	0.0348065588048	0.0617131278217	0.068613247282	0.0355152420239	0.0141687289063	-0.255730114676	-5.0884746076e-09
PAM39	0.414482722284	-0.128465526549	-0.0524680298667	0.0311942716552	-0.0578781760131	0.0064650585816	-0.00898598289534	0.00257816153976	-0.0734168163022	0.0431224164452	-0.0227759150483	0.044746143296	-0.0263610614857	-0.0824405124256	-0.0704895177226	0.0302070565416	-0.0586478985842	-0.004691064417	-0.0215607389407	-0.0240575390331	0.0286506454957	0.0185338196009	0.0185340965408	-0.0317269382369	-0.0440917717125	-0.0114896170923	0.0338244494119	0.000932167462063	0.0228660783018	-0.109507955807	-0.048800799333	-0.0143121042249	0.00311206890516	0.0263895135442	-0.00996384208383	-0.0368093326437	-0.00343952897913	0.056688386075	-0.0744482257809	-0.0136753455893	0.0118528368779	-0.128860374625	0.00963304809727	-0.00918816151187	-0.028613828831	-0.0185840117446	0.0387619335188	-0.101898434744	0.0378106145656	-0.128441559703	0.0176100675612	-0.0197388335173	-0.0346340821972	-0.225179370624	-0.00861169441074	0.199120164535	0.0316121885562	0.0458163507829	0.0460335081393	-5.0884746076e-09
PAM40	0.319047461944	-0.0138187742164	0.0578993614681	0.0173798502033	0.0240898742636	-0.171989228217	0.130272943016	-0.0771095350605	0.123118025097	0.0745901735093	0.0504151885965	0.00697845306796	0.0504989921224	-0.00286839192566	-0.0915080003483	0.000535991358874	0.0399998998499	-0.0154693533537	-0.012853885607	-0.0289363608058	-0.0716020869571	0.0158148275288	0.0604644993098	-0.0987276417612	-0.0955333383992	0.120623222451	-0.0341740355475	0.0566393232177	0.130962385906	-0.0750771808471	-0.0339510458606	-0.0458964677695	-0.00535448686125	-0.058593296764	-0.0166395869849	0.167935266429	-0.0174766100631	-0.0131387180832	0.0889008740344	0.068210473327	0.0575517270854	0.115173308529	-0.00222694831113	0.0267445537086	-0.116794587853	0.0772549359623	0.041719568216	-0.106496257299	-0.114112294774	-0.0220762129994	-0.030918633885	0.10221362374	-0.0033662408092	0.0242253283755	0.0191050597502	-0.021484214507	0.101431660974	0.0420209143667	-0.0924273338717	-5.0884746076e-09
PAM41	0.366873738505	-0.185702270016	-0.0558080826893	0.0692386372821	-0.0847334000967	0.0574856104518	-0.073828941568	0.0762062207713	-0.0741968508785	0.0518723821684	-0.103905275458	-0.0101436999075	-0.0890217447724	-0.0265201556179	-0.0327430220508	-0.00321467020522	-0.0495350027583	0.0476580897175	-0.00900948280029	-0.0362078813918	0.0281545094497	0.128490608359	-0.00191312587981	-0.057346075444	-0.0817491739034	0.0257419987395	0.103134107423	0.0230216801264	-0.0123910575697	-0.0337078077186	0.0230422101618	-0.0149563453787	0.101065722647	0.0239951891242	-0.0260857152706	0.0606071375814	-0.0563365041349	-0.0088934351267	-0.0522270245705	0.0470223714876	-0.04279375148	-0.103898196334	0.0763228976506	0.0896506352499	0.0471346312813	-0.0667994718663	0.0784191819115	-0.0641991279946	-0.0375267571055	-0.00459495187602	-0.027783921425	0.0861146320457	0.00862297354244	0.117897089747	-0.102875384458	-0.0780332147431	-0.0390132858384	-0.174683513249	0.0450038869763	-5.0884746076e-09
PAM42	0.324063429315	-0.0646166198267	0.0195562057829	-0.0169152849539	-0.0260180734223	-0.172376616375	0.116920459137	-0.152837185223	0.0992647861795	-0.0459545904692	0.0275193139133	-0.0125481962926	-0.009136960061	-0.00776415887444	0.0658446183319	-0.0335434219933	0.00548599778631	-0.0244888662414	0.0179304579158	0.0893330323609	0.0456518294474	0.0302008809877	-0.0404913064996	-0.0264579071463	0.034689235788	0.185265226767	-0.0144628785419	0.050282844775	-0.0574626011875	0.0580466505248	0.0815100710838	-0.148017283578	-0.0200118524221	0.143292407088	0.147360967329	0.112316926325	-0.00113586310947	-0.123885831557	-0.111955960991	-0.0346351958432	-0.0482979157967	0.0253411308687	-0.0637716860257	-0.0380446568021	0.0549214284691	0.0118894453244	-0.0944087256973	0.0870624454105	0.0332079026574	-0.0504353569696	0.110615588865	0.011254897837	0.0727918348104	-0.0682047200917	0.00367224982246	-0.0550491026793	-0.0103562928457	-0.019270113146	0.0726756096702	-5.0884746076e-09
