pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
PAM31	0.131302915756	-0.0766462242215	0.0845191142712	0.029172168384	-0.00738110015629	0.0175289666568	-0.0523537960183	0.15705299519	-0.0650334320532	0.0125291215289	-0.060798821576	0.0286497220809	-0.028202861053	0.0902930119812	-0.125932490862	-0.00735329749842	-0.104265629701	0.0499110849157	0.0318092879773	0.040605285747	-0.0324370039186	-0.0305606981645	-0.0255912114328	0.0512097590495	0.105557814147	-0.0858283939139	-0.00502591698465	-0.0333731706769	-0.0563838582995	-0.0345860643226	0.100939699222	0.0713260430338	-0.00669223428296	-0.0380429266691	-0.0385340494553	-0.109794592056	0.00148027834896	0.020012155577	0.0100725439998	0.0175333451141	0.0120034574408	0.00501269518648	-0.0896907604582	-0.0293155923905	-0.00336192302082	0.0263141622991	0.0273342570754	0.00978154845901	0.0176847339373	0.105852858308	-0.0900304746664	-0.0670788502667	0.021826644374	0.00689537303187	0.0466365689824	-0.0378051834875	-0.045262221488	0.0172055652806	-0.0404133266449	6.41607011039e-09
PAM32	0.264209559803	0.0643614653529	-0.165160627744	-0.0299890069109	-0.0782245398755	-0.0357646810431	0.142261718889	-0.0324899284894	0.0390255619904	0.0243731273274	-0.00236902203769	0.0390477482353	0.0375421104526	0.0112233921445	0.0647567435738	-0.0563544455672	0.00829013031722	-0.00933100824836	0.00407042971648	0.0115022148565	-0.0629756834387	-0.0664015776427	-0.0630096124352	0.0112154253735	-0.0335639190697	-0.112967264005	-0.0442301591185	-0.0400893654969	0.00673112441011	0.0105243552642	0.0764513080556	0.0170536186823	0.0241459052872	-0.00988005817279	0.0147521276288	0.0467975686534	-0.0463856496475	0.0364407273142	-0.0746815603125	-0.0381094793103	0.0654903761807	-0.110345276312	0.0693906194209	-0.0410210753066	-0.0188638680071	-0.115523856171	-0.0662171138316	-0.00271621277056	0.0307896104178	0.0528064159399	-0.000386360261234	-0.0755227333219	-0.0212888695616	-0.0481786543691	-0.0417833699972	0.0461926344196	-0.0129444002452	-0.0505786440028	0.017280114913	6.41607011039e-09
PAM33	0.170348371189	0.00284752053968	0.160368323936	0.0878312749489	0.00925694143947	-0.0936536703731	-0.13678859249	-0.0459438451984	0.0595430226392	0.0222815592027	0.0151703217635	0.0357266301236	-0.187176889687	-0.0859063322334	-0.106668857772	0.079269356463	0.0647129878033	0.105626972972	-0.00750655247161	-0.00657235160507	-0.0455622020211	-0.0701581596611	0.0571721699182	0.0500377065821	-0.187165977023	0.0327250158355	0.0458774186657	-0.0186041289041	-0.0119241978935	-0.00696842054085	0.0812317888771	-0.112009039268	0.0385472906552	0.0102859037873	0.0906911719932	-0.0360477275041	-0.00245874060472	0.0262309751513	-0.0137063626878	0.0340752807567	0.00255106613422	0.0231605680795	-0.000893770180732	-0.0298166183598	-0.0653287855626	-0.000782568024405	-0.0408726103831	0.0114382269066	0.0172647967556	-0.0231765375102	0.00316388916461	-0.0185455178322	-0.00887064604052	0.00427480086064	0.0363547577018	0.0408012401527	0.0386839451615	0.00213860716692	-0.0525665186742	6.41607011039e-09
PAM35	0.209263149843	-0.0643133219317	0.00691678299244	-0.189887977062	0.0904363390582	-0.0754094474336	-0.0040621538412	0.0145557461129	-0.105608108618	-0.0269237081401	0.0667051617186	-0.104428258049	0.062901179944	0.0126579514659	0.041410282108	-0.112454153079	0.0209474737352	0.00549306811491	-0.0265389727439	-0.084871125876	-0.136963146521	0.0288776963851	-0.0318880400348	-0.00527457597899	0.038246612771	0.0413773826275	0.0859451244443	-0.0707592312749	0.0891328111187	0.0707334132158	0.0224509164629	-0.0780655555257	-0.0448549839762	-0.0266313092753	-0.0162965477307	-0.0865732838062	0.0217744644476	0.0223899667929	0.00998789098346	0.0518563038746	-0.0193848792939	0.0526669849461	0.0301660425173	0.0579910098965	-0.0428326010206	-0.0243315195303	-0.0805274882399	0.033240839914	0.0779540053309	0.0331326112213	0.0256977043024	0.0674471570023	0.0213404539455	0.0316211083374	-0.0409836467542	-0.0543672832839	-0.0213467194401	0.0263398772509	0.00542917029877	6.41607011039e-09
PAM36	0.195161731443	-0.0693890578817	0.129830455943	0.0146817183646	-0.018209569012	0.0825103816609	0.0633368532715	0.000376106092216	-0.153164666872	0.0479357485086	0.00781089168165	-0.0780740805605	-0.00496688165905	-0.00417571439697	-0.0684396307591	-0.0786613432488	0.0423440629955	0.0155145504237	0.046267956279	-0.0707575610672	-0.0662796554528	0.0268882318752	0.115443453995	-0.0836484082096	-0.0444001300674	-0.033589722807	0.0095976796487	0.0202328907337	0.0565131907429	-0.0931902140122	-0.101992277914	-0.00351176685149	-0.0394104021974	-0.0361794644221	0.00966301244102	0.00699152173024	0.135639324718	0.0647443083624	0.0702507210242	0.0498469014573	0.00206699628389	-0.101623735298	0.0516146248315	0.00434055354978	0.0802835541798	0.0285053887985	0.0694412672356	-0.0438802864263	-0.00047239274798	0.00308122589622	-0.000128224489715	-0.0382652791864	-0.0364899314268	-0.0272419539469	0.00734471637765	0.0557547867583	0.000466578026167	0.00850911535545	-0.00815922401121	6.41607011039e-09
PAM37	0.220541606817	-0.0164164791125	0.186926023711	0.0504000826906	-0.0642038684651	-0.10302577645	-0.0769861998378	0.0569788924159	-0.0654722428941	0.073106719203	-0.0536953828321	0.061574269555	-0.102406300922	-0.00494648992807	-0.0530850058093	-0.0179445415926	-0.0601709618555	-0.00512550365033	0.0489121889213	-0.0258801207371	-0.0507958376867	-0.0527922528977	-0.023089111742	-0.0229981575726	0.0335258182215	0.033962406068	-0.0078194371101	-0.0243593666094	-0.0273308600273	0.0914362299078	0.0208440828666	-0.0239152204533	0.0428710774091	-0.0195188163061	-0.0177459176711	0.0374602501768	-0.0180913911441	-0.0522801618409	-0.0053335710859	-0.11376746897	-0.00152353486407	-0.0212578079408	-0.00804955437691	0.0105533994528	0.0571013401138	0.0803835949159	0.0396526329034	0.00855115253993	-0.00961173972883	0.000995799949642	0.0306441367183	0.0856119245783	-0.0305822039538	-0.0786409750539	-0.026630602956	-0.0346995986917	0.0210026090185	-0.0529071195432	0.118179883449	6.41607011039e-09
PAM39	0.22220222496	0.0353470783443	-0.0461262543134	0.137968684394	-0.0691547542019	-0.0206835814402	0.0439698867384	0.138643274261	0.0141065496132	-0.0976484205486	0.0998854191381	0.017591597782	0.0347930257636	0.0103012510238	-0.00171309498669	0.0343479881255	-0.0263446133828	-0.0108203545845	0.0888847251983	-0.105598395032	0.0184108410821	0.021701789123	0.0102147155133	0.030155035939	0.0733074855996	0.0949123894609	0.0257740374609	0.0619159651689	0.0275060673732	-0.0169529486281	-0.0357369375829	0.0177275532334	-0.0242021749478	-0.0208175042696	-0.0335724938525	0.0333934455392	-0.0630986227637	-0.00436178182346	-0.028400918263	-0.0455333963583	-0.0501759491335	0.0828891841069	0.00443517858876	0.0571590518738	0.00620506364573	0.0618519800704	-0.0976214380837	-0.016933256019	-0.037022656941	0.0107875248972	0.0734474530568	-0.0685946753047	0.0408152080079	-0.0480824952858	0.0586846681155	0.101154364855	-0.0250243682751	0.0131563979554	-0.0220617347016	6.41607011039e-09
PAM40	0.221256483563	-0.010705028521	0.14891072282	0.0230958639451	-0.0791884989667	-0.0015187195929	0.0478284373633	0.0555010413356	-0.019358611039	-0.0724512559879	0.0533531167413	0.065107026983	0.0532800467882	-0.0189884935521	0.0424166308507	0.0380048385279	0.00353545741581	-0.0178797241558	-0.134015470689	0.031236612684	0.14831975878	-0.0420938380092	-0.0514680858354	-0.0425683183324	-0.0720391848197	0.127616808317	-0.00916154504697	0.0342570057003	-0.12108124991	-0.0618694478795	-0.0284480028081	0.0248997250938	-0.0814932179347	0.0456451083281	-0.0249954569877	-0.00770761781707	0.037745974869	0.0128716267801	0.0215270263859	-0.00151505818896	0.0194676573769	0.0507362859327	0.0825314506673	0.02989916571	-0.0640358241967	-0.0374455794183	0.0232705264232	-0.0705380962665	0.0209171288661	0.0581837779394	-0.0133346792878	0.0182287803063	-0.0733176690455	-0.0186522891566	0.00801980337058	-0.0746822552042	-0.031682103016	-0.0342001449538	-0.0122298422246	6.41607011039e-09
PAM41	0.292486265831	0.0606469929746	-0.156620895026	0.0376308242207	-0.046414177554	0.0538182849136	0.0785401472533	0.0517458371834	0.0283848258098	0.0640735571295	-0.0694845761811	0.104108737574	-0.00821031198911	0.0963393553903	0.0397043202418	-0.0166774072361	-0.00986164421149	0.011259343883	0.0557572119326	-0.049535121912	0.024953585621	-0.00105452820834	-0.0838317363559	-0.0672577175309	-0.0528878887924	-0.0140103240751	0.0849180267745	0.0471087850506	-0.0278572275482	-0.00128625988221	0.0401297883353	-0.00177930633471	-0.00949510471328	-0.0232014197743	0.00378463105592	-0.0766261750925	0.0553757424643	0.00125538885194	0.0198036853108	-0.0747925120494	0.0415861036195	0.0435022932476	0.00422870705687	-0.0322176051516	0.0755712200395	-0.0617979470037	0.0288431117353	-0.0248424143747	-0.0648072892397	-0.0999331646937	0.0160678079096	0.043143240158	0.071616957276	0.114918785046	0.0111511714166	-0.0162129076327	0.0349603081845	0.00380411469961	-0.0228684208817	6.41607011039e-09
PAM42	0.205915228093	-0.0474145479463	0.151329371724	0.0643170566057	-0.0661075756081	0.0905008832728	0.0147928415141	0.0446237510537	-0.140649264603	-0.00503606643109	-0.0258997366675	0.0767532980003	0.0173884987388	0.0266489163065	0.0523075671464	0.0123491299345	0.00101562577871	-0.0705127117338	-0.218566150801	0.0858703574937	-0.0329813773747	-0.0352995131381	-0.0115796024908	-0.0042676869025	0.0773011278466	-0.078174237635	-0.0641749257094	-0.129747496933	-0.0211667425989	-0.0325154069081	-0.0420422061106	0.0335121008711	0.0367369406976	0.0177484241021	0.107213275699	0.0534479311585	-0.025128493016	0.00363829537925	-0.0374612610922	0.0320745677064	-0.0717314030001	0.0201804525403	0.00645164521094	0.0188570008472	-0.0320222394004	0.0432645844849	-0.013042061007	0.0469823925144	-0.0456870613027	-0.0847745333952	0.00463544980405	0.00453089116657	0.0207147579326	0.0404491889067	-0.0366184419673	0.0357842572291	0.0106409461405	0.0475601467137	-0.00994135871549	6.41607011039e-09
