	DA5	DB5	DC5	DD5	DE5	DF5	DG5	DH5	DA2	DB2	DC2	DD2	DE2	DF2	DG2	DH2	DA1	DB1	DC1	DD1	DE1	DF1	DG1	DH1	DA4	DB4	DC4	DD4	DE4	DF4	DG4	DH4	DA6	DB6	DC6	DD6	DE6	DF6	DG6	DH6	DA7	DB7	DC7	DD7	DE7	DF7	DG7	DH7	DA8	DB8	DC8	DD8	DF8	DG8	DH8	DA3	DB3	DC3	DD3	DE3	DF3	DG3	DH3
DA5	0.0	0.385354141657	0.482593037215	0.36974789916	0.400960384154	0.463385354142	0.424969987995	0.402160864346	0.493397358944	0.587034813926	0.558223289316	0.719087635054	0.759903961585	0.799519807923	0.639855942377	0.542617046819	0.764705882353	0.779111644658	0.763505402161	0.581032412965	0.62424969988	0.667466986795	0.71668667467	0.762304921969	0.833133253301	0.836734693878	0.697478991597	0.713085234094	0.711884753902	0.715486194478	0.667466986795	0.717887154862	0.926770708283	0.891956782713	0.897959183673	0.914765906363	0.909963985594	0.905162064826	0.911164465786	0.920768307323	0.963985594238	0.959183673469	0.948379351741	0.918367346939	0.948379351741	0.93037214886	0.937575030012	0.961584633854	0.969987995198	0.96518607443	0.979591836735	0.97118847539	0.966386554622	0.962785114046	0.961584633854	0.690276110444	0.584633853541	0.703481392557	0.698679471789	0.583433373349	0.623049219688	0.705882352941	0.644657863145
DB5	0.385354141657	0.0	0.4393757503	0.392557022809	0.444177671068	0.414165666267	0.38175270108	0.405762304922	0.492196878752	0.650660264106	0.631452581032	0.720288115246	0.77430972389	0.821128451381	0.680672268908	0.539015606242	0.788715486194	0.773109243697	0.783913565426	0.587034813926	0.609843937575	0.661464585834	0.71668667467	0.783913565426	0.828331332533	0.839135654262	0.669867947179	0.738295318127	0.726290516206	0.672268907563	0.662665066026	0.673469387755	0.920768307323	0.8787515006	0.917166866747	0.926770708283	0.919567827131	0.924369747899	0.91356542617	0.917166866747	0.962785114046	0.968787515006	0.959183673469	0.939975990396	0.962785114046	0.954381752701	0.957983193277	0.967587034814	0.984393757503	0.973589435774	0.981992797119	0.985594237695	0.984393757503	0.97118847539	0.978391356543	0.669867947179	0.563025210084	0.692677070828	0.6818727491	0.605042016807	0.636254501801	0.683073229292	0.626650660264
DC5	0.482593037215	0.4393757503	0.0	0.46218487395	0.523409363745	0.380552220888	0.4393757503	0.486194477791	0.577430972389	0.696278511405	0.667466986795	0.75150060024	0.803121248499	0.788715486194	0.744297719088	0.649459783914	0.732292917167	0.819927971188	0.746698679472	0.59543817527	0.607442977191	0.641056422569	0.74549819928	0.732292917167	0.873949579832	0.887154861945	0.729891956783	0.714285714286	0.707082833133	0.743097238896	0.673469387755	0.749099639856	0.90156062425	0.861944777911	0.893157262905	0.900360144058	0.889555822329	0.894357743097	0.896758703481	0.900360144058	0.948379351741	0.943577430972	0.926770708283	0.899159663866	0.920768307323	0.90156062425	0.919567827131	0.953181272509	0.959183673469	0.955582232893	0.973589435774	0.955582232893	0.955582232893	0.947178871549	0.956782713085	0.649459783914	0.569027611044	0.666266506603	0.660264105642	0.60144057623	0.637454981993	0.667466986795	0.602641056423
DD5	0.36974789916	0.392557022809	0.46218487395	0.0	0.354141656663	0.430972388956	0.446578631453	0.402160864346	0.509003601441	0.572629051621	0.567827130852	0.758703481393	0.806722689076	0.801920768307	0.644657863145	0.557022809124	0.773109243697	0.823529411765	0.791116446579	0.631452581032	0.637454981993	0.683073229292	0.768307322929	0.768307322929	0.884753901561	0.893157262905	0.741896758703	0.731092436975	0.728691476591	0.750300120048	0.707082833133	0.753901560624	0.921968787515	0.875150060024	0.908763505402	0.917166866747	0.914765906363	0.912364945978	0.911164465786	0.909963985594	0.968787515006	0.968787515006	0.953181272509	0.93637454982	0.959183673469	0.943577430972	0.953181272509	0.969987995198	0.974789915966	0.974789915966	0.978391356543	0.975990396158	0.966386554622	0.966386554622	0.969987995198	0.701080432173	0.578631452581	0.71668667467	0.702280912365	0.60144057623	0.63025210084	0.704681872749	0.65306122449
DE5	0.400960384154	0.444177671068	0.523409363745	0.354141656663	0.0	0.493397358944	0.480192076831	0.429771908764	0.492196878752	0.581032412965	0.559423769508	0.743097238896	0.792316926771	0.805522208884	0.637454981993	0.549819927971	0.767106842737	0.803121248499	0.776710684274	0.615846338535	0.626650660264	0.679471788715	0.741896758703	0.77430972389	0.855942376951	0.870348139256	0.775510204082	0.741896758703	0.737094837935	0.78631452581	0.744297719088	0.787515006002	0.920768307323	0.893157262905	0.915966386555	0.925570228091	0.925570228091	0.918367346939	0.914765906363	0.920768307323	0.959183673469	0.960384153661	0.948379351741	0.93637454982	0.951980792317	0.939975990396	0.945978391357	0.966386554622	0.972388955582	0.97118847539	0.983193277311	0.975990396158	0.968787515006	0.966386554622	0.968787515006	0.747899159664	0.63025210084	0.762304921969	0.750300120048	0.639855942377	0.633853541417	0.761104441777	0.692677070828
DF5	0.463385354142	0.414165666267	0.380552220888	0.430972388956	0.493397358944	0.0	0.399759903962	0.469387755102	0.557022809124	0.666266506603	0.639855942377	0.753901560624	0.810324129652	0.791116446579	0.717887154862	0.63025210084	0.750300120048	0.821128451381	0.767106842737	0.607442977191	0.620648259304	0.675870348139	0.758703481393	0.75150060024	0.884753901561	0.889555822329	0.735894357743	0.732292917167	0.725090036014	0.746698679472	0.655462184874	0.732292917167	0.906362545018	0.867947178872	0.90156062425	0.908763505402	0.893157262905	0.902761104442	0.902761104442	0.90756302521	0.955582232893	0.945978391357	0.931572629052	0.909963985594	0.931572629052	0.91356542617	0.927971188475	0.951980792317	0.967587034814	0.96518607443	0.975990396158	0.97118847539	0.951980792317	0.954381752701	0.959183673469	0.629051620648	0.517406962785	0.662665066026	0.641056422569	0.575030012005	0.611044417767	0.639855942377	0.593037214886
DG5	0.424969987995	0.38175270108	0.4393757503	0.446578631453	0.480192076831	0.399759903962	0.0	0.454981992797	0.535414165666	0.674669867947	0.661464585834	0.732292917167	0.779111644658	0.806722689076	0.710684273709	0.584633853541	0.758703481393	0.794717887155	0.765906362545	0.59543817527	0.625450180072	0.675870348139	0.734693877551	0.763505402161	0.852340936375	0.855942376951	0.69387755102	0.717887154862	0.710684273709	0.696278511405	0.59543817527	0.683073229292	0.924369747899	0.894357743097	0.908763505402	0.921968787515	0.91356542617	0.91356542617	0.915966386555	0.918367346939	0.968787515006	0.96518607443	0.950780312125	0.924369747899	0.953181272509	0.935174069628	0.948379351741	0.974789915966	0.973589435774	0.972388955582	0.980792316927	0.968787515006	0.967587034814	0.968787515006	0.967587034814	0.627851140456	0.543817527011	0.692677070828	0.665066026411	0.60144057623	0.635054021609	0.629051620648	0.620648259304
DH5	0.402160864346	0.405762304922	0.486194477791	0.402160864346	0.429771908764	0.469387755102	0.454981992797	0.0	0.499399759904	0.605042016807	0.578631452581	0.701080432173	0.767106842737	0.78031212485	0.632653061224	0.542617046819	0.753901560624	0.78631452581	0.759903961585	0.596638655462	0.63025210084	0.651860744298	0.725090036014	0.749099639856	0.831932773109	0.840336134454	0.713085234094	0.707082833133	0.698679471789	0.728691476591	0.679471788715	0.734693877551	0.926770708283	0.888355342137	0.903961584634	0.919567827131	0.915966386555	0.893157262905	0.920768307323	0.914765906363	0.96518607443	0.967587034814	0.951980792317	0.943577430972	0.963985594238	0.937575030012	0.937575030012	0.96518607443	0.949579831933	0.955582232893	0.974789915966	0.961584633854	0.973589435774	0.947178871549	0.950780312125	0.698679471789	0.594237695078	0.701080432173	0.691476590636	0.576230492197	0.620648259304	0.720288115246	0.636254501801
DA2	0.493397358944	0.492196878752	0.577430972389	0.509003601441	0.492196878752	0.557022809124	0.535414165666	0.499399759904	0.0	0.597839135654	0.565426170468	0.666266506603	0.714285714286	0.752701080432	0.629051620648	0.402160864346	0.723889555822	0.721488595438	0.755102040816	0.569027611044	0.613445378151	0.677070828331	0.632653061224	0.7575030012	0.775510204082	0.773109243697	0.692677070828	0.709483793517	0.705882352941	0.721488595438	0.675870348139	0.71668667467	0.933973589436	0.899159663866	0.908763505402	0.911164465786	0.896758703481	0.888355342137	0.93037214886	0.914765906363	0.914765906363	0.90756302521	0.900360144058	0.902761104442	0.939975990396	0.860744297719	0.896758703481	0.920768307323	0.915966386555	0.929171668667	0.960384153661	0.920768307323	0.94237695078	0.908763505402	0.911164465786	0.720288115246	0.63025210084	0.709483793517	0.711884753902	0.60144057623	0.584633853541	0.731092436975	0.651860744298
DB2	0.587034813926	0.650660264106	0.696278511405	0.572629051621	0.581032412965	0.666266506603	0.674669867947	0.605042016807	0.597839135654	0.0	0.47418967587	0.636254501801	0.679471788715	0.649459783914	0.46818727491	0.615846338535	0.747899159664	0.84993997599	0.749099639856	0.698679471789	0.775510204082	0.759903961585	0.775510204082	0.709483793517	0.873949579832	0.854741896759	0.896758703481	0.795918367347	0.799519807923	0.918367346939	0.813925570228	0.919567827131	0.926770708283	0.894357743097	0.899159663866	0.932773109244	0.919567827131	0.87274909964	0.935174069628	0.906362545018	0.983193277311	0.972388955582	0.949579831933	0.960384153661	0.981992797119	0.944777911164	0.93637454982	0.987995198079	0.908763505402	0.937575030012	0.956782713085	0.921968787515	0.944777911164	0.891956782713	0.836734693878	0.845138055222	0.74549819928	0.747899159664	0.738295318127	0.612244897959	0.715486194478	0.863145258103	0.710684273709
