pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
DA5	-0.339132978793	0.071910401038	-0.0137263380211	0.0657869016027	-0.0141931268952	0.217056716958	-0.0642386211784	0.0903136492447	0.0244670244016	-0.0189140031491	0.00202165301207	-0.0322475242653	0.0189939733274	-0.0297751808332	0.0676092511892	-0.013340777165	0.017383209889	-0.0610533290954	-0.00214378625599	-0.0426629665187	0.028706051846	0.0413042911865	-0.0271596763037	-0.0422869339338	-0.0321180106785	0.0028603956142	0.0464510247943	0.0376813071235	-0.0114021825857	-0.052162248247	-0.0348959266118	-0.0122607405656	-0.0374465104926	-0.0324070264627	0.0241221175215	0.0678940090836	0.0373086357822	0.0252340558434	0.00281751454946	-0.0172500711196	-0.116945036723	-0.0328909653586	-0.0299963386427	0.0448947485574	0.0441920291346	0.0413016617609	0.026092817168	0.0331686708157	-0.0538254408853	-0.0151239840214	-0.00926065452366	-0.00125870753775	-0.0047077190826	-0.0168608392469	0.0157706076396	0.0207461458013	-0.0201887640871	-0.0137000737277	-0.0056835189431	0.00448927036542	-0.00503414789113	0.000478424041761	1.4512183532e-08
DB5	-0.359028320868	0.0695290173867	-0.00387311594479	-0.0203933596099	-0.113832812523	0.167791378263	-0.0246714840772	0.0144477858672	0.120800421861	0.0719459415282	0.0110754174565	-0.0443647834015	0.0353010011514	0.00356714223082	-0.0146380203856	-0.0413849261447	0.0484277114853	0.0382474340854	0.0222314383201	0.0721101418929	-0.0368563524937	-0.0409829176608	-0.0175274848049	-0.03692723454	-0.0517014260837	0.0452296236795	-0.0102101045082	-0.0344496818183	0.069104441511	-0.0196541377126	-0.0298591098803	-0.0450686730548	0.0147135897735	-0.0133116708684	-0.053355415174	0.041798237652	-0.0236539453372	-0.0956131596233	0.0528418750383	0.0198794325513	0.0338248931973	-0.0430270761023	-0.0103618265237	-0.0417159897031	-0.0305124068113	-0.00855005578967	0.00149432757656	0.0513050206731	0.0139719244898	-0.0484819590832	-0.0210513591469	-0.0060273892218	0.00609016386071	-0.0350787492715	-0.0155580268828	-0.014360802425	-0.0229678323466	0.00105260862784	-0.00306526594391	-0.00339212650263	0.0018543765111	0.0052424220469	1.4512183532e-08
DC5	-0.287028123715	0.091916136681	0.0113218133822	0.0668979887278	-0.123381177539	0.133048838847	0.0786989969127	0.068928937687	0.161866963486	-0.0265104569012	0.0905015159983	0.0650595435476	-0.0494330634461	0.0686735199675	-0.0491112077406	0.0530025095051	0.128273279797	0.0129544108549	0.0333857867038	-0.0442861128515	0.0366170100749	0.0652923663115	0.00204006686721	-0.0042156585373	0.0239794477478	0.0581986741977	-0.031475844447	0.0285098010572	-0.0300607986822	0.0146700139459	0.0549609481848	0.0203773955052	0.0721668968653	0.0605065807025	-0.0070602087261	0.0260610553743	-0.0392892679272	-0.0260921982836	-0.0122161487519	-0.0280028533479	0.0135762988686	-0.00238278002421	0.0395109661603	0.0879548835418	-0.0307524220078	-0.0122654125512	0.00949320675276	-0.0110738011105	-0.0284551266273	-0.0334948118156	0.00660175639384	0.0114108882935	-0.0251278617923	0.0287231189453	0.00397004705256	-0.0007864480316	0.00703899224458	0.00981639092325	0.00311430738813	0.00266829350525	0.00207008289677	-0.00283594812845	1.45121835321e-08
DD5	-0.335324822191	0.0735159368273	-0.00547750978104	0.103823157228	-0.0480035217343	0.22278870392	-0.100878376539	0.12813861248	0.0127210172158	-0.00920727800558	0.0156306279607	-0.033614462347	-0.0321721160957	-0.038216049552	0.0820601176628	0.0117806225759	-0.0433762647883	0.0184609319942	-0.0366002608299	-0.0354768137675	-0.0606104347701	0.00542612546764	0.043424687233	0.0186966542342	-0.015139174311	0.00667694751839	-0.0212114934464	-0.0386151098904	-0.0201231648059	0.0443270755822	0.0383191925015	-0.00330424001029	0.0140150353586	-0.00821501475838	-0.0392559180979	-0.00485990724324	-0.00115358197996	-0.00599323037613	0.0166221340299	0.00560931843952	0.0193016955179	0.0646841033253	0.0377186316592	0.0136205844271	-0.0401844992112	0.0398947701639	0.0301643713935	0.00593805006245	-0.00411874884378	0.0836498068838	-0.0438218840834	0.0382248049225	0.0339026226634	-0.0102281720802	0.0146238735832	0.0132377707058	0.0221568149588	-0.0213789706782	-0.0255464241577	0.00206460006888	-0.00334165267099	0.00709455967025	1.4512183532e-08
DE5	-0.325209736897	0.0604523161938	-0.017032241786	0.100969647286	-0.00813014636278	0.248311248726	-0.119508185214	0.111837290901	-0.0240261581528	-0.0155054061313	-0.00401926208683	-0.0566353988476	-0.0159428635936	-0.0388833621345	0.0708045904425	-0.0175333347827	-0.0766474882175	-0.0346792277654	-0.0341614165595	-0.0312450095121	-0.0731189856705	0.00468200098262	0.0211215463683	0.0776542555175	-0.00564449726034	-0.0272019220479	-0.00298192230835	-0.00674027993518	-0.0159995781837	-0.00921059143332	0.00586308511985	0.0532191155121	0.0202606000716	0.0167208574649	-0.0359385996333	-0.0659053382816	-0.0417144199001	-0.0156581770632	-0.0231002136609	0.00175338905824	0.00420578740938	-0.039544210057	-0.0586452830125	0.0110673415378	0.0403539910945	-0.104779851855	-0.0361342191835	-0.0320860140317	-0.0249001171534	-0.0151548618499	0.0232640749116	0.00992961112852	-0.0179981155244	-0.00652578947904	-0.0323482820086	-0.0022537623261	-0.0150170790168	0.0040362958641	-0.00975994504563	0.000391280255342	-0.00383988598196	-0.000531500513464	1.4512183532e-08
DF5	-0.310431483417	0.0848421509445	0.0116501246555	0.0709014393778	-0.14479709579	0.116434927458	0.0523030564977	0.0607133780593	0.130242603634	0.00201602084222	0.0213758270431	0.0379183889279	-0.0503638425503	0.0488665255941	-0.0247007867365	0.0313243827119	0.0976104713875	0.00268011536144	0.0315881321899	0.0292989144186	-0.0355607383871	-0.0126099812676	-0.0490761364784	0.0317245477706	0.0494881419648	-0.0615243724041	-0.00525232083475	-0.0809998956888	-0.0338102551897	0.027195714044	-0.0527045913544	-0.054596010177	-0.0206409222926	0.00967337782937	-0.0279953061843	-0.0300948342814	0.0933004624788	-0.0269340840058	-0.0459718962129	0.0488855848144	-0.0565872562225	0.047290395565	-0.0168264423692	-0.0321490504095	0.0276526455639	0.0013015518108	-0.00274148555599	-0.0545533663121	0.0212919226251	0.0072741715939	-0.00309384427034	-0.0356622661318	-0.00872346518288	-0.00749535973108	0.00518157842	-0.00632294536876	0.0198370299491	0.0134239732465	0.00401352681187	-0.00766299443681	-0.000437731563753	-0.0024297955955	1.45121835321e-08
DG5	-0.347042436753	0.0613284467043	0.00611019271699	0.0206322824676	-0.131521966842	0.120533852002	0.0470106854896	0.0373913406176	0.144141066624	0.0788129629582	-0.0341097898271	0.0104634581072	0.0121248381931	-0.0645820073054	-0.058969412503	-0.0071865976092	0.00984986457755	0.0584699410329	0.028802824322	-0.009024974014	0.0355283490944	-0.0498012752859	-0.0264749824107	0.0397735710052	0.0597621363607	0.00797483525329	-0.0138910820307	0.054135697808	0.0414423959624	-0.052777313322	-0.0142421150811	-0.00731131701267	-0.0428613137313	-0.0270441268265	0.0311534682609	-0.0760665227615	-0.0745052261982	0.0661453619862	0.00562487980711	-0.0088186386081	0.0307693897061	0.00152672834722	-0.0627241114251	-0.00604019757599	-0.00677579261406	0.0232917609514	0.0126846199184	0.0125714092457	0.00502086373187	0.0318258368179	0.0127280586733	-0.012973864188	0.0075796439604	0.0220024299904	0.0583519018495	0.00875087759765	-0.0107670092773	0.0367804071356	-0.00642333106546	-0.00648100574545	-4.50233495838e-05	0.00189254292689	1.4512183532e-08
DH5	-0.33314521654	0.0509783391468	-0.0123838452068	0.0913815513241	-0.010305582016	0.172923377988	-0.0682769514956	0.113906168075	-0.00287808386955	-0.0089400804966	-0.00284840636531	-0.0275922298733	-0.0156850118166	-0.0285516842711	0.062102829033	0.0133103634939	0.0183909301795	-0.0982753887041	-0.00222283810907	-0.0160312754272	0.00486389703056	0.0515627510693	-0.0456545772452	-0.0296645655272	-0.00161258023651	-0.0431662782145	0.0477859186305	0.0819156335264	0.026429728426	-0.0126693082735	0.0462812478103	-0.0456368772348	-0.000152464485375	0.0061896651258	0.0674133663664	0.0256427358619	0.0553456781359	0.0091093379891	-5.63013255964e-05	0.000388143664203	0.0922131826601	0.00725925451693	0.0355003602001	-0.0339758401578	-0.0174182429136	0.00376011426034	-0.0423012535569	-0.0211061366829	0.0535383801012	-0.013862008102	0.0428960981139	-0.0166062046081	0.0392864262426	0.0177356314715	-0.00671289172379	0.002886236129	-0.0150931925617	-0.00937628358326	0.00960289808662	0.00335449581697	-0.00968212529925	-0.00155000755751	1.4512183532e-08
DA2	-0.264159131969	0.0302295373707	0.0372268801622	0.0329489947865	0.0814916287821	0.152221438531	-0.0950067756616	-0.0567366182054	-0.070409543807	0.0311579861539	-0.0535324754338	0.0569486455988	0.0327630326479	0.192721219688	-0.146011806318	-0.11334561371	-0.0756787937931	0.0434810151793	-0.0266359763774	0.0297969745474	0.0151834951208	-0.00286985797191	-0.0152297863705	0.0587312529941	0.00602289697169	-0.0710275533669	0.0141002369727	0.0129908900029	-0.00326493763875	0.00272254642519	0.00242348721976	0.0223699466002	-0.0159894995272	0.0196316283294	-0.0410981840526	0.102229777792	-0.0372321370022	-0.0399976710003	-0.00180971484017	-0.032911306558	0.003530369106	0.00541236189011	0.00701266525802	-0.00314865953311	0.0463706895792	0.0158490931394	-0.00990352497605	-0.0154955617255	0.00894640724286	0.0337092178579	0.00539517280796	0.00501073654378	0.0155431989919	0.0249844197508	0.0123017798459	0.0153128097388	-0.00657589040625	6.04718375119e-05	0.00763473079568	0.00146605328086	-0.00607017758799	-0.00174266520914	1.4512183532e-08
DB2	-0.210719575004	-0.0527524462981	-0.0845761130398	0.247672428113	0.176762586591	0.0289766713227	-0.255100656648	0.0423276137057	-0.043828846046	-0.0485089212067	-0.0508376142665	-0.0422732914959	-0.0768009834817	-0.114794964495	0.0162639451359	0.00440700223339	0.0320124195871	0.0524332173453	-0.118303800732	-0.0268414337285	0.0622978204112	-0.00468131562102	0.0104331026104	0.0626257210701	0.0762797096348	-0.0335454463632	-0.00675921280574	-0.0584231246693	-0.0272586819458	0.0147506794494	-0.0535373013308	0.0105693631746	0.0171935367886	-0.0368011720559	-0.00365255647178	0.00106295762305	-0.0219982326107	0.00249815665524	0.00608395555369	-0.0250518298873	0.0169383553161	-0.0403286917376	0.0473237232318	-0.0293905813504	-0.012089296574	0.0607914464421	-0.0037764075275	0.0231620132257	-0.00502716187898	-0.0371995893663	-0.0081029092509	-0.013728725626	-0.0205737478946	0.0132103263318	-0.0135669441653	-0.00135710306508	0.0127453760571	0.00392621368102	0.0241852157726	-0.00184535194958	0.00989126851328	-0.00460823342489	1.45121835321e-08
