	PAM31	PAM32	PAM33	PAM35	PAM36	PAM37	PAM39	PAM40	PAM41	PAM42	PAM43	PAM44	PAM45	PBW46	PBW47	PBW49	PBW50	PBW51	PBW52	PBW53	PBW54	PBW55	PBW56	PBW58	PBW59	PBW60	PEP16	PEP18	PEP21	PEP23	PEP24	PEP26	PEP27	PEP28	PEP29	PEP30	PIS1	PIS2	PIS4	PIS5	PIS7	PIS9	PIS10	PIS11	PIS14	PIS15	PLL76	PLL77	PLL79	PLL80	PLL83	PLL88	PLL89	PLL90	PPO64	PPO66	PPO67	PPO69	PPO72	PPO75
PAM31	0.0	0.830303030303	0.787878787879	0.836363636364	0.830303030303	0.812121212121	0.806060606061	0.781818181818	0.860606060606	0.781818181818	0.793939393939	0.890909090909	0.8	0.927272727273	0.939393939394	0.969696969697	0.945454545455	0.981818181818	0.963636363636	0.969696969697	0.963636363636	0.945454545455	0.957575757576	0.884848484848	0.933333333333	0.957575757576	0.963636363636	0.993939393939	0.975757575758	0.933333333333	0.951515151515	0.939393939394	0.975757575758	0.969696969697	0.927272727273	0.975757575758	0.866666666667	0.884848484848	0.890909090909	0.945454545455	0.933333333333	0.921212121212	0.884848484848	0.854545454545	0.927272727273	0.884848484848	0.945454545455	0.957575757576	0.939393939394	0.957575757576	0.993939393939	0.981818181818	0.963636363636	0.969696969697	0.878787878788	0.957575757576	0.957575757576	0.939393939394	0.927272727273	0.927272727273
PAM32	0.830303030303	0.0	0.763636363636	0.824242424242	0.854545454545	0.8	0.818181818182	0.866666666667	0.787878787879	0.860606060606	0.90303030303	0.909090909091	0.860606060606	0.933333333333	0.963636363636	0.981818181818	0.957575757576	0.987878787879	0.975757575758	0.969696969697	0.969696969697	0.969696969697	0.969696969697	0.890909090909	0.981818181818	0.957575757576	0.981818181818	0.981818181818	0.987878787879	0.969696969697	0.981818181818	0.915151515152	0.993939393939	0.981818181818	0.987878787879	0.969696969697	0.963636363636	0.975757575758	0.915151515152	0.945454545455	0.945454545455	0.927272727273	0.939393939394	0.878787878788	0.969696969697	0.915151515152	0.963636363636	0.987878787879	0.981818181818	0.963636363636	0.981818181818	0.963636363636	0.890909090909	0.969696969697	0.890909090909	0.981818181818	0.969696969697	0.963636363636	0.945454545455	0.939393939394
PAM33	0.787878787879	0.763636363636	0.0	0.745454545455	0.787878787879	0.684848484848	0.715151515152	0.818181818182	0.739393939394	0.793939393939	0.890909090909	0.884848484848	0.806060606061	0.927272727273	0.939393939394	0.993939393939	0.951515151515	0.981818181818	0.981818181818	0.969696969697	0.981818181818	0.957575757576	0.945454545455	0.866666666667	0.957575757576	0.963636363636	0.975757575758	0.993939393939	0.981818181818	0.90303030303	0.939393939394	0.975757575758	0.963636363636	0.975757575758	0.957575757576	0.987878787879	0.933333333333	0.945454545455	0.89696969697	0.951515151515	0.951515151515	0.927272727273	0.939393939394	0.775757575758	0.909090909091	0.878787878788	0.957575757576	0.975757575758	0.975757575758	0.963636363636	0.969696969697	0.963636363636	0.963636363636	0.981818181818	0.836363636364	0.981818181818	0.969696969697	0.969696969697	0.957575757576	0.945454545455
PAM35	0.836363636364	0.824242424242	0.745454545455	0.0	0.745454545455	0.739393939394	0.757575757576	0.848484848485	0.769696969697	0.848484848485	0.90303030303	0.866666666667	0.836363636364	0.939393939394	0.933333333333	0.981818181818	0.957575757576	0.957575757576	0.951515151515	0.975757575758	0.963636363636	0.963636363636	0.951515151515	0.866666666667	0.951515151515	0.933333333333	0.969696969697	0.993939393939	0.957575757576	0.951515151515	0.909090909091	0.89696969697	0.969696969697	0.945454545455	0.945454545455	0.957575757576	0.939393939394	0.933333333333	0.909090909091	0.890909090909	0.951515151515	0.921212121212	0.945454545455	0.806060606061	0.963636363636	0.842424242424	0.939393939394	0.951515151515	0.981818181818	0.957575757576	0.975757575758	0.951515151515	0.939393939394	0.963636363636	0.8	0.987878787879	0.957575757576	0.957575757576	0.939393939394	0.945454545455
PAM36	0.830303030303	0.854545454545	0.787878787879	0.745454545455	0.0	0.806060606061	0.775757575758	0.8	0.812121212121	0.830303030303	0.872727272727	0.90303030303	0.842424242424	0.933333333333	0.945454545455	0.981818181818	0.927272727273	0.963636363636	0.945454545455	0.957575757576	0.969696969697	0.963636363636	0.945454545455	0.878787878788	0.975757575758	0.969696969697	0.975757575758	0.975757575758	0.981818181818	0.915151515152	0.945454545455	0.945454545455	0.987878787879	0.945454545455	0.951515151515	0.939393939394	0.915151515152	0.933333333333	0.909090909091	0.927272727273	0.963636363636	0.90303030303	0.957575757576	0.836363636364	0.915151515152	0.866666666667	0.951515151515	0.951515151515	0.963636363636	0.963636363636	0.975757575758	0.975757575758	0.975757575758	0.969696969697	0.854545454545	0.981818181818	0.951515151515	0.975757575758	0.951515151515	0.939393939394
PAM37	0.812121212121	0.8	0.684848484848	0.739393939394	0.806060606061	0.0	0.690909090909	0.830303030303	0.690909090909	0.787878787879	0.89696969697	0.860606060606	0.866666666667	0.963636363636	0.939393939394	0.981818181818	0.963636363636	0.975757575758	0.969696969697	0.981818181818	0.951515151515	0.969696969697	0.939393939394	0.854545454545	0.963636363636	0.933333333333	0.981818181818	0.987878787879	0.987878787879	0.945454545455	0.945454545455	0.981818181818	0.981818181818	0.969696969697	0.963636363636	0.981818181818	0.927272727273	0.915151515152	0.909090909091	0.945454545455	0.939393939394	0.90303030303	0.921212121212	0.775757575758	0.927272727273	0.866666666667	0.957575757576	0.975757575758	0.975757575758	0.957575757576	0.981818181818	0.963636363636	0.975757575758	0.981818181818	0.830303030303	0.987878787879	0.975757575758	0.987878787879	0.975757575758	0.963636363636
PAM39	0.806060606061	0.818181818182	0.715151515152	0.757575757576	0.775757575758	0.690909090909	0.0	0.751515151515	0.684848484848	0.739393939394	0.806060606061	0.860606060606	0.812121212121	0.957575757576	0.963636363636	0.993939393939	0.969696969697	0.981818181818	0.963636363636	0.975757575758	0.975757575758	0.969696969697	0.969696969697	0.878787878788	0.981818181818	0.951515151515	0.987878787879	1.0	0.987878787879	0.957575757576	0.969696969697	0.981818181818	0.981818181818	0.957575757576	0.963636363636	0.981818181818	0.89696969697	0.927272727273	0.939393939394	0.951515151515	0.957575757576	0.915151515152	0.909090909091	0.793939393939	0.909090909091	0.890909090909	0.945454545455	0.975757575758	0.981818181818	0.981818181818	0.987878787879	0.981818181818	0.957575757576	0.957575757576	0.824242424242	0.981818181818	0.969696969697	0.981818181818	0.933333333333	0.957575757576
PAM40	0.781818181818	0.866666666667	0.818181818182	0.848484848485	0.8	0.830303030303	0.751515151515	0.0	0.806060606061	0.769696969697	0.751515151515	0.909090909091	0.8	0.945454545455	0.957575757576	0.963636363636	0.921212121212	0.969696969697	0.951515151515	0.957575757576	0.969696969697	0.957575757576	0.957575757576	0.90303030303	0.969696969697	0.969696969697	0.987878787879	0.969696969697	0.993939393939	0.963636363636	0.951515151515	0.963636363636	0.957575757576	0.969696969697	0.963636363636	0.957575757576	0.884848484848	0.927272727273	0.90303030303	0.933333333333	0.957575757576	0.89696969697	0.915151515152	0.884848484848	0.927272727273	0.890909090909	0.939393939394	0.957575757576	0.963636363636	0.969696969697	0.975757575758	0.945454545455	0.963636363636	0.975757575758	0.921212121212	0.993939393939	0.975757575758	0.981818181818	0.939393939394	0.945454545455
PAM41	0.860606060606	0.787878787879	0.739393939394	0.769696969697	0.812121212121	0.690909090909	0.684848484848	0.806060606061	0.0	0.806060606061	0.860606060606	0.854545454545	0.860606060606	0.945454545455	0.957575757576	0.981818181818	0.969696969697	0.981818181818	0.981818181818	0.981818181818	0.969696969697	0.969696969697	0.963636363636	0.872727272727	0.987878787879	0.981818181818	0.963636363636	0.987878787879	0.987878787879	0.981818181818	0.969696969697	0.951515151515	0.975757575758	0.957575757576	0.987878787879	0.981818181818	0.933333333333	0.957575757576	0.933333333333	0.957575757576	0.975757575758	0.921212121212	0.951515151515	0.836363636364	0.957575757576	0.878787878788	0.969696969697	0.975757575758	0.993939393939	0.975757575758	0.975757575758	0.969696969697	0.963636363636	0.969696969697	0.848484848485	0.993939393939	0.981818181818	0.945454545455	0.963636363636	0.969696969697
PAM42	0.781818181818	0.860606060606	0.793939393939	0.848484848485	0.830303030303	0.787878787879	0.739393939394	0.769696969697	0.806060606061	0.0	0.793939393939	0.915151515152	0.818181818182	0.945454545455	0.963636363636	0.975757575758	0.951515151515	0.981818181818	0.981818181818	0.981818181818	0.969696969697	0.981818181818	0.957575757576	0.90303030303	0.975757575758	0.969696969697	0.981818181818	0.975757575758	0.981818181818	0.933333333333	0.951515151515	0.969696969697	0.975757575758	0.915151515152	0.969696969697	0.987878787879	0.860606060606	0.909090909091	0.90303030303	0.945454545455	0.969696969697	0.90303030303	0.89696969697	0.854545454545	0.927272727273	0.860606060606	0.939393939394	0.939393939394	0.963636363636	0.969696969697	0.963636363636	0.951515151515	0.951515151515	0.945454545455	0.890909090909	0.987878787879	0.969696969697	0.951515151515	0.957575757576	0.975757575758
