pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
PAM31	-0.597864709398	-0.562993037745	0.234436803357	-0.0564489680589	0.461086744642	0.0153650280358	-0.018768541325	0.233600892035	-0.05391171961	0.118740862501	-0.0771619127985	0.107114988664	-0.283896010184	0.041542072998	-0.0263910003519	0.0577502697171	0.0356905908937	0.0185556565042	-0.104865596034	0.0595061223984	0.000637562308226	0.0179041787119	0.0406321464534	0.0359462497618	-0.172700376393	-0.00648215110519	-0.100724116705	0.034864642208	0.0359549979842	0.0485836424821	0.049156085983	0.00850822347929	0.0514049322352	-0.0619739281061	-0.00250303626173	-0.0308840375405	-0.0656822326228	-0.0245477614961	0.115356732453	-0.0210527889732	0.0611482890377	-0.00687558152028	-0.00554625310164	-0.00140725231343	0.0675658663302	-0.0371354084172	0.00748957502311	0.00234705858048	0.00226164641668	0.0253119547242	0.017582686004	0.0182425605658	-0.00858344045397	-0.00537164463877	0.00876542842363	-0.00981617450121	0.00659490258883	-0.0111679049903	-0.000795755792686	-9.54025406205e-09
PAM32	0.464237746062	-0.5361729348	-0.285282775705	-0.452562004689	-0.0773696777013	-0.197911268561	-0.357422113135	-0.0856607174173	-0.0308082417065	0.12533212836	0.0949880617751	-0.00360677251191	0.00188158621484	-0.161745964369	0.14435151204	0.000243430825244	-0.185048880665	0.0960784525924	-0.11034000032	0.0431825336041	0.0188740702708	-0.048545499819	-0.0680298765582	0.157806072262	0.00402337721811	-0.0424320600939	-0.0483044207912	0.0335241115517	-0.00925005590981	-0.0519282890725	0.0213541079719	-0.0218044412006	-0.0198313334982	0.0359422024534	0.00343491933631	-0.0142148576314	-0.0145508947192	0.0364424418048	-0.0815564181626	-0.011118397905	0.0228332613503	0.0181259447934	0.0157640284999	-0.0613371453999	0.0110830935185	-0.0948456364462	0.0184404505322	0.0233666709002	0.0105943890238	0.0217276489912	0.0216430307686	-0.0395516143829	-0.0165961815239	-0.0123846591081	-0.0140281469692	-0.00116299397474	-0.00823315586659	0.00355924986295	0.000838838129552	-9.54025406204e-09
PAM33	1.11553550159	-0.321677270382	0.0869241061676	-0.393577923977	0.226425063649	-0.0280700799208	0.215099194421	-0.0392215912602	0.167716586547	-0.021991656515	0.145480787117	-0.0537859818012	0.0254964470135	-0.0132795313222	-0.0659922880971	0.196362130822	-0.03952302142	-0.0972132882302	0.0220297761559	0.0637019374605	-0.0288378019753	-0.0543193413425	-0.0848475724571	-0.0965967370015	0.1198558794	-0.0473751165345	-0.0308298485827	0.0804960610671	0.0271655886617	0.00238573363795	0.0247260973799	-0.0180429953918	0.0156354976105	-0.00369424542358	0.0153949026541	0.0460259063564	0.0417889968846	-0.00287050239256	0.0366236938893	-0.00368474247406	0.0739972706297	-0.00983042439039	-0.0421050830395	-0.0496817120882	0.0387720476643	0.0231231665359	-0.0521203601521	-0.0601712287232	0.0399822040092	-0.0118513581841	-0.00552619941254	-0.034459025789	0.0161847856917	0.0296243321655	0.00304547341078	0.00203978740034	0.0247537585549	0.0118016795354	-0.00672305047043	-9.54025406204e-09
PAM35	0.574032556033	0.100547318188	-0.0859354859613	-0.0909834648361	0.259957477784	-0.203071367471	0.0517201758712	-0.0549669939954	0.00787931343623	0.22002843539	-0.137423201795	0.0395844082003	0.00731279461356	0.14604600862	-0.0436072643127	0.049371815239	0.0321461510065	0.0444324956125	0.071477552121	-0.111300983368	0.0869963235472	0.0971188690649	0.0587857624267	-0.0207420331006	0.00663584463434	0.0121954631056	0.0677274221333	0.0575666010912	-0.0845082803532	-0.0555734257877	0.111920178819	0.0964022222596	-0.0929402253222	-0.0118878558304	-0.0634797367731	-0.0542279285953	0.0343626645548	-0.0682003436791	-0.0189706216222	-0.053516385269	-0.0679589658018	-0.0415907914825	-0.0193560336647	-0.0400923414507	0.0530410136107	-0.0170638072875	-0.000988859860942	-0.0207620146033	-0.0527743643215	-0.00486016950101	0.0177208127832	-0.0069077549007	-0.00745353457067	0.0363932431983	0.00770527393054	0.00913568588707	-0.0246738415353	0.00937333660434	0.0039448060911	-9.54025406204e-09
PAM36	-0.16525703955	-0.251731325945	-0.250270807625	-0.0861036588454	0.155252151365	0.0862638605288	0.114114198259	-0.107338188328	0.063320923729	0.0223334487912	-0.0294484546874	0.0942665699539	-0.0495357437888	-0.0293903303467	0.0124236168952	-0.093426238199	-0.00371954412495	-0.0380603347882	0.157354508794	0.0841533188711	0.0662456672135	0.0517142983673	-0.0288744176721	0.134958156316	0.0104374258754	0.0627294603354	0.0821625901758	-0.0363508981036	-0.0545552131548	-0.0610639458058	-0.0807146443153	-0.0340858929633	-0.0553916782069	-0.0978821016485	0.0237016297515	0.0234157938068	-0.0191871671021	-0.0387107027178	-0.0169398295463	-0.0766224126666	0.00498099906069	0.00408262721354	-0.110480975446	-0.00191738658633	0.00446902143613	-0.0179893541476	-0.0562051890165	0.039456125572	0.012695979326	-0.011282437088	-0.0694252592687	-0.00715636628426	0.0415357259073	-0.0316162974247	-0.00310773008694	-0.0094191214315	0.00110262093678	-0.0128497604186	-0.000929307001788	-9.54025406205e-09
PAM37	0.297574014584	-0.429313133257	-0.387501542863	-0.168520115679	0.0809716103526	-0.186479837752	0.150272618529	0.191598666255	0.143277490865	0.0414982403741	0.0713910906571	-0.101209493036	-0.0748318112594	-0.095902240985	-0.0371853800688	-0.0422274108399	-0.00560888657268	0.0271115407464	-0.0290634843186	-0.073886487586	0.042817035347	0.0259370338846	-0.0529348868725	-0.0356106505535	-0.0461633552694	-0.0224797877381	-0.00874032355527	0.000694832472268	0.0628278860127	-0.0696226109715	0.0487937120866	0.0402313272126	-0.0337683853502	-0.0150857796542	0.0104191357492	0.0439596094704	-0.0466297093868	0.0261134315831	0.0148589496613	-0.00951844936958	-0.0872299064991	0.0572225723629	0.00858277137355	0.0535000923412	-0.0614805381565	0.0536893658674	0.0445341718242	-0.0211378757117	0.0119396242348	-0.0352753174765	0.0600951052573	0.011582135115	0.0595391929163	-0.0343376824873	0.0164683610834	-0.0285413974451	-0.00993378687306	0.00561183389982	-0.00246140909881	-9.54025406204e-09
PAM39	0.29367463985	-0.616576639268	-0.382419602923	-0.173222547957	-0.0232921422532	-0.147460351756	0.152240386214	0.222903043582	0.124580327016	0.00908341870165	0.0825860627154	-0.0842988081666	0.0579948387263	0.0304608625317	0.0734264095178	-0.0576105775163	0.0340482166078	0.099047836533	-0.0180177121601	-0.0138951905944	-0.0609738829969	0.0329938513656	0.0201600541504	-0.0636670536693	0.0215977510112	0.030409162843	-0.0472726587457	-0.0678487363989	-0.0758281941878	0.0223468482189	-0.00970887332982	-0.0259805621742	0.101028026429	0.00649207489621	0.0797124365505	-0.0107697581528	-0.0251089811642	0.000935314111845	0.0420099703247	-0.0355637271577	-0.01794633736	-0.00252379396501	0.0326616302108	0.0723990950777	0.0322985057153	0.0608022586724	-0.0127223430138	0.0151265792412	-0.0218608769295	0.0174488397236	-0.0625863013923	-0.0638376152663	-0.0439054052175	-0.000864940840838	0.00125866892131	0.0132319024513	-0.0175780245017	0.00178836912738	0.00925842747919	-9.54025406205e-09
PAM40	-0.204670023825	-0.298347883736	-0.157705716823	0.00638119128171	0.112534648361	0.0978666977905	0.264096566486	-0.0335804674414	-0.0950491291189	-0.00179055669067	-0.177929832381	0.0960121743066	0.0339456223305	0.0906906251299	0.135537141206	-0.114371072931	0.043819543151	0.00771925889043	-0.00676957102388	0.0578936220194	-0.00394483706484	0.0021289437807	0.0438060871336	0.0272165524067	-0.00848967345823	0.0347952149664	0.00154015332693	-0.0395466391182	-0.0516370802911	0.111823148137	0.0115658567713	-0.00775922680055	0.0288085773677	-0.0260724388204	0.0354638991205	-0.0185212803199	0.0588246416418	-0.0126782900222	-0.0672411258525	0.0686645576711	0.0439166915624	-0.000252194639571	-0.0853153327214	-0.00527331571595	-0.0728891301171	0.0363052218544	0.0489678295359	-0.0123122902924	0.0132338249552	0.0418610733562	0.0455087486037	-0.0346022699036	-0.0215710821253	0.0248320064555	-0.0239620508812	-0.038044374262	-0.0105100725014	0.00862237478452	-0.00678475015384	-9.54025406204e-09
PAM41	0.0278985182087	-0.626300764039	-0.431655137105	-0.415896076327	-0.0837728756343	0.0236402577937	0.00564304250618	0.0392302113738	0.171564128893	-0.0473422960407	0.231913951195	0.137705834006	0.154836778505	0.0599959912397	-0.119618159643	-0.132288319837	0.0843539609607	0.0688606010947	0.0587986397531	0.0709390792988	-0.0519885058996	-0.0160718761534	0.00467704314913	-0.0631042775631	-0.030831387854	0.00623050571236	-0.00679503029063	-0.10398611299	-0.0788039742406	0.0108923193397	-0.0291182376283	-0.00996372084202	-0.016630373445	0.0308570347152	-0.128314568699	0.00597498167645	0.030778057791	-0.0178780423775	0.0140975659176	0.0417352779295	0.000502610794809	-0.0264068046534	0.0285630565418	-0.0272247212217	-0.000508584619627	-0.033188421069	0.0268173345485	-0.0198000630249	-0.0393278377943	0.00538277277589	0.00976599774223	0.0685373442767	-0.00824806804719	0.0138934550558	-0.0156000844567	9.74147416644e-05	0.0188420502485	-0.0139643753648	-0.00333262028318	-9.54025406204e-09
PAM42	-0.232528277583	-0.286392411357	-0.179559114462	-0.0264035514804	0.160283100136	0.0812907863035	0.216293816768	-0.0883158432781	-0.00267573403302	-0.0732674706666	-0.0971858454978	0.138642078741	-0.0789650378042	0.0512116935507	-0.060268202657	-0.040936333791	-0.138175302215	-0.0306506622041	0.00124145618806	-0.143735911177	0.0253200162856	-0.0796216016719	0.0330231974429	0.170322255577	0.042096986565	0.0158033645768	-0.0704720729718	0.00256452016363	0.0236834102061	-0.0318671020365	0.0238148568202	0.0474434448706	-0.00121903711081	0.0670563576117	-0.0763423190581	0.0414371939207	-0.00354730582123	-0.0493561721884	-0.0310382990215	0.101686085781	0.00514455868378	-0.0266470936544	0.00446729619775	0.0484264719335	0.0188250791761	0.0453663764953	0.0278206530211	0.0506063145269	0.040116750465	-0.049521105532	-0.00297757928565	-0.0163365915041	-0.0214349834307	-0.0121147587782	0.033157314864	0.0386359530607	0.0153761735641	-0.00136087668686	-0.0033232152467	-9.54025406204e-09
