	CR89	CR95	CR334	CR348	CR457	CR458	CR464	CR469	CR470	CR2528	CR2530	GM173	KSG242	KSG246	KSG477	KSG0645	KSG0647	KSG0652	KSG0660	KSG0673	KSG1471	KSG1507	US1AZ	WCR464	WLK3	WLK12
CR89	0.0	0.80193236715	0.874741200828	0.934437543133	0.829606625259	0.824706694272	0.922498274672	0.873982056591	0.893443754313	0.766873706004	0.769427191166	0.884057971014	0.952173913043	0.959765355418	0.992201518288	0.908488612836	0.934851621808	0.946307798482	0.896894409938	0.904692891649	0.814768806073	0.829330572809	0.988060731539	0.909178743961	0.895100069013	0.889164941339
CR95	0.80193236715	0.0	0.844513457557	0.918426501035	0.674258109041	0.796273291925	0.870255348516	0.856383712905	0.874741200828	0.838164251208	0.833885438233	0.879710144928	0.899792960663	0.927881297447	0.991787439614	0.883574879227	0.904209799862	0.929606625259	0.879917184265	0.88253968254	0.899930986888	0.872049689441	0.987508626639	0.850103519669	0.844513457557	0.815389924086
CR334	0.874741200828	0.844513457557	0.0	0.855417529331	0.886266390614	0.839682539683	0.82022084196	0.819737750173	0.855072463768	0.960041407867	0.983850931677	0.851069703244	0.933057280883	0.947204968944	0.963077984817	0.87701863354	0.889786059351	0.935541752933	0.881918564527	0.870255348516	0.963077984817	0.971497584541	0.962387853692	0.835955831608	0.860800552105	0.862180814355
CR348	0.934437543133	0.918426501035	0.855417529331	0.0	0.953968253968	0.95652173913	0.958523119393	0.863008971705	0.884679089027	0.984817115252	0.991787439614	0.873015873016	0.96397515528	0.966252587992	0.978467908903	0.9038647343	0.935679779158	0.950310559006	0.905244996549	0.904830917874	0.980400276052	0.987439613527	0.967356797792	0.942995169082	0.942788129745	0.946652864044
CR457	0.829606625259	0.674258109041	0.886266390614	0.953968253968	0.0	0.527053140097	0.850586611456	0.91856452726	0.938164251208	0.75817805383	0.868944099379	0.949137336094	0.950586611456	0.96231884058	0.992684610076	0.955555555556	0.942581090407	0.974258109041	0.951759834369	0.948654244306	0.886887508627	0.912353347136	0.985921325052	0.864596273292	0.911456176674	0.827329192547
CR458	0.824706694272	0.796273291925	0.839682539683	0.95652173913	0.527053140097	0.0	0.73961352657	0.907936507937	0.934506556246	0.730986887509	0.855348516218	0.934092477571	0.950103519669	0.965907522429	0.983229813665	0.940648723257	0.917667356798	0.968391994479	0.935265700483	0.919047619048	0.83878536922	0.881021394065	0.971497584541	0.73961352657	0.892339544513	0.806556245687
CR464	0.922498274672	0.870255348516	0.82022084196	0.958523119393	0.850586611456	0.73961352657	0.0	0.877501725328	0.920703933747	0.985093167702	0.991787439614	0.897170462388	0.934989648033	0.952242926156	0.965424430642	0.922291235335	0.905175983437	0.953899240856	0.912146307798	0.899930986888	0.977501725328	0.985438233264	0.965286404417	0.357556935818	0.844513457557	0.785576259489
CR469	0.873982056591	0.856383712905	0.819737750173	0.863008971705	0.91856452726	0.907936507937	0.877501725328	0.0	0.728847481021	0.988750862664	0.995031055901	0.822774327122	0.920358868185	0.948171152519	0.990752242926	0.813871635611	0.869013112491	0.8988957902	0.814354727398	0.829537612146	0.979917184265	0.98115942029	0.98309178744	0.866114561767	0.812974465148	0.856866804693
CR470	0.893443754313	0.874741200828	0.855072463768	0.884679089027	0.938164251208	0.934506556246	0.920703933747	0.728847481021	0.0	0.990407177364	0.994478951001	0.823188405797	0.904002760524	0.918633540373	0.993512767426	0.812698412698	0.873982056591	0.875155279503	0.808764665286	0.852380952381	0.98060731539	0.981918564527	0.989371980676	0.891166321601	0.864251207729	0.902415458937
CR2528	0.766873706004	0.838164251208	0.960041407867	0.984817115252	0.75817805383	0.730986887509	0.985093167702	0.988750862664	0.990407177364	0.0	0.5011042098	0.989026915114	0.992270531401	0.991511387164	0.997377501725	0.990338164251	0.989510006901	0.991994478951	0.990752242926	0.992132505176	0.648378191856	0.724706694272	0.992477570738	0.988474810214	0.987163561077	0.91635610766
CR2530	0.769427191166	0.833885438233	0.983850931677	0.991787439614	0.868944099379	0.855348516218	0.991787439614	0.995031055901	0.994478951001	0.5011042098	0.0	0.996204278813	0.995928226363	0.993926846101	0.998964803313	0.996894409938	0.996273291925	0.995238095238	0.995928226363	0.997032436163	0.609454796411	0.660731538992	0.995721187026	0.995031055901	0.992477570738	0.950655624569
GM173	0.884057971014	0.879710144928	0.851069703244	0.873015873016	0.949137336094	0.934092477571	0.897170462388	0.822774327122	0.823188405797	0.989026915114	0.996204278813	0.0	0.935679779158	0.938992408558	0.989510006901	0.82104899931	0.875362318841	0.8961352657	0.805106970324	0.824775707384	0.98171152519	0.98198757764	0.989993098689	0.872325741891	0.872532781228	0.895583160801
KSG242	0.952173913043	0.899792960663	0.933057280883	0.96397515528	0.950586611456	0.950103519669	0.934989648033	0.920358868185	0.904002760524	0.992270531401	0.995928226363	0.935679779158	0.0	0.455624568668	0.995583160801	0.93685300207	0.941959972395	0.918357487923	0.924154589372	0.943409247757	0.984748102139	0.983850931677	0.973498964803	0.906280193237	0.796756383713	0.840372670807
KSG246	0.959765355418	0.927881297447	0.947204968944	0.966252587992	0.96231884058	0.965907522429	0.952242926156	0.948171152519	0.918633540373	0.991511387164	0.993926846101	0.938992408558	0.455624568668	0.0	0.992201518288	0.947412008282	0.952587991718	0.919254658385	0.938302277433	0.951759834369	0.983850931677	0.985162180814	0.979365079365	0.934437543133	0.854106280193	0.916425120773
KSG477	0.992201518288	0.991787439614	0.963077984817	0.978467908903	0.992684610076	0.983229813665	0.965424430642	0.990752242926	0.993512767426	0.997377501725	0.998964803313	0.989510006901	0.995583160801	0.992201518288	0.0	0.991235334714	0.991925465839	0.993926846101	0.990614216701	0.989717046239	0.9983436853	0.997377501725	0.922015182885	0.972808833678	0.985990338164	0.988129744651
KSG0645	0.908488612836	0.883574879227	0.87701863354	0.9038647343	0.955555555556	0.940648723257	0.922291235335	0.813871635611	0.812698412698	0.990338164251	0.996894409938	0.82104899931	0.93685300207	0.947412008282	0.991235334714	0.0	0.604623878537	0.603105590062	0.508764665286	0.579020013803	0.978881987578	0.964044168392	0.986335403727	0.896825396825	0.837819185645	0.877432712215
KSG0647	0.934851621808	0.904209799862	0.889786059351	0.935679779158	0.942581090407	0.917667356798	0.905175983437	0.869013112491	0.873982056591	0.989510006901	0.996273291925	0.875362318841	0.941959972395	0.952587991718	0.991925465839	0.604623878537	0.0	0.697929606625	0.624775707384	0.535817805383	0.983298826777	0.966459627329	0.983022774327	0.883436853002	0.872463768116	0.883160800552
KSG0652	0.946307798482	0.929606625259	0.935541752933	0.950310559006	0.974258109041	0.968391994479	0.953899240856	0.8988957902	0.875155279503	0.991994478951	0.995238095238	0.8961352657	0.918357487923	0.919254658385	0.993926846101	0.603105590062	0.697929606625	0.0	0.608212560386	0.716839199448	0.976052449965	0.954244306418	0.988198757764	0.934575569358	0.899309868875	0.923602484472
KSG0660	0.896894409938	0.879917184265	0.881918564527	0.905244996549	0.951759834369	0.935265700483	0.912146307798	0.814354727398	0.808764665286	0.990752242926	0.995928226363	0.805106970324	0.924154589372	0.938302277433	0.990614216701	0.508764665286	0.624775707384	0.608212560386	0.0	0.552449965493	0.976121463078	0.962663906142	0.977639751553	0.877363699103	0.825879917184	0.883436853002
KSG0673	0.904692891649	0.88253968254	0.870255348516	0.904830917874	0.948654244306	0.919047619048	0.899930986888	0.829537612146	0.852380952381	0.992132505176	0.997032436163	0.824775707384	0.943409247757	0.951759834369	0.989717046239	0.579020013803	0.535817805383	0.716839199448	0.552449965493	0.0	0.980124223602	0.966597653554	0.980676328502	0.874258109041	0.853071083506	0.881573498965
