	CR89	CR95	CR334	CR348	CR457	CR458	CR464	CR469	CR470	CR2528	CR2530	GM173	KSG242	KSG246	KSG477	KSG0645	KSG0647	KSG0652	KSG0660	KSG0673	KSG1471	KSG1507	US1AZ	WCR464	WLK3	WLK12
CR89	0.0	0.803657694962	0.882884748102	0.936231884058	0.828916494134	0.822291235335	0.92049689441	0.877639751553	0.892684610076	0.757004830918	0.758316080055	0.88226363009	0.953968253968	0.963216011042	0.992822636301	0.908971704624	0.932022084196	0.94375431332	0.900207039337	0.906004140787	0.810559006211	0.828571428571	0.988267770876	0.908557625949	0.898274672188	0.891373360939
CR95	0.803657694962	0.0	0.846307798482	0.918219461698	0.67729468599	0.795238095238	0.869358178054	0.858937198068	0.868253968254	0.835955831608	0.83657694962	0.875500345066	0.897722567288	0.928226363009	0.991718426501	0.884541062802	0.899930986888	0.925534851622	0.88060731539	0.883988957902	0.903933747412	0.87867494824	0.987715665977	0.846859903382	0.841131815045	0.812905452036
CR334	0.882884748102	0.846307798482	0.0	0.853968253968	0.882953761215	0.842512077295	0.819530710835	0.81966873706	0.850862663906	0.961145617667	0.985093167702	0.851828847481	0.932091097308	0.946169772257	0.963008971705	0.872946859903	0.889786059351	0.934506556246	0.880538302277	0.869151138716	0.962180814355	0.972118702553	0.960524499655	0.837888198758	0.85734989648	0.864389233954
CR348	0.936231884058	0.918219461698	0.853968253968	0.0	0.952657004831	0.953899240856	0.955348516218	0.864941338854	0.875707384403	0.982608695652	0.991373360939	0.872118702553	0.963837129055	0.965148378192	0.978743961353	0.904830917874	0.937198067633	0.947619047619	0.899930986888	0.905521048999	0.977363699103	0.986335403727	0.964734299517	0.942236024845	0.94044168392	0.945479641132
CR457	0.828916494134	0.67729468599	0.882953761215	0.952657004831	0.0	0.526984126984	0.846997929607	0.91856452726	0.937267080745	0.755279503106	0.872118702553	0.947204968944	0.946514837819	0.962732919255	0.992339544513	0.957004830918	0.944099378882	0.975776397516	0.951138716356	0.948516218081	0.882608695652	0.906556245687	0.985507246377	0.864872325742	0.906832298137	0.820013802622
CR458	0.822291235335	0.795238095238	0.842512077295	0.953899240856	0.526984126984	0.0	0.732229123533	0.907039337474	0.933057280883	0.733126293996	0.854175293306	0.935196687371	0.950241545894	0.965355417529	0.982332643202	0.93630089717	0.917667356798	0.967770876467	0.93988957902	0.920151828847	0.838992408558	0.879296066253	0.972808833678	0.732919254658	0.895652173913	0.803105590062
CR464	0.92049689441	0.869358178054	0.819530710835	0.955348516218	0.846997929607	0.732229123533	0.0	0.877777777778	0.917046238785	0.98391994479	0.992270531401	0.893512767426	0.935265700483	0.953692201518	0.965148378192	0.918495514148	0.905383022774	0.953761214631	0.913871635611	0.899585921325	0.976535541753	0.985990338164	0.965700483092	0.348309178744	0.845341614907	0.786956521739
CR469	0.877639751553	0.858937198068	0.81966873706	0.864941338854	0.91856452726	0.907039337474	0.877777777778	0.0	0.721808143547	0.988612836439	0.995859213251	0.82270531401	0.920289855072	0.949758454106	0.991097308489	0.81801242236	0.868875086266	0.901173222912	0.808833678399	0.833195307108	0.979365079365	0.98088336784	0.98336783989	0.866390614217	0.814078674948	0.861628709455
CR470	0.892684610076	0.868253968254	0.850862663906	0.875707384403	0.937267080745	0.933057280883	0.917046238785	0.721808143547	0.0	0.991097308489	0.995376121463	0.81718426501	0.905521048999	0.920565907522	0.993926846101	0.810144927536	0.871773636991	0.875776397516	0.805383022774	0.849206349206	0.98088336784	0.981918564527	0.989233954451	0.889095928226	0.862732919255	0.904347826087
CR2528	0.757004830918	0.835955831608	0.961145617667	0.982608695652	0.755279503106	0.733126293996	0.98391994479	0.988612836439	0.991097308489	0.0	0.505659075224	0.988336783989	0.993029675638	0.991304347826	0.997032436163	0.991373360939	0.989579020014	0.993236714976	0.990959282264	0.992132505176	0.646721877157	0.72132505176	0.992339544513	0.987646652864	0.986473429952	0.914078674948
