	CR89	CR95	CR334	CR348	CR457	CR458	CR464	CR469	CR470	CR2528	CR2530	GM173	KSG242	KSG246	KSG477	KSG0645	KSG0647	KSG0652	KSG0660	KSG0673	KSG1471	KSG1507	US1AZ	WCR464	WLK3	WLK12
CR89	0.0	0.806142167012	0.883574879227	0.93685300207	0.837612146308	0.827881297447	0.923326432022	0.878536922015	0.890338164251	0.763285024155	0.764113181504	0.881642512077	0.955279503106	0.96342305038	0.991787439614	0.910697032436	0.935817805383	0.943685300207	0.9022084196	0.907867494824	0.809937888199	0.827329192547	0.988198757764	0.912353347136	0.895376121463	0.894547964113
CR95	0.806142167012	0.0	0.845824706694	0.919461697723	0.675086266391	0.793167701863	0.867080745342	0.858316080055	0.87895100069	0.836714975845	0.835403726708	0.878743961353	0.89972394755	0.927536231884	0.992270531401	0.886542443064	0.904899930987	0.928778467909	0.880814354727	0.885231193927	0.899240855763	0.87646652864	0.986473429952	0.848171152519	0.845341614907	0.812905452036
CR334	0.883574879227	0.845824706694	0.0	0.852380952381	0.884610075914	0.839751552795	0.817253278123	0.820841959972	0.849620427881	0.958661145618	0.984748102139	0.851828847481	0.933402346446	0.949206349206	0.96287094548	0.873291925466	0.887094547964	0.933057280883	0.877432712215	0.872463768116	0.962456866805	0.970393374741	0.961973775017	0.837888198758	0.85762594893	0.86231884058
CR348	0.93685300207	0.919461697723	0.852380952381	0.0	0.950862663906	0.953140096618	0.956452726018	0.860800552105	0.882401656315	0.98253968254	0.989855072464	0.873498964803	0.96369910283	0.966873706004	0.97922705314	0.90082815735	0.933678398896	0.947342995169	0.902001380262	0.904071773637	0.97701863354	0.985852311939	0.965838509317	0.943823326432	0.940096618357	0.943892339545
CR457	0.837612146308	0.675086266391	0.884610075914	0.950862663906	0.0	0.529123533471	0.853071083506	0.917046238785	0.93988957902	0.755486542443	0.872877846791	0.945272601794	0.948309178744	0.96287094548	0.992960662526	0.957280883368	0.94320220842	0.973775017253	0.949344375431	0.950103519669	0.885507246377	0.910628019324	0.986059351277	0.867632850242	0.908074534161	0.822498274672
CR458	0.827881297447	0.793167701863	0.839751552795	0.953140096618	0.529123533471	0.0	0.732160110421	0.906901311249	0.934506556246	0.731746031746	0.857832988268	0.933747412008	0.951207729469	0.966804692892	0.98033126294	0.939544513458	0.918426501035	0.968461007591	0.935058661146	0.920358868185	0.83712905452	0.875914423741	0.968253968254	0.734506556246	0.899309868875	0.807384403037
CR464	0.923326432022	0.867080745342	0.817253278123	0.956452726018	0.853071083506	0.732160110421	0.0	0.877156659765	0.920703933747	0.982746721877	0.991442374051	0.892546583851	0.934989648033	0.953140096618	0.966045548654	0.920358868185	0.904140786749	0.952587991718	0.910628019324	0.900897170462	0.976811594203	0.985852311939	0.966183574879	0.357694962043	0.846169772257	0.783505866115
CR469	0.878536922015	0.858316080055	0.820841959972	0.860800552105	0.917046238785	0.906901311249	0.877156659765	0.0	0.720082815735	0.988681849551	0.995031055901	0.818978605935	0.91856452726	0.949413388544	0.990200138026	0.814009661836	0.868599033816	0.8988957902	0.808833678399	0.829675638371	0.978260869565	0.981366459627	0.982125603865	0.868184955141	0.811939268461	0.857004830918
CR470	0.890338164251	0.87895100069	0.849620427881	0.882401656315	0.93988957902	0.934506556246	0.920703933747	0.720082815735	0.0	0.990200138026	0.994824016563	0.818633540373	0.904002760524	0.919875776398	0.993719806763	0.813319530711	0.873360938578	0.874189095928	0.810628019324	0.857694962043	0.979572118703	0.984541062802	0.989440993789	0.893788819876	0.866666666667	0.906556245687
CR2528	0.763285024155	0.836714975845	0.958661145618	0.98253968254	0.755486542443	0.731746031746	0.982746721877	0.988681849551	0.990200138026	0.0	0.508902691511	0.988060731539	0.992960662526	0.990200138026	0.997722567288	0.989786059351	0.988957902001	0.991718426501	0.989924085576	0.990959282264	0.651897860594	0.722843340235	0.992063492063	0.985852311939	0.987370600414	0.910628019324
