pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
CR89	-0.186119157086	0.0588315890579	-0.102029328303	0.0392229800888	-0.0619452224149	0.0554765215921	0.0660614971619	-0.0722101766879	-0.206935568889	0.12192308473	0.0737738145446	0.249550951606	-0.0201264274824	-0.0993706498213	-0.00682920610939	-0.0538096200828	-0.0428156730378	0.131846801181	0.0288077376645	0.023863433678	-0.0812039580777	-0.0728120687971	0.0435356408034	0.0024860628052	0.00290669547859	-3.78670303978e-09
CR95	0.00441950634568	-0.00337842344041	-0.138116604589	0.00635991947609	0.179002299164	-0.0818262599697	0.0411789144287	-0.170108520023	-0.133383022572	-0.0478859792942	-0.0666425516421	-0.0453514125947	0.180336504382	0.134657413522	0.024987335846	-0.0461063553646	0.222531504289	0.023295931058	-0.0320487913495	0.0135393165916	-0.0404494979934	-0.00681684954383	-0.0327784204496	0.0262132365027	-0.0197496518755	-3.78670303978e-09
CR334	0.0974579153969	-0.0517588662507	-0.179340485795	0.0243376774019	-0.103579345827	-0.0735887695378	-0.0636952901022	-0.0728238969594	-0.0522733819794	-0.139228175984	-0.153797012667	0.00843739574931	0.0408589743556	-0.0722936842267	0.19340743778	-0.0608341094788	-0.1577885285	-0.0529538909361	0.0896157177608	-0.00213099240836	0.054840444797	0.0103575058877	-0.0758966134709	0.00662520815172	0.0846591883989	-3.78670303978e-09
CR348	0.0633015298593	0.200295956236	-0.0519412534981	0.0134200973422	-0.0546910981439	-0.242216798289	0.0188909108255	0.00683701967378	-0.175665147617	-0.0528386054332	0.0758669363087	-0.0703546858554	-0.0207961565538	0.0759951931164	-0.097427079181	0.196863245931	-0.124516057856	-0.0865685051513	-0.0303069736506	-0.0170631218658	-0.0382561669483	0.010253631727	0.0698065058598	0.049231048607	-0.00461518045722	-3.78670303978e-09
CR457	-0.0403118382743	-0.135478036907	-0.146547618317	-0.185213647118	0.230300856221	0.0785010127993	0.235487271115	0.170828482584	-0.0137524063867	-0.016355472413	0.0536745592651	-0.133103637083	0.0153175599824	-0.0526419458211	0.0332582163137	0.0706665733776	-0.0537952859744	0.0770367673758	0.0832592357688	0.0123008450669	0.0576668438387	-0.0542747029885	0.0388359344005	-0.0213587570432	0.0195492165294	-3.78670303978e-09
CR458	-0.0400468731153	-0.122721994465	-0.159924716476	-0.062535918344	-0.219722797014	0.103328052276	0.05026269314	0.139081651588	-0.0752709266604	-0.0741570472621	0.0656352239115	-0.0149871874443	0.0042743167706	0.007250676397	-0.0923702983548	-0.0967987487549	0.0798405392008	-0.122625185121	-0.0655042507422	-0.141119993067	-0.0440061905119	0.0528426501679	-0.0245354853253	-0.118590645643	0.0161491742394	-3.78670303978e-09
CR464	0.0338851596279	-0.266723445516	-0.102338549824	-0.110119931091	-0.110280926362	-0.052779185828	-0.0645802889695	0.0295735207989	0.125147964603	0.126436604079	-0.0209546547218	0.0280700340885	0.0754473997834	0.0896869560751	-0.173966827066	-0.0397387607614	-0.0388251338005	-0.0188784257537	0.119236684168	0.120763176448	-0.0522135134049	0.0358157093708	-0.00892094960283	0.113477438857	-0.000523274585322	-3.78670303978e-09
CR469	0.175006655239	0.0570444758523	-0.0244648278059	0.124154529031	-0.0169729170738	-0.11130456654	0.193148973499	-0.0123313251163	0.216967579617	-0.0444046103091	0.0256757955145	0.183547290047	0.150246498627	-0.0892579782339	-0.0611008369673	0.0994931817965	0.0070195009337	0.0308639831882	-0.0478852295506	-0.0140297788873	0.0675680153056	0.0334780554066	-0.059055545165	-0.063215704481	-0.0299525018302	-3.78670303978e-09
CR470	0.121976835197	0.124017128574	-0.0433370105764	0.054073588466	0.0936398450057	-0.178668236071	0.12987391983	0.00394978983793	0.0485954423101	0.0386233064598	-0.132281667166	-0.00853491909779	-0.247005231032	-0.0376925840592	-0.0590645426137	-0.182239472638	0.0591196568489	-0.0534061059596	0.0378152657967	0.0346469342744	0.0224623431438	0.0254151249647	0.0775634437131	-0.0333373140981	-0.0252421845104	-3.78670303978e-09
CR2528	-0.38570878064	0.0196641044822	-0.0330073057553	-0.0387747545945	0.00404232414819	0.0438992463579	0.00862533721201	-0.0888956388887	-0.00792601846868	0.0363945698708	0.0773205614593	-0.0384505083661	-0.0121041879948	-0.0467259212892	0.00984180732436	-0.052744938119	-0.0547256159538	-0.102020250627	-0.106670089184	0.0559929083007	0.178422789455	0.0474270242254	-0.0588812296003	0.0777041655529	-0.134687050719	-3.78670303978e-09
CR2530	-0.406761038528	0.0646013799284	0.0315704189164	0.0668765023285	0.0816887700349	-0.00947741190737	-0.0551597275038	-0.155716648985	0.166638316977	-0.0932628095368	0.0319017964867	-0.12158365705	0.0236950215502	-0.0689949461526	-0.10425652175	-0.0325747554459	-0.0566003150257	0.0233897327873	-0.0128619034657	-0.00515198638696	-0.104056814993	-0.0109202869641	0.0281042829707	-0.0561345027848	0.130414369187	-3.78670303978e-09
