pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
CR89	-0.164058285128	0.00798492424049	-0.108430092077	0.0331926018445	-0.0415096458556	-0.105001342201	0.0438888260073	0.14968486091	-0.189791277874	-0.0320853956498	0.189654937607	0.170604353489	-0.0697449826688	-0.161572306661	-0.00360136281229	-0.0894379420257	0.0663707760438	0.0494905228775	0.0104660808022	0.0371707015704	-0.0163320711682	-0.0745841300724	-0.0725800897113	0.0227747824922	0.019361405952	-6.94560399286e-10
CR95	-0.0147883034176	0.0183424588009	-0.11935334801	-0.0336572619823	-0.119694987558	-0.011550304464	-0.0131008740563	0.0695604208691	0.0881586719026	-0.167997564814	0.0267273032511	-0.0711380332357	0.00745931996003	0.116660664407	0.27546003567	-0.0292358870462	0.131039352172	0.0453859570426	-0.0258359606179	-0.0603618632922	-0.0400134071898	0.00853538800044	0.0495971657451	0.0804674311438	0.0399745999426	-6.94560399286e-10
CR334	0.0885579584646	-0.0970901622343	-0.202153661809	0.0592208281833	0.0146948816502	0.00981648964119	-0.0424159260816	-0.0988300346815	-0.0600247190815	-0.153157950197	-0.121009966258	0.0686037682116	0.00998610927794	-0.117534516355	0.131506919176	0.0149787537241	-0.237073220564	-0.0387189717588	0.03483835719	-0.0649508140086	0.0764281964075	-0.0301769773262	-0.00739435488528	-0.0543083651595	0.0167273088501	-6.94560399286e-10
CR348	0.0101765603967	0.177630467053	-0.0635841573021	0.27561847852	0.123134405515	0.0795168303258	0.0867465888951	-0.0791493420329	0.0959036234727	0.152515872506	-0.0152537849506	-0.000158760784638	-0.0341727797013	-0.150002768416	0.0565540609011	-0.129727572627	0.0606477989693	-0.0746498036006	0.0334791905047	-0.0322918979577	-0.0564635608443	0.0911404265369	0.0841588099367	0.0230055428061	-0.031581521086	-6.94560399286e-10
CR457	-0.0168037304492	-0.119837722695	-0.0508096398519	-0.187992456243	-0.0502058137349	0.21887044682	0.0380846558263	0.237377823128	0.165208707919	0.0533182738362	-0.00165896182779	-0.0467748651091	-0.164392326205	-0.087912818703	-0.0293041396292	0.0587325341076	0.000755005525826	-0.0816396468141	0.0523983188462	-0.0482216503699	-0.00655437065967	-0.0393890555809	0.00956561844568	-0.0877434659321	0.000785176027408	-6.94560399286e-10
CR458	-0.0297352576225	-0.0837636895761	-0.191269790215	-0.127303123353	0.164873218958	-0.0167862373726	0.0648180053601	0.088267031354	0.0926301523475	0.12119799336	0.037992448215	-0.0989563475406	0.246770036519	-0.0857464790719	-0.00831417160658	0.0294822786307	-0.074844425512	0.118008684346	-0.0445408516817	0.0704330317542	0.0119303496697	0.0276628738513	-0.0240203393561	0.0792755147222	0.0138905138595	-6.94560399286e-10
CR464	0.0387284724439	-0.246740133696	-0.0958580540704	0.0324478424737	0.199258263567	-0.0147090029605	0.0335689620119	-0.153207835895	-0.0689764598278	0.0921345215671	0.0513637354454	-0.0526099002779	-0.0261398582302	0.125597152925	0.0355030788975	0.0573381857419	0.11495447599	0.0141320926091	0.184920136907	0.00721910119037	0.0200267628087	-0.130358834461	-0.005106338249	-0.037146825919	-0.0389363588283	-6.94560399286e-10
CR469	0.139236948237	0.0733770812179	-0.0298230229236	0.136487686084	-0.0844159013562	-0.00445055932715	-0.205278694709	0.147134165747	-0.192892506254	0.185614218433	-0.0812588155157	-0.149035979999	0.00851481186542	0.032396310405	0.035049981202	0.0222264001259	-0.00766664138415	-0.0643839136072	-0.1213825488	0.0374618811682	0.0128793820755	-0.0969530044098	0.0275953173004	-0.00457487268227	-0.00553946906163	-6.94560399286e-10
CR470	0.0832461744526	0.0993847867156	-0.15403677025	0.189318377108	-0.0932495358676	0.065827132858	-0.0470772051407	0.0579888102933	0.106327550095	-0.0451486588407	-0.0351076628843	-0.00602322762604	-0.0847853787531	0.153452604927	-0.128757480579	-0.0965478087782	-0.0560208745017	0.165785624215	0.0804797343696	0.115734239017	0.055643461426	0.0374750603341	-0.0458690191679	-0.0331675709696	0.0362422985022	-6.94560399286e-10
CR2528	-0.36031583696	-0.0653533052415	-0.0640929794054	0.0262580891538	-0.00204586068492	-0.170996890026	-0.144628941966	-0.0343039887448	0.0463057268616	-0.0255166829219	0.0235956011803	-0.0371256195439	-0.00957850523926	0.034527762405	-0.117892109324	0.0103215870813	-0.0778135200505	0.0453998811832	-0.0253604564161	-0.108835740965	-0.194290100551	-0.00865942044947	0.0977669165339	-0.0618581122659	-0.0348884276763	-6.94560399286e-10
CR2530	-0.417257983956	0.0241204759924	-0.0008361394801	0.0162040258711	-0.0344908582774	-0.090720859741	-0.152149208317	-0.0817197482942	0.14936133787	0.00016215874815	0.0420261981608	0.0132457398898	0.0217033501474	-0.00484655382382	-0.000168627212895	0.0335368567138	0.0654292117949	-0.139281261842	-0.0366185929257	0.0732522151893	0.203382258779	0.0189001350482	-0.0415199974852	-0.00940196113896	-0.012161838986	-6.94560399286e-10
GM173	0.121132956151	0.0254549885985	-0.0542845064769	0.16235677906	-0.0384413631345	0.20210645669	-0.00336200187298	0.0180589921009	-0.0141980361959	-0.114756741195	0.0745388707491	0.118046720087	0.216481601343	0.0427132850478	-0.0939498665954	0.156593280338	0.093983518561	-0.0742684055168	-0.0381637281739	-0.049788623975	-0.0616064118926	0.0191760685337	-0.0471627892161	-0.0557952569038	-0.00451837623896	-6.94560399286e-10
