pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
CR89	-0.177645167048	0.0184123252018	-0.156891586141	0.100748611498	-0.0913418175285	0.0568890350815	-0.0414083833481	-0.175735620651	0.10473313821	0.0186697310422	0.0455111296088	0.0788488874812	0.0293430572651	0.0807091944894	-0.147102825445	-0.254825538396	0.0322227126119	0.0749869214594	0.0163914719366	0.023409253439	0.0592976154475	-0.0203019838197	-0.0193733717273	-0.0433185747636	0.0204926112352	-2.30361891069e-09
CR95	0.0400945202964	-0.0479373240001	-0.123836858257	0.0584798623746	0.0454418084307	-0.0585167655287	-0.186943958862	-0.140829952235	-0.0736438630302	-0.0782971337958	0.107961133869	-0.0315552375411	0.0808459225197	-0.141937463766	-0.0122803745827	0.043654151911	-0.230097163543	-0.104534300966	-0.0171981453329	0.0103124151128	0.083806958277	0.0639684674068	-0.029896357459	0.0257489152579	-0.00846368003129	-2.30361891069e-09
CR334	0.0955170889647	-0.046555367703	-0.102131825263	0.144643822427	0.0892922853129	0.0425393942129	0.013889344904	0.127363014761	0.105565079582	-0.154045053268	0.142400586174	-0.166358308753	0.0860558752074	-0.0172605221472	0.0516589465375	-0.0430053907431	0.0171407776056	-0.0230839799627	0.0138231982562	0.0295590807631	-0.16300687251	-0.114382615747	0.0191669025082	-0.0585899832578	0.0649286209908	-2.30361891069e-09
CR348	0.0655550938191	0.172521280632	-0.00136591897337	0.124984752779	0.122858658981	0.0244846560927	-0.222712218626	0.186131404278	-0.100983721712	-0.0114320480609	-0.153481193641	0.1177876597	0.0916569349947	-0.0104723802218	-0.0916417894603	-0.033835771621	0.0827925088109	-0.0279596430758	0.0145631559252	-0.12874463496	-0.04357180692	0.00503846787521	-0.069758820372	0.0192366675385	-0.0175251497371	-2.30361891069e-09
CR457	-0.069731829483	-0.184050429197	-0.155003009719	-0.210840689544	0.175632049957	0.0247786178203	-0.186999174576	-0.0583903741554	-0.0307527606009	0.140861792564	0.0888971090895	0.0739514267496	0.0528813440032	0.0697738863615	0.0832879443245	0.119880902964	0.112927543065	0.0949132199198	-0.0121302847152	0.0429056989459	-0.0359245516069	0.00918505380891	0.0433105428247	-0.0495147014641	0.0227028483023	-2.30361891069e-09
CR458	-0.0720478043382	-0.197854361311	-0.141485526389	0.0351007214098	0.0441411759371	-0.0655282576089	0.287201712428	0.0464281270134	-0.0377001553045	0.124228642799	0.0588416647471	0.0733020579698	0.0729152526558	-0.0616383191156	-0.163851529599	0.0593681216657	0.0435716682911	-0.135488922349	-0.00223141952853	-0.0838140260261	-0.0165778488189	0.0285705058145	0.0371139467848	-0.0219013688279	-0.0290129260583	-2.30361891069e-09
CR464	0.0366243582105	-0.262103740822	0.0152834842423	0.0048668341207	0.0984587745549	-0.00274840765477	0.0805271221344	0.0460011587251	-0.0333948234586	-0.186142604643	-0.0725240801946	0.112517829206	-0.10225952391	-0.168306295757	0.13429915464	-0.102921717558	0.0783865738355	0.062518197106	-0.042434302168	-0.0105093724274	0.112865366718	0.0512005113326	-0.00102371041146	-0.0490965379599	0.0455310650846	-2.30361891069e-09
CR469	0.13913601956	0.024307145761	-0.0277088285946	0.159560664494	0.00885075611845	-0.263003212217	-0.0206997029228	-0.0818668537811	-0.0216566745857	0.0585333772282	-0.0623759656248	-0.0961083632875	-0.158466119984	-0.0989310327518	-0.116560287911	0.0684522545149	0.0405968118017	0.171402984621	0.0594036281163	0.0490255733907	-0.076763739263	0.0195489435016	0.0164720483526	0.0170677921126	0.0129046432339	-2.30361891069e-09
CR470	0.109256988412	0.0747296577629	0.02635929547	0.260107306528	0.0644391880889	0.0373197481049	-0.00567401089755	-0.0491851494138	0.0854516453558	0.00266430377222	0.0486565386102	-0.0629193472112	-0.0877955490599	0.18293164529	0.0886024896675	0.0691557603908	0.0358705477021	-0.0253739356149	-0.0790318498865	-0.122592658768	0.0912791766795	0.101596637556	0.100262325824	-0.0358042000985	-0.0653016671139	-2.30361891069e-09
CR2528	-0.38344247527	-0.00382770407433	-0.0303211667086	0.00215148810661	-0.013104478649	0.0746756955667	0.0486061264779	-0.0246637491029	0.0289715246632	-0.0933887569317	-0.0669751593958	-0.120587276762	0.0185518007476	0.028259266485	0.0473919991944	0.112642289901	0.0465963769264	0.00539953167128	0.241189233438	-0.0298759461506	0.0415598846706	0.0653705574365	-0.11289632856	0.015549444351	-0.00364148862537	-2.30361891069e-09
