pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
CR89	0.158754167305	-0.028525089097	0.0952366143989	-0.0787798817013	0.0295372574151	0.0269356289532	-0.107840741976	0.161019757039	0.0898784107676	-0.280725103988	-0.0236218151063	-0.102452234486	0.172268447855	0.0442914051947	0.0881854166686	-0.0378289289976	-0.0308075948995	-0.000580837445391	-0.101281841212	-0.0020555225048	0.0567342815863	0.0404498246725	0.0428651962203	-0.0392051778656	0.0235045850475	9.09099309369e-09
CR95	-0.0194407567056	0.0249056502264	0.159566483948	-0.0611167332583	0.126442178789	-0.0650675712773	0.093611810586	0.185153760099	-0.0165617217039	0.0496367125586	-0.103476630725	-0.0543527514025	0.00640386758662	-0.156350957327	-0.00478506862033	0.00360946551407	0.19266202307	0.151059053013	0.0503353501804	0.0563282805363	0.0149156276993	-0.0325259821817	-0.053727746293	0.00444937287179	-0.0887374056519	9.09099309369e-09
CR334	-0.131957724811	-0.00265638571826	0.117646819583	0.10102771927	0.0216333593376	-0.0950779150517	-0.144228533554	0.0169059634951	0.155015632923	0.0363319383762	-0.00496307314879	-0.0986145474361	-0.0148968599476	0.00674464626987	-0.0441689567036	-0.170031665679	-0.0803589330585	-0.015073096829	0.215922633486	-0.122281874691	0.0114150645773	0.0246213003988	-0.0350294331431	0.05671309203	0.0209012114243	9.09099309369e-09
CR348	-0.0725438455572	-0.141384625676	0.151679577917	0.180068708704	0.0562824528417	0.142027995398	0.236242984811	0.0278558895368	-0.0129166915165	0.0260706912118	-0.00132103247148	0.152823280188	0.207351144636	0.136947580174	-0.0457687962771	0.0736088908505	-0.0215881936606	-0.00286595633222	0.0574494360071	-0.0692660784957	0.0170885228417	-0.0246035788048	-0.0209835336497	-0.00435166548013	0.00198303080058	9.09099309369e-09
CR457	-0.00488203465257	0.150665714209	0.127760660378	-0.205708753294	-0.215751768605	0.193641344574	0.228667630192	0.105605734048	0.0661952691206	-0.00431914098926	0.0566666372973	0.0155945254262	-0.177498795796	0.00597881707701	0.00510147903172	-0.0859921842858	-0.070971595184	-0.00154111292873	-0.0327541524225	-0.0429792975091	0.0126659841349	-0.0283644542231	0.0209930596899	0.0377275974482	0.00477704308746	9.09099309369e-09
CR458	0.0490046029272	0.138263745816	0.227684972569	0.0238502448072	-0.20192104265	0.037127320422	-0.143781999924	-0.00184279155169	-0.0738922633337	0.0445912038577	0.00839907358576	-0.0585731017183	0.0104693106424	-0.0374325746534	-0.175596029144	0.147851981338	0.0110430433583	-0.0707709070205	0.0448978129049	0.0943955818049	0.0421267968964	0.0376832567313	-0.0207214809928	-0.107919140275	0.0778080603629	9.09099309369e-09
CR464	-0.0399017499127	0.252028681283	0.0299302977529	0.114821399538	-0.109486058131	-0.14602308349	0.0095914472514	-0.100545422921	-0.0734075296337	0.0408168753098	0.0525865646133	-0.122264033435	0.0669660893579	0.155978000638	0.0225619470381	-0.0800337783589	0.108137985117	0.00316716783016	-0.0789798031517	-0.0107138274551	0.00687035738938	-0.169767935081	0.0787002543916	0.0153838183767	-0.0508174080106	9.09099309369e-09
CR469	-0.145248603184	-0.0749279445987	0.0243897963754	0.0844653316061	-0.0475846546589	0.181007585798	-0.135995385283	-0.137515270966	0.164946590773	0.139186512705	0.110892729401	0.0216868176999	0.0537595949914	-0.115784779211	0.0422772550228	-0.031632599031	0.053659509377	0.117600930411	-0.16834262266	-0.0467562424788	0.00356821742861	0.0471095138366	-0.0285136409259	-0.0341356731906	-0.00668353911327	9.09099309369e-09
CR470	-0.0755991569499	-0.0992234182953	0.115341023683	0.121384713386	0.0676877259836	0.00506390875991	0.0200383927001	-0.176748698311	0.0476371834995	-0.245217379504	0.0755956815716	0.124537788551	-0.106534300789	-0.0924254891747	-0.0341781563229	-0.0475583717799	0.0364352248026	-0.0202066076648	0.0475016518743	0.153461584699	-0.031451441284	-0.0607613682637	0.0818179965912	0.023029209692	-0.00971729201296	9.09099309369e-09
CR2528	0.350289033904	-0.00166321475399	0.0462711755321	-0.0360508017176	0.0778428378331	-0.108807019189	-0.0792531422738	0.0403343205811	0.0745991107653	0.0200205196782	0.0646356558211	0.132583324604	-0.0531891597493	0.0992498805307	-0.125257263971	-0.0169772896147	0.0602444393674	-0.0757421685697	-0.110838570283	-0.00932603707211	-0.0892625483848	0.0139774604011	-0.15202465033	0.0889608606166	-0.0319251953093	9.09099309369e-09
CR2530	0.386491046589	-0.0535356765644	0.0419886685472	-0.0605747446336	0.0992470654084	-0.0935491695353	-0.00572298728798	-0.0260471761053	0.0290067377993	0.102362153368	0.167139173981	0.0218553415995	-0.0360831621665	-0.0517387969665	0.140303213335	0.102005646513	-0.094561033778	0.0344909483494	0.0855229973397	-0.0542093013648	0.00937745681924	-0.0978618296117	0.070455368298	-0.105494547262	-0.00614052577557	9.09099309369e-09
GM173	-0.106120019905	-0.0376436613012	0.000725322516258	0.129251358385	0.026167509016	-0.0857488034308	0.101053501899	-0.0890539138649	0.133366158397	-0.0646985794288	-0.143013201097	-0.134572702388	-0.188536810927	0.0989870554689	0.0808551914089	0.181023162425	-0.0268525141307	0.0116856574435	-0.0579936171477	-0.0262402142922	0.0289553142144	0.0270433825672	-0.0950742946495	-0.039305819385	-0.00759118893869	9.09099309369e-09
KSG242	-0.0883187169295	0.0817722061055	-0.06666000354	-0.0733608098505	0.289307333847	0.154807764175	0.0274041728544	-0.0453647628416	-0.101168675114	0.0514179303933	0.0278126925571	-0.0593607406387	-0.0336420550712	0.0347586727301	0.040934977782	-0.134549678987	0.0209645450791	-0.13276325488	-0.00461366312937	0.0605584104096	0.0627356068822	-0.02176859076	-0.107799148824	-0.118597696868	0.060654728227	9.09099309369e-09
